time/fps,time/total_timesteps,time/time_elapsed,rew_vec_envs,time/iterations,train/clip_range,train/approx_kl,train/loss,train/std,train/learning_rate,train/clip_fraction,train/n_updates,train/value_loss,train/policy_gradient_loss,train/explained_variance,train/entropy_loss
458,6684672,857,2098.5116748809814,12,0.2,0.013719654,2812.362060546875,0.3451675474643707,0.001,0.1277313232421875,2030,16475.488653564455,-0.010641856529764482,0.5131211876869202,-1.4102030985057354
458,6717440,928,2382.451831817627,13,0.2,0.015225192,3031.203369140625,0.34424641728401184,0.001,0.135418701171875,2040,15212.756115722656,-0.010345702474296559,0.5285961031913757,-1.3918603926897049
458,6750208,999,1790.5262565612793,14,0.2,0.015667535,2968.2138671875,0.34391945600509644,0.001,0.1463409423828125,2050,15686.31734237671,-0.01211959366737574,0.42888426780700684,-1.3856686690822244
458,6782976,1070,1655.3277378082275,15,0.2,0.016480912,2977.0751953125,0.34416455030441284,0.001,0.1552581787109375,2060,13970.728092956542,-0.011784051674476359,0.4845010042190552,-1.385386648029089
459,6815744,1141,2046.7885627746582,16,0.2,0.014858153,3250.813232421875,0.3426953852176666,0.001,0.1329437255859375,2070,16660.684593963622,-0.01111536648204492,0.4647939205169678,-1.3783009205013514
459,6848512,1211,1611.6113653182983,17,0.2,0.015516857,2825.423828125,0.34231898188591003,0.001,0.14666748046875,2080,14792.666816711426,-0.010551151997424313,0.5617859065532684,-1.3687149656936526
459,6881280,1284,1466.9223823547363,18,0.2,0.014936835,2594.4658203125,0.34222933650016785,0.001,0.1354949951171875,2090,14974.675505065918,-0.010891806934523629,0.5007778406143188,-1.3675648111850023
459,6914048,1355,2479.4620628356934,19,0.2,0.016864032,2736.604736328125,0.3406006693840027,0.001,0.147723388671875,2100,13924.773237609863,-0.011160585267862188,0.5472320914268494,-1.3578742323443294
459,6946816,1426,2333.210841178894,20,0.2,0.01432687,3331.399658203125,0.33859363198280334,0.001,0.1351593017578125,2110,15465.669206237793,-0.010838661119487369,0.4889315962791443,-1.3362571142613888
459,6979584,1498,1551.739559173584,21,0.2,0.016416065,2589.79150390625,0.3384823501110077,0.001,0.14581298828125,2120,15241.790013885498,-0.011345957801677287,0.4806591272354126,-1.3240299094468355
459,7012352,1569,2002.6617698669434,22,0.2,0.015237034,3204.68505859375,0.33737245202064514,0.001,0.140936279296875,2130,15565.120737457275,-0.01112723109035869,0.500053733587265,-1.3179657902568578
459,7045120,1641,2209.807315826416,23,0.2,0.015393788,3321.735107421875,0.3361397683620453,0.001,0.1367706298828125,2140,16443.43985519409,-0.010004395833675517,0.4625254273414612,-1.303014069981873
459,7077888,1712,1591.658302307129,24,0.2,0.014416099,2571.859375,0.3357962369918823,0.001,0.1424652099609375,2150,14809.716999816894,-0.011481371746776858,0.48604780435562134,-1.2941614484414459
459,7110656,1784,1884.6890544891357,25,0.2,0.015183803,3966.419921875,0.3356156349182129,0.001,0.1417449951171875,2160,17075.743305969238,-0.011079368332502781,0.425645649433136,-1.29088052213192
458,7143424,1857,1760.322624206543,26,0.2,0.016924087,3122.99755859375,0.33421066403388977,0.001,0.14866943359375,2170,15848.336771392822,-0.011235224170377478,0.5080081522464752,-1.2809537179768085
458,7176192,1929,2332.4827766418457,27,0.2,0.016222574,2933.28515625,0.3318852186203003,0.001,0.148077392578125,2180,14547.620259857178,-0.011008837980989483,0.5460917353630066,-1.2582891998812555
458,7208960,2002,2629.44189453125,28,0.2,0.015557461,2689.140869140625,0.33025461435317993,0.001,0.1456695556640625,2190,15814.770700836181,-0.01016978240768367,0.5050345063209534,-1.2354192789644003
457,7241728,2075,1777.8223915100098,29,0.2,0.01716793,2707.189208984375,0.32885080575942993,0.001,0.1507110595703125,2200,15897.17546081543,-0.011385880588932196,0.503961831331253,-1.2159221790730954
457,7274496,2147,1543.6569900512695,30,0.2,0.014815301,3051.601806640625,0.3279743790626526,0.001,0.1324920654296875,2210,16715.451191711425,-0.011345029102812987,0.5252518355846405,-1.2035854328423738
457,7307264,2220,2454.769634246826,31,0.2,0.016958777,3338.61279296875,0.32724764943122864,0.001,0.1483367919921875,2220,15313.2375831604,-0.011226080116466619,0.5159500241279602,-1.1918394641950727
457,7340032,2292,1696.4037742614746,32,0.2,0.017828722,2801.81494140625,0.32622653245925903,0.001,0.1587799072265625,2230,15251.100632476806,-0.010732276114140404,0.5028002560138702,-1.1800961416214704
