aviary_steps,physics_steps,step_count,agent_id,elapsed_time,rew_closing_distance,rew_close_to_target,rew_engaging_enemy,rew_speed_magnitude,rew_near_engagement,acc_rewards,vel_angles,rel_vel_magnitude,current_lin_vel_magnitude,approaching,chasing,in_range,in_cone,current_term,info[downed],info[exploded_target],info[exploded_ally],info[crashes],info[ally_collision],info[is_success],info[mission_complete],info[out_of_bounds],info[timeover]
56,112,11,1,0.4666666666666667,0.062465002532160696,0.006087713296561606,0.0,-0.1,0.0,-3.80916085353366,0.0,6.0103713336163995,6.371334561476749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,112,11,2,0.4666666666666667,0.17362153785780876,0.0038019748324303777,0.0,-0.1,0.0,-1.7693000061671005,0.0,8.44745191286621,8.32352873689379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,112,11,3,0.4666666666666667,0.13891987301995634,0.00967542278730334,0.0,-0.1,0.0,-2.520340365713857,0.0,6.051956750505452,5.929855691069833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,112,11,4,0.4666666666666667,0.007137173129157404,0.007259355038035317,0.0,-0.1,0.0,-4.23495352479103,0.0,3.850864298376879,2.958712621443571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,112,11,5,0.4666666666666667,0.15553498482212547,0.00402033820189732,0.0,-0.1,0.0,-1.8208629052142036,0.0,9.719835284380766,9.952221136341176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,112,11,6,0.4666666666666667,0.0395293448611973,0.008893883250292264,0.0,-0.1,0.0,-3.220234277416934,0.0,4.984482561786003,4.078197768270505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,112,11,7,0.4666666666666667,0.14340394797682166,0.005335668652351421,0.0,-0.1,0.0,-2.1107984228844985,0.0,6.591816100463664,6.051921035545635,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,112,11,8,0.4666666666666667,0.13557982745891017,0.006873245531539393,0.0,-0.1,0.0,-1.9309064691534628,0.0,8.407749712266545,8.844421148823386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,112,11,9,0.4666666666666667,0.0524117844862344,0.020738968824786184,0.0,-0.1,0.0,-2.29953532821368,0.0,4.958423327009434,4.050961014395909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,112,11,10,0.4666666666666667,0.08079124954801742,0.008103983746730875,0.0,-0.1,0.0,-2.4424726000980774,0.0,4.860165741238503,3.992994080247703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,112,11,11,0.4666666666666667,0.2767503261477593,0.005342780593794171,0.0,-0.1,0.0,1.8854530919403811,0.0,11.495109706834903,11.44049572576813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,112,11,12,0.4666666666666667,0.06707012670352874,0.008791530101076873,0.0,-0.1,0.0,-3.4937802842711747,0.0,4.477252794284091,5.181575055792898,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,112,11,13,0.4666666666666667,0.16375135813411745,0.00440190972073369,0.0,-0.1,0.0,-1.8428879268757665,0.0,6.875355125333766,6.402031075899233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,112,11,14,0.4666666666666667,0.1989050821541376,0.0050048420580123395,0.0,-0.1,0.0,-0.7393923102391458,0.0,8.728147800051653,8.934326564388106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,112,11,15,0.4666666666666667,0.11165110485427476,0.03179287386781163,0.0,-0.1,0.0,0.08460673129335297,0.0,5.342764321869837,4.482424943586298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,112,11,16,0.4666666666666667,0.12604702682265412,0.0057738403434771995,0.0,-0.1,0.0,-2.659775246043435,0.0,5.4547384975201325,5.489667921792152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,112,11,17,0.4666666666666667,0.29789075212612914,0.005321728498200147,0.0,-0.1,0.0,2.03950293202526,0.0,12.065807838508457,12.044923030366588,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,112,11,18,0.4666666666666667,0.043127323999934575,0.01367598080382981,0.0,-0.1,0.0,-2.8436060790604496,0.0,4.889353325182401,3.989153308755062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,112,11,19,0.4666666666666667,0.12949453847359393,0.0053846559380297705,0.0,-0.1,0.0,-2.516168304522041,0.0,7.669720175910785,7.968005441126086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,114,11,0,0.475,0.0567669267036095,0.00593170224261582,0.0,-0.1,0.0,-2.624751214723408,0.0,4.864934985856717,4.106631819209167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,114,11,1,0.475,0.06679012946946372,0.006095975358079625,0.0,-0.1,0.0,-3.8362747487061166,0.0,6.222199200236139,6.577384530219321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,114,11,2,0.475,0.18167413206778704,0.003810748706321387,0.0,-0.1,0.0,-1.683815125392992,0.0,8.785552176107068,8.65577885588377,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,114,11,3,0.475,0.14229717037783374,0.009720030771752555,0.0,-0.1,0.0,-2.468323164564271,0.0,6.193794758564654,6.059695467395527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,114,11,4,0.475,0.010391504377452065,0.007261180876964925,0.0,-0.1,0.0,-4.317300839536613,0.0,3.698040158150482,2.847022868403148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,114,11,5,0.475,0.16200699503100324,0.004029085654555945,0.0,-0.1,0.0,-1.7548268245286445,0.0,9.953202813105555,10.168405752697305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,114,11,6,0.475,0.03987423004420698,0.00890440935283977,0.0,-0.1,0.0,-3.271455638019887,0.0,5.024099038707262,4.152051909739008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,114,11,7,0.475,0.1507120297161073,0.005350009342630369,0.0,-0.1,0.0,-2.0547363838257606,0.0,6.875226730215338,6.36391334596456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,114,11,8,0.475,0.14075346892109053,0.006895481924231942,0.0,-0.1,0.0,-1.8832575183081404,0.0,8.631582879225391,9.079471411859023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,114,11,9,0.475,0.05321819360212299,0.02081554856588867,0.0,-0.1,0.0,-2.325501586045668,0.0,4.9669373393247,4.093818399458154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,114,11,10,0.475,0.08222720047170462,0.008122024601551913,0.0,-0.1,0.0,-2.452123375024821,0.0,4.898708598732438,4.062977234345946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,114,11,11,0.475,0.28486010878085466,0.005370023529758584,0.0,-0.1,0.0,2.0756832242509944,0.0,11.784129818910884,11.721258234918848,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,114,11,12,0.475,0.07102567927820402,0.008809867087565725,0.0,-0.1,0.0,-3.5139447379054047,0.0,4.662105704906358,5.369532159417078,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,114,11,13,0.475,0.17241332956094269,0.0044130740317976595,0.0,-0.1,0.0,-1.7660615232830261,0.0,7.210766780126168,6.731935365260495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,114,11,14,0.475,0.20546207744179767,0.005022056080063617,0.0,-0.1,0.0,-0.6289081767172845,0.0,8.993813542186146,9.193252109131407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,114,11,15,0.475,0.11169050174303807,0.03217369914839187,0.0,-0.1,0.0,0.1284709321847829,0.0,5.374418053389435,4.564414467963875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,114,11,16,0.475,0.1329283850832219,0.005788649779491257,0.0,-0.1,0.0,-2.621058211180722,0.0,5.723463367161497,5.752275208664269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,114,11,17,0.475,0.3057345569182779,0.00535074803590116,0.0,-0.1,0.0,2.2505882369794388,0.0,12.370199965374347,12.342704543061735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,114,11,18,0.475,0.043557395031474044,0.013703190319792578,0.0,-0.1,0.0,-2.886345493709183,0.0,4.979427149107513,4.0557595232823545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,114,11,19,0.475,0.13520905345900758,0.005397755467077291,0.0,-0.1,0.0,-2.475561495595956,0.0,7.933512319972027,8.214744591248012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,116,11,0,0.48333333333333334,0.05788446034746286,0.005938498921603128,0.0,-0.1,0.0,-2.6609282554543423,0.0,4.94528797766485,4.156960784971799,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,116,11,1,0.48333333333333334,0.07060953788287705,0.00610473430883188,0.0,-0.1,0.0,-3.8595604765144076,0.0,6.402454393803413,6.746452399442166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,116,11,2,0.48333333333333334,0.18947738848012463,0.0038199426807759857,0.0,-0.1,0.0,-1.5905177942320914,0.0,9.110709703373297,8.978068147884104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,116,11,3,0.48333333333333334,0.14583160593778288,0.00976617555072569,0.0,-0.1,0.0,-2.4127253830757622,0.0,6.328181415005581,6.199276447932828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,116,11,4,0.48333333333333334,0.013895916647467033,0.007263623894304937,0.0,-0.1,0.0,-4.396141298994841,0.0,3.5461988876004726,2.750685108131533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,116,11,5,0.48333333333333334,0.16912135413298657,0.004038257943954095,0.0,-0.1,0.0,-1.6816672124517038,0.0,10.19616394673655,10.391909088443624,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,116,11,6,0.48333333333333334,0.03992285078231994,0.008914973281357727,0.0,-0.1,0.0,-3.3226178139562097,0.0,5.052533490916487,4.2264136025976855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,116,11,7,0.48333333333333334,0.15705619284737793,0.005365035951696701,0.0,-0.1,0.0,-1.992315155026686,0.0,7.133465655039181,6.652541682413376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,116,11,8,0.48333333333333334,0.14627096426079156,0.0069187429407201245,0.0,-0.1,0.0,-1.8300678111066286,0.0,8.846522819807367,9.314644812334212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,116,11,9,0.48333333333333334,0.05377105441109897,0.02089350040474802,0.0,-0.1,0.0,-2.3508370312298212,0.0,4.963534044062902,4.136376079025825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,116,11,10,0.48333333333333334,0.08302867406306547,0.008140322987578155,0.0,-0.1,0.0,-2.4609543779741774,0.0,4.926733676695154,4.133308512587523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,116,11,11,0.48333333333333334,0.29222263963741923,0.005398260796432415,0.0,-0.1,0.0,2.273304124684846,0.0,12.04655467831722,11.977322104929478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,116,11,12,0.48333333333333334,0.0748694752782928,0.008829279439362177,0.0,-0.1,0.0,-3.5302459831877497,0.0,4.815949937555202,5.558341931667298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,116,11,13,0.48333333333333334,0.17934148873435163,0.004424747212087993,0.0,-0.1,0.0,-1.6822952873365864,0.0,7.4817367576464875,7.033383045735969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,116,11,14,0.48333333333333334,0.2125100093451806,0.0050399856135842636,0.0,-0.1,0.0,-0.5113581817585197,0.0,9.28441266411942,9.464310246710994,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,116,11,15,0.48333333333333334,0.11310459500026449,0.03256875743918936,0.0,-0.1,0.0,0.17414428462423673,0.0,5.480627674088581,4.646467170909838,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,116,11,16,0.48333333333333334,0.13913550525576213,0.005804232338432342,0.0,-0.1,0.0,-2.5761184735865275,0.0,5.971137958295253,5.993442391032925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,116,11,17,0.48333333333333334,0.31264468607080786,0.005380752599996189,0.0,-0.1,0.0,2.468613675650243,0.0,12.648382191010388,12.615115686949306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,116,11,18,0.48333333333333334,0.04346479919948543,0.013730450133756978,0.0,-0.1,0.0,-2.9291502443759403,0.0,4.99933525840038,4.122385905957156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,116,11,19,0.48333333333333334,0.14102264282026056,0.005411486315250438,0.0,-0.1,0.0,-2.4291273664604454,0.0,8.194807975902819,8.455288209041305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,118,12,0,0.49166666666666664,0.05924502188627656,0.005945471503007536,0.0,-0.1,0.0,-2.6957377620650584,0.0,5.009393394219614,4.204621721931498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,118,12,1,0.49166666666666664,0.07472390069226975,0.006114031091746718,0.0,-0.1,0.0,-3.8787225447303912,0.0,6.552863189484422,6.919364659322494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,118,12,2,0.49166666666666664,0.19644710579101954,0.0038295218042873045,0.0,-0.1,0.0,-1.4902411666367845,0.0,9.389741938887052,9.236766440123919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,118,12,3,0.49166666666666664,0.1488401676893929,0.009813726299938728,0.0,-0.1,0.0,-2.3540714890864307,0.0,6.433747036862922,6.304882828010588,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,118,12,4,0.49166666666666664,0.017908493134704884,0.007266774781381951,0.0,-0.1,0.0,-4.4709660310787545,0.0,3.4695778968897804,2.654253922565148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,118,12,5,0.49166666666666664,0.17511825121324875,0.004047799588082959,0.0,-0.1,0.0,-1.6025011616503722,0.0,10.3886838602528,10.581170532195795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,118,12,6,0.49166666666666664,0.04067929747145804,0.008925763185723766,0.0,-0.1,0.0,-3.3730127532990277,0.0,5.158356156527912,4.2934615611478275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,118,12,7,0.49166666666666664,0.16414089024009115,0.005380830874523282,0.0,-0.1,0.0,-1.9227934339120716,0.0,7.4318408440765085,6.925073598667164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,118,12,8,0.49166666666666664,0.15217269399848732,0.006943109639406409,0.0,-0.1,0.0,-1.7709520074687348,0.0,9.070702165716732,9.557463990018002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,118,12,9,0.49166666666666664,0.055187279120665345,0.020974114795199214,0.0,-0.1,0.0,-2.3746756373139566,0.0,5.039261028524503,4.172936975252618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,118,12,10,0.49166666666666664,0.08485478077438202,0.008159109209319688,0.0,-0.1,0.0,-2.4679404879904756,0.0,5.038518895218876,4.204271696788159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,118,12,11,0.49166666666666664,0.299180580949546,0.005427479720368291,0.0,-0.1,0.0,2.4779121853547603,0.0,12.296686391258616,12.21162413513443,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,118,12,12,0.49166666666666664,0.0793205706985578,0.008849939430742184,0.0,-0.1,0.0,-3.54207547305845,0.0,5.0011307616964995,5.772594501071212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,118,12,13,0.49166666666666664,0.1871603953992711,0.0044369953519616916,0.0,-0.1,0.0,-1.5906978965853535,0.0,7.808202147800033,7.3895360485197426,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,118,12,14,0.49166666666666664,0.21822786012893047,0.005058531289954325,0.0,-0.1,0.0,-0.3880717903396349,0.0,9.51676531971706,9.678090767665571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,118,12,15,0.49166666666666664,0.11533935045094568,0.03298173931351916,0.0,-0.1,0.0,0.22246537438870156,0.0,5.590772575245488,4.728574370468124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,118,12,16,0.49166666666666664,0.1451738134435594,0.00582058084721023,0.0,-0.1,0.0,-2.525124079295758,0.0,6.2059670442402295,6.218876970056994,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,118,12,17,0.49166666666666664,0.3199873726521467,0.0054118123056608215,0.0,-0.1,0.0,2.6940128606080505,0.0,12.94428797371742,12.900337451824463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,118,12,18,0.49166666666666664,0.04322502869372613,0.013757667344426659,0.0,-0.1,0.0,-2.9721675483377874,0.0,5.025792740600182,4.191556590384226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,118,12,19,0.49166666666666664,0.146812682341249,0.0054258553334068475,0.0,-0.1,0.0,-2.3768888287857894,0.0,8.428886101420309,8.688780303875168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,120,12,0,0.5,0.059943572979300086,0.005952542981306253,0.0,-0.1,0.0,-2.729841646104452,0.0,4.987598463188008,4.246493260253991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,120,12,1,0.5,0.07899839893377703,0.006123890528292483,0.0,-0.1,0.0,-3.8936002552683218,0.0,6.697431621750473,7.09478985084305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,120,12,2,0.5,0.20335191604578995,0.0038394883557947034,0.0,-0.1,0.0,-1.3830497622351998,0.0,9.655232509945137,9.475766401045309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,120,12,3,0.5,0.15096174231447712,0.009862430176261467,0.0,-0.1,0.0,-2.293247316595692,0.0,6.541910295135166,6.385228639734252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,120,12,4,0.5,0.022968438176372175,0.007270819937616012,0.0,-0.1,0.0,-4.540726772964766,0.0,3.403858190575202,2.562478519658027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,120,12,5,0.5,0.18184002360054308,0.004057755317435751,0.0,-0.1,0.0,-1.5166033827323933,0.0,10.613250730905673,10.806445882840599,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,120,12,6,0.5,0.043096858873315824,0.008937222860981016,0.0,-0.1,0.0,-3.420978671564731,0.0,5.259135642247029,4.334633799715936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,120,12,7,0.5,0.17176696844788353,0.005397459529893562,0.0,-0.1,0.0,-1.8456290059342946,0.0,7.730497625342835,7.183541236824503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,120,12,8,0.5,0.15790999869602373,0.006968577150917342,0.0,-0.1,0.0,-1.7060734316217938,0.0,9.299857843690752,9.795198154253718,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,120,12,9,0.5,0.057961861145742866,0.021059454636009726,0.0,-0.1,0.0,-2.395654321532204,0.0,5.11919404948906,4.192892993502628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,120,12,10,0.5,0.08764533277414621,0.0081786044900054,0.0,-0.1,0.0,-2.472116550726324,0.0,5.171965885027658,4.275693906618265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,120,12,11,0.5,0.30560688062009334,0.005457654640746139,0.0,-0.1,0.0,2.6889767206156,0.0,12.532928429688841,12.42807685457529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,120,12,12,0.5,0.08393217396968922,0.00887190611223556,0.0,-0.1,0.0,-3.549271392976525,0.0,5.220858234712423,5.980442112070819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,120,12,13,0.5,0.19585469900130548,0.004449885281095563,0.0,-0.1,0.0,-1.4903933123029525,0.0,8.15915751548369,7.713173494877844,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,120,12,14,0.5,0.2240469606706874,0.005077714022890557,0.0,-0.1,0.0,-0.25894711564605694,0.0,9.736189232360045,9.893576655407523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,120,12,15,0.5,0.1155352134171701,0.03340605774638794,0.0,-0.1,0.0,0.2714066455522596,0.0,5.6142574211622245,4.810723976629413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,120,12,16,0.5,0.1526913481146437,0.005837875599137482,0.0,-0.1,0.0,-2.4665948555819766,0.0,6.48165015290717,6.48331822815491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,120,12,17,0.5,0.3276603040937758,0.005443990573751135,0.0,-0.1,0.0,2.9271171552755773,0.0,13.254492523274104,13.197948976512771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,120,12,18,0.5,0.04351980598732208,0.013785179392530923,0.0,-0.1,0.0,-3.0148625629579344,0.0,5.154892469102995,4.26451745850201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,120,12,19,0.5,0.1526627879441591,0.005440878072975882,0.0,-0.1,0.0,-2.3187851627686547,0.0,8.663237995583904,8.925863470090826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,122,12,0,0.5083333333333333,0.06071315421975143,0.0059597224137553275,0.0,-0.1,0.0,-2.7631687694709455,0.0,4.982651382790304,4.28714583736848,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,122,12,1,0.5083333333333333,0.08449157366581161,0.006134470796232451,0.0,-0.1,0.0,-3.9029742108062777,0.0,6.92818516173792,7.311246635536289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,122,12,2,0.5083333333333333,0.2101756485611581,0.0038498440121311527,0.0,-0.1,0.0,-1.2690242696619105,0.0,9.926510228147063,9.74460077256027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,122,12,3,0.5083333333333333,0.15347719845074437,0.009912443680249527,0.0,-0.1,0.0,-2.229857674464698,0.0,6.661343891297633,6.477841001076578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,122,12,4,0.5083333333333333,0.028401812296205975,0.007275828240964559,0.0,-0.1,0.0,-4.605049132427595,0.0,3.257445836627864,2.50849872206483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,122,12,5,0.5083333333333333,0.18916852550520602,0.004068164388494818,0.0,-0.1,0.0,-1.4233666928386923,0.0,10.87632018050798,11.048765037023026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,122,12,6,0.5083333333333333,0.04540602469539756,0.008949328431461914,0.0,-0.1,0.0,-3.4666233184378714,0.0,5.23754472727534,4.36872383594593,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,122,12,7,0.5083333333333333,0.1776110662899022,0.005414762376759266,0.0,-0.1,0.0,-1.7626031772676332,0.0,7.974518303035677,7.461359279409316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,122,12,8,0.5083333333333333,0.16354596564157298,0.00699515132693853,0.0,-0.1,0.0,-1.6355323146532823,0.0,9.52188225703352,10.028027271773912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,122,12,9,0.5083333333333333,0.06004891265231116,0.021148602859922906,0.0,-0.1,0.0,-2.41445680601997,0.0,5.080210963873039,4.2097679165265545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,122,12,10,0.5083333333333333,0.08845843469412706,0.008198375324409177,0.0,-0.1,0.0,-2.4754597407077874,0.0,5.193912368792465,4.3479585347725545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,122,12,11,0.5083333333333333,0.31196232785912414,0.005488805121912541,0.0,-0.1,0.0,2.9064278535966364,0.0,12.768072628804955,12.657866679695958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,122,12,12,0.5083333333333333,0.08836034179167562,0.008895149869920857,0.0,-0.1,0.0,-3.552015901314929,0.0,5.418719900762333,6.172928371654584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,122,12,13,0.5083333333333333,0.20421897478315287,0.0044634056958762405,0.0,-0.1,0.0,-1.3817109318239233,0.0,8.486612756045457,8.01362672304246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,122,12,14,0.5083333333333333,0.23027072036641627,0.005097581828797152,0.0,-0.1,0.0,-0.12357881345084351,0.0,9.970408996978511,10.122591717723925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,122,12,15,0.5083333333333333,0.11550147084860019,0.03384130758914007,0.0,-0.1,0.0,0.32074942398999984,0.0,5.6540878712390965,4.892935904773893,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,122,12,16,0.5083333333333333,0.15914974049227482,0.005856011596518757,0.0,-0.1,0.0,-2.401589103493183,0.0,6.7458656421085434,6.739040545832518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,122,12,17,0.5083333333333333,0.33556237801135325,0.005477343917852007,0.0,-0.1,0.0,3.1681568772047823,0.0,13.565260727045738,13.504114151552512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,122,12,18,0.5083333333333333,0.044040890967884216,0.013813133102860024,0.0,-0.1,0.0,-3.05700853888719,0.0,5.276886908019397,4.337599837713599,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,122,12,19,0.5083333333333333,0.159056024644201,0.005456618679694776,0.0,-0.1,0.0,-2.254272519444759,0.0,8.952854347808602,9.191198064518703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,124,12,0,0.5166666666666667,0.06236842671888354,0.005967115640409595,0.0,-0.1,0.0,-2.7948332271116523,0.0,5.07027242165671,4.330393373030046,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,124,12,1,0.5166666666666667,0.09052855936878856,0.006145847678139849,0.0,-0.1,0.0,-3.9062998037593495,0.0,7.1732244081604,7.546501983315771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,124,12,2,0.5166666666666667,0.21666891317177317,0.003860578240778083,0.0,-0.1,0.0,-1.1484947782493593,0.0,10.189100808768572,10.001618812029465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,124,12,3,0.5166666666666667,0.15539880230997305,0.009963602857784713,0.0,-0.1,0.0,-2.16449526929694,0.0,6.732825402804178,6.549247851189763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,124,12,4,0.5166666666666667,0.034270686433506725,0.007281880639852263,0.0,-0.1,0.0,-4.663496565354237,0.0,3.1591136335166925,2.5017683544571576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,124,12,5,0.5166666666666667,0.19598603736886844,0.00407900507077623,0.0,-0.1,0.0,-1.3233016503990476,0.0,11.1211028011295,11.273615922590674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,124,12,6,0.5166666666666667,0.04792844564544119,0.008962142125902113,0.0,-0.1,0.0,-3.5097327306665282,0.0,5.229743155909135,4.405311680468568,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,124,12,7,0.5166666666666667,0.18445631897854042,0.005432849912108951,0.0,-0.1,0.0,-1.6727140083769838,0.0,8.274888596577041,7.788331739443687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,124,12,8,0.5166666666666667,0.17038270408434286,0.0070230528107617365,0.0,-0.1,0.0,-1.5581265577581778,0.0,9.737415475598535,10.266668651690669,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,124,12,9,0.5166666666666667,0.06221918079324951,0.021241772726526012,0.0,-0.1,0.0,-2.4309958525001942,0.0,5.0552957993048375,4.229218109820214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,124,12,10,0.5166666666666667,0.08892182602330223,0.008218346303263175,0.0,-0.1,0.0,-2.478319568381222,0.0,5.228134894707555,4.420993201480522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,124,12,11,0.5166666666666667,0.31869577986736886,0.005520997303182364,0.0,-0.1,0.0,3.1306446307671876,0.0,13.021991479608115,12.905053918583958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,124,12,12,0.5166666666666667,0.09322413651630868,0.008919805480838879,0.0,-0.1,0.0,-3.549871959317781,0.0,5.582492474528067,6.377383131967511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
