self.aviary.elapsed_time;rew_closing_distance;rew_progress_eng;rew_engaging_enemy;rew_last_distance;ang_vel_a;ang_pos_a;lin_vel_a;lin_pos_a_x;lin_pos_a_y;lin_pos_a_z;quaternion_a;ang_vel_t;ang_pos_t;lin_vel_t;lin_pos_t_x;lin_pos_t_y;lin_pos_t_z;quaternion_t;self.current_distance[target_id];self.current_angles[target_id];;
6.55;-0.05156774368263228;-0.0;-0.05156774368263228;-0.0;69.63707087281638;-0.0;[-0.23907274  0.92526909 -0.15329785];[ 0.0302696  -0.04740117 -2.24151325];[-0.08899503  0.87481379  0.13675669];8.18077264737004;-3.992484779268813;4.936617863642822;(-0.014754715877876436, -0.023931119702002852, -0.899917838458793, 0.4351522536915387);[-0.23907274  0.92526909 -0.15329785];[ 0.0302696  -0.04740117 -2.24151325];[-0.08899503  0.87481379  0.13675669];8.18077264737004;-3.992484779268813;4.936617863642822;(-0.014754715877876436, -0.023931119702002852, -0.899917838458793, 0.4351522536915387);9.6306;0.0430
6.616666666666666;-0.05189349846869362;-0.0;-0.05189349846869362;-0.0;63.18984512185567;-0.0;[-0.03710303  0.10808986 -0.14173234];[ 0.02588957 -0.05426129 -2.25262736];[-0.12925437  0.85492085 -0.01866911];8.23029277414571;-4.022761325679332;4.938253538859333;(-0.01892545568383171, -0.023345876382221062, -0.9022743841430136, 0.4301136278966882);[-0.03710303  0.10808986 -0.14173234];[ 0.02588957 -0.05426129 -2.25262736];[-0.12925437  0.85492085 -0.01866911];8.23029277414571;-4.022761325679332;4.938253538859333;(-0.01892545568383171, -0.023345876382221062, -0.9022743841430136, 0.4301136278966882);9.6825;0.0474
6.683333333333334;-0.05234981436278119;-0.0;-0.05234981436278119;-0.0;57.044959595718176;-0.0;[-0.04889335  0.39319833 -0.18522215];[ 0.04578549 -0.05991603 -2.26701866];[-0.18182661  0.83040043  0.07562272];8.280421360108313;-4.0498457322825985;4.948036262770324;(-0.01743841534911137, -0.03340900924405481, -0.9049697907240446, 0.42380351302026925);[-0.04889335  0.39319833 -0.18522215];[ 0.04578549 -0.05991603 -2.26701866];[-0.18182661  0.83040043  0.07562272];8.280421360108313;-4.0498457322825985;4.948036262770324;(-0.01743841534911137, -0.03340900924405481, -0.9049697907240446, 0.42380351302026925);9.7348;0.0525
6.75;-0.05308240560443522;-0.0;-0.05308240560443522;-0.0;49.064788501630154;-0.0;[-0.51817084 -0.20732023 -0.44838804];[ 0.05010079 -0.05149648 -2.28678533];[-0.23496252  0.79626157  0.07650942];8.330795139983396;-4.074005059758423;4.952746841444852;(-0.013043019929397435, -0.033455405677677325, -0.9091906427671264, 0.41482886901319077);[-0.51817084 -0.20732023 -0.44838804];[ 0.05010079 -0.05149648 -2.28678533];[-0.23496252  0.79626157  0.07650942];8.330795139983396;-4.074005059758423;4.952746841444852;(-0.013043019929397435, -0.033455405677677325, -0.9091906427671264, 0.41482886901319077);9.7879;0.0610
6.816666666666666;-0.05270206257906196;0.0;-0.05270206257906196;0.0;58.12027858736576;-0.0;[-0.86899904 -0.27927715 -0.34992163];[ 0.06133775 -0.06068805 -2.30460618];[-0.2813006   0.75664224  0.23366277];8.380965090976687;-4.093661507074322;4.975235357764976;(-0.015252462249573735, -0.04032857251677046, -0.9124741396374594, 0.4068561332055391);[-0.86899904 -0.27927715 -0.34992163];[ 0.06133775 -0.06068805 -2.30460618];[-0.2813006   0.75664224  0.23366277];8.380965090976687;-4.093661507074322;4.975235357764976;(-0.015252462249573735, -0.04032857251677046, -0.9124741396374594, 0.4068561332055391);9.8406;0.0515
6.883333333333334;-0.053043274474665836;-0.0;-0.053043274474665836;-0.0;55.34850404027801;-0.0;[ 0.15754992  0.32356541 -0.18278111];[ 0.07953867 -0.06147495 -2.31896372];[-0.33342912  0.71130059 -0.04420491];8.430969629334506;-4.111134734319549;4.979561411057348;(-0.01225848143287752, -0.04870323319186538, -0.9149501726625273, 0.40042965206691433);[ 0.15754992  0.32356541 -0.18278111];[ 0.07953867 -0.06147495 -2.31896372];[-0.33342912  0.71130059 -0.04420491];8.430969629334506;-4.111134734319549;4.979561411057348;(-0.01225848143287752, -0.04870323319186538, -0.9149501726625273, 0.40042965206691433);9.8937;0.0541
6.95;-0.051931171393180264;-0.0;-0.051931171393180264;-0.0;54.27578950735558;-0.0;[ 0.04337997 -0.34585318 -0.26218306];[ 0.03813927 -0.04289708 -2.33156391];[-0.37377113  0.66444514  0.05815104];8.480415254541274;-4.124354296433384;4.987972137828853;(-0.01219632429056953, -0.025970972891066632, -0.9185571162315812, 0.39424558648285724);[ 0.04337997 -0.34585318 -0.26218306];[ 0.03813927 -0.04289708 -2.33156391];[-0.37377113  0.66444514  0.05815104];8.480415254541274;-4.124354296433384;4.987972137828853;(-0.01219632429056953, -0.025970972891066632, -0.9185571162315812, 0.39424558648285724);9.9456;0.0552
7.016666666666667;-0.05145351125801234;0.0;-0.05145351125801234;0.0;56.20894242360882;-0.0;[-0.02533467 -0.48775194 -0.1490951 ];[ 0.04418589 -0.04592865 -2.34652258];[-0.4020952   0.63098516  0.03243146];8.52949817874631;-4.135315961784695;4.9936921574424655;(-0.01261623582720988, -0.029250679943113887, -0.9213536547031095, 0.38741795425824177);[-0.02533467 -0.48775194 -0.1490951 ];[ 0.04418589 -0.04592865 -2.34652258];[-0.4020952   0.63098516  0.03243146];8.52949817874631;-4.135315961784695;4.9936921574424655;(-0.01261623582720988, -0.029250679943113887, -0.9213536547031095, 0.38741795425824177);9.9970;0.0533
7.083333333333333;-0.050925096339982545;-0.0;-0.050925096339982545;-0.0;54.647949840751664;-0.0;[ 0.14782383 -0.00203214 -0.44750718];[ 0.0541276  -0.05403651 -2.35028275];[-0.43424866  0.59761637 -0.03266781];8.57825621773766;-4.144142080653214;4.993296368359291;(-0.014493130316214563, -0.035368901236084285, -0.9217880219358685, 0.38580543362496633);[ 0.14782383 -0.00203214 -0.44750718];[ 0.0541276  -0.05403651 -2.35028275];[-0.43424866  0.59761637 -0.03266781];8.57825621773766;-4.144142080653214;4.993296368359291;(-0.014493130316214563, -0.035368901236084285, -0.9217880219358685, 0.38580543362496633);10.0480;0.0548
7.15;-0.05009235113037569;-0.0;-0.05009235113037569;-0.0;51.7076277508731;-0.0;[ 0.9303315   0.04092545 -0.02248515];[-0.0052258  -0.03259042 -2.37598048];[-0.48160211  0.55911371  0.13647493];8.627093640465109;-4.149104677057694;5.005661104459698;(-0.016090897116795868, -0.00366292430346131, -0.9275097282186306, 0.3734345592942968);[ 0.9303315   0.04092545 -0.02248515];[-0.0052258  -0.03259042 -2.37598048];[-0.48160211  0.55911371  0.13647493];8.627093640465109;-4.149104677057694;5.005661104459698;(-0.016090897116795868, -0.00366292430346131, -0.9275097282186306, 0.3734345592942968);10.0981;0.0579
7.216666666666667;-0.050722193410580374;-0.0;-0.050722193410580374;-0.0;51.16422823390375;-0.0;[ 0.080588   -0.01253962 -0.26430085];[ 2.16021542e-03 -1.98155588e-02 -2.39083755e+00];[-0.5059249   0.55239718 -0.14253047];8.676529062788834;-4.153388174407733;5.001558042576615;(-0.008821763592232983, -0.004637215861080532, -0.9303191389234469, 0.3666155649572412);[ 0.080588   -0.01253962 -0.26430085];[ 2.16021542e-03 -1.98155588e-02 -2.39083755e+00];[-0.5059249   0.55239718 -0.14253047];8.676529062788834;-4.153388174407733;5.001558042576615;(-0.008821763592232983, -0.004637215861080532, -0.9303191389234469, 0.3666155649572412);10.1488;0.0585
7.283333333333333;-0.051063398736156174;-0.0;-0.051063398736156174;-0.0;50.32130315054583;-0.0;[-0.50191114  0.66701054 -0.2344362 ];[ 0.0138465  -0.02846014 -2.40176882];[-0.5364063   0.53595155  0.09835946];8.726763026815183;-4.1564081251887375;5.008218096134352;(-0.010764058736320766, -0.011598597616067713, -0.9322068384196581, 0.36157989155439346);[-0.50191114  0.66701054 -0.2344362 ];[ 0.0138465  -0.02846014 -2.40176882];[-0.5364063   0.53595155  0.09835946];8.726763026815183;-4.1564081251887375;5.008218096134352;(-0.010764058736320766, -0.011598597616067713, -0.9322068384196581, 0.36157989155439346);10.1998;0.0595
7.35;-0.05148569074439102;0.0;-0.05148569074439102;0.0;54.102597937326024;-0.0;[0.20127526 0.39942874 0.11652956];[-0.00392632 -0.0123682  -2.40091655];[-0.55392375  0.53230267  0.05609397];8.777659577539197;-4.157972799345747;5.011309505579816;(-0.006475314102217834, -0.00040816393790848245, -0.9321898207164772, 0.3619116492489011);[0.20127526 0.39942874 0.11652956];[-0.00392632 -0.0123682  -2.40091655];[-0.55392375  0.53230267  0.05609397];8.777659577539197;-4.157972799345747;5.011309505579816;(-0.006475314102217834, -0.00040816393790848245, -0.9321898207164772, 0.3619116492489011);10.2513;0.0554
7.416666666666667;-0.0518440606483459;-0.0;-0.0518440606483459;-0.0;50.188036138192345;-0.0;[-0.54124407  0.35208037 -0.18219795];[-0.00604336 -0.01335282 -2.41107785];[-0.57004657  0.52535144  0.07119711];8.82922799542875;-4.158950130641379;5.020705713832146;(-0.0073151946175441015, 0.00043756340440390725, -0.9340139760840764, 0.35716129261943974);[-0.54124407  0.35208037 -0.18219795];[-0.00604336 -0.01335282 -2.41107785];[-0.57004657  0.52535144  0.07119711];8.82922799542875;-4.158950130641379;5.020705713832146;(-0.0073151946175441015, 0.00043756340440390725, -0.9340139760840764, 0.35716129261943974);10.3032;0.0597
7.483333333333333;-0.0518126055083048;-0.0;-0.0518126055083048;-0.0;50.14199885199061;-0.0;[-0.72249423 -0.32565261 -0.08219313];[-0.00855094 -0.01642953 -2.41701576];[-0.5758889   0.51444163  0.15587848];8.881037864227359;-4.159415926118041;5.03007317661469;(-0.00919661105427943, 0.0010864181319560535, -0.9350605626875698, 0.3543670218109529);[-0.72249423 -0.32565261 -0.08219313];[-0.00855094 -0.01642953 -2.41701576];[-0.5758889   0.51444163  0.15587848];8.881037864227359;-4.159415926118041;5.03007317661469;(-0.00919661105427943, 0.0010864181319560535, -0.9350605626875698, 0.3543670218109529);10.3550;0.0597
7.55;-0.051527313885060266;0.0;-0.051527313885060266;0.0;52.43154789081632;-0.0;[ 0.07520557 -0.03351206 -0.12595336];[ 0.03344786 -0.01247097 -2.42691038];[-0.59268498  0.5059409   0.05122481];8.93293854444239;-4.159394991310615;5.032925461625855;(8.652342474557012e-06, -0.01784720458451952, -0.9366444714786306, 0.3498265445362487);[ 0.07520557 -0.03351206 -0.12595336];[ 0.03344786 -0.01247097 -2.42691038];[-0.59268498  0.5059409   0.05122481];8.93293854444239;-4.159394991310615;5.032925461625855;(8.652342474557012e-06, -0.01784720458451952, -0.9366444714786306, 0.3498265445362487);10.4065;0.0571
7.616666666666666;-0.05073936655498912;0.0;-0.05073936655498912;0.0;54.237404900337665;-0.0;[-0.38893336 -0.09634568  0.04472414];[ 0.03218489 -0.00805762 -2.44127495];[-0.60547933  0.47747677  0.09546628];8.984574516116655;-4.158207789495795;5.035874993304601;(0.0017363482003413307, -0.016497041748253234, -0.9391667461500415, 0.34306071712515723);[-0.38893336 -0.09634568  0.04472414];[ 0.03218489 -0.00805762 -2.44127495];[-0.60547933  0.47747677  0.09546628];8.984574516116655;-4.158207789495795;5.035874993304601;(0.0017363482003413307, -0.016497041748253234, -0.9391667461500415, 0.34306071712515723);10.4572;0.0552
7.683333333333334;-0.04988932824468506;-0.0;-0.04988932824468506;-0.0;50.38584603884919;-0.0;[-0.73981456 -0.2342175  -0.16366982];[ 0.03147171 -0.00633353 -2.44810008];[-0.61408002  0.4508778   0.08502243];9.035631942457806;-4.155791311369267;5.03794058022277;(0.0023695020196936724, -0.015874680284643287, -0.9403453435134925, 0.3398426325794497);[-0.73981456 -0.2342175  -0.16366982];[ 0.03147171 -0.00633353 -2.44810008];[-0.61408002  0.4508778   0.08502243];9.035631942457806;-4.155791311369267;5.03794058022277;(0.0023695020196936724, -0.015874680284643287, -0.9403453435134925, 0.3398426325794497);10.5071;0.0594
7.75;-0.049031027375686875;-0.0;-0.049031027375686875;-0.0;49.50643869777724;-0.0;[-0.37428262 -0.16939169 -0.17223344];[ 0.03825343  0.00295258 -2.45449904];[-0.61831505  0.42470168  0.12900179];9.085895820525517;-4.152045588519089;5.041229705500011;(0.007831797351701954, -0.017510780446456105, -0.9414021867664641, 0.3367401940216185);[-0.37428262 -0.16939169 -0.17223344];[ 0.03825343  0.00295258 -2.45449904];[-0.61831505  0.42470168  0.12900179];9.085895820525517;-4.152045588519089;5.041229705500011;(0.007831797351701954, -0.017510780446456105, -0.9414021867664641, 0.3367401940216185);10.5562;0.0605
7.816666666666666;-0.04785932826504613;-0.0;-0.04785932826504613;-0.0;48.82730561618363;-0.0;[-0.06455179 -0.10938498 -0.07089016];[ 0.02866945  0.00664966 -2.46257937];[-0.61839763  0.39994861  0.13999632];9.135064222875815;-4.147154280429136;5.046977477588081;(0.00790830738885408, -0.012408823041111773, -0.9428328643650251, 0.3329409401954344);[-0.06455179 -0.10938498 -0.07089016];[ 0.02866945  0.00664966 -2.46257937];[-0.61839763  0.39994861  0.13999632];9.135064222875815;-4.147154280429136;5.046977477588081;(0.00790830738885408, -0.012408823041111773, -0.9428328643650251, 0.3329409401954344);10.6040;0.0613
7.883333333333334;-0.04693903368523955;0.0;-0.04693903368523955;0.0;51.674600036001884;-0.0;[-0.49149242 -0.40231914 -0.08252834];[ 0.01281784  0.01359972 -2.47342053];[-0.61583933  0.37786668  0.14139351];9.183284050323225;-4.141632771195033;5.052628637974308;(0.008525177580821023, -0.0038247402523718804, -0.9446834375719003, 0.3278504163281708);[-0.49149242 -0.40231914 -0.08252834];[ 0.01281784  0.01359972 -2.47342053];[-0.61583933  0.37786668  0.14139351];9.183284050323225;-4.141632771195033;5.052628637974308;(0.008525177580821023, -0.0038247402523718804, -0.9446834375719003, 0.3278504163281708);10.6510;0.0580
7.95;-0.04621150606937263;0.0;-0.04621150606937263;0.0;56.79372067622618;-0.0;[-0.14606882 -0.5204083  -0.03635601];[ 0.03420027  0.00272517 -2.48430433];[-0.6141045   0.35859198  0.02832264];9.230704877635675;-4.135839997149669;5.055090854637622;(0.006808439741580228, -0.01574442127914202, -0.9463490870605852, 0.32269050771051055);[-0.14606882 -0.5204083  -0.03635601];[ 0.03420027  0.00272517 -2.48430433];[-0.6141045   0.35859198  0.02832264];9.230704877635675;-4.135839997149669;5.055090854637622;(0.006808439741580228, -0.01574442127914202, -0.9463490870605852, 0.32269050771051055);10.6972;0.0527
8.016666666666667;-0.04513265689321777;0.0;-0.04513265689321777;0.0;58.21394088103864;-0.0;[ 0.58165004 -0.10711276 -0.15982641];[ 0.01482002  0.02201154 -2.49687437];[-0.6120121   0.33682426  0.08917598];9.277049374168298;-4.129228725343186;5.063830398385851;(0.012785738961259147, -0.003541319515773145, -0.9484330237199734, 0.31669983178506755);[ 0.58165004 -0.10711276 -0.15982641];[ 0.01482002  0.02201154 -2.49687437];[-0.6120121   0.33682426  0.08917598];9.277049374168298;-4.129228725343186;5.063830398385851;(0.012785738961259147, -0.003541319515773145, -0.9484330237199734, 0.31669983178506755);10.7423;0.0514
8.083333333333334;-0.04438715768117518;0.0;-0.04438715768117518;0.0;60.20189361335677;-0.0;[ 0.24949565 -0.06345492 -0.04782096];[-0.0346349   0.0201708  -2.52959464];[-0.60599826  0.31545874  0.08991235];9.32239859425257;-4.122927350688017;5.073153297807105;(0.004399009074964583, 0.019549009287268857, -0.9533024059684074, 0.3013519665273325);[ 0.24949565 -0.06345492 -0.04782096];[-0.0346349   0.0201708  -2.52959464];[-0.60599826  0.31545874  0.08991235];9.32239859425257;-4.122927350688017;5.073153297807105;(0.004399009074964583, 0.019549009287268857, -0.9533024059684074, 0.3013519665273325);10.7867;0.0497
8.15;-0.04448501337362565;-0.0;-0.04448501337362565;-0.0;56.91518060793388;-0.0;[ 0.011487    0.24357955 -0.06147781];[-0.02896029  0.01290444 -2.56078254];[-0.60620153  0.31540796  0.10856297];9.367649029886065;-4.118013973546567;5.0813758379897145;(0.002035344856017726, 0.015720380983110457, -0.9579808308062885, 0.2863938805225356);[ 0.011487    0.24357955 -0.06147781];[-0.02896029  0.01290444 -2.56078254];[-0.60620153  0.31540796  0.10856297];9.367649029886065;-4.118013973546567;5.0813758379897145;(0.002035344856017726, 0.015720380983110457, -0.9579808308062885, 0.2863938805225356);10.8312;0.0526
8.216666666666667;-0.044689187688389254;0.0;-0.044689187688389254;0.0;67.06765829961303;-0.0;[ 0.10410687 -0.52950062 -0.20925133];[-0.03758309  0.01692923 -2.58451517];[-0.59948823  0.32286097  0.13048108];9.413037861166702;-4.114599904708547;5.091048678072001;(0.002970574364829487, 0.02039248838328693, -0.9612103182253735, 0.2750455348529707);[ 0.10410687 -0.52950062 -0.20925133];[-0.03758309  0.01692923 -2.58451517];[-0.59948823  0.32286097  0.13048108];9.413037861166702;-4.114599904708547;5.091048678072001;(0.002970574364829487, 0.02039248838328693, -0.9612103182253735, 0.2750455348529707);10.8759;0.0446
8.283333333333333;-0.044786400567382145;0.0;-0.044786400567382145;0.0;75.18441777588903;-0.0;[-0.06925979  0.58285611 -0.24613015];[ 0.00531687  0.01542079 -2.60993225];[-0.60302632  0.32610868  0.14772276];9.458548611964376;-4.112826553540046;5.10262185713429;(0.008137839704927118, -0.0005394033946122209, -0.9648480252005656, 0.26268188532040776);[-0.06925979  0.58285611 -0.24613015];[ 0.00531687  0.01542079 -2.60993225];[-0.60302632  0.32610868  0.14772276];9.458548611964376;-4.112826553540046;5.10262185713429;(0.008137839704927118, -0.0005394033946122209, -0.9648480252005656, 0.26268188532040776);10.9207;0.0398
8.35;-0.04425496532562434;-0.0;-0.04425496532562434;-0.0;72.19500432444458;-0.0;[ 0.23984487  0.09873709 -0.17837958];[-0.03939641  0.03088544 -2.62916406];[-0.59547884  0.31947693  0.10296425];9.503716014544777;-4.111585486088726;5.111643839770999;(0.00994411560736173, 0.022964263905900558, -0.9669762079647619, 0.25363511266805555);[ 0.23984487  0.09873709 -0.17837958];[-0.03939641  0.03088544 -2.62916406];[-0.59547884  0.31947693  0.10296425];9.503716014544777;-4.111585486088726;5.111643839770999;(0.00994411560736173, 0.022964263905900558, -0.9669762079647619, 0.25363511266805555);10.9649;0.0415
8.416666666666666;-0.043639173918155194;0.0;-0.043639173918155194;0.0;72.24376085932667;-0.0;[-0.41177501  0.27242048 -0.57689418];[-0.01466085  0.01814653 -2.65171254];[-0.58659323  0.32622921  0.16679368];9.548484316400767;-4.112184943778202;5.125068557301581;(0.007024562583171694, 0.009311428206051043, -0.9700697370961046, 0.2425461976522685);[-0.41177501  0.27242048 -0.57689418];[-0.01466085  0.01814653 -2.65171254];[-0.58659323  0.32622921  0.16679368];9.548484316400767;-4.112184943778202;5.125068557301581;(0.007024562583171694, 0.009311428206051043, -0.9700697370961046, 0.2425461976522685);11.0086;0.0414
8.483333333333333;-0.04295006696125725;-0.0;-0.04295006696125725;-0.0;70.78872021416196;-0.0;[-0.12553195 -0.42366417 -0.53054671];[-0.00742863  0.02832971 -2.66536997];[-0.57447376  0.32747817  0.13474837];9.592782030711563;-4.113750583089298;5.135541476683476;(0.012888642621894344, 0.006950044282964437, -0.9716685798081466, 0.23589351578508805);[-0.12553195 -0.42366417 -0.53054671];[-0.00742863  0.02832971 -2.66536997];[-0.57447376  0.32747817  0.13474837];9.592782030711563;-4.113750583089298;5.135541476683476;(0.012888642621894344, 0.006950044282964437, -0.9716685798081466, 0.23589351578508805);11.0515;0.0423
8.55;-0.042007794546425004;-0.0;-0.042007794546425004;-0.0;66.43987277495187;-0.0;[-0.46835752 -0.67427547 -0.62084166];[ 0.02037858  0.01788352 -2.67919942];[-0.56268002  0.31909101  0.12910993];9.636262815396096;-4.1160000757275395;5.141492234265002;(0.011037944138622066, -0.007868812993084989, -0.9733243315469563, 0.22903272951686052);[-0.46835752 -0.67427547 -0.62084166];[ 0.02037858  0.01788352 -2.67919942];[-0.56268002  0.31909101  0.12910993];9.636262815396096;-4.1160000757275395;5.141492234265002;(0.011037944138622066, -0.007868812993084989, -0.9733243315469563, 0.22903272951686052);11.0935;0.0451
8.616666666666667;-0.04081653875563873;-0.0;-0.04081653875563873;-0.0;65.36407230890572;-0.0;[-0.20286293 -0.12329795 -0.4900365 ];[ 0.04504702  0.02261274 -2.69834162];[-0.5581412   0.29011484  0.15120118];9.678658285189728;-4.117896139905374;5.147280816704201;(0.015977084590186597, -0.01948472209114849, -0.9752876194012451, 0.21949746653590574);[-0.20286293 -0.12329795 -0.4900365 ];[ 0.04504702  0.02261274 -2.69834162];[-0.5581412   0.29011484  0.15120118];9.678658285189728;-4.117896139905374;5.147280816704201;(0.015977084590186597, -0.01948472209114849, -0.9752876194012451, 0.21949746653590574);11.1343;0.0458
8.683333333333334;-0.03895028141953638;0.0;-0.03895028141953638;0.0;70.19269383395199;-0.0;[ 0.12127923 -0.02648631 -0.48081031];[ 0.01542385  0.03839122 -2.71572095];[-0.54404432  0.25982542  0.12354133];9.719243835327134;-4.118727569716238;5.158079851512125;(0.02038980753274328, -0.0034800393180115354, -0.9772368461727844, 0.21114045457323546);[ 0.12127923 -0.02648631 -0.48081031];[ 0.01542385  0.03839122 -2.71572095];[-0.54404432  0.25982542  0.12354133];9.719243835327134;-4.118727569716238;5.158079851512125;(0.02038980753274328, -0.0034800393180115354, -0.9772368461727844, 0.21114045457323546);11.1733;0.0426
8.75;-0.037238573870595815;0.0;-0.037238573870595815;0.0;72.96501010903357;-0.0;[ 0.43192374 -0.50006414 -0.70355206];[-0.01412482  0.03537507 -2.73682414];[-0.52204091  0.24785868  0.1178047 ];9.758168308756415;-4.119860286898267;5.167850346339212;(0.01590584846571635, 0.010472147175478438, -0.9793873524894164, 0.20109140185968266);[ 0.43192374 -0.50006414 -0.70355206];[-0.01412482  0.03537507 -2.73682414];[-0.52204091  0.24785868  0.1178047 ];9.758168308756415;-4.119860286898267;5.167850346339212;(0.01590584846571635, 0.010472147175478438, -0.9793873524894164, 0.20109140185968266);11.2105;0.0410
8.816666666666666;-0.035730994816750794;0.0;-0.035730994816750794;0.0;75.9143987016245;-0.0;[ 0.15767637 -0.66635078 -0.90560074];[ 0.01187528  0.03791284 -2.76788543];[-0.50174354  0.23733522  0.14763973];9.795611876049055;-4.12209066507613;5.178435253717772;(0.01972783100118846, -0.0023119756433366842, -0.9824206470344432, 0.18562095714934534);[ 0.15767637 -0.66635078 -0.90560074];[ 0.01187528  0.03791284 -2.76788543];[-0.50174354  0.23733522  0.14763973];9.795611876049055;-4.12209066507613;5.178435253717772;(0.01972783100118846, -0.0023119756433366842, -0.9824206470344432, 0.18562095714934534);11.2462;0.0394
8.883333333333333;-0.03344335555583022;-0.0;-0.03344335555583022;-0.0;72.07461418365128;-0.0;[ 0.13924696 -1.52017632 -0.80925602];[ 0.03356118  0.03597896 -2.79364325];[-0.47486635  0.21518899  0.15383452];9.830946456857747;-4.124647631561731;5.191523018508089;(0.020618557166429047, -0.01341048708458197, -0.9846587758069641, 0.17274874576349214);[ 0.13924696 -1.52017632 -0.80925602];[ 0.03356118  0.03597896 -2.79364325];[-0.47486635  0.21518899  0.15383452];9.830946456857747;-4.124647631561731;5.191523018508089;(0.020618557166429047, -0.01341048708458197, -0.9846587758069641, 0.17274874576349214);11.2797;0.0415
8.95;-0.031686806016875124;0.0;-0.031686806016875124;0.0;73.36615319398172;-0.0;[ 0.04780045 -0.16046301 -0.54521711];[ 0.06237673  0.04015197 -2.82477611];[-0.46128797  0.17066518 -0.07067868];9.864702235176146;-4.1267851607153165;5.19184662148657;(0.02473172180654655, -0.027621511000234696, -0.9868992479935327, 0.15701996171298502);[ 0.04780045 -0.16046301 -0.54521711];[ 0.06237673  0.04015197 -2.82477611];[-0.46128797  0.17066518 -0.07067868];9.864702235176146;-4.1267851607153165;5.19184662148657;(0.02473172180654655, -0.027621511000234696, -0.9868992479935327, 0.15701996171298502);11.3114;0.0408
9.016666666666667;-0.029251847433446443;-0.0;-0.029251847433446443;-0.0;68.22914424747876;-0.0;[ 0.57394224 -0.01050777 -0.63282308];[ 0.02102477  0.01454886 -2.84908786];[-0.44556447  0.13241326  0.15297279];9.896015957248812;-4.126875997349047;5.20128209239197;(0.00872822579012161, -0.009339641206025717, -0.9892544730446178, 0.145644006872632);[ 0.57394224 -0.01050777 -0.63282308];[ 0.02102477  0.01454886 -2.84908786];[-0.44556447  0.13241326  0.15297279];9.896015957248812;-4.126875997349047;5.20128209239197;(0.00872822579012161, -0.009339641206025717, -0.9892544730446178, 0.145644006872632);11.3406;0.0439
9.083333333333334;-0.02863287842909301;-0.0;-0.02863287842909301;-0.0;66.53617941440808;-0.0;[ 0.27144991  0.23581194 -0.50796533];[-0.01720499  0.00501664 -2.87663632];[-0.44173109  0.11697675 -0.02016281];9.926593023111245;-4.12650352770743;5.201876709603263;(0.0013499503096807428, 0.008858298228486692, -0.9911949487897233, 0.13210708414159558);[ 0.27144991  0.23581194 -0.50796533];[-0.01720499  0.00501664 -2.87663632];[-0.44173109  0.11697675 -0.02016281];9.926593023111245;-4.12650352770743;5.201876709603263;(0.0013499503096807428, 0.008858298228486692, -0.9911949487897233, 0.13210708414159558);11.3693;0.0450
9.15;-0.02860640048169394;-0.0;-0.02860640048169394;-0.0;64.0276989230571;-0.0;[-0.34452813  0.68338509 -0.48771659];[-0.02425627  0.00571824 -2.89841599];[-0.44736296  0.11673953  0.03572992];9.957161444560779;-4.126665881496204;5.203792702420098;(0.0013668316293403689, 0.01238500596754183, -0.9925359766005931, 0.12131396684631128);[-0.34452813  0.68338509 -0.48771659];[-0.02425627  0.00571824 -2.89841599];[-0.44736296  0.11673953  0.03572992];9.957161444560779;-4.126665881496204;5.203792702420098;(0.0013668316293403689, 0.01238500596754183, -0.9925359766005931, 0.12131396684631128);11.3979;0.0468
9.216666666666667;-0.0290069807575275;0.0;-0.0290069807575275;0.0;66.52428962051712;-0.0;[-0.48782177  0.69349398 -0.18465703];[-0.0316065  -0.00720798 -2.91106795];[-0.4511138   0.12929369 -0.01321706];9.988067273819361;-4.127614759710476;5.201100146565643;(-0.005397021816416964, 0.015283204284434746, -0.9932407053817343, 0.11493562108897519);[-0.48782177  0.69349398 -0.18465703];[-0.0316065  -0.00720798 -2.91106795];[-0.4511138   0.12929369 -0.01321706];9.988067273819361;-4.127614759710476;5.201100146565643;(-0.005397021816416964, 0.015283204284434746, -0.9932407053817343, 0.11493562108897519);11.4269;0.0450
9.283333333333333;-0.029841750366813358;0.0;-0.029841750366813358;0.0;69.21545399565258;-0.0;[-0.78628165  0.9327967  -0.10789792];[-0.02354932 -0.01248619 -2.91735892];[-0.46489428  0.13966457  0.01833625];10.019816952490274;-4.129713100063811;5.2040501328540385;(-0.007520746314814961, 0.011001794538013629, -0.9936414596414811, 0.11179914388473025);[-0.78628165  0.9327967  -0.10789792];[-0.02354932 -0.01248619 -2.91735892];[-0.46489428  0.13966457  0.01833625];10.019816952490274;-4.129713100063811;5.2040501328540385;(-0.007520746314814961, 0.011001794538013629, -0.9936414596414811, 0.11179914388473025);11.4567;0.0432
9.35;-0.030643441151497086;0.0;-0.030643441151497086;0.0;71.67599428144017;-0.0;[-0.78864157  1.15352677 -0.34047374];[-0.02634339 -0.00662546 -2.91886936];[-0.47249073  0.15512373  0.03818396];10.05242123054872;-4.132497379476862;5.203413994101177;(-0.0047556583310613245, 0.012721538623524464, -0.9937188854068183, 0.11107800391940413);[-0.78864157  1.15352677 -0.34047374];[-0.02634339 -0.00662546 -2.91886936];[-0.47249073  0.15512373  0.03818396];10.05242123054872;-4.132497379476862;5.203413994101177;(-0.0047556583310613245, 0.012721538623524464, -0.9937188854068183, 0.11107800391940413);11.4874;0.0418
