agent_id,elapsed_time,rew_closing_distance,rew_engaging_enemy,rew_speed_magnitude,rew_near_engagement,acc_rewards,vel_angles,approaching,chasing,in_range,current_term,info[downed],info[exploded_target],info[exploded_ally],info[crashes],info[ally_collision],info[mission_complete],info[out_of_bounds],info[timeover]
5,3.1,0.0,0.0,11.083995040012171,0.0,2949.4940157720043,1.5720290761260929,1,0,0,0,0,0,0,0,0,0,0,0
6,3.1,0.007114558026852791,1.9105123943959885,1.863621514619383,0.0,1953.1680764926173,1.5702593758615497,1,1,0,0,0,0,0,0,0,0,0,0
7,3.1,0.0,0.0,0.0,0.0,1969.8189265505116,1.5706083742121026,0,1,0,0,0,0,0,0,0,0,0,0
9,3.1,0.02119785425442533,1.9102895480938242,5.588949330484457,0.0,3262.3044569445483,1.5704425556814356,1,1,0,0,0,0,0,0,0,0,0,0
10,3.1,0.0,0.0,5.465551816146021,0.0,3581.109901606327,1.5716634083257095,1,0,0,0,0,0,0,0,0,0,0,0
11,3.1,0.030354615437929056,1.9137582670235171,8.482935536251917,0.0,4704.732359689296,1.5675961022318263,1,1,0,0,0,0,0,0,0,0,0,0
12,3.1,0.03463541367341261,1.913285583677698,6.588597760118179,0.0,4513.695102734351,1.56798338188146,1,1,0,0,0,0,0,0,0,0,0,0
14,3.1,0.018015452340395477,1.9115537323368956,1.3566914604357885,0.0,2973.1064992222286,1.569403961421721,1,1,0,0,0,0,0,0,0,0,0,0
15,3.1,0.0,0.0,0.0,0.0,1374.7278153980833,1.5705249835370498,0,1,0,0,0,0,0,0,0,0,0,0
16,3.1,0.03719710997532566,1.9131497568067317,10.072777853418346,0.0,3859.8501841183174,1.56809470315975,1,1,0,0,0,0,0,0,0,0,0,0
17,3.1,0.0,0.0,16.79385618812067,0.0,4588.572243029225,1.5744302536545802,1,0,0,0,0,0,0,0,0,0,0,0
18,3.1,0.02176315886302138,1.909997678593882,6.987358865964031,0.0,4182.244479546743,1.5706825372733255,1,1,0,0,0,0,0,0,0,0,0,0
0,3.1083333333333334,0.012863845784294892,1.9104864280038951,2.4356834645979104,0.0,3411.732047714841,1.570280718054849,1,1,1,0,0,0,0,0,0,0,0,0
1,3.1083333333333334,0.0,0.0,6.976901323807966,0.0,5012.32525834986,1.5709375798085208,1,0,0,0,0,0,0,0,0,0,0,0
2,3.1083333333333334,0.013753088267762115,1.9105939923022892,1.3003004240472853,0.0,1625.0407229346947,1.5701923130120194,1,1,0,0,0,0,0,0,0,0,0,0
3,3.1083333333333334,0.02137079026190536,1.9099125447519962,6.818422668987802,0.0,4098.976632504376,1.5707525500281756,1,1,0,0,0,0,0,0,0,0,0,0
4,3.1083333333333334,0.007354278538801662,1.9103780662230248,1.1497142646007708,0.0,1740.3253058387809,1.5703697885996188,1,1,0,0,0,0,0,0,0,0,0,0
5,3.1083333333333334,0.0,0.0,11.083995040012171,0.0,2960.5780108120166,1.572058682869605,1,0,0,0,0,0,0,0,0,0,0,0
6,3.1083333333333334,0.006205205395964697,1.9104710423311442,1.863621514619383,0.0,1956.9483742549637,1.570293364059274,1,1,0,0,0,0,0,0,0,0,0,0
7,3.1083333333333334,0.0,0.0,0.0,0.0,1969.8189265505116,1.570583795321672,0,1,0,0,0,0,0,0,0,0,0,0
9,3.1083333333333334,0.021429406180101473,1.910321061142239,5.588949330484457,0.0,3269.825156742355,1.5704166493386242,1,1,0,0,0,0,0,0,0,0,0,0
10,3.1083333333333334,0.0,0.0,5.465551816146021,0.0,3586.5754534224734,1.5716523280561128,1,0,0,0,0,0,0,0,0,0,0,0
11,3.1083333333333334,0.03052656613434923,1.9137833020498471,8.482935536251917,0.0,4715.159605093731,1.5675755958298463,1,1,0,0,0,0,0,0,0,0,0,0
12,3.1083333333333334,0.03454917079595887,1.913252335187786,6.588597760118179,0.0,4522.2315020004535,1.568010630289156,1,1,0,0,0,0,0,0,0,0,0,0
14,3.1083333333333334,0.017853882039147173,1.9115451721389232,1.3566914604357885,0.0,2976.3925897368426,1.56941098945789,1,1,0,0,0,0,0,0,0,0,0,0
15,3.1083333333333334,0.0,0.0,0.0,0.0,1374.7278153980833,1.570504081822873,0,1,0,0,0,0,0,0,0,0,0,0
16,3.1083333333333334,0.037177086690499905,1.9130907667012624,10.072777853418346,0.0,3871.8732298251275,1.5681430553203142,1,1,0,0,0,0,0,0,0,0,0,0
17,3.1083333333333334,0.0,0.0,16.79385618812067,0.0,4605.366099217346,1.5744847873618182,1,0,0,0,0,0,0,0,0,0,0,0
18,3.1083333333333334,0.02135585687419983,1.9099411624103215,6.987358865964031,0.0,4191.163135431992,1.5707290146121768,1,1,0,0,0,0,0,0,0,0,0,0
0,3.1166666666666667,0.012552756578515067,1.910487097338521,2.4356834645979104,0.0,3416.090771033356,1.5702801679107217,1,1,1,0,0,0,0,0,0,0,0,0
1,3.1166666666666667,0.0,0.0,6.976901323807966,0.0,5019.302159673668,1.5709340140343029,1,0,0,0,0,0,0,0,0,0,0,0
2,3.1166666666666667,0.013339397738371783,1.9106091062582704,1.3003004240472853,0.0,1628.2649718627385,1.5701798919378065,1,1,0,0,0,0,0,0,0,0,0,0
3,3.1166666666666667,0.021359509274289534,1.9098786940153785,6.818422668987802,0.0,4107.726293376653,1.5707803900847348,1,1,0,0,0,0,0,0,0,0,0,0
4,3.1166666666666667,0.00699757611368601,1.9103592153083986,1.1497142646007708,0.0,1743.3923768948036,1.5703852845893673,1,1,0,0,0,0,0,0,0,0,0,0
5,3.1166666666666667,0.0,0.0,11.083995040012171,0.0,2971.662005852029,1.5720674366174583,1,0,0,0,0,0,0,0,0,0,0,0
6,3.1166666666666667,0.006316660632422755,1.9104787723702152,1.863621514619383,0.0,1960.7287912025856,1.5702870104534488,1,1,0,0,0,0,0,0,0,0,0,0
7,3.1166666666666667,0.0,0.0,0.0,0.0,1969.8189265505116,1.5705979675679653,0,1,0,0,0,0,0,0,0,0,0,0
9,3.1166666666666667,0.021893524845819634,1.9103374544798617,5.588949330484457,0.0,3277.346337052165,1.5704031729916674,1,1,0,0,0,0,0,0,0,0,0,0
10,3.1166666666666667,0.0,0.0,5.465551816146021,0.0,3592.0410052386196,1.57162615273755,1,0,0,0,0,0,0,0,0,0,0,0
11,3.1166666666666667,0.030431586327182458,1.9137542524172344,8.482935536251917,0.0,4725.586726468728,1.5675993906797305,1,1,0,0,0,0,0,0,0,0,0,0
12,3.1166666666666667,0.0343944263488174,1.9132404721462306,6.588597760118179,0.0,4530.767734659066,1.5680203527341583,1,1,0,0,0,0,0,0,0,0,0,0
14,3.1166666666666667,0.01754414670579374,1.9114628714988768,1.3566914604357885,0.0,2979.678288215483,1.569478562587797,1,1,0,0,0,0,0,0,0,0,0,0
15,3.1166666666666667,0.0,0.0,0.0,0.0,1374.7278153980833,1.570518804000328,0,1,0,0,0,0,0,0,0,0,0,0
16,3.1166666666666667,0.03712706199685023,1.9131269142587757,10.072777853418346,0.0,3883.8962616548015,1.5681134260569032,1,1,0,0,0,0,0,0,0,0,0,0
17,3.1166666666666667,0.0,0.0,16.79385618812067,0.0,4622.159955405467,1.5745059186915,1,0,0,0,0,0,0,0,0,0,0,0
18,3.1166666666666667,0.021422507248029632,1.9099489115698824,6.987358865964031,0.0,4200.081865716774,1.5707226417559776,1,1,0,0,0,0,0,0,0,0,0,0
0,3.125,0.012105779936290695,1.9104869371230084,2.4356834645979104,0.0,3420.4490472150133,1.5702802995961245,1,1,1,0,0,0,0,0,0,0,0,0
1,3.125,0.0,0.0,6.976901323807966,0.0,5026.279060997476,1.5709132264389685,1,0,0,0,0,0,0,0,0,0,0,0
2,3.125,0.012970941097318667,1.9106224064256339,1.3003004240472853,0.0,1631.4888656343087,1.5701689616486592,1,1,0,0,0,0,0,0,0,0,0,0
3,3.125,0.0,0.0,6.818422668987802,0.0,4114.5447160456415,1.570805956137233,1,0,0,0,0,0,0,0,0,0,0,0
4,3.125,0.0060231031942494795,1.91031380516513,1.1497142646007708,0.0,1746.4584280677639,1.57042261427864,1,1,0,0,0,0,0,0,0,0,0,0
5,3.125,0.0,0.0,11.083995040012171,0.0,2982.746000892041,1.5720706937578637,1,0,0,0,0,0,0,0,0,0,0,0
6,3.125,0.006069981736414709,1.9104839018522946,1.863621514619383,0.0,1964.5089666007937,1.5702827943702502,1,1,0,0,0,0,0,0,0,0,0,0
7,3.125,0.0,0.0,0.0,0.0,1969.8189265505116,1.5706389440607071,0,1,0,0,0,0,0,0,0,0,0,0
9,3.125,0.0215534648189184,1.910251693650992,5.588949330484457,0.0,3284.8670915411194,1.5704736763071327,1,1,0,0,0,0,0,0,0,0,0,0
10,3.125,0.0,0.0,5.465551816146021,0.0,3597.506557054766,1.5716147467145594,1,0,0,0,0,0,0,0,0,0,0,0
11,3.125,0.030266719974859413,1.9137278682734638,8.482935536251917,0.0,4736.013656593228,1.5676210028265694,1,1,0,0,0,0,0,0,0,0,0,0
12,3.125,0.03423879525485596,1.9132311313118164,6.588597760118179,0.0,4539.303802345751,1.5680280081701552,1,1,0,0,0,0,0,0,0,0,0,0
14,3.125,0.017362278463336267,1.91142995311871,1.3566914604357885,0.0,2982.963771907501,1.56950559192879,1,1,0,0,0,0,0,0,0,0,0,0
15,3.125,0.0,0.0,0.0,0.0,1374.7278153980833,1.570557893965649,0,1,0,0,0,0,0,0,0,0,0,0
16,3.125,0.03711730673686553,1.9131729438736094,10.072777853418346,0.0,3895.9193297588304,1.5680756983348758,1,1,0,0,0,0,0,0,0,0,0,0
17,3.125,0.0,0.0,16.79385618812067,0.0,4638.953811593588,1.5745084929293598,1,0,0,0,0,0,0,0,0,0,0,0
18,3.125,0.021829868302691402,1.9099998291930933,6.987358865964031,0.0,4209.001054280234,1.5706807687346196,1,1,0,0,0,0,0,0,0,0,0,0
0,3.1333333333333333,0.011445577826982412,1.9104749864277313,2.4356834645979104,0.0,3424.806651243866,1.5702901222535754,1,1,1,0,0,0,0,0,0,0,0,0
1,3.1333333333333333,0.0,0.0,6.976901323807966,0.0,5033.255962321285,1.5708947712119659,1,0,0,0,0,0,0,0,0,0,0,0
2,3.1333333333333333,0.01292033413433824,1.9105989874749918,1.3003004240472853,0.0,1634.7126853799653,1.570188207816826,1,1,0,0,0,0,0,0,0,0,0,0
3,3.1333333333333333,0.0,0.0,6.818422668987802,0.0,4121.36313871463,1.5708017465926396,1,0,0,0,0,0,0,0,0,0,0,0
4,3.1333333333333333,0.005775701615441831,1.91031886414607,1.1497142646007708,0.0,1749.5242368981262,1.5704184554242087,1,1,0,0,0,0,0,0,0,0,0,0
5,3.1333333333333333,0.0,0.0,11.083995040012171,0.0,2993.8299959320534,1.5720966356781299,1,0,0,0,0,0,0,0,0,0,0,0
6,3.1333333333333333,0.005417765152837317,1.9104653219236116,1.863621514619383,0.0,1968.2884712024895,1.5702980659075017,1,1,0,0,0,0,0,0,0,0,0,0
7,3.1333333333333333,0.0,0.0,0.0,0.0,1969.8189265505116,1.5706316394712132,0,1,0,0,0,0,0,0,0,0,0,0
9,3.1333333333333333,0.020961824990720856,1.9101724796559687,5.588949330484457,0.0,3292.3871751762504,1.5705388031453131,1,1,0,0,0,0,0,0,0,0,0,0
10,3.1333333333333333,0.0,0.0,5.465551816146021,0.0,3602.972108870912,1.571640653941168,1,0,0,0,0,0,0,0,0,0,0,0
11,3.1333333333333333,0.030156010249582366,1.913728398688055,8.482935536251917,0.0,4746.440476538418,1.5676205683401216,1,1,0,0,0,0,0,0,0,0,0,0
12,3.1333333333333333,0.0341357599388985,1.913217175221588,6.588597760118179,0.0,4547.83975304103,1.5680394462549925,1,1,0,0,0,0,0,0,0,0,0,0
14,3.1333333333333333,0.017048409920497498,1.9114470954336418,1.3566914604357885,0.0,2986.2489588732906,1.5694915162270828,1,1,0,0,0,0,0,0,0,0,0,0
15,3.1333333333333333,0.0,0.0,0.0,0.0,1374.7278153980833,1.5705529137834788,0,1,0,0,0,0,0,0,0,0,0,0
16,3.1333333333333333,0.03711863790908865,1.913150946466663,10.072777853418346,0.0,3907.9423771966244,1.5680937280670946,1,1,0,0,0,0,0,0,0,0,0,0
17,3.1333333333333333,0.0,0.0,16.79385618812067,0.0,4655.747667781709,1.574542032173936,1,0,0,0,0,0,0,0,0,0,0,0
18,3.1333333333333333,0.02191563784035644,1.909958620777608,6.987358865964031,0.0,4217.920287404816,1.570714657042465,1,1,0,0,0,0,0,0,0,0,0,0
0,3.1416666666666666,0.010802429116232859,1.9104634224873938,2.4356834645979104,0.0,3429.1636005600676,1.5702996271417993,1,1,1,0,0,0,0,0,0,0,0,0
1,3.1416666666666666,0.0,0.0,6.976901323807966,0.0,5040.232863645093,1.5708902308720354,1,0,0,0,0,0,0,0,0,0,0,0
2,3.1416666666666666,0.012898030519291392,1.9105778648473157,1.3003004240472853,0.0,1637.9364616993792,1.570205567224943,1,1,0,0,0,0,0,0,0,0,0,0
3,3.1416666666666666,0.0,0.0,6.818422668987802,0.0,4128.181561383618,1.5707997365937836,1,0,0,0,0,0,0,0,0,0,0,0
4,3.1416666666666666,0.006022658223439503,1.9103299010266126,1.1497142646007708,0.0,1752.590303721977,1.5704093823730645,1,1,0,0,0,0,0,0,0,0,0,0
5,3.1416666666666666,0.0,0.0,11.083995040012171,0.0,3004.9139909720657,1.5721147442115684,1,0,0,0,0,0,0,0,0,0,0,0
6,3.1416666666666666,0.004914368623540888,1.9104478817398516,1.863621514619383,0.0,1972.0674549674723,1.5703124009161085,1,1,0,0,0,0,0,0,0,0,0,0
7,3.1416666666666666,0.0,0.0,0.0,0.0,1969.8189265505116,1.5706194297231033,0,1,0,0,0,0,0,0,0,0,0,0
9,3.1416666666666666,0.020782214966223123,1.9101977708491709,5.588949330484457,0.0,3299.9071044925504,1.5705180090679103,1,1,0,0,0,0,0,0,0,0,0,0
