time/iterations,rew_vec_envs,time/fps,time/total_timesteps,time/time_elapsed,train/clip_fraction,train/n_updates,train/loss,train/learning_rate,train/explained_variance,train/value_loss,train/std,train/clip_range,train/entropy_loss,train/approx_kl,train/policy_gradient_loss
140,-2174.8238830566406,459,14614528,9973,0.406439208984375,4450,1252.3560791015625,0.001,0.7605843842029572,4499.72141456604,0.18259239196777344,0.2,1.1249968795105816,0.06341788,-0.01348606421270233
141,-2109.5709686279297,459,14647296,10063,0.4425201416015625,4460,1157.4549560546875,0.001,0.7838813960552216,3830.905027961731,0.18188036978244781,0.2,1.1402651300653814,0.0809756,-0.010500514913292135
142,-1994.5235137939453,458,14680064,10155,0.4166015625,4470,767.1010131835938,0.001,0.7371947467327118,4075.5479604721068,0.1823611855506897,0.2,1.1421879012137652,0.07041539,-0.01248459455637203
143,-2121.0297050476074,457,14712832,10247,0.4189849853515625,4480,871.9188842773438,0.001,0.7617049217224121,4099.712483596802,0.18171346187591553,0.2,1.14255384337157,0.0816187,-0.011943828892617603
144,-2023.6205215454102,456,14745600,10342,0.4235076904296875,4490,848.6298828125,0.001,0.7768736481666565,3954.349019050598,0.18136826157569885,0.2,1.1560633746907114,0.07172321,-0.012310925641213544
145,-2058.646926879883,455,14778368,10432,0.40455322265625,4500,1010.6654052734375,0.001,0.7555867433547974,4227.474237442017,0.1814194917678833,0.2,1.1606937961652875,0.06679395,-0.013897067195284763
146,-2067.4100799560547,454,14811136,10517,0.4054962158203125,4510,947.4034423828125,0.001,0.7644028216600418,4238.133220863342,0.18085627257823944,0.2,1.1661950943991541,0.06329784,-0.013540177602044423
147,-2140.6436157226562,453,14843904,10610,0.4346221923828125,4520,1274.011962890625,0.001,0.7838208079338074,3932.60768699646,0.1806720793247223,0.2,1.1735763425007462,0.07943037,-0.012576333425022313
148,-2143.3524169921875,453,14876672,10700,0.4357330322265625,4530,954.1504516601562,0.001,0.760097399353981,3645.4189380645753,0.18008765578269958,0.2,1.1775542927905918,0.07121158,-0.012831714230560464
149,-2158.161293029785,452,14909440,10794,0.4696563720703125,4540,864.7713623046875,0.001,0.7746728807687759,3534.7548833847045,0.1807984709739685,0.2,1.17728741876781,0.08284061,-0.008405181767739123
150,-2279.9828186035156,451,14942208,10887,0.3871551513671875,4550,766.272705078125,0.001,0.748531848192215,4513.214052963257,0.18177634477615356,0.2,1.1610430609434843,0.06322494,-0.016337860592102516
151,-2154.0573348999023,450,14974976,10983,0.4575225830078125,4560,795.1655883789062,0.001,0.7702378779649734,3853.938788986206,0.18119941651821136,0.2,1.158210077509284,0.08264096,-0.010648379691701848
152,-2164.7347259521484,449,15007744,11078,0.4476654052734375,4570,1286.7388916015625,0.001,0.7575433701276779,4128.255857276917,0.18067553639411926,0.2,1.1729729248210787,0.07618609,-0.01218725004218868
153,-2316.15234375,448,15040512,11173,0.4375640869140625,4580,897.02099609375,0.001,0.7806805223226547,3887.8423957824707,0.18065136671066284,0.2,1.1740450274199248,0.07559203,-0.01305825253657531
