ang_vel,ang_pos,lin_vel,lin_pos,agent_aux_state,past_actions,ally_ang_vel,ally_delta_ang_pos,ally_delta_lin_vel,ally_delta_lin_pos,target_ang_vel,target_delta_ang_pos,target_delta_lin_vel,target_delta_lin_pos,target_distance,hit_probability
[0.894544   0.48327006 0.09657121],[ 0.03927946  0.06362074 -1.92552653],[ 0.12276248  0.11503465 -1.44036485],[ 0.84897056  3.97213584 10.91948202],[0.17746439 0.15017326 0.22069469 0.18102454],[-0.3116836   0.04060081 -0.65312386 -1.64192748],[False False False],[False False False],[False False False],[False False False],[-0.31234776 -0.434768    0.81289407],[ 0.03128111  0.06675923 -1.91669547],[ 0.04347508 -0.01496169  1.48664128],[ 7.80205452  5.05642012 -9.47493523],12.774555998127521,0.7549843287802565
[0.79425946 0.17314749 0.15503358],[ 0.04644482  0.06583729 -1.92410329],[ 0.1314995   0.10106964 -1.50294837],[ 0.85021321  3.97138913 10.90709911],[0.23301242 0.08271077 0.16070304 0.1282338 ],[-0.3116836   0.04060081 -0.65312386 -1.64192748],[False False False],[False False False],[False False False],[False False False],[-0.41042119 -0.43784762  0.55074852],[ 0.04183331  0.07274637 -1.92045343],[ 0.03015354 -0.01713749  1.49528196],[ 7.82909148  4.97815607 -9.48025997],12.764691492868685,0.7487928249416052
[-0.21842468 -0.26137253 -0.05863982],[ 0.04809169  0.06445763 -1.92395784],[ 0.13481891  0.09480496 -1.51230667],[ 0.85143166  3.97062539 10.8944063 ],[0.68475657 0.59426883 0.53267934 0.69033028],[-0.27820551  0.43570948 -0.13550599 -1.54535484],[False False False],[False False False],[False False False],[False False False],[-0.20692187 -0.09920763  0.06548224],[ 0.04592606  0.0733211  -1.92225538],[ 0.02960758 -0.02170369  1.46975285],[ 7.81593802  4.96017135 -9.48683832],12.754896767716755,0.7478738814681476
[-1.93163465  0.26391566 -0.27731593],[ 0.03360113  0.06588786 -1.92592453],[ 0.14191437  0.11128847 -1.40781926],[ 0.85254503  3.96979283 10.88257271],[0.3485325  0.34019521 0.32386147 0.35073472],[-0.27820551  0.43570948 -0.13550599 -1.54535484],[False False False],[False False False],[False False False],[False False False],[-0.17210575  0.30800567 -0.61403152],[ 0.03246977  0.07280856 -1.92031294],[ 0.04865486 -0.04559254  1.43122715],[ 7.81724795  5.11068832 -9.39219424],12.745445003040276,0.7580676258404375
[-1.82676656  0.19036731 -0.28050189],[ 0.0170839   0.06806182 -1.92829431],[ 0.14998368  0.1319617  -1.4259178 ],[ 0.85361681  3.96892986 10.87071936],[0.19565358 0.2802717  0.34355102 0.15403551],[-0.27820551  0.43570948 -0.13550599 -1.54535484],[False False False],[False False False],[False False False],[False False False],[-0.20355079  0.39510613 -0.84830353],[ 0.01770201  0.07168895 -1.91549523],[ 0.06395014 -0.06886548  1.49828157],[ 7.82305817  5.28132617 -9.27831143],12.735547147876707,0.7560156061383674
[-0.94366591 -0.26755285 -0.14848885],[ 0.00722458  0.06681063 -1.92985785],[ 0.15344838  0.14499947 -1.4702974 ],[ 0.85467244  3.96804871 10.85852235],[0.12563977 0.23136319 0.32184824 0.08192591],[-0.27820551  0.43570948 -0.13550599 -1.54535484],[False False False],[False False False],[False False False],[False False False],[-0.14640737  0.29427907 -0.6278725 ],[ 0.0091522   0.06776778 -1.91129684],[ 0.07983551 -0.08247664  1.49303737],[ 7.80169444  5.38247904 -9.22384834],12.725615109526263,0.7514622710744042
[-0.07602709 -0.67978227  0.00649948],[ 0.00505695  0.06183678 -1.93007453],[ 0.15129518  0.14767292 -1.52815233],[ 0.85572013  3.96715423 10.845869  ],[0.1004094  0.18015258 0.25086597 0.06222972],[ 0.15235715 -0.05657037 -0.08788805 -1.48392415],[False False False],[False False False],[False False False],[False False False],[-0.05544336  0.16924221 -0.212993  ],[ 0.00767842  0.06113045 -1.90852259],[ 0.08789218 -0.08276999  1.50841001],[ 7.75341143  5.4025818  -9.23852629],12.715659155170867,0.7457292289956291
[ 0.6957341  -0.72040841  0.03067962],[ 0.00905079  0.05533045 -1.92972042],[ 0.14616612  0.1409247  -1.57914781],[ 0.85676194  3.96624749 10.83274612],[0.27544743 0.42403844 0.33146646 0.3247163 ],[ 0.15235715 -0.05657037 -0.08788805 -1.48392415],[False False False],[False False False],[False False False],[False False False],[0.08791512 0.10309941 0.53125512],[ 0.01139264  0.05349155 -1.91114208],[ 0.08431156 -0.07359402  1.59887643],[ 7.69394823  5.3614689  -9.29709158],12.705230022501238,0.7407852982163721
[ 1.40247344  0.22743813 -0.16335778],[ 0.01961208  0.05492932 -1.93068728],[ 0.15001987  0.12374663 -1.57295577],[ 0.85778702  3.96530859 10.81956325],[0.40544414 0.52327624 0.40948952 0.47601959],[ 0.15235715 -0.05657037 -0.08788805 -1.48392415],[False False False],[False False False],[False False False],[False False False],[ 0.15357257 -0.16386852  0.82115127],[ 0.02079757  0.054088   -1.91890842],[ 0.06819892 -0.06543076  1.63189553],[ 7.68362006  5.26881809 -9.34310711],12.69439697937248,0.7415068123879257
[ 1.15215068  1.03343591 -0.31284619],[ 0.03084035  0.06314637 -1.93291626],[ 0.16682663  0.10529097 -1.55118615],[ 0.85878272  3.96432729 10.80661662],[0.36299375 0.2189955  0.23350922 0.3271617 ],[ 0.15235715 -0.05657037 -0.08788805 -1.48392415],[False False False],[False False False],[False False False],[False False False],[ 0.20027269 -0.2194575   0.62959911],[ 0.03039738  0.06414378 -1.92689197],[ 0.04836165 -0.07122267  1.55784539],[ 7.74564477  5.18058153 -9.32650189],12.683970396606702,0.7436319792106558
[ 0.01314254  0.73940897 -0.41283049],[ 0.03282557  0.06997984 -1.93592076],[ 0.1822513   0.09999702 -1.5891814 ],[ 0.85975888  3.96332544 10.79343798],[0.26131547 0.11042797 0.11197946 0.22423993],[-0.29086435  0.18338192 -0.12633249 -1.51918793],[False False False],[False False False],[False False False],[False False False],[ 0.10215606 -0.2478396   0.17358585],[ 0.03116517  0.07290507 -1.9326958 ],[ 0.03865193 -0.08398928  1.56063991],[ 7.79008146  5.18436145 -9.27268094],12.673670127631986,0.7397279671474587
[-0.5239954   0.35553208 -0.50443707],[ 0.02875745  0.07425017 -1.9398125 ],[ 0.19435465  0.10431812 -1.64468639],[ 0.86072335  3.9623126  10.77979473],[0.26598005 0.17636572 0.2807201  0.14466292],[-0.29086435  0.18338192 -0.12633249 -1.51918793],[False False False],[False False False],[False False False],[False False False],[ 0.05284477 -0.15449906 -0.50211747],[ 0.02694353  0.07916257 -1.93376224],[ 0.03260941 -0.09632161  1.67477562],[ 7.80581614  5.24978783 -9.20696481],12.662797531502202,0.7340587658332292
[-0.15323212 -0.65750753 -0.51797324],[ 0.02591367  0.07136796 -1.9442023 ],[ 0.19491254  0.10702216 -1.67790579],[ 0.8616701   3.96128124 10.76579399],[0.38732464 0.35035641 0.48871117 0.27726026],[-0.29086435  0.18338192 -0.12633249 -1.51918793],[False False False],[False False False],[False False False],[False False False],[ 0.19069701  0.06376056 -0.82082106],[ 0.02268945  0.07594491 -1.93131235],[ 0.03572003 -0.09842328  1.74784568],[ 7.75375265  5.30558888 -9.20252888],12.651292383199399,0.7307424305173209
[ 0.95887341 -1.64041624 -0.37081424],[ 0.03134283  0.05860509 -1.94786881],[ 0.17905216  0.09603726 -1.67184761],[ 0.86258044  3.96020865 10.75181426],[0.32975476 0.43525168 0.41483671 0.36105545],[-0.29086435  0.18338192 -0.12633249 -1.51918793],[False False False],[False False False],[False False False],[False False False],[ 0.28167057  0.07099071 -0.68528204],[ 0.02585659  0.06247221 -1.92888012],[ 0.04629979 -0.07987085  1.68777674],[ 7.61555778  5.27756032 -9.31724888],12.640033864703923,0.7315851177475898
[ 1.7459529  -1.4032719  -0.19543076],[ 0.04456425  0.04643179 -1.95067276],[ 0.16437919  0.07273426 -1.59773303],[ 0.86343844  3.95908564 10.73819433],[0.72308168 0.72814469 0.72150949 0.78006665],[-0.16194774 -0.00800788 -0.4696627  -1.62842858],[False False False],[False False False],[False False False],[False False False],[ 0.27235314  0.01643877 -0.28670593],[ 0.03675292  0.0499651  -1.92808826],[ 0.04601079 -0.05745253  1.57274239],[ 7.48659376  5.16892559 -9.46638573],12.629331157149048,0.7392187316157514
[ 0.18635119 -0.31280845  0.19433246],[ 0.05097403  0.04061512 -1.95020503],[ 0.16096253  0.06109681 -1.42545425],[ 0.86417571  3.95788425 10.72612265],[0.39551055 0.35925328 0.27278251 0.57501818],[-0.16194774 -0.00800788 -0.4696627  -1.62842858],[False False False],[False False False],[False False False],[False False False],[ 0.13125474 -0.0113112   0.48867649],[ 0.04200557  0.0440798  -1.93015725],[ 0.04855215 -0.05482217  1.451316  ],[ 7.43399814  5.10211431 -9.53030754],12.619552605112672,0.7564186088127149
[-1.44160545  0.93222002  0.57879896],[ 0.04080329  0.04681723 -1.94548669],[ 0.17380179  0.07106241 -1.42868639],[ 0.86485816  3.95666243 10.71427063],[0.18655186 0.18034689 0.16371237 0.22433065],[-0.16194774 -0.00800788 -0.4696627  -1.62842858],[False False False],[False False False],[False False False],[False False False],[-0.09158168 -0.00767712  0.89014198],[ 0.03238055  0.05036892 -1.93279868],[ 0.05162834 -0.07648553  1.49580907],[ 7.51596809  5.16681648 -9.41675084],12.609575321242751,0.7559027505401753
[-1.36837293  0.75994465  0.5398182 ],[ 0.02875782  0.05401313 -1.94048458],[ 0.18884782  0.08499422 -1.47891357],[ 0.86552493  3.95543453 10.70200148],[0.27157929 0.29860449 0.36585004 0.10640667],[-0.16194774 -0.00800788 -0.4696627  -1.62842858],[False False False],[False False False],[False False False],[False False False],[-0.12004452 -0.02055356  0.6716515 ],[ 0.02131701  0.05775439 -1.93400307],[ 0.05950482 -0.10410551  1.49358596],[ 7.60793983  5.24529477 -9.2846245 ],12.599546473895463,0.7506657151533511
[-0.44305774  0.12415471  0.37821602],[ 0.02349212  0.05561183 -1.93681975],[ 0.19607095  0.09010664 -1.51840124],[ 0.86617418  3.95419465 10.68939637],[0.18048044 0.30604768 0.22666344 0.07114108],[-0.18955089  0.47370574  0.14030573 -1.34898067],[False False False],[False False False],[False False False],[False False False],[-0.05452972 -0.02817468  0.16912675],[ 0.01676473  0.05958229 -1.93321068],[ 0.06457197 -0.11743607  1.49392827],[ 7.64096877  5.26758527 -9.23067165],12.58958201466134,0.746634249133864
[0.30417544 0.15155158 0.04259507],[ 0.02474451  0.05698291 -1.93575165],[ 0.2028943   0.0860768  -1.57227148],[ 0.86681258  3.95294444 10.67635621],[0.21503854 0.24764241 0.21822317 0.05652509],[-0.18955089  0.47370574  0.14030573 -1.34898067],[False False False],[False False False],[False False False],[False False False],[-0.08742624 -0.1157469  -0.55175888],[ 0.0188501   0.06175724 -1.92863979],[ 0.05549294 -0.12093638  1.60297955],[ 7.6575507   5.24794426 -9.21324817],12.579103313400324,0.7412356175729833
[ 0.73901967 -0.20075701 -0.27267928],[ 0.03003657  0.05630627 -1.93730605],[ 0.20625543  0.07566586 -1.62131765],[ 0.86744054  3.95168342 10.66287943],[0.3287319  0.30244068 0.30755687 0.20584175],[-0.18955089  0.47370574  0.14030573 -1.34898067],[False False False],[False False False],[False False False],[False False False],[-0.0922241  -0.25325216 -0.77404148],[ 0.02497364  0.06293975 -1.92367606],[ 0.04357947 -0.11627966  1.69851806],[ 7.64111416  5.20937758 -9.23288366],12.567914178322045,0.7363865062890006
[ 0.84031116 -0.6430584  -0.53952125],[ 0.036971    0.05172876 -1.94148092],[ 0.20286692  0.06236904 -1.64230676],[ 0.86804757  3.95040282 10.64917442],[0.39853088 0.3547791  0.34072179 0.3754106 ],[-0.18955089  0.47370574  0.14030573 -1.34898067],[False False False],[False False False],[False False False],[False False False],[ 0.01238182 -0.26179414 -0.59358421],[ 0.03194374  0.06055455 -1.92247842],[ 0.04060663 -0.10707623  1.66763305],[ 7.57484181  5.17301194 -9.2920072 ],12.556786694385954,0.7344036119752577
[-0.44346353 -0.90140173 -0.4377283 ],[ 0.03729495  0.04528843 -1.94609804],[ 0.19654107  0.05951564 -1.57562492],[ 0.86860571  3.94908689 10.63573431],[0.76432515 0.62594952 0.69847248 0.76936513],[-0.32936931  0.06809366 -0.23553333 -1.60889626],[False False False],[False False False],[False False False],[False False False],[ 0.0487492  -0.14550425 -0.22760327],[ 0.03191175  0.05567544 -1.92416224],[ 0.05265539 -0.10568977  1.55981883],[ 7.48895113  5.20029298 -9.331383  ],12.546154411591715,0.7411049283315547
[-1.75015823 -0.97365749  0.0284421 ],[ 0.02292821  0.03591131 -1.9470681 ],[ 0.18747183  0.07660986 -1.41736589],[ 0.86905054  3.94770433 10.62372221],[0.29861851 0.42863217 0.39501792 0.42050556],[-0.32936931  0.06809366 -0.23553333 -1.60889626],[False False False],[False False False],[False False False],[False False False],[-0.03970777  0.2451513   0.46506149],[ 0.01757959  0.04535845 -1.92770859],[ 0.08469094 -0.11644898  1.44517145],[ 7.39603503  5.3383875  -9.31384308],12.536387087746728,0.7568238559248287
[-1.13086303 -0.1117562   0.20276203],[ 0.01190696  0.0331536  -1.94554968],[ 0.186847    0.08983351 -1.42090819],[ 0.86945669  3.94629867 10.61188823],[0.13557465 0.3615535  0.27872096 0.25643449],[-0.32936931  0.06809366 -0.23553333 -1.60889626],[False False False],[False False False],[False False False],[False False False],[-0.02769196  0.52027641  0.60701671],[ 0.00690134  0.03852707 -1.93134183],[ 0.09996801 -0.12749787  1.48490277],[ 7.37749097  5.42896358 -9.2620918 ],12.526410214578041,0.756404667907397
[-0.27966056  0.47485397  0.15282664],[ 0.0079486   0.03635746 -1.94409202],[ 0.19441108  0.09434475 -1.46325155],[ 0.86985161  3.9448833  10.59975574],[0.12457419 0.26722497 0.22603619 0.11999635],[-0.32936931  0.06809366 -0.23553333 -1.60889626],[False False False],[False False False],[False False False],[False False False],[-0.06008179  0.47922281  0.42758307],[ 0.00337114  0.03757274 -1.93391986],[ 0.1028765 -0.1393731  1.4748879],[ 7.41333871  5.45464175 -9.20421174],12.516459627260572,0.752087806998317
[0.20436779 0.62592062 0.04890737],[ 0.00921     0.04126093 -1.94342539],[ 0.20490173  0.09166865 -1.52375652],[ 0.87024217  3.94346227 10.58714139],[0.15621541 0.17122207 0.11006821 0.14775183],[-0.12357076  0.3002629   0.00481698 -1.5087688 ],[False False False],[False False False],[False False False],[False False False],[-0.07515927  0.23866028  0.10420773],[ 0.00524547  0.03973086 -1.93503083],[ 0.09635559 -0.1480537   1.49627231],[ 7.46013913  5.43784172 -9.16212324],12.506471495407139,0.7459798134915163
[ 0.22967168  0.46135169 -0.08715474],[ 0.01092045  0.04601075 -1.94373772],[ 0.21571532  0.08827333 -1.57754056],[ 0.87062872  3.9420353  10.57402222],[0.35681184 0.31637388 0.36477383 0.23256267],[-0.12357076  0.3002629   0.00481698 -1.5087688 ],[False False False],[False False False],[False False False],[False False False],[-0.17318878 -0.03273688 -0.35854325],[ 0.00813186  0.04444027 -1.93310581],[ 0.0856344  -0.15542462  1.60067077],[ 7.49980522  5.4239873  -9.12293116],12.495945119754719,0.7405334051252765
[ 0.74713527 -0.60661653 -0.2830244 ],[ 0.01579663  0.04353017 -1.94572024],[ 0.21529048  0.07998382 -1.58086163],[ 0.87100117  3.94058774 10.5607695 ],[0.45960249 0.40556054 0.47746011 0.33508265],[-0.12357076  0.3002629   0.00481698 -1.5087688 ],[False False False],[False False False],[False False False],[False False False],[-0.37444515 -0.13752563 -0.47279506],[ 0.0160766   0.04290958 -1.93107744],[ 0.08061513 -0.1489453   1.64302107],[ 7.46452789  5.39245792 -9.15487165],12.484970313483569,0.7402542362957254
[ 0.96454172 -1.35680424 -0.36951917],[ 0.02397225  0.03258891 -1.94901653],[ 0.20140776  0.06641445 -1.57881533],[ 0.87135106  3.93911039 10.54762294],[0.24549622 0.26425199 0.23190433 0.29833109],[-0.12357076  0.3002629   0.00481698 -1.5087688 ],[False False False],[False False False],[False False False],[False False False],[-0.34142148 -0.23329548 -0.34657768],[ 0.02725367  0.03373773 -1.93120669],[ 0.08320869 -0.12842409  1.58708562],[ 7.34489592  5.33813276 -9.26765504],12.474304885209058,0.7407004767288385
[-0.03452998 -0.87811424 -0.10241234],[ 0.02720689  0.02389825 -1.9510972 ],[ 0.19049495  0.05978704 -1.55487901],[ 0.87167883  3.93761585 10.53446111],[0.71579292 0.59857375 0.61933757 0.78162242],[-0.18579854  0.03266091 -0.14291695 -1.54487813],[False False False],[False False False],[False False False],[False False False],[-0.13780921 -0.17886419 -0.10115421],[ 0.03230624  0.02683573 -1.93172947],[ 0.08846068 -0.11745571  1.51963793],[ 7.25204988  5.32048824 -9.33617335],12.463948294379435,0.7432354770088999
[-2.00560784  0.1256807   0.38230111],[ 0.01205793  0.02180583 -1.94873218],[ 0.19024516  0.07860397 -1.41544417],[ 0.87194059  3.93609124 10.52249542],[0.30649581 0.42010022 0.34675516 0.45083785],[-0.18579854  0.03266091 -0.14291695 -1.54487813],[False False False],[False False False],[False False False],[False False False],[0.29363523 0.1956651  0.34847881],[ 0.01554262  0.02407392 -1.93124891],[ 0.11014656 -0.13491839  1.43487625],[ 7.24436964  5.44378727 -9.2572683 ],12.454255195938538,0.7569666473096668
[-1.70112785  0.89643416  0.55041225],[-0.00361776  0.02886098 -1.94427335],[ 0.20243493  0.09876329 -1.417717  ],[ 0.87217873  3.93455606 10.5106773 ],[0.19988922 0.34011807 0.36292771 0.18634904],[-0.18579854  0.03266091 -0.14291695 -1.54487813],[False False False],[False False False],[False False False],[False False False],[0.54997139 0.66623501 0.52522771],[-0.00473634  0.02587322 -1.93107025],[ 0.12045273 -0.16306847  1.49082585],[ 7.33200104  5.55571578 -9.10650472],12.444212806657136,0.7564501623295442
[-0.51786282  0.47013286  0.58219724],[-0.01025911  0.03413248 -1.93949617],[ 0.21279939  0.10772323 -1.44961242],[ 0.87241109  3.93301153 10.49860989],[0.23196387 0.29206387 0.36400651 0.09489847],[-0.18579854  0.03266091 -0.14291695 -1.54487813],[False False False],[False False False],[False False False],[False False False],[0.41134918 0.55793484 0.42334533],[-0.01518126  0.02608284 -1.93015917],[ 0.12457763 -0.17986613  1.46932821],[ 7.40449887  5.58090996 -9.01781341],12.43422275132115,0.7530896855861386
[0.47556737 0.02024257 0.47848985],[-0.00774892  0.03454064 -1.93507876],[ 0.216571    0.10402363 -1.49640822],[ 0.87264181  3.93145634 10.48619399],[0.13560502 0.25149065 0.16975667 0.06682619],[ 0.01201056  0.31557852  0.12057546 -1.4110297 ],[False False False],[False False False],[False False False],[False False False],[0.17323251 0.12422694 0.16563074],[-0.01476075  0.02418765 -1.92789446],[ 0.12118722 -0.18098952  1.47276716],[ 7.43054864  5.52594844 -9.01601256],12.424304301772594,0.7484427012004358
[0.96990092 0.13160235 0.19452095],[-4.45674713e-04  3.55405432e-02 -1.93279074e+00],[ 0.22116542  0.0929161  -1.55731696],[ 0.87287183  3.9298947  10.47327834],[0.24241436 0.26782989 0.19950706 0.12330591],[ 0.01201056  0.31557852  0.12057546 -1.4110297 ],[False False False],[False False False],[False False False],[False False False],[-0.17124669 -0.2941156  -0.2908867 ],[-0.00664356  0.02715872 -1.92398579],[ 0.10706222 -0.1779124   1.57856845],[ 7.4502035   5.44285913 -9.03539163],12.413889796671864,0.7424314857192227
[ 0.95817179 -0.10972223 -0.23599062],[ 0.00813459  0.03543144 -1.93373439],[ 0.22380385  0.07947844 -1.59513498],[ 0.873099    3.92832293 10.45997875],[0.44288299 0.36028846 0.31382525 0.33752042],[ 0.01201056  0.31557852  0.12057546 -1.4110297 ],[False False False],[False False False],[False False False],[False False False],[-0.24507287 -0.32475201 -0.45764579],[ 0.00373079  0.02976692 -1.92108688],[ 0.09337721 -0.16972142  1.65589582],[ 7.4421942   5.37117076 -9.06908299],12.402867749823143,0.7387281609906216
[ 0.03460992 -0.51502197 -0.68285816],[ 0.01052892  0.03198435 -1.93873924],[ 0.22077794  0.0760088  -1.59131653],[ 0.87331504  3.92673018 10.44665745],[0.43161443 0.32592405 0.32737366 0.41983032],[ 0.01201056  0.31557852  0.12057546 -1.4110297 ],[False False False],[False False False],[False False False],[False False False],[-0.30223817 -0.23738666 -0.32332883],[ 0.00856278  0.02846122 -1.92305673],[ 0.09770718 -0.16344549  1.59791229],[ 7.38186252  5.3840689  -9.09535373],12.392073212877344,0.7391644155687181
[-0.70822751 -0.66180332 -0.56957197],[ 0.00492794  0.02691971 -1.94410783],[ 0.21496352  0.08495186 -1.5867761 ],[ 0.87351533  3.92511676 10.43338913],[0.31200965 0.3139771  0.42630945 0.35202311],[-0.19343813  0.03390495 -0.13934204 -1.56494069],[False False False],[False False False],[False False False],[False False False],[-0.29119307 -0.18711014 -0.09512501],[ 0.00540809  0.02510421 -1.92699901],[ 0.11418137 -0.16291128  1.55065544],[ 7.30469317  5.47199458 -9.09038564],12.381629479818338,0.7396477461568856
[-0.02162693 -0.85105984 -0.10922652],[ 0.00282565  0.01959958 -1.94590271],[ 0.20539247  0.08810061 -1.6015597 ],[ 0.87370417  3.92348786 10.42006215],[0.13807377 0.31891387 0.32098223 0.28547981],[-0.19343813  0.03390495 -0.13934204 -1.56494069],[False False False],[False False False],[False False False],[False False False],[ 0.03465818 -0.07153836  0.34842056],[ 0.00390454  0.01876786 -1.93079533],[ 0.12387649 -0.15543305  1.61743438],[ 7.22652173  5.50285658 -9.11906835],12.370953900465496,0.7382922004766451
[ 0.73657303 -0.14845679  0.09131622],[ 0.00759738  0.0163908  -1.94536171],[ 0.20189135  0.07996786 -1.63440454],[ 0.8738879   3.92185017 10.40648341],[0.18687396 0.38689818 0.27088688 0.33026502],[-0.19343813  0.03390495 -0.13934204 -1.56494069],[False False False],[False False False],[False False False],[False False False],[0.30916401 0.03881111 0.58317013],[ 0.00634797  0.01530198 -1.93516839],[ 0.11850934 -0.14689772  1.70027913],[ 7.19855938  5.4546199  -9.15419678],12.359683284132574,0.7351232829308216
[1.13959643 0.92839078 0.0743632 ],[ 0.01678104  0.02219703 -1.94462403],[ 0.21285644  0.06422157 -1.6431654 ],[ 0.87406565  3.92020494 10.3927531 ],[0.39665916 0.43737271 0.38421577 0.44981185],[-0.19343813  0.03390495 -0.13934204 -1.56494069],[False False False],[False False False],[False False False],[False False False],[0.29030304 0.01008256 0.44031237],[ 0.01297443  0.02089257 -1.93848711],[ 0.09889135 -0.14798295  1.65716858],[ 7.2536275   5.36528565 -9.14787739],12.348543217275228,0.7341861045029238
[ 0.6426905   1.32758255 -0.01431934],[ 0.02371896  0.03310305 -1.94414112],[ 0.23238535  0.05168218 -1.63973309],[ 0.87423002  3.91854996 10.37909605],[0.32410316 0.20242974 0.1613824  0.28444478],[-0.19951762  0.28636193 -0.08445282 -1.5367198 ],[False False False],[False False False],[False False False],[False False False],[ 0.08837132 -0.13012716  0.12924245],[ 0.01858109  0.03248713 -1.93996799],[ 0.0779947  -0.16014289  1.61433377],[ 7.35268811  5.29972844 -9.09171753],12.337775181207459,0.7343075563454087
[-0.3362872   0.79828668 -0.23951192],[ 0.02275684  0.04162458 -1.94539776],[ 0.24919046  0.05168253 -1.68106138],[ 0.87438396  3.91688856 10.36511993],[0.36237072 0.12255359 0.24306755 0.18923321],[-0.19951762  0.28636193 -0.08445282 -1.5367198 ],[False False False],[False False False],[False False False],[False False False],[-0.14909576  0.00044191 -0.44029809],[ 0.01861603  0.04164189 -1.93878011],[ 0.06677526 -0.17457825  1.71743536],[ 7.41979046  5.31831599 -9.0101708 ],12.326572157779447,0.7299784036474817
[-0.65787015 -0.71152243 -0.37874271],[ 0.01687229  0.03943603 -1.9485386 ],[ 0.24853317  0.06035663 -1.70077009],[ 0.87452291  3.91521577 10.35087694],[0.4772165  0.41990064 0.55366931 0.34901249],[-0.19951762  0.28636193 -0.08445282 -1.5367198 ],[False False False],[False False False],[False False False],[False False False],[-0.32195718  0.33191543 -0.64659576],[ 0.01519225  0.03696226 -1.93643627],[ 0.07696686 -0.17926509  1.78371016],[ 7.38086364  5.39255217 -8.98117094],12.31476486573639,0.7280107398316676
[ 0.57802013 -1.80854835 -0.3531113 ],[ 0.01868902  0.02488387 -1.95161643],[ 0.22762902  0.05630132 -1.65592648],[ 0.87462876  3.9135119  10.33694316],[0.39701925 0.53478964 0.4909532  0.42210672],[-0.19951762  0.28636193 -0.08445282 -1.5367198 ],[False False False],[False False False],[False False False],[False False False],[-0.3006957   0.33783808 -0.48697741],[ 0.01964191  0.01946667 -1.93506081],[ 0.09458891 -0.15935759  1.68377761],[ 7.23174344  5.39535156 -9.08401593],12.3034088053734,0.7327553494966849
[ 2.09625914 -1.21696492 -0.21357935],[ 0.03308432  0.01312211 -1.95454031],[ 0.21181406  0.03323557 -1.54289978],[ 0.87469664  3.91177749 10.32370416],[0.69254877 0.7888004  0.76565001 0.82315838],[-2.70689875e-02 -1.27603859e-03 -2.70640850e-01 -1.56418765e+00],[False False False],[False False False],[False False False],[False False False],[-0.23914952  0.13219091 -0.17264187],[ 0.03611255  0.00600178 -1.93565386],[ 0.08937958 -0.133544    1.52681859],[ 7.10754902  5.28139852 -9.23292934],12.292865493335377,0.7442274245419812
[1.21084485 0.63371303 0.59403501],[ 0.04757165  0.01430538 -1.95130052],[ 0.21565525  0.01196496 -1.34841751],[ 0.87469134  3.91002256 10.31224169],[0.39991774 0.36627911 0.2963642  0.56843963],[-2.70689875e-02 -1.27603859e-03 -2.70640850e-01 -1.56418765e+00],[False False False],[False False False],[False False False],[False False False],[-0.00801517 -0.32563364  0.4302623 ],[ 0.05117541  0.00870253 -1.9348563 ],[ 0.07043536 -0.12992707  1.37816064],[ 7.13450389  5.12476004 -9.2872326 ],12.28346590804771,0.7634393861673172
[-0.85840132  1.49889853  0.89023052],[ 0.04402993  0.02647657 -1.94338532],[ 0.23355916  0.01166508 -1.34063237],[ 0.87464564  3.90827056 10.30107458],[0.35842062 0.15278718 0.20250905 0.28032666],[-2.70689875e-02 -1.27603859e-03 -2.70640850e-01 -1.56418765e+00],[False False False],[False False False],[False False False],[False False False],[ 0.29403023 -0.78246432  0.48381305],[ 0.0453504   0.02691344 -1.93131406],[ 0.05683251 -0.15007499  1.41195063],[ 7.28572055  5.10588806 -9.16634125],12.273943353972323,0.7639124873229067
[-1.57588376  0.61879637  0.65632772],[ 0.03159243  0.03360351 -1.93705384],[ 0.24584199  0.02394682 -1.3782781 ],[ 0.8745798   3.90651814 10.28962205],[0.33213984 0.25349339 0.31897987 0.12478426],[-2.70689875e-02 -1.27603859e-03 -2.70640850e-01 -1.56418765e+00],[False False False],[False False False],[False False False],[False False False],[ 0.26889325 -0.80962253  0.27127623],[ 0.03054594  0.04083992 -1.92768359],[ 0.0616841  -0.17570771  1.39588908],[ 7.38182102  5.17628721 -9.03583083],12.264461199526233,0.7599763502255332
[-1.42966188 -0.13389291  0.34332499],[ 0.01961967  0.0330685  -1.93353178],[ 0.24800161  0.0375433  -1.42336492],[ 0.87449831  3.90476095 10.27782097],[0.19391079 0.23552706 0.13979967 0.09548645],[-0.18933804  0.52218372  0.14786819 -1.35290647],[False False False],[False False False],[False False False],[False False False],[ 0.10910903 -0.63726005 -0.00348773],[ 0.01719305  0.04620677 -1.9248798 ],[ 0.07530387 -0.19051101  1.39995974],[ 7.39417874  5.25875588 -8.96451369],12.25503423674416,0.7554703493874626
[-1.15590299 -0.0546397   0.05018407],[ 0.00910044  0.03239827 -1.93256897],[ 0.24977914  0.05129702 -1.48455443],[ 0.87441019  3.90299979 10.26551938],[0.14480847 0.27835143 0.21013872 0.06591904],[-0.18933804  0.52218372  0.14786819 -1.35290647],[False False False],[False False False],[False False False],[False False False],[-0.11269736 -0.00071209 -0.49206717],[ 0.00705607  0.04704606 -1.92098577],[ 0.08644687 -0.20191708  1.50797199],[ 7.39137743  5.34545474 -8.90117036],12.245084560720956,0.7493705583401089
