time/iterations,rew_vec_envs,time/fps,time/total_timesteps,time/time_elapsed,train/clip_fraction,train/n_updates,train/loss,train/learning_rate,train/explained_variance,train/value_loss,train/std,train/clip_range,train/entropy_loss,train/approx_kl,train/policy_gradient_loss
139,-2014.6952056884766,432,9568256,10527,0.21036376953125,2910,785.3612670898438,0.001,0.6929523646831512,4692.416650772095,0.29593613743782043,0.2,-0.7913113931193948,0.021889761,-0.009248090311302803
140,-1654.1573028564453,431,9601024,10640,0.2139373779296875,2920,989.0557861328125,0.001,0.6870042681694031,5005.4904130935665,0.2945907711982727,0.2,-0.776224704273045,0.02155155,-0.009431222790226457
141,-2212.8588638305664,429,9633792,10753,0.2309967041015625,2930,889.1547241210938,0.001,0.6972744762897491,4683.929026603699,0.29494011402130127,0.2,-0.7682735346257686,0.026606448,-0.00965382323229278
142,-1938.9777221679688,428,9666560,10862,0.22288818359375,2940,1098.7144775390625,0.001,0.72254878282547,5160.633131408691,0.2946053743362427,0.2,-0.7647149492055177,0.021558966,-0.00925168356643553
143,-1940.5469818115234,427,9699328,10968,0.2254547119140625,2950,1097.27392578125,0.001,0.6936410665512085,4990.543958282471,0.29258471727371216,0.2,-0.745806685090065,0.023646109,-0.010161614199751057
144,-1778.0428009033203,425,9732096,11081,0.2316070556640625,2960,1003.331298828125,0.001,0.6725361943244934,5120.954822158814,0.29194098711013794,0.2,-0.7312492514029145,0.024592627,-0.009890470715981791
145,-1929.9222946166992,424,9764864,11192,0.245025634765625,2970,1205.22900390625,0.001,0.6919932067394257,5042.646440124512,0.2891009449958801,0.2,-0.7051980268210173,0.026460327,-0.009047716491477332
146,-1737.1353759765625,423,9797632,11307,0.2260833740234375,2980,1226.5869140625,0.001,0.70899897813797,5089.271095848084,0.28884294629096985,0.2,-0.6875162038952112,0.023444694,-0.01018971669000166
147,-1924.4495697021484,421,9830400,11419,0.234136962890625,2990,1204.029296875,0.001,0.7030975520610809,4998.342976951599,0.2873624563217163,0.2,-0.6727014845237136,0.0253383,-0.010287361333030275
148,-1564.5306510925293,420,9863168,11533,0.22957763671875,3000,1077.8953857421875,0.001,0.7045949399471283,4902.872593688965,0.2870063781738281,0.2,-0.6646127376705409,0.02287244,-0.009954285668209195
149,-2088.626480102539,419,9895936,11646,0.2323760986328125,3010,989.8721923828125,0.001,0.6773359775543213,5051.461564636231,0.28605160117149353,0.2,-0.6495923079550266,0.028213691,-0.01068122439319268
150,-1910.3052139282227,417,9928704,11761,0.2523101806640625,3020,869.6173706054688,0.001,0.7046067416667938,4684.482353401184,0.28533363342285156,0.2,-0.6367666264995933,0.027794842,-0.01081045800492575
151,-1829.597812652588,416,9961472,11877,0.2402923583984375,3030,954.5364990234375,0.001,0.713572770357132,4848.431841850281,0.2848052680492401,0.2,-0.6311076000332833,0.02249438,-0.00982204196116072
152,-1743.802059173584,415,9994240,11992,0.22900390625,3040,1037.08056640625,0.001,0.6789382994174957,5436.647494506836,0.2853270471096039,0.2,-0.63241031691432,0.023615938,-0.01013676294242032
153,-1764.8025522232056,413,10027008,12117,0.234771728515625,3050,1027.6697998046875,0.001,0.7208229303359985,4677.894686889648,0.28477150201797485,0.2,-0.628504217416048,0.02471656,-0.00991725400344876
