rew_vec_envs,time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/clip_fraction,train/clip_range,train/explained_variance,train/std,train/loss,train/learning_rate,train/policy_gradient_loss,train/approx_kl,train/value_loss,train/n_updates,train/entropy_loss
0.2644370086491108,270,367,12044,4423680,0.301007080078125,0.2,0.5463567972183228,0.23329520225524902,-0.009972432628273964,0.0001,-0.007821083977432863,0.03024934,0.0007643144818189285,2690,0.3953973937779665
0.178743417840451,271,367,12087,4440064,0.318450927734375,0.2,0.5409559309482574,0.23137429356575012,-0.017841171473264694,0.0001,-0.009746302418761843,0.033718266,0.0011347881556730498,2700,0.41015116944909097
0.21093859057873487,272,367,12130,4456448,0.287261962890625,0.2,0.6021469533443451,0.23191379010677338,-0.02043408341705799,0.0001,-0.008500134052883367,0.027225733,0.0007128480003302684,2710,0.4175642568618059
0.22926147375255823,273,367,12173,4472832,0.319561767578125,0.2,0.5009559392929077,0.23012492060661316,-0.02215513400733471,0.0001,-0.011743470840610826,0.039094325,0.0008528777463538972,2720,0.43253239640034735
0.14604697143658996,274,367,12216,4489216,0.32003173828125,0.2,0.5697632133960724,0.22799456119537354,-0.012703170999884605,0.0001,-0.010973330854540109,0.033178635,0.0007993590967544151,2730,0.47314335056580603
0.04289663536474109,275,367,12258,4505600,0.296405029296875,0.2,0.5478786826133728,0.22699889540672302,-0.023813502863049507,0.0001,-0.008765616518940079,0.031635907,0.0007422221339652424,2740,0.49675310947932305
0.15813018940389156,276,367,12301,4521984,0.3115966796875,0.2,0.5519898533821106,0.22748973965644836,-0.006266649812459946,0.0001,-0.010290355070264923,0.031930055,0.0007561083662494638,2750,0.49625678109005095
0.20988793717697263,277,367,12344,4538368,0.31378173828125,0.2,0.5293956696987152,0.22689740359783173,0.010906306095421314,0.0001,-0.009519622719562904,0.03224598,0.0006169429733517973,2760,0.4970476258080453
0.19693876104429364,278,367,12386,4554752,0.313531494140625,0.2,0.5081510245800018,0.22541281580924988,-0.003393380669876933,0.0001,-0.007771050661631307,0.032197837,0.0008055926422343874,2770,0.5156308814417571
0.119574467651546,279,367,12429,4571136,0.31165771484375,0.2,0.5795440673828125,0.2255254089832306,-0.004244713578373194,0.0001,-0.00956019943141655,0.03651239,0.0006237860760052172,2780,0.5249783890321851
0.20282667875289917,280,367,12473,4587520,0.31363525390625,0.2,0.5465905666351318,0.22398553788661957,-0.022316543385386467,0.0001,-0.009467293458874338,0.032227468,0.0007939178407241343,2790,0.5414678555447608
0.3451802162453532,281,367,12516,4603904,0.3275146484375,0.2,0.5853486955165863,0.2223607450723648,0.006430615670979023,0.0001,-0.009912854598405829,0.03638331,0.0005565021811889892,2800,0.56729820901528
0.3996381675824523,282,367,12562,4620288,0.324249267578125,0.2,0.5576512217521667,0.221937894821167,-0.01671546883881092,0.0001,-0.009236503753527359,0.03303477,0.0009148756710033012,2810,0.5795315511059016
0.2431797357276082,283,367,12605,4636672,0.330621337890625,0.2,0.5309022665023804,0.2196417897939682,-0.028477953746914864,0.0001,-0.01016579459710556,0.03666395,0.001244345605300623,2820,0.6070254026446491
0.10673573007807136,284,367,12647,4653056,0.314337158203125,0.2,0.5396523177623749,0.21840929985046387,-0.018963824957609177,0.0001,-0.009622837760616676,0.032827277,0.0006988913424720522,2830,0.6405322997365147
0.10299045220017433,285,367,12691,4669440,0.31617431640625,0.2,0.5981629490852356,0.2180478870868683,-0.027496524155139923,0.0001,-0.009442163835046813,0.03264591,0.0005838003860048957,2840,0.654571456182748
0.21832697466015816,286,367,12735,4685824,0.340618896484375,0.2,0.5239824056625366,0.21669983863830566,-0.019466962665319443,0.0001,-0.009601234123510948,0.03721779,0.0008029540935581281,2850,0.6708732582163066
0.1888184705749154,287,367,12779,4702208,0.3190673828125,0.2,0.5513207316398621,0.21600490808486938,-0.03465508297085762,0.0001,-0.00861343867427422,0.031958476,0.0007174129684472064,2860,0.6860834733583033
0.44786436576396227,288,367,12824,4718592,0.31329345703125,0.2,0.5352632403373718,0.21582472324371338,-0.0158977247774601,0.0001,-0.0068175798194715755,0.031036839,0.0007980749318790004,2870,0.691237865621224
0.11543784011155367,289,367,12867,4734976,0.33980712890625,0.2,0.5364733040332794,0.2147877961397171,-0.016820715740323067,0.0001,-0.01003050881308809,0.03706138,0.0010793935678520938,2880,0.700978580582887
0.2010331368073821,290,367,12912,4751360,0.317559814453125,0.2,0.6359765231609344,0.21271313726902008,-0.025679921731352806,0.0001,-0.007907395332040323,0.031766094,0.0007287109618800969,2890,0.7353348162490875
0.1068095127120614,291,367,12955,4767744,0.319464111328125,0.2,0.5479879379272461,0.2122342586517334,-0.00041697046253830194,0.0001,-0.008299687044018355,0.03315274,0.0008374470905437193,2900,0.7530819231644272
0.27398405969142914,292,368,12999,4784128,0.33280029296875,0.2,0.5853183567523956,0.21117815375328064,0.014630503952503204,0.0001,-0.009706922210989432,0.03565341,0.0008629866841374679,2910,0.7703834326472133
0.33188691828399897,293,368,13043,4800512,0.311614990234375,0.2,0.5723975300788879,0.2113020420074463,0.012324968352913857,0.0001,-0.006717012760054786,0.033503905,0.0008304259525289126,2920,0.7807172648608685
0.22231247834861279,294,368,13088,4816896,0.331951904296875,0.2,0.535248339176178,0.21104678511619568,-0.02420617826282978,0.0001,-0.007942511008332076,0.03305998,0.000946501003704725,2930,0.7819380471482873
0.37578338850289583,295,368,13132,4833280,0.333489990234375,0.2,0.5348818302154541,0.21115191280841827,0.010437984950840473,0.0001,-0.00831590351704108,0.033647195,0.0009389955462438593,2940,0.779795672185719
0.27142816968262196,296,368,13177,4849664,0.321661376953125,0.2,0.545703649520874,0.20978817343711853,-0.008467121049761772,0.0001,-0.009084068178344751,0.03184042,0.0010648428637978213,2950,0.7951136128045618
0.25445166463032365,297,368,13222,4866048,0.340484619140625,0.2,0.4603103995323181,0.20894798636436462,-0.01676357537508011,0.0001,-0.01018787460106978,0.037618894,0.0010391413838533481,2960,0.8165611781645566
0.12014688551425934,298,368,13267,4882432,0.3321044921875,0.2,0.6289137899875641,0.20908233523368835,-0.02259107306599617,0.0001,-0.00801162761526939,0.036510237,0.0008681017832032012,2970,0.8215342283248901
0.37707377318292856,299,367,13312,4898816,0.324652099609375,0.2,0.5720837116241455,0.20883969962596893,-0.023207973688840866,0.0001,-0.009937306020947289,0.03329887,0.0008929680506298609,2980,0.8173771384172142
0.43953872844576836,300,367,13359,4915200,0.318310546875,0.2,0.60333451628685,0.20868928730487823,0.008057880215346813,0.0001,-0.007085542968161463,0.03254553,0.0009906028000159495,2990,0.8187985617201775
0.10543789714574814,301,367,13405,4931584,0.329498291015625,0.2,0.5645257234573364,0.20834684371948242,-0.0032949394080787897,0.0001,-0.009634996017848608,0.036504105,0.0012717508367586562,3000,0.823072267184034
0.27991631906479597,302,367,13449,4947968,0.32052001953125,0.2,0.5961605608463287,0.2082069218158722,0.010557012632489204,0.0001,-0.010164843934035162,0.039684437,0.0008492163157825417,3010,0.8253383512143045
0.44553007930517197,303,367,13494,4964352,0.3228515625,0.2,0.5269659459590912,0.20874017477035522,-0.02508910372853279,0.0001,-0.008370508827829326,0.035286225,0.000840110835588348,3020,0.8226457947399467
0.22387513983994722,304,367,13538,4980736,0.329290771484375,0.2,0.5183970928192139,0.20822343230247498,-0.030378127470612526,0.0001,-0.009360592928169353,0.03302694,0.0009017527543846882,3030,0.8283570811152459
0.28328251419588923,305,367,13585,4997120,0.32642822265625,0.2,0.6214009821414948,0.20797094702720642,-0.020548053085803986,0.0001,-0.008063758186290215,0.034932368,0.0008453013752159677,3040,0.8341178257018328
0.3408437892794609,306,367,13632,5013504,0.322637939453125,0.2,0.5905510783195496,0.206649050116539,-0.02357429265975952,0.0001,-0.008641300304225297,0.035911016,0.0009683512124411209,3050,0.8523954239208251
0.429823855869472,307,367,13678,5029888,0.338739013671875,0.2,0.5643174946308136,0.20664158463478088,-0.015902813524007797,0.0001,-0.008488465161099157,0.035794355,0.001447867888214205,3060,0.8654757307842373
0.18555560521781445,308,367,13724,5046272,0.333551025390625,0.2,0.5947933495044708,0.2064073383808136,-0.02988276816904545,0.0001,-0.008802079536144447,0.034273274,0.0012604381388882757,3070,0.8678718417882919
0.24134287144988775,309,367,13769,5062656,0.327197265625,0.2,0.6006327569484711,0.20625333487987518,-0.026800304651260376,0.0001,-0.007762783688485797,0.032694846,0.0010970698699793503,3080,0.8683243026956916
0.21040013805031776,310,367,13815,5079040,0.317974853515625,0.2,0.611846387386322,0.2054618000984192,-0.022759728133678436,0.0001,-0.009770144325921137,0.034240816,0.0006700938943367873,3090,0.8776677888352424
0.33630330860614777,311,367,13861,5095424,0.3345947265625,0.2,0.549787312746048,0.20479756593704224,-0.04544193670153618,0.0001,-0.00885305690289897,0.03578517,0.0009941847225945822,3100,0.8864313511643559
0.2115842718631029,312,367,13910,5111808,0.348895263671875,0.2,0.5868160426616669,0.20409896969795227,-0.011843908578157425,0.0001,-0.010262042065369315,0.03717251,0.0011604440510154745,3110,0.9008563940413297
0.2766973553225398,313,367,13957,5128192,0.333868408203125,0.2,0.5662735998630524,0.2039477825164795,0.018657568842172623,0.0001,-0.009838661580943153,0.03436917,0.001223286147114777,3120,0.9083444305695594
0.38546006567776203,314,367,14002,5144576,0.322430419921875,0.2,0.536178469657898,0.20303601026535034,-0.023979412391781807,0.0001,-0.010462143258337164,0.035056848,0.0013319607202447515,3130,0.9189160095993429
0.5200974475592375,315,367,14047,5160960,0.32884521484375,0.2,0.6177187860012054,0.2022613137960434,-0.04746566340327263,0.0001,-0.00985826186970371,0.031690814,0.0008408260944179347,3140,0.9366871239617467
0.2559702508151531,316,367,14092,5177344,0.33724365234375,0.2,0.569443941116333,0.200922429561615,-0.005829974077641964,0.0001,-0.009798961929300276,0.038744375,0.0010910030050808928,3150,0.9609224259387702
0.24297087267041206,317,367,14138,5193728,0.33480224609375,0.2,0.5688250064849854,0.20063148438930511,-0.029132196679711342,0.0001,-0.00826843107743116,0.034504414,0.001081050918787696,3160,0.9722381233237684
0.222804325632751,318,367,14185,5210112,0.354290771484375,0.2,0.5702739357948303,0.20001870393753052,0.009846185334026814,0.0001,-0.01005596131344646,0.037956834,0.0010192486266532796,3170,0.9818480280227959
0.27461095061153173,319,367,14233,5226496,0.33712158203125,0.2,0.547570139169693,0.19992005825042725,-0.0279192253947258,0.0001,-0.008266780721351097,0.037742347,0.0011294624224092332,3180,0.9890647670254111
0.2362036695703864,320,367,14279,5242880,0.357275390625,0.2,0.6133899986743927,0.1990753412246704,-0.02531070075929165,0.0001,-0.011462012624906492,0.07210195,0.0010534726544619843,3190,1.0005539229139686
0.19695634115487337,321,367,14326,5259264,0.344805908203125,0.2,0.5784134268760681,0.1984645426273346,-0.014319385401904583,0.0001,-0.008076666086162731,0.035438035,0.0010171439565056061,3200,1.016815521195531
0.3380833500996232,322,367,14373,5275648,0.350933837890625,0.2,0.6078826189041138,0.1975252628326416,-0.000868524017278105,0.0001,-0.009802846769889583,0.038294278,0.001372801268735202,3210,1.031469694711268
0.12498324504122138,323,367,14418,5292032,0.34307861328125,0.2,0.7015306651592255,0.1965193748474121,-0.0002909459872171283,0.0001,-0.009817048965214781,0.0386104,0.0011370111944188465,3220,1.0520852078683673
0.19028896372765303,324,366,14465,5308416,0.35,0.2,0.7254351377487183,0.1957341432571411,0.0027727214619517326,0.0001,-0.007804323437812855,0.039782286,0.0011208493730237024,3230,1.0622007306665182
0.34772131964564323,325,366,14514,5324800,0.334747314453125,0.2,0.7294732928276062,0.19493454694747925,0.006099192425608635,0.0001,-0.00792959946938936,0.03562545,0.0009608387628759374,3240,1.0773079032078385
0.39132488518953323,326,366,14561,5341184,0.35743408203125,0.2,0.7219448089599609,0.19383664429187775,-0.019677527248859406,0.0001,-0.008633503016062605,0.041109014,0.0011718016811983034,3250,1.0972910883836449
0.3708345405757427,327,366,14611,5357568,0.34769287109375,0.2,0.7246859967708588,0.19273830950260162,-0.015339305624365807,0.0001,-0.008752042056585196,0.039111946,0.0011719304453436052,3260,1.1170365109108389
0.3260198291391134,328,366,14657,5373952,0.336956787109375,0.2,0.6835387349128723,0.19241926074028015,-0.02138160727918148,0.0001,-0.007882159806285927,0.036329485,0.0013851049498725843,3270,1.1275833155028523
0.31210336089134216,329,366,14706,5390336,0.355999755859375,0.2,0.688736766576767,0.19264212250709534,-0.0033266767859458923,0.0001,-0.010518490722824935,0.041468162,0.0010755261195981801,3280,1.126517547108233
0.2006074758246541,330,366,14754,5406720,0.353790283203125,0.2,0.7104054689407349,0.19191811978816986,-0.03481306508183479,0.0001,-0.008663147961487993,0.037545137,0.0011620032140399416,3290,1.134646737575531
0.37668102607131004,331,366,14803,5423104,0.35341796875,0.2,0.6464012861251831,0.19126851856708527,0.0024559260345995426,0.0001,-0.009016969636650173,0.039692678,0.001342434569028228,3300,1.1463969529606401
0.3163790227845311,332,366,14853,5439488,0.3478515625,0.2,0.7368065714836121,0.19181817770004272,-0.01910097897052765,0.0001,-0.008653142795265013,0.03624988,0.0009437036922463448,3310,1.1430413695983588
0.40114413760602474,333,366,14902,5455872,0.362762451171875,0.2,0.665148913860321,0.19125188887119293,-0.0046790470369160175,0.0001,-0.009563516480830004,0.041587323,0.0011834312953624248,3320,1.1413724100217224
0.33994063921272755,334,365,14951,5472256,0.350726318359375,0.2,0.7475306987762451,0.19087062776088715,-0.006879395805299282,0.0001,-0.007814485439575946,0.038598575,0.001012522239716418,3330,1.1493909027427436
0.454464060254395,335,365,15002,5488640,0.350433349609375,0.2,0.7075982391834259,0.19075056910514832,-0.013144494034349918,0.0001,-0.007869471431149577,0.04011558,0.0009439172512202276,3340,1.1554756231606007
0.3136587953194976,336,365,15051,5505024,0.35897216796875,0.2,0.722292572259903,0.19021685421466827,-0.006644733250141144,0.0001,-0.007844456889142749,0.04001785,0.001243511421716903,3350,1.1631950579583645
0.37690222170203924,337,365,15101,5521408,0.347662353515625,0.2,0.6755359768867493,0.19017234444618225,-0.02239789441227913,0.0001,-0.00892235482842807,0.03796635,0.0011121489723564082,3360,1.1654787485487759
0.4567888071760535,338,365,15154,5537792,0.34669189453125,0.2,0.6394055187702179,0.189895898103714,-0.0059495968744158745,0.0001,-0.007857569797488395,0.037015274,0.0010088957026937351,3370,1.1682613709941507
0.39049182087183,339,365,15203,5554176,0.3584228515625,0.2,0.6524329483509064,0.19029855728149414,-0.03288381174206734,0.0001,-0.00866622694520629,0.040448986,0.0013346363403115903,3380,1.1621064481325447
0.5173730291426182,340,365,15253,5570560,0.346478271484375,0.2,0.6726798117160797,0.18983808159828186,-0.03406984731554985,0.0001,-0.00959735084670683,0.036388546,0.001041213933012841,3390,1.1592985791154207
0.23361321911215782,341,365,15302,5586944,0.345635986328125,0.2,0.6554918885231018,0.18921208381652832,-0.016517842188477516,0.0001,-0.008888504732658476,0.037307933,0.001218430054723285,3400,1.174043720588088
0.3415598878636956,342,364,15351,5603328,0.343548583984375,0.2,0.6429124176502228,0.18876326084136963,0.007292531430721283,0.0001,-0.00797335496336018,0.039674297,0.0011929969470884315,3410,1.1849919954314827
0.3307978669181466,343,364,15403,5619712,0.3531982421875,0.2,0.6395721435546875,0.18961770832538605,-0.02408466674387455,0.0001,-0.010365647729486227,0.03996779,0.000976779869370148,3420,1.1757806872017682
0.426903136074543,344,364,15455,5636096,0.356219482421875,0.2,0.6304153203964233,0.18926692008972168,-0.01915142685174942,0.0001,-0.008809712908259826,0.03883934,0.0013905898560324203,3430,1.1791418379172682
0.3941832178970799,345,364,15507,5652480,0.371044921875,0.2,0.6103879809379578,0.18815556168556213,-0.03274426609277725,0.0001,-0.009928428879265993,0.042300306,0.001472511151268918,3440,1.1958737034350633
0.2977416031062603,346,364,15557,5668864,0.35302734375,0.2,0.6600167453289032,0.18691547214984894,-0.015508197247982025,0.0001,-0.008374630299113051,0.042468965,0.0013975069003208773,3450,1.2225648218765854
0.35720853321254253,347,364,15607,5685248,0.358563232421875,0.2,0.7174431383609772,0.186422199010849,-0.006148631684482098,0.0001,-0.010648125739317038,0.040307164,0.0013020298220226324,3460,1.2395473159849644
0.4140592608600855,348,364,15660,5701632,0.348553466796875,0.2,0.722808301448822,0.1852472722530365,0.00269406009465456,0.0001,-0.008761417717323638,0.038497314,0.0010472437059434014,3470,1.2586946332827211
0.28246375918388367,349,363,15710,5718016,0.35816650390625,0.2,0.7191990315914154,0.18454185128211975,-0.012398219667375088,0.0001,-0.00896473224129295,0.04183437,0.0013828860466446713,3480,1.2784614610485732
0.38945121224969625,350,363,15763,5734400,0.36861572265625,0.2,0.7039749920368195,0.18449766933918,0.004080469254404306,0.0001,-0.009814539288345258,0.04162766,0.0011265261355902112,3490,1.2819471888244152
0.27453123591840267,351,363,15814,5750784,0.363818359375,0.2,0.7051717340946198,0.18480096757411957,-0.014720350503921509,0.0001,-0.008867165828451106,0.040703293,0.001344802080620866,3500,1.2768539215438068
0.2688878457993269,352,363,15866,5767168,0.364990234375,0.2,0.6825475692749023,0.18394619226455688,-0.024878110736608505,0.0001,-0.010453574970415502,0.044732552,0.0013818299150216262,3510,1.2843596883118154
0.3176572094671428,353,363,15917,5783552,0.34993896484375,0.2,0.664710521697998,0.18316733837127686,-0.04212868586182594,0.0001,-0.008154404405559035,0.037331812,0.0014085651464483817,3520,1.3009924520738423
0.4305156823247671,354,363,15967,5799936,0.36068115234375,0.2,0.7120005786418915,0.1835469901561737,-0.04509478807449341,0.0001,-0.009225900855017243,0.04019905,0.0010905025650572498,3530,1.3016885256394743
0.31778233870863914,355,363,16022,5816320,0.363116455078125,0.2,0.7332286834716797,0.18348118662834167,-0.037609126418828964,0.0001,-0.009410128834315402,0.041362867,0.001186252730826709,3540,1.2966301241889595
0.5688222581520677,356,362,16076,5832704,0.362518310546875,0.2,0.7148015201091766,0.18346527218818665,-0.00019211723702028394,0.0001,-0.00925600090495209,0.04167828,0.001363210476893073,3550,1.2992096270434559
0.3483080919831991,357,362,16130,5849088,0.361517333984375,0.2,0.7369695603847504,0.18327972292900085,-0.013062615878880024,0.0001,-0.009125881103409483,0.04200317,0.0013202794594690203,3560,1.29894012035802
0.5285940077155828,358,362,16182,5865472,0.35760498046875,0.2,0.6342834234237671,0.18310680985450745,-0.001961424248293042,0.0001,-0.010196949267083255,0.03951057,0.0014908418427694414,3570,1.2996821702457964
0.3552281195297837,359,362,16233,5881856,0.3645751953125,0.2,0.6833490431308746,0.18270105123519897,0.01760454848408699,0.0001,-0.008127548727634349,0.039963618,0.0012028139399262727,3580,1.3079311250708998
0.23717134702019393,360,362,16286,5898240,0.36064453125,0.2,0.6994327902793884,0.18331952393054962,-0.018681073561310768,0.0001,-0.010187060612952336,0.040125728,0.0010355848701237846,3590,1.3058300874195994
0.3827981948852539,361,362,16338,5914624,0.369818115234375,0.2,0.7230603694915771,0.1826140284538269,-0.004242874216288328,0.0001,-0.010219080686511006,0.048173204,0.001242010783198566,3600,1.3061072035692631
0.39247199334204197,362,361,16390,5931008,0.37264404296875,0.2,0.7623544931411743,0.1822521984577179,-0.028525136411190033,0.0001,-0.009149401274589764,0.047100242,0.0011772845879477246,3610,1.3153104446828365
0.3400510447099805,363,361,16447,5947392,0.371429443359375,0.2,0.7484606206417084,0.18117257952690125,0.002571960911154747,0.0001,-0.008153139412752353,0.04351762,0.0011481600607339715,3620,1.328226678352803
0.4620536407455802,364,361,16506,5963776,0.36591796875,0.2,0.7218122184276581,0.18061894178390503,-0.000711324973963201,0.0001,-0.010154492713445507,0.041691758,0.0014686240794617334,3630,1.3412018707953393
0.482017207890749,365,361,16562,5980160,0.35638427734375,0.2,0.6611227691173553,0.18005622923374176,-0.01512932125478983,0.0001,-0.010650248135061702,0.04049117,0.0015364997876076813,3640,1.35102977482602
0.24142797570675611,366,360,16616,5996544,0.3749755859375,0.2,0.6703734695911407,0.17913368344306946,-0.03007701225578785,0.0001,-0.007735903051980131,0.045855943,0.0014870639016407949,3650,1.366665885783732
0.3482540054246783,367,360,16669,6012928,0.363946533203125,0.2,0.6931311786174774,0.17864327132701874,-0.02143985778093338,0.0001,-0.008528382720942317,0.041137308,0.0011519516058115186,3660,1.3832090262323617
0.4344781059771776,368,360,16722,6029312,0.369677734375,0.2,0.6776281893253326,0.17873165011405945,0.004333294928073883,0.0001,-0.007124775387092086,0.04654287,0.001098650696894765,3670,1.3873119826428593
0.5782700926065445,369,360,16777,6045696,0.36531982421875,0.2,0.7241678535938263,0.17788712680339813,-0.020209169015288353,0.0001,-0.009217042826094257,0.04360124,0.001154145727332434,3680,1.3985944270156323
0.6199696324765682,370,360,16831,6062080,0.38221435546875,0.2,0.7119368016719818,0.1772804707288742,0.007255719043314457,0.0001,-0.0090980530685556,0.044028584,0.0013854890336233439,3690,1.408785537723452
0.4820657726377249,371,359,16885,6078464,0.37734375,0.2,0.7258733212947845,0.17747554183006287,0.03817209601402283,0.0001,-0.01065749388126278,0.045609087,0.001150917232212123,3700,1.4172532334923744
0.3605322949588299,372,359,16940,6094848,0.371319580078125,0.2,0.7356475293636322,0.17595334351062775,-0.005149641074240208,0.0001,-0.008789866506776888,0.0429316,0.0011120604997813643,3710,1.4392540759406984
0.3401810759678483,373,359,16994,6111232,0.370391845703125,0.2,0.7411714196205139,0.17525285482406616,-0.016006791964173317,0.0001,-0.00996551399693999,0.04271545,0.0013263124803643222,3720,1.4588197846896946
0.4070248454809189,374,359,17049,6127616,0.37769775390625,0.2,0.7163552045822144,0.17432694137096405,0.003822154365479946,0.0001,-0.010898059371629642,0.048192617,0.0014459325486768648,3730,1.479768366087228
0.5018684500828385,375,359,17105,6144000,0.378350830078125,0.2,0.693470299243927,0.17409858107566833,0.0030100091826170683,0.0001,-0.00848487183029647,0.044156916,0.001537778888587127,3740,1.4906895487569272
0.5919664585962892,376,358,17160,6160384,0.360113525390625,0.2,0.7658364623785019,0.17429262399673462,-0.010636917315423489,0.0001,-0.008350543023334467,0.043260988,0.0015033713745651767,3750,1.4851737970486283
0.46052864100784063,377,358,17217,6176768,0.382330322265625,0.2,0.7681654244661331,0.17444685101509094,-0.011835653334856033,0.0001,-0.009219058663620671,0.04309912,0.001464398817415713,3760,1.4786898136138915
0.44661854952573776,378,358,17273,6193152,0.375634765625,0.2,0.7188850045204163,0.1738419234752655,-0.024110309779644012,0.0001,-0.012288990530578303,0.044360247,0.0014973514739722305,3770,1.4868733539246022
0.3989036828279495,379,358,17328,6209536,0.37723388671875,0.2,0.6804536283016205,0.17400746047496796,-0.03133409842848778,0.0001,-0.009109178345715918,0.04431168,0.0015289587193819897,3780,1.4875522791408002
0.4203014811500907,380,358,17386,6225920,0.365728759765625,0.2,0.7311702966690063,0.17343540489673615,-0.022121384739875793,0.0001,-0.009907770853897092,0.04119551,0.0013816421392220946,3790,1.489250098913908
0.5132360672578216,381,357,17442,6242304,0.383453369140625,0.2,0.7355933487415314,0.17210999131202698,-0.01579742133617401,0.0001,-0.009478341613703378,0.046066754,0.0015407700547257265,3800,1.5108641392551363
0.39930322766304016,382,357,17500,6258688,0.369677734375,0.2,0.7048469185829163,0.1722651869058609,0.016084574162960052,0.0001,-0.009038352432799001,0.040895797,0.0015886708539710527,3810,1.5203348497860134
0.3572150832042098,383,357,17558,6275072,0.3839111328125,0.2,0.7583701014518738,0.1716735064983368,-0.04159249737858772,0.0001,-0.009286337450976134,0.049275983,0.0012283080542374591,3820,1.527623490151018
0.5718877092003822,384,357,17617,6291456,0.386126708984375,0.2,0.7205154299736023,0.1714709848165512,-0.009370089508593082,0.0001,-0.010767773094266886,0.048516765,0.001249449257284141,3830,1.5338951840996742
0.40854295808821917,385,356,17676,6307840,0.378631591796875,0.2,0.7304961383342743,0.17152772843837738,-0.031222263351082802,0.0001,-0.009040897576232965,0.045411732,0.0014276495641752263,3840,1.5348728753626346
0.6768051609396935,386,356,17737,6324224,0.376861572265625,0.2,0.7607805877923965,0.1713981330394745,0.008227463811635971,0.0001,-0.008634473355596129,0.04860731,0.0011984013764958946,3850,1.5398294731974602
0.5017483932897449,387,356,17797,6340608,0.3798828125,0.2,0.7666195780038834,0.17052645981311798,-0.02907007373869419,0.0001,-0.009921589943587605,0.046562858,0.0013231963574071414,3860,1.5470977093093097
0.3099998692050576,388,356,17854,6356992,0.385699462890625,0.2,0.7606617212295532,0.17018401622772217,-0.01042290311306715,0.0001,-0.00983470927694725,0.04667334,0.0015182138689851855,3870,1.558676434122026
0.5909682773053646,389,355,17916,6373376,0.3741455078125,0.2,0.7508087754249573,0.17003272473812103,0.002368714427575469,0.0001,-0.007965218518347684,0.042628847,0.0011724542722959086,3880,1.5637938576750456
0.3553056260570884,390,355,17973,6389760,0.383990478515625,0.2,0.688016802072525,0.16969098150730133,-0.01274198666214943,0.0001,-0.008718944955762708,0.046085425,0.001388893337684749,3890,1.568606373015791
0.5084001515060663,391,355,18037,6406144,0.380108642578125,0.2,0.7457630932331085,0.16947951912879944,-0.02121409773826599,0.0001,-0.008560973252861004,0.043366488,0.001141707440274331,3900,1.5758502911776304
0.5266298120841384,392,354,18104,6422528,0.398297119140625,0.2,0.7365996539592743,0.16899043321609497,-0.014085525646805763,0.0001,-0.011139040741727512,0.050535887,0.0013806097485030478,3910,1.5858635582029819
0.38848294224590063,393,354,18165,6438912,0.401263427734375,0.2,0.7229291200637817,0.1682717502117157,-0.04501086100935936,0.0001,-0.011091987794134183,0.05475709,0.001372623017755359,3920,1.5990207269787788
0.4451920296996832,394,354,18229,6455296,0.3962890625,0.2,0.6687302589416504,0.1675853282213211,-0.019073130562901497,0.0001,-0.00928804558407137,0.05171337,0.0015256694873414744,3930,1.6136401860043406
0.45878142304718494,395,353,18292,6471680,0.38165283203125,0.2,0.7248643040657043,0.1672898232936859,0.022883722558617592,0.0001,-0.008307007623989194,0.046331756,0.001293496890730239,3940,1.6240685898810625
0.41672181710600853,396,353,18353,6488064,0.393292236328125,0.2,0.7370463311672211,0.16668659448623657,-0.010837205685675144,0.0001,-0.009002424665504804,0.0491567,0.0013200721182784036,3950,1.6295287422835827
0.5453743394464254,397,353,18413,6504448,0.391253662109375,0.2,0.7430820763111115,0.166733518242836,-0.009820879437029362,0.0001,-0.008981467038756819,0.04523716,0.0013025961064158764,3960,1.6318827432580292
0.44488183222711086,398,352,18475,6520832,0.384765625,0.2,0.727599173784256,0.16682948172092438,-0.0010990097653120756,0.0001,-0.008312471122644638,0.047484525,0.0013398612480614246,3970,1.632381511386484
0.6784668527543545,399,352,18540,6537216,0.387841796875,0.2,0.712475061416626,0.16698628664016724,-0.020591573789715767,0.0001,-0.008790649640559423,0.052652583,0.001256729809688295,3980,1.6279829191975295
0.6497867247089744,400,352,18603,6553600,0.384539794921875,0.2,0.7097209095954895,0.1666029393672943,-0.0028075131122022867,0.0001,-0.009288327324065903,0.048554502,0.0012866417363056825,3990,1.6327453216537833
0.39645164273679256,401,351,18666,6569984,0.4115478515625,0.2,0.6662368774414062,0.16582025587558746,-0.006272799801081419,0.0001,-0.010273725706338156,0.05479166,0.0016533936622636248,4000,1.6512689274735748
0.5130351260304451,402,351,18730,6586368,0.38359375,0.2,0.6810615658760071,0.1657821238040924,0.008477611467242241,0.0001,-0.008375693776542903,0.045319214,0.0014800483280623666,4010,1.6563758659176528
0.43404820561408997,403,351,18792,6602752,0.39697265625,0.2,0.7060910761356354,0.16593636572360992,-0.02567879483103752,0.0001,-0.010139573165906768,0.07499314,0.0013892262214540096,4020,1.6571012008935213
0.6367363408207893,404,351,18854,6619136,0.39188232421875,0.2,0.7280884683132172,0.16525614261627197,-0.0298514012247324,0.0001,-0.00842702178269974,0.049924098,0.0011955486574606767,4030,1.6644559936597942
