rewards2,rewards1,time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/entropy_loss,train/approx_kl,train/clip_range,train/clip_fraction,train/std,train/policy_gradient_loss,train/loss,train/learning_rate,train/n_updates,train/value_loss,train/explained_variance
0.7909931,0.70524555,,,,,,,,,,,,,,,
0.82207674,0.7122808,,,,,,,,,,,,,,,
0.8239231,0.7472729,,,,,,,,,,,,,,,
0.80314016,0.74110025,,,,,,,,,,,,,,,
0.80965257,0.78238344,,,,,,,,,,,,,,,
0.84796786,0.76734906,,,,,,,,,,,,,,,
0.805586,0.7871933,,,,,,,,,,,,,,,
1.0184333,1.6679058,,,,,,,,,,,,,,,
0.9803277,1.8340133,,,,,,,,,,,,,,,
0.9357453,1.9685314,,,,,,,,,,,,,,,
0.90953785,2.107061,,,,,,,,,,,,,,,
0.9261444,2.140132,,,,,,,,,,,,,,,
0.95486933,2.1565,,,,,,,,,,,,,,,
0.99642795,2.0285916,,,,,,,,,,,,,,,
0.9842815,1.8968341,,,,,,,,,,,,,,,
1.0054512,1.7548052,,,,,,,,,,,,,,,
1.0254284,1.6568773,,,,,,,,,,,,,,,
1.0665079,1.5592322,,,,,,,,,,,,,,,
1.1137111,1.4369977,,,,,,,,,,,,,,,
1.213759,1.3473651,,,,,,,,,,,,,,,
1.2930619,1.3073845,,,,,,,,,,,,,,,
1.3606321,1.2857536,,,,,,,,,,,,,,,
1.448877,1.2839043,,,,,,,,,,,,,,,
1.570632,1.2584221,,,,,,,,,,,,,,,
1.6731613,1.2479413,,,,,,,,,,,,,,,
1.7745875,1.2548428,,,,,,,,,,,,,,,
1.8490703,1.2812285,,,,,,,,,,,,,,,
1.9652392,1.300406,,,,,,,,,,,,,,,
2.1210701,1.3149438,,,,,,,,,,,,,,,
2.249664,1.3416934,,,,,,,,,,,,,,,
2.3949282,1.3400751,,,,,,,,,,,,,,,
2.5662103,1.3210655,,,,,,,,,,,,,,,
2.7045972,1.3067024,,,,,,,,,,,,,,,
2.779677,1.3348075,,,,,,,,,,,,,,,
2.8006277,1.3474128,,,,,,,,,,,,,,,
2.7851655,1.3398504,,,,,,,,,,,,,,,
2.7285693,1.3345507,,,,,,,,,,,,,,,
2.6674128,1.3422729,,,,,,,,,,,,,,,
0.81985617,1.1544747,,,,,,,,,,,,,,,
0.8322881,1.1885855,,,,,,,,,,,,,,,
0.80932784,1.2010397,,,,,,,,,,,,,,,
0.8375666,1.2466614,,,,,,,,,,,,,,,
0.87353987,1.3166019,,,,,,,,,,,,,,,
0.8345581,1.3607764,,,,,,,,,,,,,,,
0.8572564,1.3911104,,,,,,,,,,,,,,,
0.90663624,1.3808209,,,,,,,,,,,,,,,
0.89687926,1.3457514,,,,,,,,,,,,,,,
0.8937691,1.321182,,,,,,,,,,,,,,,
0.94413817,1.3878019,,,,,,,,,,,,,,,
0.95201904,1.3909446,,,,,,,,,,,,,,,
0.9953838,1.4178889,,,,,,,,,,,,,,,
0.9579767,1.4457146,,,,,,,,,,,,,,,
0.9279704,1.4193527,,,,,,,,,,,,,,,
0.9253006,1.4462274,,,,,,,,,,,,,,,
0.9479988,1.4342086,,,,,,,,,,,,,,,
0.97976047,1.469368,,,,,,,,,,,,,,,
1.0375313,1.4816289,,,,,,,,,,,,,,,
1.0173949,1.5461231,,,,,,,,,,,,,,,
1.0782666,1.616359,,,,,,,,,,,,,,,
1.1299266,1.6561372,,,,,,,,,,,,,,,
1.1678743,1.6301852,,,,,,,,,,,,,,,
1.2376951,1.6385366,,,,,,,,,,,,,,,
1.2485912,1.6528244,,,,,,,,,,,,,,,
1.2929124,1.678577,,,,,,,,,,,,,,,
1.2574694,1.7402723,,,,,,,,,,,,,,,
1.2700442,1.7827356,,,,,,,,,,,,,,,
1.3159368,1.7141452,,,,,,,,,,,,,,,
1.3164605,1.7447715,,,,,,,,,,,,,,,
0.0,0.0,,,,,,,,,,,,,,,
0.76202935,2.7076807,,,,,,,,,,,,,,,
0.7796545,2.954561,,,,,,,,,,,,,,,
0.83835375,3.2116492,,,,,,,,,,,,,,,
0.82158035,3.3180585,,,,,,,,,,,,,,,
0.8403962,3.4381428,,,,,,,,,,,,,,,
0.8602795,3.5058167,,,,,,,,,,,,,,,
0.90040153,3.3536978,,,,,,,,,,,,,,,
0.92035997,3.1223636,,,,,,,,,,,,,,,
0.9527191,2.9912374,,,,,,,,,,,,,,,
0.96785563,2.8307672,,,,,,,,,,,,,,,
1.0221344,2.6877868,,,,,,,,,,,,,,,
1.0819789,2.4941401,,,,,,,,,,,,,,,
1.1310327,2.2750123,,,,,,,,,,,,,,,
1.1787071,2.0988908,,,,,,,,,,,,,,,
1.252939,1.9552817,,,,,,,,,,,,,,,
1.2619996,1.8496934,,,,,,,,,,,,,,,
1.3239914,1.8341373,,,,,,,,,,,,,,,
1.3825877,1.860647,,,,,,,,,,,,,,,
1.4296134,1.9272598,,,,,,,,,,,,,,,
1.5228579,1.9858775,,,,,,,,,,,,,,,
1.5815496,2.0759966,,,,,,,,,,,,,,,
1.6489407,2.152957,,,,,,,,,,,,,,,
1.7799187,2.236622,,,,,,,,,,,,,,,
1.7903302,2.3507767,,,,,,,,,,,,,,,
1.8533957,2.4754658,,,,,,,,,,,,,,,
1.9509978,2.6670454,,,,,,,,,,,,,,,
1.9388217,2.878245,,,,,,,,,,,,,,,
2.0651631,3.0582058,,,,,,,,,,,,,,,
2.1010332,3.1382313,,,,,,,,,,,,,,,
2.0947754,3.2645833,,,,,,,,,,,,,,,
0.32496774,0.6000676,,,,,,,,,,,,,,,
0.33642825,0.65553147,,,,,,,,,,,,,,,
0.34466112,0.60378355,,,,,,,,,,,,,,,
0.34365216,0.6197559,,,,,,,,,,,,,,,
0.34543422,0.6549453,,,,,,,,,,,,,,,
0.35360494,0.64648354,,,,,,,,,,,,,,,
0.35697812,0.6479356,,,,,,,,,,,,,,,
0.3552446,0.63083655,,,,,,,,,,,,,,,
0.35729018,0.6422688,,,,,,,,,,,,,,,
0.35112152,0.6406039,,,,,,,,,,,,,,,
0.35989827,0.64698297,,,,,,,,,,,,,,,
0.36798406,0.65479237,,,,,,,,,,,,,,,
0.4040986,0.67035764,,,,,,,,,,,,,,,
0.41951132,0.7338974,,,,,,,,,,,,,,,
0.40697682,0.7395168,,,,,,,,,,,,,,,
0.42612404,0.7755057,,,,,,,,,,,,,,,
0.40631163,0.81773305,,,,,,,,,,,,,,,
0.40474826,0.7720436,,,,,,,,,,,,,,,
0.38795513,0.7971182,,,,,,,,,,,,,,,
0.41332093,0.8290358,,,,,,,,,,,,,,,
0.43318602,0.8318929,,,,,,,,,,,,,,,
0.40065122,0.8342996,,,,,,,,,,,,,,,
0.42697293,0.8327729,,,,,,,,,,,,,,,
0.44569236,0.84779185,,,,,,,,,,,,,,,
0.431593,0.8457699,,,,,,,,,,,,,,,
0.44910958,0.8488542,,,,,,,,,,,,,,,
0.4381847,0.8548918,,,,,,,,,,,,,,,
0.43467468,0.8589887,,,,,,,,,,,,,,,
0.45417222,0.87726694,,,,,,,,,,,,,,,
0.44102848,0.90639114,,,,,,,,,,,,,,,
0.45144248,0.92055357,,,,,,,,,,,,,,,
0.39538682,0.59431076,,,,,,,,,,,,,,,
0.40508446,0.62684524,,,,,,,,,,,,,,,
0.42535514,0.62423414,,,,,,,,,,,,,,,
0.42631194,0.6219312,,,,,,,,,,,,,,,
0.4572919,0.6011354,,,,,,,,,,,,,,,
0.45456344,0.60734516,,,,,,,,,,,,,,,
0.4610695,0.600537,,,,,,,,,,,,,,,
0.5240139,0.5977147,,,,,,,,,,,,,,,
0.5285869,0.5936116,,,,,,,,,,,,,,,
0.5313543,0.5890765,,,,,,,,,,,,,,,
0.5443378,0.5877615,,,,,,,,,,,,,,,
0.52074474,0.58524615,,,,,,,,,,,,,,,
0.54812187,0.5915035,,,,,,,,,,,,,,,
0.5200976,0.5949874,,,,,,,,,,,,,,,
0.54641074,0.6060476,,,,,,,,,,,,,,,
0.55150783,0.6905109,,,,,,,,,,,,,,,
0.58829665,0.67287403,,,,,,,,,,,,,,,
0.5766829,0.6774472,557056,17,1110,501,,,,,,,,,,,
0.5747824,0.69645685,,,,,-5.5667941808700565,0.004206281,0.2,0.0244842529296875,0.9718234539031982,-0.003096291682413721,421.92974853515625,0.0001,170,402.39968784451486,0.3640173077583313
0.59951735,0.7025152,,,,,,,,,,,,,,,
0.6008719,0.67669094,,,,,,,,,,,,,,,
0.5788922,0.7078755,,,,,,,,,,,,,,,
0.6028242,0.70853925,,,,,,,,,,,,,,,
0.59556395,0.69788355,,,,,,,,,,,,,,,
0.5867896,0.7020394,,,,,,,,,,,,,,,
0.58743155,0.70179385,,,,,,,,,,,,,,,
0.62170833,0.7009136,,,,,,,,,,,,,,,
0.6168069,0.7041837,,,,,,,,,,,,,,,
0.6687421,0.7077603,,,,,,,,,,,,,,,
0.7055429,0.71261,,,,,,,,,,,,,,,
0.67264265,0.73273814,,,,,,,,,,,,,,,
0.52948993,0.69392747,,,,,,,,,,,,,,,
0.54748595,0.6982688,,,,,,,,,,,,,,,
0.5997319,0.7019978,,,,,,,,,,,,,,,
0.63182604,0.7149565,,,,,,,,,,,,,,,
0.6511113,0.72047323,,,,,,,,,,,,,,,
0.6287967,0.75146997,,,,,,,,,,,,,,,
0.6610213,0.7946356,,,,,,,,,,,,,,,
0.65668076,0.78036416,,,,,,,,,,,,,,,
0.69253457,0.8068849,,,,,,,,,,,,,,,
0.7378233,0.84852195,,,,,,,,,,,,,,,
0.70599085,0.8807098,,,,,,,,,,,,,,,
0.7440207,0.90581214,,,,,,,,,,,,,,,
0.7442089,0.91329813,,,,,,,,,,,,,,,
0.7502018,0.94437194,,,,,,,,,,,,,,,
0.7603624,0.9779543,,,,,,,,,,,,,,,
0.81336266,1.0158244,,,,,,,,,,,,,,,
0.8437116,1.0450957,,,,,,,,,,,,,,,
0.8732306,1.097551,,,,,,,,,,,,,,,
0.9144371,1.0846262,,,,,,,,,,,,,,,
0.8910207,1.1549416,,,,,,,,,,,,,,,
0.98307616,1.1715708,,,,,,,,,,,,,,,
0.9868023,1.2184317,,,,,,,,,,,,,,,
1.047178,1.2436761,,,,,,,,,,,,,,,
1.1167419,1.2808814,,,,,,,,,,,,,,,
1.1126087,1.2982923,,,,,,,,,,,,,,,
1.1694537,1.3797345,,,,,,,,,,,,,,,
1.1683267,1.41976,,,,,,,,,,,,,,,
1.2059735,1.479189,,,,,,,,,,,,,,,
1.2997917,1.5355068,,,,,,,,,,,,,,,
1.3367709,1.616004,,,,,,,,,,,,,,,
1.2396936,1.6866814,,,,,,,,,,,,,,,
0.68326193,0.5148867,,,,,,,,,,,,,,,
0.6786868,0.5322993,,,,,,,,,,,,,,,
0.71124226,0.5446841,,,,,,,,,,,,,,,
0.7023602,0.54871666,,,,,,,,,,,,,,,
0.7074014,0.5620988,,,,,,,,,,,,,,,
0.6915222,0.6089039,,,,,,,,,,,,,,,
0.73069316,0.61257106,,,,,,,,,,,,,,,
0.7190931,0.67227983,,,,,,,,,,,,,,,
0.71594334,0.66620666,,,,,,,,,,,,,,,
0.725727,0.66554403,,,,,,,,,,,,,,,
0.77245647,0.72262883,,,,,,,,,,,,,,,
0.7687456,0.7283491,,,,,,,,,,,,,,,
0.77137905,0.78375036,,,,,,,,,,,,,,,
0.75913423,0.7420769,,,,,,,,,,,,,,,
0.78369445,0.74178874,,,,,,,,,,,,,,,
0.78547543,0.76880616,,,,,,,,,,,,,,,
0.78656125,0.8285186,,,,,,,,,,,,,,,
0.79259485,0.82065207,,,,,,,,,,,,,,,
0.80455977,0.8454505,,,,,,,,,,,,,,,
0.84318167,0.9262015,,,,,,,,,,,,,,,
0.85155755,0.92781854,,,,,,,,,,,,,,,
0.91329473,0.8975456,,,,,,,,,,,,,,,
0.94043875,0.97881174,,,,,,,,,,,,,,,
0.9413405,1.0331541,,,,,,,,,,,,,,,
0.9973335,1.0330943,,,,,,,,,,,,,,,
0.98599577,1.14441,,,,,,,,,,,,,,,
1.0344515,1.1925763,,,,,,,,,,,,,,,
1.0238652,1.2425642,,,,,,,,,,,,,,,
1.0281935,1.2769535,,,,,,,,,,,,,,,
1.0128993,1.3414614,,,,,,,,,,,,,,,
0.0,0.0,,,,,,,,,,,,,,,
0.4784566,0.44827572,,,,,,,,,,,,,,,
0.5178398,0.43864986,,,,,,,,,,,,,,,
0.49034396,0.4929284,,,,,,,,,,,,,,,
0.5152651,0.5035443,,,,,,,,,,,,,,,
0.52484214,0.50376296,,,,,,,,,,,,,,,
0.5046202,0.52293354,,,,,,,,,,,,,,,
0.52041334,0.5428313,,,,,,,,,,,,,,,
0.50876313,0.53959465,,,,,,,,,,,,,,,
0.5093113,0.56108487,,,,,,,,,,,,,,,
0.52194965,0.65934193,,,,,,,,,,,,,,,
0.52694243,0.6257499,,,,,,,,,,,,,,,
0.5518606,0.6226064,,,,,,,,,,,,,,,
0.56258416,0.6398384,,,,,,,,,,,,,,,
0.5868191,0.65744907,,,,,,,,,,,,,,,
0.5877534,0.6772277,,,,,,,,,,,,,,,
0.6116704,0.7280455,,,,,,,,,,,,,,,
0.6043797,0.77844965,,,,,,,,,,,,,,,
0.61397904,0.807233,,,,,,,,,,,,,,,
0.6152361,0.8335081,,,,,,,,,,,,,,,
0.60149264,0.85258234,,,,,,,,,,,,,,,
0.60280114,0.89961445,,,,,,,,,,,,,,,
0.61026204,0.92963016,,,,,,,,,,,,,,,
0.6251904,0.9661523,,,,,,,,,,,,,,,
0.62892807,0.97858953,,,,,,,,,,,,,,,
0.6355197,0.9690825,,,,,,,,,,,,,,,
0.662049,0.9906269,,,,,,,,,,,,,,,
0.670495,1.1038749,,,,,,,,,,,,,,,
0.6683446,1.1285154,,,,,,,,,,,,,,,
0.69971514,1.1932223,,,,,,,,,,,,,,,
0.7064602,1.2104934,,,,,,,,,,,,,,,
0.40258646,0.68165255,,,,,,,,,,,,,,,
0.407238,0.71279454,,,,,,,,,,,,,,,
0.42084682,0.7479304,,,,,,,,,,,,,,,
0.43640843,0.75548637,,,,,,,,,,,,,,,
0.4446715,0.7893528,,,,,,,,,,,,,,,
0.44638744,0.79670936,,,,,,,,,,,,,,,
0.45303896,0.81426513,,,,,,,,,,,,,,,
0.49435687,0.82350475,,,,,,,,,,,,,,,
0.50215167,0.8858433,,,,,,,,,,,,,,,
0.48876554,0.875198,,,,,,,,,,,,,,,
0.4667519,0.8756913,,,,,,,,,,,,,,,
0.4711954,0.8753757,,,,,,,,,,,,,,,
0.49613827,0.8702054,,,,,,,,,,,,,,,
0.48187974,0.89366025,,,,,,,,,,,,,,,
0.4859808,0.9210383,,,,,,,,,,,,,,,
0.50132084,0.8950994,,,,,,,,,,,,,,,
0.5129009,0.9047148,,,,,,,,,,,,,,,
0.53153723,0.9242824,,,,,,,,,,,,,,,
0.543864,0.9399705,,,,,,,,,,,,,,,
0.56902415,0.93983066,,,,,,,,,,,,,,,
0.5827199,0.96692675,,,,,,,,,,,,,,,
0.5624422,0.98415434,,,,,,,,,,,,,,,
0.58907163,1.012059,,,,,,,,,,,,,,,
0.6124052,1.0363545,,,,,,,,,,,,,,,
0.6084223,1.0554473,,,,,,,,,,,,,,,
0.6276146,1.0681602,,,,,,,,,,,,,,,
0.6471405,1.1295049,,,,,,,,,,,,,,,
0.64804715,1.1663257,,,,,,,,,,,,,,,
0.651942,1.1566532,,,,,,,,,,,,,,,
0.64611155,1.2087839,,,,,,,,,,,,,,,
0.6316791,1.2888424,,,,,,,,,,,,,,,
0.67142487,1.0984039,,,,,,,,,,,,,,,
0.69139504,1.2004538,,,,,,,,,,,,,,,
0.6957635,1.285074,,,,,,,,,,,,,,,
0.68472844,1.3314618,,,,,,,,,,,,,,,
0.7457099,1.3954681,,,,,,,,,,,,,,,
0.72559553,1.4284278,,,,,,,,,,,,,,,
0.7463371,1.475473,,,,,,,,,,,,,,,
0.8262289,1.5998462,,,,,,,,,,,,,,,
0.8543791,1.6899741,,,,,,,,,,,,,,,
0.8398298,1.7408354,,,,,,,,,,,,,,,
0.8597909,1.8594208,,,,,,,,,,,,,,,
0.8680477,1.9174808,,,,,,,,,,,,,,,
0.8847662,2.0070455,,,,,,,,,,,,,,,
0.88146704,2.1634948,,,,,,,,,,,,,,,
0.91544193,2.1409736,,,,,,,,,,,,,,,
0.9477754,2.2320275,,,,,,,,,,,,,,,
0.9870644,2.314641,,,,,,,,,,,,,,,
0.99930066,2.3603098,,,,,,,,,,,,,,,
1.0418241,2.3976026,,,,,,,,,,,,,,,
1.0742949,2.5489717,,,,,,,,,,,,,,,
1.1094905,2.5881736,,,,,,,,,,,,,,,
1.1284356,2.6432884,,,,,,,,,,,,,,,
1.1593448,2.6446624,,,,,,,,,,,,,,,
1.1743659,2.6865833,,,,,,,,,,,,,,,
1.2270393,2.72701,,,,,,,,,,,,,,,
1.2790927,3.1211326,,,,,,,,,,,,,,,
1.3500872,3.4753354,,,,,,,,,,,,,,,
1.3795662,3.7932315,,,,,,,,,,,,,,,
1.4103388,4.1729937,,,,,,,,,,,,,,,
1.4523892,4.4147015,,,,,,,,,,,,,,,
0.44969347,0.89797837,,,,,,,,,,,,,,,
0.30086604,0.9174054,,,,,,,,,,,,,,,
0.40350914,0.92663175,,,,,,,,,,,,,,,
0.2495972,0.95038676,,,,,,,,,,,,,,,
0.2818026,0.94385296,,,,,,,,,,,,,,,
0.38525978,0.9956889,,,,,,,,,,,,,,,
0.37992194,0.97198665,,,,,,,,,,,,,,,
0.37865573,1.0218023,,,,,,,,,,,,,,,
0.3982555,1.0748277,,,,,,,,,,,,,,,
0.42360395,1.100655,,,,,,,,,,,,,,,
0.43822157,1.1123497,,,,,,,,,,,,,,,
0.46418354,1.1200761,,,,,,,,,,,,,,,
0.47365257,1.170311,,,,,,,,,,,,,,,
0.48555696,1.2602878,,,,,,,,,,,,,,,
0.50731623,1.2442986,,,,,,,,,,,,,,,
0.48410174,1.2173929,,,,,,,,,,,,,,,
0.43374738,1.2647047,,,,,,,,,,,,,,,
0.45060515,1.325212,,,,,,,,,,,,,,,
0.4674942,1.3088784,,,,,,,,,,,,,,,
0.4762399,1.3941351,,,,,,,,,,,,,,,
0.47860485,1.4198475,,,,,,,,,,,,,,,
0.49352062,1.5128754,,,,,,,,,,,,,,,
0.50614035,1.6018469,,,,,,,,,,,,,,,
0.5569298,1.6503377,,,,,,,,,,,,,,,
0.52856654,1.7743295,,,,,,,,,,,,,,,
0.51704794,1.8815529,,,,,,,,,,,,,,,
0.5555582,1.9514774,,,,,,,,,,,,,,,
0.6383723,2.0329096,,,,,,,,,,,,,,,
0.63501805,2.205534,,,,,,,,,,,,,,,
0.62834877,2.2763758,,,,,,,,,,,,,,,
0.65401566,2.2664478,,,,,,,,,,,,,,,
0.4659958,0.84252065,,,,,,,,,,,,,,,
0.47995538,0.9238272,,,,,,,,,,,,,,,
0.48998275,0.93663025,,,,,,,,,,,,,,,
0.50326747,0.92047954,,,,,,,,,,,,,,,
0.5053308,0.96434736,,,,,,,,,,,,,,,
0.51462644,0.9572225,,,,,,,,,,,,,,,
0.5042884,0.95702755,,,,,,,,,,,,,,,
0.5376853,0.97235274,,,,,,,,,,,,,,,
0.5223131,1.0204461,,,,,,,,,,,,,,,
0.5140081,1.0209131,,,,,,,,,,,,,,,
0.5317992,1.0426215,,,,,,,,,,,,,,,
0.5809581,1.0700046,,,,,,,,,,,,,,,
0.56528175,1.085912,,,,,,,,,,,,,,,
0.6014864,1.1201345,,,,,,,,,,,,,,,
0.58484435,1.1753685,,,,,,,,,,,,,,,
0.6294301,1.1728414,,,,,,,,,,,,,,,
0.62766117,1.2740662,,,,,,,,,,,,,,,
0.6078855,1.2980157,,,,,,,,,,,,,,,
0.6084672,1.3542846,,,,,,,,,,,,,,,
0.6035985,1.421382,,,,,,,,,,,,,,,
0.6392358,1.4401453,,,,,,,,,,,,,,,
0.6474413,1.4831595,,,,,,,,,,,,,,,
0.64593047,1.570606,,,,,,,,,,,,,,,
0.6639861,1.6562911,,,,,,,,,,,,,,,
0.66530955,1.6601278,,,,,,,,,,,,,,,
0.67344946,1.6987349,,,,,,,,,,,,,,,
0.6814656,1.6925858,,,,,,,,,,,,,,,
0.6811028,1.754044,,,,,,,,,,,,,,,
0.7001892,1.7843044,,,,,,,,,,,,,,,
0.73592013,1.7765388,,,,,,,,,,,,,,,
0.0,0.0,,,,,,,,,,,,,,,
0.7646506,0.8499087,,,,,,,,,,,,,,,
0.7702317,0.8458056,,,,,,,,,,,,,,,
0.75735414,0.8682561,,,,,,,,,,,,,,,
0.7780321,0.85286033,,,,,,,,,,,,,,,
0.79095024,0.85394347,,,,,,,,,,,,,,,
0.7991895,0.8588714,,,,,,,,,,,,,,,
0.8122767,0.86482847,,,,,,,,,,,,,,,
0.8220348,0.8556288,,,,,,,,,,,,,,,
0.840951,0.84869695,,,,,,,,,,,,,,,
0.867984,0.83428615,,,,,,,,,,,,,,,
0.9192684,0.7677808,,,,,,,,,,,,,,,
0.8829655,0.7655568,,,,,,,,,,,,,,,
0.8976109,0.73936194,,,,,,,,,,,,,,,
0.90330654,0.73795056,,,,,,,,,,,,,,,
0.8973221,0.7649472,,,,,,,,,,,,,,,
0.97128975,0.7746417,,,,,,,,,,,,,,,
0.9434348,0.7685316,,,,,,,,,,,,,,,
1.0355453,0.7693122,,,,,,,,,,,,,,,
1.0063711,0.77935815,,,,,,,,,,,,,,,
1.0361482,0.837124,,,,,,,,,,,,,,,
1.0256903,0.8097253,,,,,,,,,,,,,,,
1.0544746,0.83170336,,,,,,,,,,,,,,,
1.1017584,0.84581625,,,,,,,,,,,,,,,
1.1205163,0.8661245,,,,,,,,,,,,,,,
1.1134464,0.9238265,,,,,,,,,,,,,,,
1.1223503,0.93697876,,,,,,,,,,,,,,,
1.1544695,0.94709724,,,,,,,,,,,,,,,
1.1775413,0.9317166,,,,,,,,,,,,,,,
1.2146097,0.9177022,,,,,,,,,,,,,,,
1.2995757,0.8949272,,,,,,,,,,,,,,,
1.319143,2.047248,,,,,,,,,,,,,,,
1.2890775,2.1750467,,,,,,,,,,,,,,,
1.2726756,2.2101064,,,,,,,,,,,,,,,
1.2542936,2.1495018,,,,,,,,,,,,,,,
1.2895786,2.124619,,,,,,,,,,,,,,,
1.3107864,2.1336968,,,,,,,,,,,,,,,
1.3411938,2.2447624,,,,,,,,,,,,,,,
1.3470693,2.3639164,,,,,,,,,,,,,,,
1.3924168,2.480925,,,,,,,,,,,,,,,
1.4878333,2.6091406,,,,,,,,,,,,,,,
1.5844619,2.7730567,,,,,,,,,,,,,,,
1.6528348,3.0085118,,,,,,,,,,,,,,,
1.7109245,3.207451,,,,,,,,,,,,,,,
1.7141947,3.433896,,,,,,,,,,,,,,,
1.7354597,3.606989,,,,,,,,,,,,,,,
1.723854,3.6897209,,,,,,,,,,,,,,,
1.7540729,3.8207526,,,,,,,,,,,,,,,
1.743795,3.6355722,,,,,,,,,,,,,,,
1.7455539,3.324626,,,,,,,,,,,,,,,
1.7489294,3.2248225,,,,,,,,,,,,,,,
1.7818115,3.2279859,,,,,,,,,,,,,,,
1.8325135,3.3064353,,,,,,,,,,,,,,,
1.8625655,3.4224,,,,,,,,,,,,,,,
1.8764751,3.5163677,,,,,,,,,,,,,,,
1.860233,3.505464,,,,,,,,,,,,,,,
1.8669696,3.3697314,,,,,,,,,,,,,,,
1.7191019,3.2004566,,,,,,,,,,,,,,,
0.53712416,3.1008756,,,,,,,,,,,,,,,
-1.4898962,3.1058,,,,,,,,,,,,,,,
0.40757728,3.194501,,,,,,,,,,,,,,,
0.4420863,3.375941,,,,,,,,,,,,,,,
0.45164475,0.9390544,,,,,,,,,,,,,,,
0.4633435,0.9626577,,,,,,,,,,,,,,,
0.49013633,1.0119998,,,,,,,,,,,,,,,
0.49043092,1.0389426,,,,,,,,,,,,,,,
0.48726293,1.1595558,,,,,,,,,,,,,,,
0.4790644,1.2025533,,,,,,,,,,,,,,,
0.48706287,1.179621,,,,,,,,,,,,,,,
0.50121224,1.1940349,,,,,,,,,,,,,,,
0.54122305,1.175979,,,,,,,,,,,,,,,
0.57744116,1.2561808,,,,,,,,,,,,,,,
0.594981,1.2416906,,,,,,,,,,,,,,,
0.58462596,1.2857518,,,,,,,,,,,,,,,
0.58810854,1.2898214,,,,,,,,,,,,,,,
0.58238703,1.2380786,,,,,,,,,,,,,,,
0.60252357,1.2951523,,,,,,,,,,,,,,,
0.6336497,1.369156,,,,,,,,,,,,,,,
0.65867406,1.4789529,,,,,,,,,,,,,,,
0.69650745,1.4448321,,,,,,,,,,,,,,,
0.6675298,1.4805336,,,,,,,,,,,,,,,
0.68329996,1.5817221,,,,,,,,,,,,,,,
0.71166104,1.7169269,,,,,,,,,,,,,,,
0.73883665,1.8453586,,,,,,,,,,,,,,,
0.7796394,1.8566581,,,,,,,,,,,,,,,
0.76385117,1.9605873,,,,,,,,,,,,,,,
0.776035,2.127618,,,,,,,,,,,,,,,
0.71696377,2.3638775,,,,,,,,,,,,,,,
0.7379404,2.3813186,,,,,,,,,,,,,,,
0.73047197,2.4873939,,,,,,,,,,,,,,,
0.7426204,2.7034392,,,,,,,,,,,,,,,
0.70348144,2.683215,,,,,,,,,,,,,,,
0.71161705,0.4520492,,,,,,,,,,,,,,,
0.73060185,0.4595487,,,,,,,,,,,,,,,
0.7250713,0.47038382,,,,,,,,,,,,,,,
0.7504067,0.49314553,,,,,,,,,,,,,,,
0.7559524,0.5331983,,,,,,,,,,,,,,,
0.8019745,0.5139356,,,,,,,,,,,,,,,
0.8532891,0.5239897,,,,,,,,,,,,,,,
0.7962171,0.5593108,,,,,,,,,,,,,,,
0.8156167,0.53301877,,,,,,,,,,,,,,,
0.79985815,0.5861475,,,,,,,,,,,,,,,
0.79643214,0.5641614,,,,,,,,,,,,,,,
0.8324318,0.62816274,,,,,,,,,,,,,,,
0.83140856,0.64411396,,,,,,,,,,,,,,,
0.8499046,0.65089124,,,,,,,,,,,,,,,
0.8688113,0.6722152,,,,,,,,,,,,,,,
0.8851724,0.6563983,,,,,,,,,,,,,,,
0.89035255,0.676698,,,,,,,,,,,,,,,
0.92318463,0.6595241,,,,,,,,,,,,,,,
0.9198276,0.6734044,,,,,,,,,,,,,,,
0.9670707,0.67730826,,,,,,,,,,,,,,,
0.97316575,0.70880264,,,,,,,,,,,,,,,
0.982279,0.7278182,,,,,,,,,,,,,,,
0.9544064,0.7266789,,,,,,,,,,,,,,,
0.9655225,0.76311666,,,,,,,,,,,,,,,
0.962232,0.7643579,,,,,,,,,,,,,,,
0.9576757,0.7747847,,,,,,,,,,,,,,,
0.9807405,0.8096704,,,,,,,,,,,,,,,
1.0104501,0.843397,,,,,,,,,,,,,,,
1.0233687,0.8241665,,,,,,,,,,,,,,,
0.7615718,0.82336086,,,,,,,,,,,,,,,
0.87780166,0.8686053,,,,,,,,,,,,,,,
0.91511446,0.6630383,,,,,,,,,,,,,,,
0.9125481,0.6372316,,,,,,,,,,,,,,,
0.9135153,0.63388664,,,,,,,,,,,,,,,
0.8906721,0.615332,,,,,,,,,,,,,,,
0.9448169,0.59580266,,,,,,,,,,,,,,,
0.9593845,0.6117833,,,,,,,,,,,,,,,
0.995519,0.63501954,,,,,,,,,,,,,,,
0.98116165,0.66563594,,,,,,,,,,,,,,,
1.0112255,0.63918716,,,,,,,,,,,,,,,
1.0404341,0.64734334,,,,,,,,,,,,,,,
1.0621712,0.67275006,,,,,,,,,,,,,,,
1.0809124,0.6910578,,,,,,,,,,,,,,,
1.0940086,0.72142255,,,,,,,,,,,,,,,
1.105398,0.74341756,,,,,,,,,,,,,,,
1.1177258,0.7661834,,,,,,,,,,,,,,,
1.1243094,0.77234066,,,,,,,,,,,,,,,
