time/iterations,time/time_elapsed,time/fps,rew_vec_envs,time/total_timesteps,train/entropy_loss,train/loss,train/clip_range,train/std,train/n_updates,train/approx_kl,train/clip_fraction,train/value_loss,train/policy_gradient_loss,train/explained_variance,train/learning_rate
143,6415,730,239.58354288339615,4685824,-1.841458790935576,23.044862747192383,0.2,0.3839404284954071,1420,0.18361497,0.57996826171875,153.3606458246708,-0.015965709562442497,0.7322174906730652,0.001
144,6471,729,156.691126704216,4718592,-1.8271399490535258,22.771526336669922,0.2,0.38265079259872437,1430,0.18424225,0.5511444091796875,196.3578016579151,-0.017533058121989596,0.7072111964225769,0.001
145,6531,727,161.895982503891,4751360,-1.8302691629156471,30.876564025878906,0.2,0.3836955428123474,1440,0.21313608,0.582672119140625,153.39731926321983,-0.013544866741722218,0.7565328776836395,0.001
146,6593,725,158.7796597480774,4784128,-1.816660101339221,24.42038345336914,0.2,0.37996551394462585,1450,0.18424955,0.561578369140625,164.49481016397476,-0.017318326732129206,0.7348292768001556,0.001
147,6655,723,208.55228626728058,4816896,-1.795686699450016,29.713409423828125,0.2,0.3804677128791809,1460,0.20052302,0.5931610107421875,176.16519887447356,-0.01306584295380162,0.721156656742096,0.001
148,6715,722,221.00789332389832,4849664,-1.77078342679888,27.111068725585938,0.2,0.3774734437465668,1470,0.18559259,0.5551727294921875,175.02433123588563,-0.0186173212590802,0.7490319013595581,0.001
149,6774,720,105.89375817775726,4882432,-1.7722471175715326,27.635021209716797,0.2,0.3758639395236969,1480,0.20995933,0.6100677490234375,165.4273560523987,-0.011470721387013327,0.6965164244174957,0.001
150,6838,718,242.70092821121216,4915200,-1.7432421101257205,28.5601806640625,0.2,0.3735455274581909,1490,0.19523945,0.57813720703125,157.46805438399315,-0.014985855892155087,0.7671374976634979,0.001
151,6903,716,191.81975787878036,4947968,-1.701989702321589,24.224353790283203,0.2,0.37105727195739746,1500,0.18964295,0.565142822265625,168.47514479756356,-0.01657074385511805,0.7230586409568787,0.001
152,6962,715,196.88364672660828,4980736,-1.6872243935242295,25.00286865234375,0.2,0.3700600862503052,1510,0.23999487,0.588360595703125,165.78265941143036,-0.010766051339305704,0.7374087274074554,0.001
153,7021,713,113.19956094026566,5013504,-1.6730413464829326,27.59127426147461,0.2,0.36722421646118164,1520,0.18216284,0.5705078125,203.59978930354117,-0.015856218523185816,0.6954185366630554,0.001
154,7081,712,214.99529790878296,5046272,-1.654928600601852,28.4438419342041,0.2,0.36536023020744324,1530,0.20953879,0.59296875,171.68916735053062,-0.013093700759782223,0.7590978741645813,0.001
155,7141,711,286.62823605537415,5079040,-1.6259826157242059,22.129484176635742,0.2,0.3634048402309418,1540,0.19987845,0.5764404296875,174.21236184835433,-0.015796087928538326,0.7160554826259613,0.001
156,7198,710,195.05830812454224,5111808,-1.5996086662635207,31.820329666137695,0.2,0.3616415858268738,1550,0.2051568,0.57962646484375,183.9683405995369,-0.016517105215825723,0.7336978912353516,0.001
157,7256,708,216.64302253723145,5144576,-1.5879273096099495,31.0927791595459,0.2,0.3591247797012329,1560,0.19655299,0.571136474609375,189.6056995868683,-0.017559730903303716,0.6988541185855865,0.001
158,7316,707,253.88986313343048,5177344,-1.5759987460449338,30.190166473388672,0.2,0.35918959975242615,1570,0.1859159,0.5712615966796875,195.8316890656948,-0.01473589481320232,0.7336190342903137,0.001
159,7372,706,271.4588793516159,5210112,-1.5625492542982102,33.72914505004883,0.2,0.3592534363269806,1580,0.24778345,0.59649658203125,219.10867930054664,-0.010836229441338219,0.7095960378646851,0.001
160,7434,705,269.00803661346436,5242880,-1.5789414666593076,26.817331314086914,0.2,0.3599783480167389,1590,0.25782916,0.5957183837890625,192.7464354813099,-0.011215054147760384,0.7190933227539062,0.001
161,7492,704,275.6793180704117,5275648,-1.5698537576943636,33.6512451171875,0.2,0.35858261585235596,1600,0.18200901,0.5517822265625,226.90586645007133,-0.01864216546455282,0.6759727001190186,0.001
162,7551,702,274.1176657676697,5308416,-1.5387666452676059,24.331912994384766,0.2,0.35561007261276245,1610,0.22835292,0.6087005615234375,182.90470705628394,-0.011694629410339986,0.7443491816520691,0.001
163,7609,701,188.41815626621246,5341184,-1.5152855912223457,26.228883743286133,0.2,0.3540659546852112,1620,0.21636324,0.59603271484375,179.24552469849587,-0.016198354815060156,0.7351550161838531,0.001
164,7668,700,99.02698814868927,5373952,-1.5109491895884275,21.174972534179688,0.2,0.35334473848342896,1630,0.21202049,0.6011932373046875,164.2866904616356,-0.011194963046727935,0.7254200577735901,0.001
165,7728,699,294.56513726711273,5406720,-1.4955637831240893,30.08970069885254,0.2,0.3517814576625824,1640,0.24354856,0.5969390869140625,229.96882792115213,-0.015420638307114131,0.68657386302948,0.001
166,7786,698,168.325749874115,5439488,-1.4764257490634918,25.823074340820312,0.2,0.3505793809890747,1650,0.24263042,0.602886962890625,170.575522595644,-0.01249783914317959,0.7591577172279358,0.001
167,7846,697,175.17196476459503,5472256,-1.4704680589959025,33.765106201171875,0.2,0.35094860196113586,1660,0.21789208,0.603851318359375,175.29739162921905,-0.011867554325726814,0.7409954369068146,0.001
168,7904,696,165.03976428508759,5505024,-1.463809533417225,33.390159606933594,0.2,0.34797540307044983,1670,0.19175147,0.5926910400390625,202.0944103360176,-0.013697901092382381,0.7327346205711365,0.001
169,7965,695,-64.26338285207748,5537792,-1.4290199341252445,23.23876190185547,0.2,0.34736523032188416,1680,40.53672,0.726116943359375,146.9973762154579,0.0755148095995537,0.728292316198349,0.001
170,8028,693,-41.54220324754715,5570560,-1.426210890710354,61.83925247192383,0.2,0.34703633189201355,1690,0.10287893,0.478607177734375,520.8445947408676,-0.013285209604509874,0.22684788703918457,0.001
171,8088,692,14.353921890258789,5603328,-1.418508350662887,168.06788635253906,0.2,0.34609338641166687,1700,0.10003219,0.466455078125,500.0810327529907,-0.016247304726130098,0.6265830099582672,0.001
172,8147,691,-62.72014844417572,5636096,-1.431151948310435,132.4712677001953,0.2,0.3499775826931,1710,0.25721037,0.60682373046875,373.6909204006195,0.0008191538305254653,0.6968784034252167,0.001
173,8210,690,0.08539831638336182,5668864,-1.457598271407187,100.18073272705078,0.2,0.35023826360702515,1720,0.13850066,0.5257537841796875,390.7522102355957,-0.014047440319336602,0.738580048084259,0.001
174,8276,688,-89.70931285619736,5701632,-1.4757230622693895,208.18875122070312,0.2,0.351107656955719,1730,0.21395488,0.6214996337890625,325.6499068260193,-0.0005474725789099466,0.7344199419021606,0.001
175,8340,687,-49.177621245384216,5734400,-1.4605814492329956,85.1859130859375,0.2,0.3510585427284241,1740,0.19996339,0.5775970458984375,372.0290020942688,-0.004798478979500942,0.7549401670694351,0.001
176,8402,686,-13.942674994468689,5767168,-1.4803452042862772,129.5849609375,0.2,0.35055121779441833,1750,0.16329405,0.560894775390625,422.63244273662565,-0.010934897338302108,0.7282041609287262,0.001
177,8465,685,-82.36034232378006,5799936,-1.4887165943160654,175.39833068847656,0.2,0.3517608344554901,1760,0.1966304,0.6113494873046875,368.01424570083617,-0.005345041066539125,0.7493574321269989,0.001
178,8528,683,-70.44388622045517,5832704,-1.493486224114895,70.96173858642578,0.2,0.352153480052948,1770,0.20532034,0.6209808349609375,366.5091639995575,-0.0007847889421100263,0.7225758135318756,0.001
179,8590,682,-49.34382051229477,5865472,-1.5017302034422755,42.327117919921875,0.2,0.3533868193626404,1780,0.22400719,0.6411956787109375,312.65359901189805,0.0028830454029957764,0.717473953962326,0.001
180,8653,681,-7.986927032470703,5898240,-1.5126085937023164,79.10700225830078,0.2,0.35335737466812134,1790,0.2391905,0.62999267578125,384.8858461380005,0.00229230883596756,0.7188691198825836,0.001
181,8719,680,-103.61820840835571,5931008,-1.527924681082368,138.9151611328125,0.2,0.3552340865135193,1800,0.21822152,0.6459808349609375,334.77305101156236,0.0031976512695109705,0.7482088804244995,0.001
182,8783,678,-64.91758131980896,5963776,-1.5553228221833706,86.79933166503906,0.2,0.3568859398365021,1810,0.2022205,0.6126220703125,326.51464569568634,-0.004877520554873627,0.7520696520805359,0.001
183,8846,677,4.245471179485321,5996544,-1.6067545644938945,84.96588897705078,0.2,0.36610254645347595,1820,0.5049186,0.7192169189453125,266.7803660750389,0.02770259003045794,0.7423706352710724,0.001
184,8908,676,-65.12265002727509,6029312,-1.6528065644204617,58.24117660522461,0.2,0.3662111163139343,1830,0.19381444,0.6143707275390625,272.6588837683201,-0.00519668662273034,0.7821041494607925,0.001
185,8973,675,-134.6754111945629,6062080,-1.713655710592866,170.3514862060547,0.2,0.3912985622882843,1840,3.1182938,0.742620849609375,256.9091623604298,0.06357357288725325,0.7505957782268524,0.001
186,9033,674,-77.98756140470505,6094848,-1.9145393641665578,200.0426025390625,0.2,0.39106976985931396,1850,0.12535289,0.50623779296875,381.9382997870445,-0.015996170666767284,0.7263941466808319,0.001
187,9094,673,19.56810599565506,6127616,-1.912619338929653,69.71968078613281,0.2,0.39123255014419556,1860,0.201545,0.54873046875,260.6641507744789,-0.00962510995886987,0.7732875198125839,0.001
188,9157,672,-0.8035041689872742,6160384,-1.927112684585154,145.99200439453125,0.2,0.3937736749649048,1870,0.19241384,0.5678314208984375,267.74753029942514,-0.0047497982250206405,0.7619718909263611,0.001
189,9218,671,-19.641093850135803,6193152,-1.9336641650646924,97.1055679321289,0.2,0.39334583282470703,1880,0.16797629,0.5313140869140625,310.795610666275,-0.01048403969653009,0.7619046419858932,0.001
190,9278,671,-25.644645273685455,6225920,-1.9464886508882047,30.399032592773438,0.2,0.3943864405155182,1890,0.19207466,0.568145751953125,273.97341720461844,-0.003075046546655358,0.783989280462265,0.001
191,9336,670,-44.026562094688416,6258688,-2.0541112581267953,113.11854553222656,0.2,0.4166014790534973,1900,5.2927275,0.790289306640625,296.04620475173,0.09488794208336912,0.7569357454776764,0.001
192,9393,669,-35.52361784875393,6291456,-2.1652610525488853,42.278045654296875,0.2,0.41859573125839233,1910,0.22712654,0.6021392822265625,227.0077139854431,0.0017064928379113553,0.7155648469924927,0.001
193,9449,669,24.144502699375153,6324224,-2.1965605109930038,101.2051773071289,0.2,0.41983988881111145,1920,0.12421237,0.5451202392578125,280.42318494319915,-0.0034005339177383574,0.7206303179264069,0.001
194,9508,668,-9.354054391384125,6356992,-2.1907000463455915,164.4520721435547,0.2,0.41899436712265015,1930,0.14678398,0.541217041015625,257.69710810780526,-0.002343767072306946,0.6470052003860474,0.001
195,9567,667,-86.55541068315506,6389760,-2.2579700753092764,119.18663787841797,0.2,0.4260798990726471,1940,0.38560316,0.691455078125,249.45159388184547,0.029935631989792454,0.6659245491027832,0.001
196,9625,667,22.591071039438248,6422528,-2.2653800223022698,61.474544525146484,0.2,0.42758023738861084,1950,0.10220471,0.49818115234375,273.8920845031738,-0.010036651331029134,0.6793164908885956,0.001
197,9682,666,-5.7916160225868225,6455296,-2.271302042901516,70.9197769165039,0.2,0.4272750914096832,1960,0.16219044,0.5680328369140625,204.87474764585494,-0.003916881410987116,0.7063013315200806,0.001
198,9739,666,-4.671665012836456,6488064,-2.263777583837509,69.94599914550781,0.2,0.4258039593696594,1970,0.16377018,0.58516845703125,195.79333221912384,-0.00314509691670537,0.6967792510986328,0.001
199,9798,665,-43.0104201734066,6520832,-2.245556826144457,118.2656478881836,0.2,0.42524969577789307,1980,0.11324978,0.5205474853515625,257.2199168026447,-0.007713227623389685,0.7288655042648315,0.001
200,9861,664,-38.426281094551086,6553600,-2.2728939089924096,77.22480773925781,0.2,0.42786553502082825,1990,0.1262499,0.549481201171875,212.3973576247692,-0.006575442233588547,0.6803286969661713,0.001
201,9925,663,-35.35417705774307,6586368,-2.2999732948839666,51.67597579956055,0.2,0.429849237203598,2000,0.1400071,0.564593505859375,203.32109301090242,-0.004539165657479316,0.7442869544029236,0.001
202,9985,662,-95.5553982257843,6619136,-2.293482746183872,41.449588775634766,0.2,0.4309614896774292,2010,0.13593951,0.562835693359375,214.77000737786292,0.0013524454829166644,0.7504986077547073,0.001
203,10046,662,-40.32605868577957,6651904,-2.2947027012705803,191.82009887695312,0.2,0.4297555983066559,2020,0.10955456,0.515338134765625,246.12201315164566,-0.0076146461215103045,0.7182614505290985,0.001
204,10113,660,-82.94477832317352,6684672,-2.3208978824317454,39.424949645996094,0.2,0.4332929849624634,2030,0.25002447,0.59700927734375,199.68451597094537,0.0019650403011837623,0.6952185332775116,0.001
205,10184,659,-101.09683978557587,6717440,-2.371098017692566,102.94539642333984,0.2,0.43673592805862427,2040,2.007751,0.844970703125,259.9284545183182,0.06195043280167738,0.5996511876583099,0.001
206,10252,658,-33.527485847473145,6750208,-2.404992362111807,37.22404479980469,0.2,0.44144007563591003,2050,1.2096722,0.735723876953125,303.81670120954516,0.04401437942215125,0.6600131094455719,0.001
207,10320,657,-41.30728778243065,6782976,-2.401147934421897,38.592769622802734,0.2,0.4427593946456909,2060,0.12689799,0.518450927734375,286.33058885335925,-0.007600075472146273,0.690875917673111,0.001
208,10386,656,-70.62792372703552,6815744,-2.41423824056983,142.882080078125,0.2,0.4445502758026123,2070,0.1939001,0.5404632568359375,339.4683100104332,-0.007381607759816689,0.7038982510566711,0.001
209,10452,655,-124.39067643880844,6848512,-2.428981334716082,152.8062286376953,0.2,0.44302403926849365,2080,0.13021204,0.5448150634765625,380.0161955237389,-0.004539090058824513,0.7083935737609863,0.001
210,10516,654,-107.88509359955788,6881280,-2.4206418111920356,136.56875610351562,0.2,0.44350627064704895,2090,0.1032846,0.4927886962890625,460.5647952079773,-0.013826335919293341,0.7134208381175995,0.001
211,10579,653,-71.44230955839157,6914048,-2.423775311931968,63.3302116394043,0.2,0.4455530643463135,2100,0.14466836,0.5567230224609375,350.49269312620163,-0.006457863519062812,0.7243926525115967,0.001
212,10647,652,-31.14211666584015,6946816,-2.458710848167539,89.71699523925781,0.2,0.4487816095352173,2110,0.20146877,0.6181793212890625,251.20642238855362,0.00040914190722105557,0.7805283665657043,0.001
213,10714,651,-10.618714362382889,6979584,-2.4454088538885115,89.83665466308594,0.2,0.446532279253006,2120,0.11373335,0.478973388671875,443.94889508485795,-0.013709308284887811,0.6968012452125549,0.001
214,10783,650,-25.332445964217186,7012352,-2.442450478300452,90.41737365722656,0.2,0.44577184319496155,2130,0.13282047,0.55916748046875,372.6913311839104,-0.00803359210731287,0.7222444117069244,0.001
215,10848,649,-168.57390463352203,7045120,-2.444989591091871,72.31916046142578,0.2,0.4486398696899414,2140,0.12311387,0.51842041015625,360.0722131371498,-0.00633625793052488,0.7474266588687897,0.001
216,10916,648,-20.57905352115631,7077888,-2.4757493291050197,54.95024108886719,0.2,0.44765210151672363,2150,0.20662768,0.613800048828125,274.42045538425447,-0.002570259099593386,0.726153701543808,0.001
217,10984,647,-127.30066508054733,7110656,-2.4467056237161158,126.53445434570312,0.2,0.4453604221343994,2160,0.15627345,0.5511749267578125,338.977197766304,-0.006161471892119153,0.7093975841999054,0.001
218,11046,646,-54.47232389450073,7143424,-2.4541276209056377,63.249027252197266,0.2,0.447669118642807,2170,0.15906507,0.5301116943359375,372.70422612428666,-0.00903649569809204,0.7037935256958008,0.001
219,11113,645,-126.74284732341766,7176192,-2.450775866210461,165.62600708007812,0.2,0.44818204641342163,2180,0.18573251,0.57470703125,257.7720894277096,-0.0023067219957738417,0.6938459277153015,0.001
220,11176,644,-62.249793618917465,7208960,-2.4555740155279637,94.63516235351562,0.2,0.4474429488182068,2190,0.14244133,0.554241943359375,310.06897976398466,-0.007218633016600506,0.7239837944507599,0.001
221,11238,644,-43.8099071085453,7241728,-2.4646698709577324,85.48207092285156,0.2,0.44970259070396423,2200,0.19420241,0.5697540283203125,251.3264685213566,0.0005367261681385571,0.6734128296375275,0.001
222,11300,643,-24.21072828769684,7274496,-2.4799259092658756,71.96861267089844,0.2,0.4504850506782532,2210,0.10885826,0.4943603515625,379.0986484885216,-0.012394616829260486,0.6444275975227356,0.001
223,11360,643,1.2465459108352661,7307264,-2.486993269994855,52.064002990722656,0.2,0.45508360862731934,2220,0.25520086,0.5805999755859375,232.24353436231613,0.004685343800520059,0.7436886727809906,0.001
224,11422,642,-129.47775620222092,7340032,-2.5181564398109915,74.27781677246094,0.2,0.4555993676185608,2230,0.17573072,0.5822479248046875,235.4901406466961,-0.0016011781364795752,0.7067645192146301,0.001
225,11481,642,-97.52435773611069,7372800,-2.4928064841777084,65.88351440429688,0.2,0.4504778981208801,2240,0.13473435,0.5623443603515625,349.9096216320992,-0.011022096953092841,0.7060849666595459,0.001
226,11541,641,-44.43108570575714,7405568,-2.477465892583132,63.43464279174805,0.2,0.450594961643219,2250,0.14042059,0.537274169921875,304.25788910388945,-0.008415048680762992,0.7189649045467377,0.001
227,11603,641,14.386215507984161,7438336,-2.486323710158467,36.08373260498047,0.2,0.45005500316619873,2260,0.3105917,0.61317138671875,199.84825036525726,0.0023531147604444413,0.7402662336826324,0.001
228,11664,640,-24.412720024585724,7471104,-2.4941716440021993,85.63819122314453,0.2,0.4515649080276489,2270,0.133777,0.5591583251953125,271.1181937396526,-0.006752100073936162,0.7443258166313171,0.001
229,11725,639,-130.6410607099533,7503872,-2.4859190676361322,35.9053955078125,0.2,0.4492599070072174,2280,0.15938926,0.5694122314453125,252.12393789291383,-0.00787735433295893,0.719573974609375,0.001
230,11787,639,-23.594992130994797,7536640,-2.464038534834981,114.2801742553711,0.2,0.44856107234954834,2290,0.173805,0.5709686279296875,259.9161492586136,-0.0038854445636388847,0.7256453037261963,0.001
231,11848,638,-112.63599842786789,7569408,-2.4689896531403064,60.122901916503906,0.2,0.44693148136138916,2300,0.120894894,0.521429443359375,305.19720895290374,-0.011743293629115215,0.70413938164711,0.001
232,11927,637,-51.58781290054321,7602176,-2.4878621928393843,110.11901092529297,0.2,0.456444650888443,2310,12.247043,0.873065185546875,255.7064241528511,0.11920332246882026,0.766083300113678,0.001
233,12005,635,-199.2721397280693,7634944,-2.5343262419104575,113.01084899902344,0.2,0.45582571625709534,2320,0.07119012,0.41868896484375,555.5326883912087,-0.014420534486271208,0.6484362781047821,0.001
234,12084,634,-189.1153995245695,7667712,-2.5250714723020793,111.26116943359375,0.2,0.45423486828804016,2330,0.08946355,0.4485992431640625,499.77743859291076,-0.01630332882014045,0.7439049184322357,0.001
235,12163,633,-134.88850063085556,7700480,-2.514266998693347,277.90228271484375,0.2,0.45250293612480164,2340,0.067830004,0.4238861083984375,714.4777249097824,-0.018635572171478997,0.7289770245552063,0.001
236,12248,631,-202.06947541236877,7733248,-2.4839531876146794,179.3141632080078,0.2,0.45073723793029785,2350,0.08018246,0.421795654296875,603.9672101020813,-0.01813417688063055,0.7312243282794952,0.001
237,12332,629,-177.383911550045,7766016,-2.478127247840166,135.24102783203125,0.2,0.4492000341415405,2360,0.09040593,0.481085205078125,620.0308413028717,-0.016807586327195166,0.719727486371994,0.001
