time/iterations,time/fps,time/time_elapsed,time/total_timesteps,rew_vec_envs,train/approx_kl,train/loss,train/value_loss,train/clip_range,train/policy_gradient_loss,train/std,train/explained_variance,train/entropy_loss,train/clip_fraction,train/learning_rate,train/n_updates
286,485,19292,9371648,328.74523663520813,0.06126684,277.01898193359375,840.0617797613144,0.2,-0.013982766541448654,0.4311203062534332,0.5399385392665863,-2.268300389498472,0.401177978515625,0.001,2850
287,484,19391,9404416,253.0568332672119,0.07555248,152.64903259277344,825.997713303566,0.2,-0.010540084166132146,0.4303267002105713,0.5584973096847534,-2.2607890117913483,0.433563232421875,0.001,2860
288,484,19488,9437184,212.76936841011047,0.07197834,144.8649444580078,909.0511330127716,0.2,-0.010413547982898308,0.429240345954895,0.5664327144622803,-2.2553247317671774,0.4111968994140625,0.001,2870
289,483,19584,9469952,394.21382904052734,0.063802525,184.11143493652344,827.2256689071655,0.2,-0.012991239462280646,0.4274245500564575,0.5570890605449677,-2.238319383561611,0.405670166015625,0.001,2880
290,482,19679,9502720,397.51636123657227,0.058696788,268.0042724609375,934.8952893733979,0.2,-0.01579471365257632,0.4264768958091736,0.6280635297298431,-2.223092497512698,0.393011474609375,0.001,2890
291,482,19781,9535488,379.54692554473877,0.08749998,185.69631958007812,752.3703988075256,0.2,-0.0049607872362685155,0.424608051776886,0.5508995950222015,-2.2031181398779154,0.46143798828125,0.001,2900
292,481,19880,9568256,384.1104025840759,0.055469308,281.13433837890625,905.5465252399445,0.2,-0.013568552905417164,0.4225676953792572,0.5819187164306641,-2.1909994706511497,0.3915191650390625,0.001,2910
293,480,19977,9601024,355.7953507900238,0.06589556,235.5404815673828,783.0857398033143,0.2,-0.01271267128540785,0.42081350088119507,0.5816046297550201,-2.172353145852685,0.4040985107421875,0.001,2920
294,479,20075,9633792,272.9874234199524,0.10137553,133.57273864746094,802.649873828888,0.2,-0.00987542248913087,0.4206811189651489,0.5998813807964325,-2.162492237612605,0.44178466796875,0.001,2930
295,479,20168,9666560,312.2440981864929,0.07842989,138.4049530029297,790.1361069202424,0.2,-0.0060050473319279265,0.419038861989975,0.5813078880310059,-2.1681468438357117,0.4587127685546875,0.001,2940
296,478,20266,9699328,454.1987328529358,0.08032766,180.53250122070312,801.8830820083618,0.2,-0.010392121291079092,0.4180107116699219,0.5686461925506592,-2.149336199089885,0.4514923095703125,0.001,2950
297,477,20367,9732096,554.6299647688866,0.068062216,242.5932159423828,846.7181769371033,0.2,-0.013171752252674196,0.4186931252479553,0.601407378911972,-2.1594884999096395,0.4142303466796875,0.001,2960
298,475,20514,9764864,315.4030933380127,0.077124014,204.9912109375,850.4319576263428,0.2,-0.010671386187823373,0.41647768020629883,0.5917016565799713,-2.145622608438134,0.426959228515625,0.001,2970
299,475,20618,9797632,385.1278340816498,0.08352712,145.60272216796875,770.1268158197403,0.2,-0.01191733231098624,0.41689783334732056,0.5925106406211853,-2.1428036890923976,0.4456787109375,0.001,2980
300,474,20719,9830400,268.7246949672699,0.0628424,191.6674041748047,954.2002787590027,0.2,-0.012474870982623542,0.41563862562179565,0.5869784355163574,-2.1332496389746667,0.4271209716796875,0.001,2990
301,473,20816,9863168,363.0437738895416,0.075513855,233.69618225097656,871.7861649036407,0.2,-0.012994680710835382,0.41480833292007446,0.5771285593509674,-2.1195652309805153,0.41925048828125,0.001,3000
302,473,20918,9895936,346.33702421188354,0.07080387,238.6233673095703,894.2526268482209,0.2,-0.011347243407726637,0.4132651686668396,0.6426211595535278,-2.110573745146394,0.4210479736328125,0.001,3010
303,469,21126,9928704,-354.70788514614105,34.38774,268.25140380859375,1008.1373781204223,0.2,0.1724941937452968,0.42312636971473694,0.518241286277771,-2.148118484020233,0.759222412109375,0.001,3020
304,466,21349,9961472,-378.23779594898224,0.023089062,1186.391845703125,3541.1957677841187,0.2,-0.022401236672885717,0.42198053002357483,0.5054453909397125,-2.197304842248559,0.197613525390625,0.001,3030
305,462,21592,9994240,-278.419944524765,0.031014914,763.3836059570312,2377.1554012298584,0.2,-0.021620224432990654,0.4202854633331299,0.5617896020412445,-2.1815003003925084,0.2457244873046875,0.001,3040
306,460,21792,10027008,-376.16235876083374,0.034753837,493.8848876953125,2125.4637282371523,0.2,-0.021274209694092862,0.4189189076423645,0.581604927778244,-2.167431806400418,0.274151611328125,0.001,3050
307,454,22142,10059776,-366.1021684408188,0.03560088,549.2324829101562,1988.617741394043,0.2,-0.019122083381807896,0.4162414073944092,0.5703281760215759,-2.149486380815506,0.278741455078125,0.001,3060
308,451,22351,10092544,-178.20110987126827,0.040904194,561.9628295898438,1912.3149554252625,0.2,-0.02048112459015101,0.41524267196655273,0.5120335519313812,-2.132189320027828,0.2987579345703125,0.001,3070
309,448,22567,10125312,-164.54159808158875,0.04896552,354.44903564453125,1543.5984832286836,0.2,-0.017045800928462994,0.4147714078426361,0.5186827480792999,-2.1267937112599613,0.3283355712890625,0.001,3080
310,446,22725,10158080,-277.1216644644737,0.052028794,381.5895080566406,1424.0156524658203,0.2,-0.018719029747444438,0.4133654832839966,0.5692338049411774,-2.117286089807749,0.336541748046875,0.001,3090
311,441,23088,10190848,-187.32406282424927,0.05130361,309.69024658203125,1356.8800510406495,0.2,-0.019005495028250153,0.41247260570526123,0.529149979352951,-2.10495843924582,0.3458160400390625,0.001,3100
312,438,23307,10223616,-268.6780616044998,0.04799872,381.2290954589844,1569.8929483413697,0.2,-0.01790379222657066,0.41293054819107056,0.5103707313537598,-2.1059604372829197,0.341729736328125,0.001,3110
313,437,23463,10256384,-363.5867578983307,0.050514273,449.7186584472656,1535.611310815811,0.2,-0.01914155343802122,0.411325067281723,0.4691973924636841,-2.094910978898406,0.3417236328125,0.001,3120
314,434,23693,10289152,-204.60649156570435,0.050454292,406.7933349609375,1543.8782071113587,0.2,-0.015168275505129714,0.4114326238632202,0.5002103447914124,-2.0945415899157522,0.3445709228515625,0.001,3130
315,432,23859,10321920,-376.9594078063965,0.053461246,532.3611450195312,1281.9020597934723,0.2,-0.01703756578899629,0.4101121723651886,0.5168803930282593,-2.0801177602261305,0.3678955078125,0.001,3140
316,431,24004,10354688,-266.7792890071869,0.046037346,422.6129150390625,1530.8762491226196,0.2,-0.018806180368483184,0.40834543108940125,0.43260329961776733,-2.0739997081458568,0.339453125,0.001,3150
317,429,24158,10387456,-323.4478931427002,0.048789084,395.90057373046875,1417.8322506427764,0.2,-0.018540526923607102,0.4073448181152344,0.48769718408584595,-2.0626130156219005,0.337188720703125,0.001,3160
318,428,24309,10420224,-328.5203270204365,0.052085977,317.90167236328125,1408.095975637436,0.2,-0.018113488670496735,0.40665555000305176,0.5143125653266907,-2.051703483983874,0.3312774658203125,0.001,3170
319,427,24470,10452992,-181.56648111343384,0.05033528,280.1838073730469,1418.6604506015778,0.2,-0.01648728564323392,0.4049469232559204,0.4910188317298889,-2.0386485882103442,0.342608642578125,0.001,3180
320,425,24633,10485760,-205.83933544158936,0.056150503,397.35699462890625,1340.5689698696137,0.2,-0.01819869562750682,0.402995765209198,0.47106456756591797,-2.0237388391047717,0.3597869873046875,0.001,3190
321,424,24788,10518528,-195.13606476783752,0.05140519,355.79779052734375,1511.3729767799377,0.2,-0.01638279465769301,0.4009586274623871,0.4823095202445984,-2.0024086168035864,0.3570556640625,0.001,3200
322,423,24942,10551296,-316.20409283041954,0.06420902,291.9510803222656,1356.6299654483796,0.2,-0.015896494949993213,0.4006466865539551,0.5146355330944061,-1.9937187250703574,0.3803253173828125,0.001,3210
323,421,25094,10584064,-262.0282007455826,0.05285172,362.57952880859375,1403.3768504619597,0.2,-0.01632436681393301,0.40041273832321167,0.5249851942062378,-1.9905512940138579,0.34996337890625,0.001,3220
324,420,25252,10616832,-158.33151799440384,0.06481829,368.29522705078125,1243.6804215431214,0.2,-0.015057729551335797,0.4003540277481079,0.5569667518138885,-1.9875111550092697,0.3846343994140625,0.001,3230
325,419,25404,10649600,-222.54533338546753,0.057409123,526.728515625,1407.3980535030364,0.2,-0.01648770151223289,0.4000707268714905,0.5114289224147797,-1.9885902520269156,0.3634002685546875,0.001,3240
326,417,25569,10682368,-238.7115787267685,0.06269075,322.66729736328125,1229.500346851349,0.2,-0.0160822197147354,0.4005342721939087,0.5663492381572723,-1.9913794515654444,0.362860107421875,0.001,3250
327,416,25722,10715136,-206.31496033072472,0.057708606,414.3969421386719,1417.6268931865693,0.2,-0.017507632251727044,0.39969855546951294,0.5646924078464508,-1.9846842667087912,0.3722320556640625,0.001,3260
328,415,25878,10747904,-6.478519856929779,0.06607443,253.6335906982422,1300.9743897914886,0.2,-0.014799944432161283,0.3989558517932892,0.5448147058486938,-1.978416968509555,0.3699920654296875,0.001,3270
329,414,26028,10780672,-120.31839162111282,0.062048517,469.32965087890625,1297.692707681656,0.2,-0.015177490117639535,0.3989027738571167,0.5704604983329773,-1.9710919523611665,0.37208251953125,0.001,3280
330,413,26177,10813440,-312.9291729927063,0.054109737,342.4005126953125,1283.887845802307,0.2,-0.01825801901140949,0.39901629090309143,0.5739389657974243,-1.9776248674839736,0.3704559326171875,0.001,3290
331,411,26328,10846208,-285.81172132492065,0.06296741,282.10626220703125,1215.0531053066254,0.2,-0.015860204615455585,0.3999062180519104,0.5809482932090759,-1.984484976902604,0.382537841796875,0.001,3300
332,410,26477,10878976,-287.9044724293053,0.0624179,310.3546447753906,1320.9845723628998,0.2,-0.015471142404567217,0.3993297815322876,0.596860945224762,-1.9790129309520126,0.3749420166015625,0.001,3310
333,409,26631,10911744,-210.7108092904091,0.06089689,249.55770874023438,1209.6708446502685,0.2,-0.01705951569674653,0.3990359604358673,0.5709065794944763,-1.971839627251029,0.3771087646484375,0.001,3320
334,408,26789,10944512,-319.3544830083847,0.05433111,396.6460266113281,1376.8164631843567,0.2,-0.016607950187972165,0.3969196081161499,0.5322157144546509,-1.9599696673452853,0.367266845703125,0.001,3330
335,407,26933,10977280,-152.9178967475891,0.0647487,331.7174377441406,1344.2620525360107,0.2,-0.01683961579328752,0.3945978879928589,0.5249863564968109,-1.9345302361994983,0.3706634521484375,0.001,3340
336,406,27080,11010048,-132.1604996919632,0.06512212,301.6403503417969,1279.5763382434845,0.2,-0.017857049112353706,0.3943803310394287,0.5254927277565002,-1.9338452039286493,0.39005126953125,0.001,3350
