time/time_elapsed,time/iterations,time/fps,rew_vec_envs,time/total_timesteps,train/std,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/clip_range,train/value_loss,train/clip_fraction,train/loss,train/approx_kl,train/entropy_loss
902,14,508,6376.2327880859375,8847360,0.258440226316452,0.001,-0.0009096873996895738,0.7993894517421722,2690,0.2,10990.63839225769,0.2248687744140625,2358.901123046875,0.022983313,0.4345128617249429
966,15,508,6664.415283203125,8880128,0.25780922174453735,0.001,-0.0019466579691652442,0.7799000889062881,2700,0.2,10831.796755599975,0.2065521240234375,2578.303466796875,0.022246804,0.44793458497151734
1030,16,508,5719.988998413086,8912896,0.2567598223686218,0.001,-0.0009788713610760168,0.7799296379089355,2710,0.2,10147.12660522461,0.228173828125,2051.2451171875,0.030254249,0.46430493565276265
1093,17,509,5773.635452270508,8945664,0.2561343312263489,0.001,-0.000828444504440995,0.7895237505435944,2720,0.2,11334.881739425658,0.205767822265625,1872.7568359375,0.022602301,0.4771501410752535
1157,18,509,6447.744186401367,8978432,0.2558278441429138,0.001,-0.0008903581405320437,0.7982436567544937,2730,0.2,10146.062850570679,0.21375732421875,1846.603271484375,0.023411542,0.4862237717956305
1220,19,510,6191.216461181641,9011200,0.2555387020111084,0.001,-0.0010704989159421529,0.818080723285675,2740,0.2,11166.299683761597,0.218255615234375,1836.620361328125,0.024617782,0.4928045492619276
1284,20,510,6422.014678955078,9043968,0.25468194484710693,0.001,-0.000758752284309594,0.7827298492193222,2750,0.2,11598.776095962525,0.20986328125,2475.805908203125,0.01988002,0.5012495391070843
1349,21,509,6293.807052612305,9076736,0.2546968162059784,0.001,0.0002884814515709877,0.8045521527528763,2760,0.2,10576.537972640992,0.232867431640625,3126.493896484375,0.028096046,0.5097221300937236
1414,22,509,6579.220947265625,9109504,0.2540588974952698,0.001,-0.00011543034233909565,0.8055230230093002,2770,0.2,9701.783652114867,0.218310546875,2154.218505859375,0.02261139,0.518814202118665
1478,23,509,6523.775482177734,9142272,0.2539116144180298,0.001,0.00039616674948774746,0.803609311580658,2780,0.2,10643.890618515015,0.219427490234375,2151.83740234375,0.019990355,0.5268182659521699
1543,24,509,6357.242294311523,9175040,0.253207266330719,0.001,-0.0004250773476087488,0.8152667731046677,2790,0.2,10362.091035079957,0.22952880859375,2167.385009765625,0.02110591,0.5335528500378132
1607,25,509,7077.193420410156,9207808,0.2529289126396179,0.001,-0.000838331424529315,0.7917653918266296,2800,0.2,10807.65737953186,0.2145904541015625,1880.7611083984375,0.020822726,0.5437039965763688
1671,26,509,6032.995269775391,9240576,0.25268587470054626,0.001,-0.0010682035641366382,0.790099248290062,2810,0.2,12057.954991531373,0.2159027099609375,1919.1162109375,0.026375359,0.5492889426648617
1735,27,509,6609.842529296875,9273344,0.2524524927139282,0.001,-0.0012032483075017808,0.7780639380216599,2820,0.2,10381.114348983765,0.213299560546875,1913.4775390625,0.024254981,0.5556542263366282
1799,28,509,6574.847259521484,9306112,0.2525206208229065,0.001,-0.00044839144647994543,0.7939553558826447,2830,0.2,10005.608588790894,0.2334869384765625,2169.447021484375,0.021777865,0.5598738068714738
1864,29,509,6184.3284912109375,9338880,0.25198450684547424,0.001,0.0002192017542256508,0.8021431416273117,2840,0.2,10668.203526687623,0.2089080810546875,2353.28466796875,0.021749485,0.5657999564893543
1929,30,509,6564.114898681641,9371648,0.2515938878059387,0.001,0.0005392354389186949,0.7743563055992126,2850,0.2,10052.953736114501,0.2315521240234375,1965.04736328125,0.021057418,0.5755166635848582
1994,31,509,6632.440521240234,9404416,0.25076115131378174,0.001,-0.0011435254356911174,0.7682610005140305,2860,0.2,10767.669147109986,0.2206817626953125,2356.598876953125,0.02401701,0.5866963069885969
2056,32,509,6498.754043579102,9437184,0.24994251132011414,0.001,0.00020228536523063666,0.7954292446374893,2870,0.2,9394.1046875,0.222125244140625,1988.77197265625,0.025159162,0.5970538459718228
