rew_vec_envs,time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/clip_range,train/value_loss,train/entropy_loss,train/explained_variance,train/std,train/policy_gradient_loss,train/loss,train/n_updates,train/approx_kl,train/learning_rate,train/clip_fraction
204.2497433423996,2998272,183,592,5058,0.2,250.2822508454323,-1.3037310808897018,0.7193382978439331,0.3385516107082367,-0.01667323895453592,105.58252716064453,1820,0.19004309,0.001,0.58870849609375
176.48883563280106,3014656,184,592,5088,0.2,186.27158405780793,-1.3178780231624843,0.6957027614116669,0.34139591455459595,-0.01398209788967506,15.293895721435547,1830,0.24966604,0.001,0.583746337890625
110.93052724003792,3031040,185,591,5124,0.2,164.21597912311555,-1.333037993684411,0.6896949410438538,0.3407317101955414,-0.0030573166997783117,33.34983825683594,1840,0.30705792,0.001,0.657537841796875
143.70832288265228,3047424,186,590,5157,0.2,175.86955056786536,-1.326203913614154,0.6968983113765717,0.34048351645469666,-0.016968256764448596,17.046585083007812,1850,0.20534241,0.001,0.60440673828125
268.6070158481598,3063808,187,590,5190,0.2,183.85356153845788,-1.332793875038624,0.6281667351722717,0.3410506844520569,-0.007672685946090496,17.84502410888672,1860,0.44997644,0.001,0.623687744140625
225.42593383789062,3080192,188,589,5223,0.2,171.1964433670044,-1.3501584962010384,0.6880228519439697,0.34352049231529236,-0.008630594655005552,44.42293930053711,1870,0.25060284,0.001,0.626641845703125
125.55163431167603,3096576,189,589,5256,0.2,181.1289932012558,-1.3612527791410685,0.7312454283237457,0.3419002294540405,-0.019174704710167134,21.60932731628418,1880,0.17443985,0.001,0.5472412109375
194.90400314331055,3112960,190,588,5287,0.2,231.96366297006608,-1.3318702165037393,0.7306181788444519,0.3391638398170471,-0.02376601009600563,17.020767211914062,1890,0.15466826,0.001,0.530364990234375
84.83409485220909,3129344,191,588,5319,0.2,179.58570722341537,-1.2999430242925882,0.7154408693313599,0.33599284291267395,-0.020125935805117477,18.56257438659668,1900,0.21790735,0.001,0.58804931640625
120.3311059474945,3145728,192,587,5350,0.2,271.3325991153717,-1.2721427623182535,0.7124316692352295,0.33405885100364685,-0.016782493936625544,46.2871208190918,1910,0.1485159,0.001,0.576312255859375
231.35143947601318,3162112,193,587,5382,0.2,206.14602445364,-1.2610077179968358,0.7236163914203644,0.33419206738471985,-0.010103498345415574,33.2465934753418,1920,0.1972442,0.001,0.591583251953125
161.88207733631134,3178496,194,586,5416,0.2,179.26776598095893,-1.2592359375208617,0.7472123801708221,0.3334028124809265,-0.014859260879893555,22.079347610473633,1930,0.19300088,0.001,0.608502197265625
385.8869094848633,3194880,195,586,5449,0.2,268.30670299530027,-1.249505365267396,0.5956047475337982,0.33294081687927246,-0.018347545513825024,21.77582359313965,1940,0.17666818,0.001,0.56715087890625
132.05393636226654,3211264,196,585,5481,0.2,255.05589789152145,-1.2397667989134789,0.6797908544540405,0.33185848593711853,-0.024805631394701776,46.187862396240234,1950,0.14684254,0.001,0.547637939453125
284.8090581893921,3227648,197,585,5514,0.2,191.25158563256264,-1.2208356373012066,0.7277006506919861,0.3292609751224518,-0.015699841074092547,24.77444839477539,1960,0.22148752,0.001,0.58421630859375
213.9532392024994,3244032,198,584,5546,0.2,211.60041410923003,-1.195417930558324,0.7069359719753265,0.3278161585330963,-0.017566560555860634,55.883663177490234,1970,0.1619328,0.001,0.58082275390625
144.44419646263123,3260416,199,584,5578,0.2,261.38449467420577,-1.168876350298524,0.6769042611122131,0.32547444105148315,-0.023304685796028936,27.188581466674805,1980,0.16957127,0.001,0.556134033203125
169.18442285060883,3276800,200,583,5611,0.2,204.2693011045456,-1.1958980038762093,0.6709922254085541,0.3291892409324646,-0.00947526088784798,20.586097717285156,1990,0.25875798,0.001,0.635357666015625
143.2733802497387,3293184,201,583,5643,0.2,250.14269248247146,-1.189945587143302,0.6105417609214783,0.3264467418193817,-0.02759260358652682,24.04623031616211,2000,0.13406503,0.001,0.52958984375
286.51783657073975,3309568,202,583,5676,0.2,163.43170661926268,-1.168367587029934,0.663847804069519,0.32435473799705505,-0.013747936303116149,37.74800491333008,2010,0.24363065,0.001,0.623590087890625
193.53307962417603,3325952,203,582,5708,0.2,226.84839531183243,-1.1389529034495354,0.6554358303546906,0.32239264249801636,-0.014836577374080662,26.72748374938965,2020,0.24212304,0.001,0.5856689453125
302.79374074935913,3342336,204,582,5742,0.2,277.5138689279556,-1.1146303210407495,0.6593565940856934,0.32109981775283813,-0.023503811258706264,138.84683227539062,2030,0.1622928,0.001,0.551824951171875
218.80774068832397,3358720,205,581,5774,0.2,321.38743113279344,-1.0986363552510738,0.6696019768714905,0.3199175000190735,-0.02072605218272656,39.417179107666016,2040,0.18217078,0.001,0.5365966796875
