ang_vel,ang_pos,lin_vel,lin_pos,agent_aux_state,past_actions,ally_ang_vel,ally_delta_ang_pos,ally_delta_lin_vel,ally_delta_lin_pos,target_ang_vel,target_delta_ang_pos,target_delta_lin_vel,target_delta_lin_pos,target_distance,hit_probability
[-1.02949367  1.04567715 -0.50363336],[-0.16451112  0.12284503  0.71618503],[-0.32508824  0.7172739  -1.88017331],[-3.08689341 -4.1654669  12.47152396],[0.78283252 0.74369016 0.70775298 0.83282696],[-0.05734181  2.04831529 -0.66502917 -1.81936502],[False False False],[False False False],[False False False],[False False False],[-0.03854374 -0.01229257  0.36405001],[-0.16327118  0.12510464  0.71455213],[-0.44420416 -1.02693179  1.60363067],[ 7.35080442  6.27304892 -5.82968841],10.78586440225334,0.6961565336628237
[-2.14076665  1.30646673 -0.37833325],[-0.18280635  0.13415124  0.7106819 ],[-0.29799005  0.75828306 -1.68967983],[-3.09265724 -4.16567723 12.45684535],[0.35822705 0.3357731  0.41888568 0.31512741],[-0.05734181  2.04831529 -0.66502917 -1.81936502],[False False False],[False False False],[False False False],[False False False],[ 0.11182406  0.04089652 -0.55725591],[-0.18220437  0.13592191  0.71167827],[-0.48851653 -1.04369445  1.43783253],[ 7.40088628  6.39288948 -5.61533975],10.77715363386836,0.7124151069509272
[-1.43586082  0.19257449 -0.18303389],[-0.19757652  0.13803465  0.7078568 ],[-0.28156744  0.79615329 -1.6856369 ],[-3.09843374 -4.16572026 12.44226936],[0.25881566 0.3056084  0.43751991 0.13751833],[-0.05734181  2.04831529 -0.66502917 -1.81936502],[False False False],[False False False],[False False False],[False False False],[ 0.17663589 -0.08347496 -0.93023555],[-0.19855962  0.14017515  0.71653998],[-0.53476244 -1.08934495  1.44961896],[ 7.41437829  6.48111651 -5.47641594],10.768052547227214,0.7114658637471828
[-0.15130432 -0.54594728 -0.06594422],[-0.20120332  0.13390661  0.7081347 ],[-0.27788686  0.81774153 -1.71324559],[-3.10421904 -4.16565959 12.42745899],[0.11840558 0.30050781 0.28351424 0.11746622],[-0.05734181  2.04831529 -0.66502917 -1.81936502],[False False False],[False False False],[False False False],[False False False],[ 0.11917938 -0.10110874 -0.7699254 ],[-0.20326766  0.13684516  0.72370063],[-0.54189219 -1.10331367  1.41894691],[ 7.39071427  6.49855438 -5.4690173 ],10.758952736881238,0.708137216192166
[ 1.4875744  -0.16484981 -0.12816782],[-0.19326637  0.13096566  0.70779272],[-0.27255171  0.81980733 -1.70525842],[-3.1100188  -4.1654749  12.41248417],[0.58725787 0.72844327 0.66237742 0.65890436],[-0.03018443  2.23485279 -0.32819545 -1.70114112],[False False False],[False False False],[False False False],[False False False],[-0.06470563  0.06391002 -0.27794287],[-0.19538836  0.1339307   0.72714063],[-0.53656474 -1.08169807  1.38436373],[ 7.37168663  6.45468191 -5.52780462],10.749946943944373,0.7088384245127897
[ 1.72394331  1.52924974 -0.21888722],[-0.17701871  0.13934346  0.70470462],[-0.24978586  0.81042383 -1.51626714],[-3.11587944 -4.16480917 12.39884274],[0.74136369 0.68118348 0.60655223 0.80086292],[-0.03018443  2.23485279 -0.32819545 -1.70114112],[False False False],[False False False],[False False False],[False False False],[-0.14757495  0.29460967  0.60948152],[-0.17792899  0.14004006  0.72065399],[-0.53966775 -1.01367539  1.26672957],[ 7.41324761  6.36643942 -5.55693675],10.741322742772715,0.7262690072406706
[-1.02124957  2.25997355 -0.17577319],[-0.18172087  0.15773977  0.69957629],[-0.21499912  0.8305486  -1.36368504],[-3.12178472 -4.16363954 12.38670808],[0.45341467 0.26163341 0.34115832 0.42012106],[-0.03018443  2.23485279 -0.32819545 -1.70114112],[False False False],[False False False],[False False False],[False False False],[-0.42339414  0.20260652  0.95347523],[-0.17939078  0.15647524  0.70756191],[-0.58382483 -0.99185977  1.14015855],[ 7.50815202  6.39389201 -5.37834744],10.733023765522804,0.7388890911436563
[-1.91369417  1.00439677 -0.12071613],[-0.19790729  0.16893963  0.69630009],[-0.18776614  0.86581192 -1.35441612],[-3.12769307 -4.16228322 12.37469781],[0.34472093 0.24094894 0.40091703 0.18526964],[-0.03018443  2.23485279 -0.32819545 -1.70114112],[False False False],[False False False],[False False False],[False False False],[-0.44684141  0.11641553  0.69177904],[-0.19175618  0.1666143   0.69785908],[-0.6286874  -1.00672159  1.05254521],[ 7.56426954  6.47749786 -5.17898258],10.724883642162172,0.7381565742348749
[-1.56354053 -0.4490996  -0.09760039],[-0.21175403  0.16748829  0.69584591],[-0.17671716  0.90003005 -1.37091768],[-3.13359985 -4.16081315 12.36246105],[0.27275053 0.22637548 0.31068959 0.09688372],[ 0.21157847  2.02211881 -0.25040433 -1.2763536 ],[False False False],[False False False],[False False False],[False False False],[-0.25720362  0.0869752   0.21503331],[-0.20289668  0.16428002  0.69430203],[-0.65226651 -1.03441047  1.00957627],[ 7.55423981  6.54650717 -5.08852464],10.716790016865549,0.7350546056099758
[-1.00388849 -0.95233432 -0.23565197],[-0.22169869  0.15957295  0.69595894],[-0.17557175  0.93039782 -1.40636926],[-3.13950706 -4.15926669 12.34983323],[0.1225641  0.32219498 0.22629545 0.0923057 ],[ 0.21157847  2.02211881 -0.25040433 -1.2763536 ],[False False False],[False False False],[False False False],[False False False],[ 0.23568572 -0.0351213  -0.51231473],[-0.21367902  0.15627125  0.69734225],[-0.67498538 -1.0837879   1.07307523],[ 7.50587252  6.60157007 -5.07011143],10.708250519085913,0.7304612126488523
[-0.06921067 -0.55249656 -0.52792057],[-0.22451708  0.15330666  0.69347528],[-0.17433551  0.95072404 -1.45636343],[-3.14541701 -4.15766197 12.33674256],[0.07231514 0.30993234 0.16278978 0.0946152 ],[ 0.21157847  2.02211881 -0.25040433 -1.2763536 ],[False False False],[False False False],[False False False],[False False False],[ 0.62697609 -0.10365314 -0.74654675],[-0.22143642  0.15089386  0.70115557],[-0.69139231 -1.12182862  1.1534133 ],[ 7.45401365  6.63433503 -5.08354789],10.699070491126134,0.7252068793035166
[ 0.68261204 -0.04902452 -0.80492948],[-0.22100208  0.15065211  0.68762342],[-0.16993124  0.96070465 -1.52066328],[-3.15133036 -4.15601408 12.32313492],[0.05745821 0.23560385 0.11600321 0.08957447],[ 0.21157847  2.02211881 -0.25040433 -1.2763536 ],[False False False],[False False False],[False False False],[False False False],[ 0.52158713 -0.05398751 -0.58482102],[-0.22262794  0.14880706  0.70062578],[-0.69434544 -1.12841732  1.16956502],[ 7.40741216  6.65028076 -5.11022416],10.689744420337213,0.7193277314322326
[ 1.42917357  0.1199745  -0.88002573],[-0.21235604  0.15011579  0.6800415 ],[-0.16330885  0.96189895 -1.54360225],[-3.15725161 -4.15428113 12.30916709],[0.58014166 0.58200178 0.7178853  0.59528917],[ 1.92876160e-03  2.10835123e+00 -7.09461629e-01 -1.82630849e+00],[False False False],[False False False],[False False False],[False False False],[ 0.14020787  0.1102093  -0.16004032],[-0.21626733  0.14782664  0.69563089],[-0.69113934 -1.11626067  1.16660729],[ 7.36501645  6.64713831 -5.15493643],10.680397336321219,0.7173903819341392
[ 1.59237245 -0.79061749  0.12767059],[-0.19705519  0.14442315  0.67995472],[-0.16017425  0.95788711 -1.39595141],[-3.16321086 -4.15209803 12.2962055 ],[0.61842657 0.50159655 0.61716362 0.74685288],[ 1.92876160e-03  2.10835123e+00 -7.09461629e-01 -1.82630849e+00],[False False False],[False False False],[False False False],[False False False],[-0.17759141 -0.02836612  0.61592601],[-0.19980343  0.14182916  0.69180415],[-0.66929271 -1.07574316  1.09491148],[ 7.32918918  6.56839971 -5.28538453],10.671220993113653,0.7299446014047053
[-0.78375875 -0.12935949  1.15102166],[-0.19827977  0.1430835   0.68886027],[-0.14386254  0.97871464 -1.29086437],[-3.1691974 -4.1494766 12.2842751],[0.35897908 0.30212884 0.24110911 0.43366558],[ 1.92876160e-03  2.10835123e+00 -7.09461629e-01 -1.82630849e+00],[False False False],[False False False],[False False False],[False False False],[-0.35575534 -0.00585965  0.78747063],[-0.19836625  0.14071779  0.69399198],[-0.69076002 -1.06474814  1.02304008],[ 7.36913796  6.51194685 -5.28046294],10.662120537075268,0.7373682198314152
[-1.42614688  0.51104019  1.01596621],[-0.20916949  0.14802382  0.69735686],[-0.11894831  1.01122679 -1.29670193],[-3.17519285 -4.14669947 12.27230244],[0.24132171 0.38199327 0.23194206 0.18337269],[ 1.92876160e-03  2.10835123e+00 -7.09461629e-01 -1.82630849e+00],[False False False],[False False False],[False False False],[False False False],[-0.30012696  0.05481955  0.55485404],[-0.20659342  0.14528077  0.69733337],[-0.73634307 -1.06878236  0.95592673],[ 7.44669876  6.4986419  -5.16779283],10.653105020655774,0.7351314394356991
[-0.78769183  0.9562321   0.37935143],[-0.21635526  0.15609009  0.70028152],[-0.09269828  1.03823115 -1.32827452],[-3.18119503 -4.14383384 12.2600069 ],[0.24782375 0.31070552 0.15847098 0.09684974],[-0.26579735  1.65406752 -0.14525586 -1.27053976],[False False False],[False False False],[False False False],[False False False],[-0.05729317  0.15313058  0.11861254],[-0.21253628  0.15237518  0.69805073],[-0.78399387 -1.07408938  0.93162508],[ 7.51425886  6.49534903 -5.05342449],10.644090107215431,0.7311559864089237
[-0.29718047  1.02130661 -0.16139201],[-0.22048177  0.16430874  0.69804695],[-0.06889045  1.06040734 -1.37405961],[-3.18720256 -4.14090375 12.24728217],[0.21077555 0.29877495 0.21194254 0.06148851],[-0.26579735  1.65406752 -0.14525586 -1.27053976],[False False False],[False False False],[False False False],[False False False],[ 0.33216137  0.18546486 -0.50637986],[-0.21866039  0.15895212  0.69889372],[-0.83953166 -1.0999863   1.01179546],[ 7.55508621  6.50835379 -4.95382263],10.634556810469023,0.726297684717158
[ 0.34423437  0.85684797 -0.46663055],[-0.21969312  0.17112626  0.6928938 ],[-0.04839166  1.07521617 -1.42879991],[-3.19321429 -4.13791506 12.23409815],[0.18320104 0.2171295  0.23236759 0.05456499],[-0.26579735  1.65406752 -0.14525586 -1.27053976],[False False False],[False False False],[False False False],[False False False],[ 0.65710001  0.52640794 -0.64957473],[-0.22314897  0.16170894  0.69926514],[-0.88433343 -1.11920027  1.09569191],[ 7.57115941  6.5175486  -4.89391741],10.624357160724648,0.7211173360598968
[ 0.70370853  0.45987941 -0.55552517],[-0.21514763  0.17475184  0.6873955 ],[-0.03256267  1.0841604  -1.49498423],[-3.19922819 -4.13488218 12.22039906],[0.17732843 0.11044693 0.17892215 0.08549946],[-0.26579735  1.65406752 -0.14525586 -1.27053976],[False False False],[False False False],[False False False],[False False False],[ 0.53357555  0.45507086 -0.47983313],[-0.22335889  0.16131087  0.69815166],[-0.90452728 -1.11769731  1.11082542],[ 7.56516019  6.51585006 -4.88191765],10.61400336124812,0.7152991079791973
[ 0.61890864 -0.57967632 -0.46463323],[-0.21028189  0.17254771  0.6833921 ],[-0.02527397  1.09262494 -1.50744156],[-3.20524363 -4.13175344 12.20636668],[0.70447588 0.53473098 0.6910053  0.62250132],[ 0.25935718  2.18377042 -0.37196186 -1.61055112],[False False False],[False False False],[False False False],[False False False],[ 0.21072542  0.20336417 -0.18628462],[-0.22117996  0.15664452  0.69645856],[-0.90446277 -1.11334361  1.09231747],[ 7.53087267  6.51227329 -4.91598523],10.603632623155054,0.7138052602879628
[-0.20329777 -1.94014897 -0.11246834],[-0.21041879  0.15684119  0.68514164],[-0.03488238  1.11002975 -1.39862712],[-3.21126176 -4.12819868 12.19317678],[0.28910425 0.31674468 0.30520583 0.40079315],[ 0.25935718  2.18377042 -0.37196186 -1.61055112],[False False False],[False False False],[False False False],[False False False],[-0.13838049 -0.30202796  0.26156335],[-0.22066383  0.14245847  0.69694824],[-0.87891777 -1.12295128  1.04165087],[ 7.4427024   6.51716506 -5.01949006],10.59335566799175,0.7214071491572177
[-0.2354536  -1.3057778   0.10923259],[-0.21262271  0.14478466  0.68847381],[-0.03891404  1.13042731 -1.41475858],[-3.21728338 -4.12447854 12.1799204 ],[0.13592877 0.34595575 0.22760705 0.29730275],[ 0.25935718  2.18377042 -0.37196186 -1.61055112],[False False False],[False False False],[False False False],[False False False],[-0.29691661 -0.58301574  0.47888752],[-0.22051096  0.13519398  0.69637078],[-0.88279537 -1.15420239  1.0898498 ],[ 7.38445579  6.51631891 -5.0825416 ],10.582636350227402,0.7188668434431814
[ 0.29133064 -0.46588541  0.06428763],[-0.21102272  0.13971659  0.69034224],[-0.03412052  1.14525058 -1.45941037],[-3.22331114 -4.1206728  12.16631732],[0.08038332 0.28176944 0.14822071 0.18472422],[ 0.25935718  2.18377042 -0.37196186 -1.61055112],[False False False],[False False False],[False False False],[False False False],[-0.32598308 -0.49846576  0.37640405],[-0.2162185   0.13455135  0.69486843],[-0.88895251 -1.15809113  1.0802724 ],[ 7.36237902  6.49456495 -5.11884515],10.571882156957182,0.7144564277004556
[ 0.65502092  0.58826451 -0.10758456],[-0.20614717  0.14148048  0.68947012],[-0.02066749  1.15459954 -1.46408671],[-3.22935062 -4.11676024 12.15245961],[0.60219667 0.69265623 0.57977615 0.69135423],[-0.15558833  1.86955225 -0.1789431  -1.4153688 ],[False False False],[False False False],[False False False],[False False False],[-0.25624475 -0.29684143  0.11712523],[-0.20902225  0.13938293  0.69223732],[-0.90173765 -1.14454707  1.04858964],[ 7.36936255  6.46301733 -5.12559316],10.561184508105056,0.7135307759035663
[ 0.49528222  2.08206945 -0.21116687],[-0.20253134  0.15644557  0.68466276],[ 0.00957012  1.16535822 -1.35370622],[-3.23543357 -4.11244812 12.13950312],[0.3519969  0.35735351 0.33726559 0.37002204],[-0.15558833  1.86955225 -0.1789431  -1.4153688 ],[False False False],[False False False],[False False False],[False False False],[-0.02659051  0.26766352 -0.30646731],[-0.20461157  0.1533937   0.68930973],[-0.93941126 -1.12193823  0.99578945],[ 7.43830764  6.44337841 -5.02686235],10.550560663457752,0.7213754801839822
[ 0.2408058   1.50913373 -0.21050489],[-0.20061914  0.17087212  0.67984322],[ 0.04030743  1.17776249 -1.36858886],[-3.24152935 -4.10796055 12.12656228],[0.37503629 0.15263993 0.31851086 0.20571422],[-0.15558833  1.86955225 -0.1789431  -1.4153688 ],[False False False],[False False False],[False False False],[False False False],[ 0.2169013   0.90797863 -0.56158564],[-0.2044376   0.16089412  0.68903817],[-0.99592785 -1.12445404  1.05033226],[ 7.50169027  6.4333146  -4.9199008 ],10.539398427785327,0.7193958844655495
[-0.19195949 -0.07303418 -0.30837969],[-0.20192873  0.17271718  0.67700656],[ 0.05433285  1.19484784 -1.40478543],[-3.24762598 -4.10337608 12.11331774],[0.30196576 0.08382907 0.2607226  0.12668183],[-0.15558833  1.86955225 -0.1789431  -1.4153688 ],[False False False],[False False False],[False False False],[False False False],[ 0.17532657  0.81872301 -0.47019634],[-0.20725355  0.155455    0.69033649],[-1.01447355 -1.12967912  1.03049023],[ 7.49764078  6.44518626 -4.88521132],10.528160899016983,0.7154997149897007
[-0.26215755 -0.8299662  -0.36394589],[-0.20466196  0.16607332  0.67534067],[ 0.05557115  1.21445971 -1.4569055 ],[-3.25372126 -4.09873353 12.09961857],[0.13710154 0.20409022 0.19208317 0.1189508 ],[ 0.13833937  2.39780617 -0.17357209 -1.33854055],[False False False],[False False False],[False False False],[False False False],[ 0.13488098  0.2968835  -0.19010014],[-0.21112303  0.14478163  0.69104102],[-1.01878641 -1.15266348  1.03990841],[ 7.44798183  6.46921491 -4.90388498],10.516862660544968,0.7102482096629366
[ 0.32626428 -0.61750533 -0.47243368],[-0.20399256  0.15938952  0.67303106],[ 0.05530894  1.22918452 -1.50607753],[-3.25981611 -4.09403955 12.08544078],[0.24945872 0.41682643 0.315879   0.29500936],[ 0.13833937  2.39780617 -0.17357209 -1.33854055],[False False False],[False False False],[False False False],[False False False],[-0.08713504 -0.72816266  0.32199657],[-0.2104394   0.14207716  0.68704227],[-1.02933644 -1.1842607   1.12315854],[ 7.39439899  6.48050226 -4.94356861],10.50513137324601,0.7055206130388227
[ 1.18485865  0.28793486 -0.71754953],[-0.19640808  0.15854787  0.66755626],[ 0.0617332   1.23284973 -1.51601963],[-3.26591284 -4.08920401 12.07112622],[0.38264566 0.49711014 0.39830951 0.45623641],[ 0.13833937  2.39780617 -0.17357209 -1.33854055],[False False False],[False False False],[False False False],[False False False],[-0.20505016 -1.16604517  0.52845807],[-0.20141768  0.15090405  0.67728322],[-1.03564206 -1.18820618  1.17009071],[ 7.35977843  6.46849848 -4.98371431],10.492962273238064,0.7044994898252684
[ 1.00195053  1.19767678 -0.7764126 ],[-0.18781343  0.16592433  0.65936867],[ 0.07940692  1.23419983 -1.5060875 ],[-3.27201183 -4.08415484 12.05696324],[0.36682616 0.27844451 0.27052816 0.39115265],[ 0.13833937  2.39780617 -0.17357209 -1.33854055],[False False False],[False False False],[False False False],[False False False],[-0.1748207  -1.02305377  0.41494187],[-0.19121793  0.16723015  0.66534563],[-1.0421432  -1.1619171   1.10959902],[ 7.36082342  6.45682178 -4.97088698],10.48098293964808,0.7051191582122069
[-0.04276854  0.91925571 -0.72187804],[-0.18775078  0.17372453  0.65150675],[ 0.09871136  1.24755447 -1.52701922],[-3.27810713 -4.07896948 12.04266492],[0.33203149 0.13392362 0.29152803 0.25207255],[ 0.29891497  2.30025029 -0.56812274 -1.37400484],[False False False],[False False False],[False False False],[False False False],[-0.10495587 -0.650083    0.15368231],[-0.19014002  0.18159363  0.65550265],[-1.06589108 -1.16171548  1.08181814],[ 7.36535022  6.48497316 -4.90080173],10.469098342425522,0.7025683972430632
[-0.40627084 -0.0723521  -0.62015995],[-0.1918495   0.17403061  0.6458282 ],[ 0.10774526  1.26775531 -1.56553262],[-3.28419633 -4.07370114 12.0280218 ],[0.22939394 0.07803503 0.26728364 0.14501159],[ 0.29891497  2.30025029 -0.56812274 -1.37400484],[False False False],[False False False],[False False False],[False False False],[-0.23570164  0.28671705 -0.21888526],[-0.1928697   0.18166415  0.65109975],[-1.0984916  -1.20001161  1.17141289],[ 7.33581751  6.5296143  -4.85790684],10.456702987344643,0.6982649027040193
[-0.20126983 -0.69445732 -0.45019822],[-0.19487264  0.16842604  0.64264173],[ 0.10835976  1.28725741 -1.61724584],[-3.29028099 -4.06838183 12.01290592],[0.15395086 0.21767635 0.2900167  0.17689805],[ 0.29891497  2.30025029 -0.56812274 -1.37400484],[False False False],[False False False],[False False False],[False False False],[-0.28559611  0.94082192 -0.35987058],[-0.19352076  0.16866507  0.65089997],[-1.11789695 -1.24123073  1.26819951],[ 7.28385926  6.56127869 -4.8638138 ],10.443567446441506,0.6930155180829938
[ 0.6092924  -0.72832725 -0.26425836],[-0.19207546  0.16159145  0.64136022],[ 0.10779394  1.2978199  -1.65927242],[-3.29636064 -4.06299283 11.99738826],[0.23714475 0.39889465 0.37539894 0.33129085],[ 0.29891497  2.30025029 -0.56812274 -1.37400484],[False False False],[False False False],[False False False],[False False False],[-0.18698553  0.80069623 -0.27651046],[-0.1889396   0.15462572  0.65216763],[-1.11028959 -1.2464479   1.2653457 ],[ 7.23461348  6.55426418 -4.91674758],10.430343906112002,0.6890701302096938
[1.68705836 0.52449193 0.01133362],[-0.1803031   0.16176468  0.64060205],[ 0.12035327  1.29401055 -1.60820155],[-3.30242898 -4.05739011 11.98203356],[0.66382631 0.82493499 0.72912701 0.77891725],[-0.20038426  2.08103251 -0.33937901 -1.53086233],[False False False],[False False False],[False False False],[False False False],[ 0.00818453  0.3192909  -0.06424069],[-0.17666451  0.15077865  0.65259258],[-1.1015985  -1.20514969  1.1894664 ],[ 7.23069606  6.48970209 -4.97893449],10.417370901845956,0.6932329703162671
[1.72726056 2.1894956  0.03805626],[-0.1638155   0.17833348  0.6380634 ],[ 0.15757186  1.2848458  -1.45616373],[-3.30846536 -4.05124921 11.96816088],[0.43330291 0.31242092 0.27575813 0.42193199],[-0.20038426  2.08103251 -0.33937901 -1.53086233],[False False False],[False False False],[False False False],[False False False],[ 0.25435469 -0.48196494  0.35020936],[-0.16185336  0.16956942  0.64779338],[-1.1264126  -1.13798561  1.08848884],[ 7.31520994  6.39218621 -4.95411395],10.404842318596053,0.70516493057088
[-0.00863698  1.41432269 -0.18249351],[-0.16128551  0.19279219  0.63469452],[ 0.19185523  1.29353528 -1.46343528],[-3.31447895 -4.04492269 11.9543833 ],[0.47156453 0.13086629 0.28999665 0.23877165],[-0.20038426  2.08103251 -0.33937901 -1.53086233],[False False False],[False False False],[False False False],[False False False],[ 0.37290473 -0.96406441  0.29953468],[-0.16255723  0.19188832  0.64169635],[-1.18279423 -1.13041122  1.12368656],[ 7.3804154   6.37267205 -4.85304191],10.391900494612841,0.70374290418181
[-1.08587548 -0.51923786 -0.55224818],[-0.16975351  0.1912652   0.63076522],[ 0.20041096  1.31844553 -1.48250521],[-3.3204696  -4.03848908 11.94037559],[0.31658604 0.11365801 0.2784634  0.11583085],[-0.20038426  2.08103251 -0.33937901 -1.53086233],[False False False],[False False False],[False False False],[False False False],[ 0.3175166  -0.8434537   0.15854747],[-0.17376521  0.19774499  0.63621208],[-1.19228875 -1.15267997  1.07762425],[ 7.34866289  6.42882153 -4.79778908],10.378941704143505,0.7005937594274596
[-1.19679408 -1.2856885  -0.64769588],[-0.18038174  0.1803527   0.62731189],[ 0.19310661  1.34798342 -1.52351722],[-3.32644623 -4.03199454 11.92594305],[0.14641477 0.22269836 0.16375329 0.16402492],[ 0.32675675  2.19150758 -0.17971051 -1.39392519],[False False False],[False False False],[False False False],[False False False],[ 0.21303307 -0.52523897  0.0015968 ],[-0.18645663  0.19210976  0.63233946],[-1.18745298 -1.1969127   1.0710111 ],[ 7.2645351   6.50392984 -4.79523217],10.365947967135112,0.6956607188579225
[-0.69339717 -0.92019011 -0.75636541],[-0.18872266  0.17053287  0.62292059],[ 0.18534565  1.37508153 -1.56094335],[-3.33241377 -4.02544808 11.91104688],[0.18647599 0.47274547 0.34385685 0.29552871],[ 0.32675675  2.19150758 -0.17971051 -1.39392519],[False False False],[False False False],[False False False],[False False False],[ 0.0145779   0.08221206 -0.15581632],[-0.19539865  0.18282327  0.62899209],[-1.19510485 -1.25316704  1.14624833],[ 7.18096398  6.57258607 -4.796989  ],10.352475979888279,0.691152055962456
[ 1.11813289  0.41968233 -0.99125278],[-0.18464072  0.16954196  0.61500391],[ 0.18888804  1.38280635 -1.56300778],[-3.33836365 -4.01875603 11.89605013],[0.29797832 0.546476   0.43754241 0.40140831],[ 0.32675675  2.19150758 -0.17971051 -1.39392519],[False False False],[False False False],[False False False],[False False False],[-0.12492946  0.2442298  -0.21979552],[-0.19055491  0.17982348  0.62290132],[-1.20008479 -1.26635046  1.1840947 ],[ 7.12999452  6.59109328 -4.81609132],10.338545478687834,0.6904570349421639
[ 2.13042181  1.41406928 -1.06176511],[-0.16881586  0.1785302   0.604124  ],[ 0.20654604  1.371771   -1.56789764],[-3.34429171 -4.01185859 11.88119002],[0.33609531 0.27067507 0.28401091 0.37746157],[ 0.32675675  2.19150758 -0.17971051 -1.39392519],[False False False],[False False False],[False False False],[False False False],[-0.16921736  0.189612   -0.17959463],[-0.1734131   0.1871104   0.61363811],[-1.20085304 -1.22785139  1.14230767],[ 7.12126361  6.55794369 -4.84329205],10.324809404695664,0.690650532839937
[ 1.17676741  1.07597837 -0.90273801],[-0.15911243  0.18767323  0.59442265],[ 0.2265391   1.36867693 -1.60404368],[-3.35020016 -4.00483616 11.86616561],[0.31010935 0.12637891 0.33084058 0.24665703],[ 0.17931063  2.56903839 -0.64095128 -1.40324259],[False False False],[False False False],[False False False],[False False False],[-0.15046165  0.06364751 -0.09047524],[-0.16240865  0.19530696  0.60495183],[-1.21726234 -1.20909326  1.13681789],[ 7.11886378  6.54745441 -4.83056105],10.311184061370843,0.6879256581574402
[ 0.5677209  -0.34942543 -0.61433512],[-0.15380514  0.18728216  0.58849245],[ 0.23419367  1.37210833 -1.63414747],[-3.35608419 -3.99771464 11.85088413],[0.4533507  0.1891616  0.42701973 0.371336  ],[ 0.17931063  2.56903839 -0.64095128 -1.40324259],[False False False],[False False False],[False False False],[False False False],[-0.11751241 -0.02437067  0.17054818],[-0.15594701  0.19484937  0.59794884],[-1.23930658 -1.22299767  1.24503011],[ 7.08144169  6.54623507 -4.8555566 ],10.297056999290577,0.6853382686568794
[-0.52281956 -1.86533091 -0.22972675],[-0.15604965  0.17403683  0.5877448 ],[ 0.2242503   1.38825847 -1.62175104],[-3.36192112 -3.99043133 11.83561525],[0.44630701 0.30663184 0.43109482 0.43960147],[ 0.17931063  2.56903839 -0.64095128 -1.40324259],[False False False],[False False False],[False False False],[False False False],[ 0.08713486 -0.21900435  0.35303811],[-0.15872432  0.18339348  0.59430384],[-1.22924094 -1.25499937  1.30216437],[ 6.99787348  6.56440913 -4.91910056],10.282358313355566,0.6853461802762864
[-0.79314948 -2.08454101  0.0286373 ],[-0.16299362  0.15592327  0.59071928],[ 0.20895928  1.41226921 -1.60669569],[-3.36770887 -3.98297346 11.8204302 ],[0.17496167 0.40630005 0.28883071 0.32539632],[ 0.17931063  2.56903839 -0.64095128 -1.40324259],[False False False],[False False False],[False False False],[False False False],[ 0.07435552 -0.23739957  0.27910224],[-0.16635994  0.16731027  0.59474116],[-1.19600597 -1.28150295  1.24339816],[ 6.9052984   6.58931574 -4.98428972],10.2677932752163,0.6850665375178466
[ 0.47614855 -0.29830796 -0.0950145 ],[-0.16234639  0.14810088  0.59167115],[ 0.20875528  1.42418695 -1.57057668],[-3.37346364 -3.97534938 11.80531284],[0.50031585 0.8096311  0.62830017 0.68744029],[-0.40614617  1.80561817 -0.39429355 -1.47009873],[False False False],[False False False],[False False False],[False False False],[ 0.02184139 -0.08100593  0.15189434],[-0.16600461  0.16069783  0.59412415],[-1.18093922 -1.27746284  1.1701319 ],[ 6.86196012  6.57728956 -5.02886965],10.253453613479392,0.6869601367675264
[ 2.48931499  2.60091551 -0.04591004],[-0.1449      0.16540297  0.58795155],[ 0.24398526  1.4121517  -1.41021237],[-3.37915432 -3.96728785 11.79149493],[0.56409093 0.65387608 0.62188064 0.64028336],[-0.40614617  1.80561817 -0.39429355 -1.47009873],[False False False],[False False False],[False False False],[False False False],[ 0.01246919  0.48843335 -0.11507528],[-0.14878294  0.17516377  0.59085748],[-1.20322782 -1.20974851  1.05126812],[ 6.94233934  6.4817063  -5.0128916 ],10.239537899919794,0.698942790707862
[2.09058179 2.15436586 0.14741387],[-0.12510369  0.18711581  0.58590168],[ 0.28564134  1.39807106 -1.31990523],[-3.38477223 -3.95884224 11.77877224],[0.55071596 0.25682896 0.43802759 0.38227366],[-0.40614617  1.80561817 -0.39429355 -1.47009873],[False False False],[False False False],[False False False],[False False False],[ 0.05034192  0.57553154 -0.18475129],[-0.12948812  0.19190321  0.59034519],[-1.2440818  -1.14499769  0.99256954],[ 7.05484198  6.36274585 -4.97862441],10.225764832081602,0.7056203849421927
[ 0.11097536 -0.48209498 -0.08418915],[-0.12021994  0.18798416  0.58574366],[ 0.3010974   1.4018577  -1.31319147],[-3.39032748 -3.95020793 11.76626836],[0.45997513 0.12373515 0.29646381 0.27250895],[-0.40614617  1.80561817 -0.39429355 -1.47009873],[False False False],[False False False],[False False False],[False False False],[ 0.08751048  0.39098962 -0.14126514],[-0.12530746  0.18910961  0.59144291],[-1.24816471 -1.1271361   0.93281199],[ 7.05647461  6.32687693 -4.99285581],10.212227347939624,0.7055691259171681
