ang_vel,ang_pos,lin_vel,lin_pos,agent_aux_state,past_actions,ally_ang_vel,ally_delta_ang_pos,ally_delta_lin_vel,ally_delta_lin_pos,target_ang_vel,target_delta_ang_pos,target_delta_lin_vel,target_delta_lin_pos,target_distance,hit_probability
[ 0.94709087  0.02960198 -0.85310328],[-0.05165236  0.13788467 -0.81661688],[ 0.54749187  3.09962123 -1.2523899 ],[-3.35274842 -1.81535811  4.93021284],[0.09256579 0.11252189 0.06129512 0.08619417],[ 2.53333139  0.88292509 -0.72947234 -0.97879732],[False False False],[False False False],[False False False],[False False False],[-0.20456193  0.15077102 -0.31197097],[-0.05241645  0.13997111 -0.81500164],[ 1.68834715 -2.60192706  1.32974879],[ 1.07494587  4.85677781 -3.4713865 ],6.065832464069772,0.5619212645217598
[ 0.4812016  -0.2193272  -0.99055844],[-0.04689154  0.13683955 -0.8244873 ],[ 0.53422965  3.09906529 -1.29540702],[-3.33232421 -1.80020631  4.91767329],[0.69391088 0.5334164  0.58457446 0.61102192],[ 2.0343051   0.4043996  -0.88326973 -1.40554142],[False False False],[False False False],[False False False],[False False False],[-0.14273142  0.04144117 -0.0451604 ],[-0.04625627  0.13821189 -0.82179018],[ 1.71793093 -2.57083511  1.34556704],[ 1.03019148  4.81883189 -3.49018292],6.038527309087618,0.5624061170373622
[-0.75355552 -0.98116388 -1.06367095],[-0.05326869  0.12851565 -0.83328955],[ 0.50870534  3.1124269  -1.14682164],[-3.31169841 -1.78517521  4.90604181],[0.54325469 0.56327784 0.58498079 0.57218908],[ 2.0343051   0.4043996  -0.88326973 -1.40554142],[False False False],[False False False],[False False False],[False False False],[ 0.14896105 -0.36524142  0.27275651],[-0.05298591  0.13190043 -0.8323505 ],[ 1.79043469 -2.54743064  1.23066525],[ 0.95438777  4.8200734  -3.4633812 ],6.011569921474117,0.5644424837931781
[-0.14972843 -0.65024314 -0.85911438],[-0.057324    0.12133841 -0.84049763],[ 0.4895571   3.12216794 -1.06895417],[-3.29089128 -1.77025199  4.89519087],[0.21008879 0.4005264  0.34434893 0.33620772],[ 2.0343051   0.4043996  -0.88326973 -1.40554142],[False False False],[False False False],[False False False],[False False False],[ 0.23766921 -0.51243425  0.33668561],[-0.05906956  0.12875202 -0.84242992],[ 1.84028369 -2.52867994  1.19141147],[ 0.89038642  4.8118604  -3.44517806],5.984650393765212,0.5641575033544644
[ 0.64707356  0.0952817  -0.79301071],[-0.05399219  0.12045871 -0.84719349],[ 0.47887692  3.12406872 -1.11024532],[-3.27001594 -1.75537408  4.88423643],[0.1044308  0.25652369 0.19940856 0.20656399],[ 2.0343051   0.4043996  -0.88326973 -1.40554142],[False False False],[False False False],[False False False],[False False False],[ 0.11097346 -0.38333418  0.22605484],[-0.05691379  0.13139197 -0.85127515],[ 1.86691517 -2.50474769  1.19343476],[ 0.8524286   4.77729468 -3.45639975],5.957841735059428,0.564740657275916
[ 0.94353401  0.44618588 -0.79711881],[-0.04730576  0.12336793 -0.8540218 ],[ 0.47265553  3.12136112 -1.19455463],[-3.24911944 -1.74051992  4.87280785],[0.06666234 0.13111774 0.10125171 0.11154513],[ 2.56311655  0.91783732 -0.80182922 -1.14993417],[False False False],[False False False],[False False False],[False False False],[ 0.06108719 -0.11092521  0.06575984],[-0.05083128  0.1360223  -0.85903455],[ 1.87604538 -2.47966209  1.25940198],[ 0.82819243  4.7307029  -3.4801594 ],5.9310169488464775,0.5639232428366293
[ 0.9820792   0.450523   -0.79709723],[-0.04005     0.12704686 -0.86092609],[ 0.46770475  3.11670503 -1.28072416],[-3.22821344 -1.72568535  4.86081394],[0.29496277 0.2541909  0.3011801  0.25778266],[ 2.56311655  0.91783732 -0.80182922 -1.14993417],[False False False],[False False False],[False False False],[False False False],[ 0.00703709  0.71483466 -0.15182583],[-0.04411427  0.1358207  -0.86495439],[ 1.8709609  -2.45583097  1.41101517],[ 0.80662151  4.68173913 -3.50496545],5.90373630909729,0.55962333246056
[ 0.80133986 -0.17174717 -0.82631285],[-0.03356692  0.12711236 -0.86774961],[ 0.45816556  3.11231216 -1.31126255],[-3.20725838 -1.71089457  4.8486009 ],[0.51338961 0.40677441 0.4731993  0.44749577],[ 2.56311655  0.91783732 -0.80182922 -1.14993417],[False False False],[False False False],[False False False],[False False False],[-0.1544796   1.22380906 -0.2168528 ],[-0.03664637  0.12577122 -0.86996252],[ 1.88073448 -2.42596901  1.49790626],[ 0.77222719  4.63517105 -3.52794505],5.876014107164441,0.5572539284569616
[ 0.29571758 -0.76115977 -0.88450335],[-0.03128047  0.12086741 -0.8748293 ],[ 0.43916464  3.113152   -1.29210491],[-3.18620247 -1.69618539  4.83664798],[0.34835475 0.34960338 0.32787223 0.36378641],[ 2.56311655  0.91783732 -0.80182922 -1.14993417],[False False False],[False False False],[False False False],[False False False],[-0.15839703  0.8857208  -0.14590177],[-0.03300339  0.11130767 -0.87568867],[ 1.92914941 -2.39119092  1.42348783],[ 0.71377389  4.60332634 -3.53648183],5.848657136839788,0.5604047736221309
[-0.02197326 -0.69710612 -0.9265373 ],[-0.03147297  0.11494207 -0.88234118],[ 0.41868377  3.11686539 -1.3204854 ],[-3.16508839 -1.6815322   4.8245984 ],[0.23023447 0.15246385 0.17503156 0.23094359],[ 2.33077455  0.68007654 -0.81188881 -1.26162541],[False False False],[False False False],[False False False],[False False False],[-0.02799658  0.27783571 -0.01041683],[-0.03252447  0.10134834 -0.88268911],[ 1.97335591 -2.36083501  1.40438089],[ 0.65495299  4.5800655  -3.53328533],5.8215177244185945,0.5609465845017569
[-0.26090826 -0.61649143 -0.91619171],[-0.03441232  0.10904162 -0.88986299],[ 0.39728321  3.12422703 -1.37412741],[-3.14395463 -1.66690779  4.81209752],[0.11576767 0.22300174 0.16617743 0.19913766],[ 2.33077455  0.68007654 -0.81188881 -1.26162541],[False False False],[False False False],[False False False],[False False False],[ 0.39766293 -0.81575537  0.28177425],[-0.0377995   0.09984314 -0.89190343],[ 2.00739655 -2.33964437  1.49724278],[ 0.5965092   4.56616561 -3.51624941],5.793936615313117,0.5563805357616645
[ 0.00513343 -0.22063035 -0.94144608],[-0.03589491  0.10605501 -0.89757385],[ 0.3789455   3.12977997 -1.43376226],[-3.12280734 -1.65230714  4.79908714],[0.08002221 0.24616999 0.17548854 0.18498025],[ 2.33077455  0.68007654 -0.81188881 -1.26162541],[False False False],[False False False],[False False False],[False False False],[ 0.62452181 -1.37398338  0.2829894 ],[-0.04429901  0.1081513  -0.90224563],[ 2.03419265 -2.31703998  1.60388659],[ 0.54823466  4.54675184 -3.50278553],5.76567601790433,0.551420310037666
[ 0.49217347  0.3063399  -0.96723991],[-0.03380885  0.10710609 -0.90570248],[ 0.36537453  3.13013032 -1.49478744],[-3.10164339 -1.63773159  4.78560075],[0.2000174  0.33862154 0.28802084 0.28552679],[ 2.33077455  0.68007654 -0.81188881 -1.26162541],[False False False],[False False False],[False False False],[False False False],[ 0.50620894 -1.17628137  0.1154163 ],[-0.04671017  0.1196539  -0.91157118],[ 2.05789491 -2.28659019  1.63053271],[ 0.51327851  4.51450937 -3.5031697 ],5.737285732801002,0.5510407559215351
[ 1.03415523  0.49908991 -0.8816774 ],[-0.02698976  0.11149103 -0.91356822],[ 0.35811339  3.12280384 -1.54418123],[-3.08044426 -1.62319346  4.77183659],[0.32955065 0.28629977 0.40555555 0.28485928],[ 2.34073544  0.8620252  -0.79669946 -1.44665682],[False False False],[False False False],[False False False],[False False False],[ 0.29382861 -0.49886733 -0.05615465],[-0.04293086  0.13024922 -0.9193022 ],[ 2.06522496 -2.24998739  1.6693907 ],[ 0.49195969  4.46526202 -3.5230254 ],5.708966388932895,0.5513191485132933
[ 1.31483182 -0.45463292 -0.65991537],[-0.01695492  0.10958424 -0.91950656],[ 0.34681206  3.10942633 -1.57961506],[-3.05919353 -1.60870796  4.75798234],[0.45019192 0.36275642 0.47378448 0.39890923],[ 2.34073544  0.8620252  -0.79669946 -1.44665682],[False False False],[False False False],[False False False],[False False False],[-0.30682943  0.67099586 -0.19485584],[-0.03157938  0.12512644 -0.92385408],[ 2.07039448 -2.20559077  1.75752991],[ 0.45631788  4.40415193 -3.55852431],5.6804819788476815,0.5492731288555991
[ 0.85529085 -0.99544099 -0.554878  ],[-0.00868347  0.10111321 -0.92403064],[ 0.3293875   3.09793551 -1.5774812 ],[-3.03786937 -1.5943013   4.74433589],[0.44641121 0.41310441 0.37753712 0.50263034],[ 2.34073544  0.8620252  -0.79669946 -1.44665682],[False False False],[False False False],[False False False],[False False False],[-0.59141277  1.13887388 -0.26680021],[-0.01878753  0.1072505  -0.92622983],[ 2.09463378 -2.16196104  1.78073566],[ 0.40318352  4.34887539 -3.58728793],5.651894264832179,0.5492244766959866
[-0.09432565 -0.17511736 -0.47929433],[-0.00851782  0.09748362 -0.92809697],[ 0.32063827  3.09827106 -1.56343517],[-3.01648088 -1.57997497  4.73089983],[0.25901882 0.34253986 0.21933087 0.36369824],[ 2.34073544  0.8620252  -0.79669946 -1.44665682],[False False False],[False False False],[False False False],[False False False],[-0.53743939  0.86161078 -0.18915621],[-0.01392901  0.09574832 -0.92861428],[ 2.12274763 -2.14544455  1.703334  ],[ 0.36986415  4.3224566  -3.57847913],5.623694820177475,0.5525031773429084
[-0.39506792  0.43715194 -0.5482559 ],[-0.01158844  0.10080752 -0.93249296],[ 0.32155825  3.10355045 -1.5915232 ],[-2.99506344 -1.56569494  4.71724372],[0.24118368 0.1515939  0.14465274 0.15455877],[ 2.04904628  0.75303787 -0.70487952 -1.46072102],[False False False],[False False False],[False False False],[False False False],[-0.24989255  0.25476974 -0.04183875],[-0.01399116  0.09511915 -0.93225718],[ 2.13118913 -2.14423775  1.69768723],[ 0.36045935  4.30746393 -3.55345071],5.595640123042412,0.5524153831849112
[-0.50883221  0.12519862 -0.72130468],[-0.01660331  0.10249632 -0.93822212],[ 0.31607161  3.11258056 -1.63784441],[-2.97363486 -1.551441    4.70309728],[0.21038213 0.20089935 0.22338959 0.08674632],[ 2.04904628  0.75303787 -0.70487952 -1.46072102],[False False False],[False False False],[False False False],[False False False],[ 0.31565218 -0.90834513  0.25321848],[-0.02032636  0.10163148 -0.93964648],[ 2.13773513 -2.14261121  1.82420773],[ 0.33958796  4.29909335 -3.52045072],5.566964783513158,0.5456874400193537
[-0.1299387  -0.2053341  -0.87476224],[-0.01934371  0.10122559 -0.94519332],[ 0.30186388  3.11850501 -1.68923765],[-2.95219428 -1.53721312  4.6884589 ],[0.19448255 0.23687966 0.24565327 0.10850836],[ 2.04904628  0.75303787 -0.70487952 -1.46072102],[False False False],[False False False],[False False False],[False False False],[ 0.56215958 -1.34247241  0.3575427 ],[-0.02766195  0.11172374 -0.94958607],[ 2.15699801 -2.12459959  1.92967136],[ 0.30302883  4.28234701 -3.497699  ],5.537528385641537,0.5399293295093028
[ 0.48276687 -0.32554199 -1.02782247],[-0.0175458   0.09833515 -0.95337923],[ 0.28087878  3.11694426 -1.74549498],[-2.93073671 -1.52301516  4.67338651],[0.23505689 0.34059481 0.3115132  0.2522415 ],[ 2.04904628  0.75303787 -0.70487952 -1.46072102],[False False False],[False False False],[False False False],[False False False],[ 0.4554246  -0.99060192  0.24202581],[-0.02990036  0.11791789 -0.95996001],[ 2.18909027 -2.08487079  1.94494019],[ 0.25596633  4.24937237 -3.49500008],5.507967848669978,0.5396086330089802
[ 1.44064322 -0.32600315 -1.04303008],[-0.00875908  0.09595519 -0.96219769],[ 0.25874475  3.10328035 -1.73630883],[-2.90922987 -1.50887825  4.65832849],[0.68548243 0.68130768 0.78256952 0.6942348 ],[ 2.11697078  0.83955526 -0.88074225 -1.67245948],[False False False],[False False False],[False False False],[False False False],[ 0.20190248 -0.40172981  0.10233082],[-0.02357028  0.12042453 -0.96991333],[ 2.21801867 -2.02224454  1.90827649],[ 0.20855615  4.19152536 -3.52186803],5.47868003596109,0.5434718263478664
[ 1.61494218 -0.69562018 -0.38563174],[ 0.00563253  0.0893196  -0.96663137],[ 0.24355348  3.0813453  -1.63248576],[-2.88758783 -1.49489742  4.64459843],[0.33538091 0.32989801 0.33325298 0.45301515],[ 2.11697078  0.83955526 -0.88074225 -1.67245948],[False False False],[False False False],[False False False],[False False False],[-0.36925841  0.53480294 -0.07331863],[-0.00747143  0.11106886 -0.97417605],[ 2.23803266 -1.96177503  1.83331522],[ 0.16453026  4.11391526 -3.57123859],5.450239818457582,0.549403512015685
[ 0.47113502  0.05080951 -0.04826064],[ 0.01208247  0.08811684 -0.96753738],[ 0.24735776  3.06974737 -1.66310942],[-2.86590263 -1.48098721  4.63096939],[0.27382726 0.23095613 0.15254258 0.36509319],[ 2.11697078  0.83955526 -0.88074225 -1.67245948],[False False False],[False False False],[False False False],[False False False],[-0.60491218  1.00094085 -0.23112598],[ 0.00390733  0.10156875 -0.97342163],[ 2.22565709 -1.94602064  1.89430208],[ 0.1544351   4.06487266 -3.58435497],5.421682441702324,0.5477009545459747
[-0.29867165  0.45636806 -0.0693494 ],[ 0.01035059  0.09175271 -0.96770733],[ 0.2612005   3.07094019 -1.69436267],[-2.84420089 -1.46711972  4.61705515],[0.30834198 0.27838971 0.25327591 0.21164735],[ 2.11697078  0.83955526 -0.88074225 -1.67245948],[False False False],[False False False],[False False False],[False False False],[-0.55644504  0.7825086  -0.26604093],[ 0.0069692   0.09808758 -0.97140775],[ 2.21404658 -1.96209577  1.87969428],[ 0.16440791  4.04525424 -3.5630075 ],5.393156241448116,0.5483037781955846
[-0.1507384   0.25017225 -0.39988575],[ 0.00826916  0.09405886 -0.9702926 ],[ 0.26575468  3.07311002 -1.73201375],[-2.82248569 -1.45329106  4.60279569],[0.20037604 0.26509318 0.16221537 0.09928132],[ 1.92319179  0.92490572 -0.63770264 -1.61801648],[False False False],[False False False],[False False False],[False False False],[-0.344837    0.4029291  -0.19475826],[ 0.00842802  0.09603907 -0.97214175],[ 2.21420356 -1.96495534  1.87902436],[ 0.1598421   4.02641041 -3.54154125],5.36470359584292,0.5481425664867869
[ 0.1918346   0.24193713 -0.73458424],[ 0.00871877  0.09638264 -0.97577496],[ 0.26179269  3.07130621 -1.79297585],[-2.80076181 -1.43949101  4.58806098],[0.21751704 0.21340742 0.19439895 0.06543298],[ 1.92319179  0.92490572 -0.63770264 -1.61801648],[False False False],[False False False],[False False False],[False False False],[ 0.31480649 -0.10711213  0.14467062],[ 0.00789692  0.09864535 -0.97832851],[ 2.20935429 -1.9458909   2.00930133],[ 0.14368978  3.99799956 -3.53064783],5.335739997726529,0.5423446475543159
[ 0.45571282 -0.13135373 -1.03979475],[ 0.01120186  0.09629592 -0.98374381],[ 0.2461277   3.06581277 -1.85340077],[-2.77902825 -1.42572096  4.57286338],[0.32135289 0.30789679 0.30278623 0.21165807],[ 1.92319179  0.92490572 -0.63770264 -1.61801648],[False False False],[False False False],[False False False],[False False False],[ 0.55467727 -0.04272434  0.33305608],[ 0.00572288  0.09947768 -0.98899395],[ 2.21778103 -1.90436694  2.12956947],[ 0.10933325  3.96175824 -3.52802995],5.306079287882998,0.5371114772949257
[ 0.77541033 -0.37421172 -1.30056232],[ 0.01598798  0.09336196 -0.99426067],[ 0.21743847  3.05575489 -1.88763674],[-2.75727399 -1.41200235  4.55744779],[0.37578853 0.43166392 0.39293919 0.39739257],[ 1.92319179  0.92490572 -0.63770264 -1.61801648],[False False False],[False False False],[False False False],[False False False],[0.37824626 0.05546677 0.24506815],[ 0.007015    0.09624933 -1.00178   ],[ 2.25289875 -1.8399451   2.11767425],[ 0.05539527  3.91648094 -3.53544641],5.276483008861132,0.5389402308135581
[ 0.55677644 -0.25414622 -1.23348061],[ 0.02120002  0.09176648 -1.00516984],[ 0.19000782  3.04485491 -1.8217204 ],[-2.7354774  -1.39838743  4.54241084],[0.77353203 0.62339843 0.71875099 0.77509381],[ 1.89094484  0.64924961 -0.94035137 -1.80302203],[False False False],[False False False],[False False False],[False False False],[0.12005442 0.08460286 0.08994299],[ 0.01046016  0.09399183 -1.01387241],[ 2.29251136 -1.77613268  2.01586327],[ 0.00515502  3.86914995 -3.54477618],5.2474551983632,0.5454779008574241
[-1.08816884 -0.80887651 -0.62402491],[ 0.01317803  0.08527082 -1.01188266],[ 0.16788043  3.05630886 -1.64281108],[-2.71360661 -1.38497415  4.52884243],[0.29339771 0.3124409  0.38462527 0.41207841],[ 1.89094484  0.64924961 -0.94035137 -1.80302203],[False False False],[False False False],[False False False],[False False False],[-0.18307824  0.12930726 -0.22890324],[ 0.00340664  0.08679233 -1.01935545],[ 2.35056252 -1.76546665  1.8588548 ],[-0.04509149  3.86954898 -3.50224258],5.219305092022884,0.5508933240657594
[-0.91856434 -0.4887988  -0.18084311],[ 0.00440338  0.08038488 -1.01401053],[ 0.16179932  3.0688885  -1.63354101],[-2.69171115 -1.3716368   4.51533983],[0.13319058 0.31403652 0.28054728 0.25657638],[ 1.89094484  0.64924961 -0.94035137 -1.80302203],[False False False],[False False False],[False False False],[False False False],[-0.43204495  0.22019384 -0.41200794],[-0.00204596  0.0800471  -1.01825246],[ 2.37518084 -1.77847912  1.86734006],[-0.07163201  3.87359354 -3.45474853],5.190871360579269,0.5481553826542603
[-0.23005788 -0.05713073 -0.14239909],[ 9.96884115e-04  7.92343477e-02 -1.01508813e+00],[ 0.16447555  3.07350474 -1.67096419],[-2.66980277 -1.35833682  4.50149005],[0.10495327 0.25205335 0.20395785 0.11820312],[ 1.89094484  0.64924961 -0.94035137 -1.80302203],[False False False],[False False False],[False False False],[False False False],[-0.44128391  0.17863022 -0.35810329],[-0.00174707  0.07730318 -1.01619255],[ 2.38372787 -1.78704874  1.84021325],[-0.08113279  3.85911713 -3.42806192],5.16245833901353,0.5486086067751276
[ 0.31656229  0.17288717 -0.27080092],[ 0.00255618  0.08014648 -1.01700597],[ 0.16794504  3.07006436 -1.73995789],[-2.64788676 -1.34506101  4.48713083],[0.09083326 0.21339698 0.09983707 0.07141977],[ 1.79325199  1.14689434 -0.5247792  -1.72735071],[False False False],[False False False],[False False False],[False False False],[-0.26433624  0.17200476 -0.15695544],[ 0.00263857  0.076885   -1.01617736],[ 2.37872712 -1.7802222   1.87271305],[-0.08675263  3.82726493 -3.42092044],5.134021768123014,0.5475797885255886
[ 0.65288778  0.3007893  -0.47871709],[ 0.00704097  0.08269795 -1.02052103],[ 0.16958684  3.06112838 -1.81946714],[-2.62596517 -1.33180564  4.47221023],[0.24715401 0.23768128 0.21762603 0.12721436],[ 1.79325199  1.14689434 -0.5247792  -1.72735071],[False False False],[False False False],[False False False],[False False False],[0.14114007 0.31751126 0.28672347],[ 0.00681391  0.07723062 -1.02121301],[ 2.36051615 -1.75847436  2.02362477],[-0.09287792  3.7848443  -3.42457295],5.105034039684267,0.5416252499381526
[ 0.86955086 -0.21253729 -0.76619768],[ 0.01334079  0.0824866  -1.02628506],[ 0.15954876  3.04824743 -1.87515991],[-2.60403153 -1.31858378  4.45690389],[0.44859306 0.37716016 0.38930629 0.30529634],[ 1.79325199  1.14689434 -0.5247792  -1.72735071],[False False False],[False False False],[False False False],[False False False],[ 0.24413303 -0.08886361  0.6716925 ],[ 0.01104089  0.07692483 -1.0322976 ],[ 2.35656873 -1.7141533   2.13858481],[-0.11682366  3.73533144 -3.43417763],5.075423601533976,0.5374349077240259
[ 0.79346645 -0.86209819 -1.20092125],[ 0.01944423  0.07611097 -1.03563538],[ 0.12735849  3.03524266 -1.88076886],[-2.58207208 -1.30542947  4.44164449],[0.44873459 0.45181031 0.37588718 0.41000612],[ 1.79325199  1.14689434 -0.5247792  -1.72735071],[False False False],[False False False],[False False False],[False False False],[ 0.183362   -0.26322421  0.5632998 ],[ 0.01544183  0.07254057 -1.04671165],[ 2.39526011 -1.64400487  2.08661309],[-0.1746828   3.68488461 -3.4429842 ],5.046090453922515,0.5411300215403558
[-0.08265387 -0.80891481 -1.37993003],[ 0.0210102   0.06983543 -1.04760307],[ 0.08725655  3.03006714 -1.84902355],[-2.56008632 -1.29235978  4.42665303],[0.53361541 0.37925875 0.45173055 0.57131205],[ 1.78576243  0.77156913 -0.75426793 -1.81894362],[False False False],[False False False],[False False False],[False False False],[ 0.0934072  -0.14305102  0.24115672],[ 0.01595968  0.06793415 -1.06158872],[ 2.44890868 -1.57462817  2.00359105],[-0.24127034  3.64854119 -3.43551118],5.017250365248788,0.5453098696416505
[-1.51877484 -0.63643935 -0.95642013],[ 0.00910841  0.06356011 -1.05659353],[ 0.05610062  3.04874312 -1.77730235],[-2.53807855 -1.27938182  4.41205789],[0.22553711 0.31277146 0.31845323 0.38509364],[ 1.78576243  0.77156913 -0.75426793 -1.81894362],[False False False],[False False False],[False False False],[False False False],[-0.19256562 -0.06729761 -0.37996531],[ 0.00497754  0.06217794 -1.06863242],[ 2.50917541 -1.55752277  1.94743104],[-0.29613461  3.65910879 -3.3777129 ],4.9885586339296095,0.5450899580566989
[-1.3313039   0.05552028 -0.59570135],[-0.00329387  0.06268818 -1.06216617],[ 0.04422477  3.06909275 -1.76688597],[-2.51605834 -1.26645244  4.39732636],[0.10813484 0.30225378 0.30237715 0.2637722 ],[ 1.78576243  0.77156913 -0.75426793 -1.81894362],[False False False],[False False False],[False False False],[False False False],[-0.48775911  0.18345554 -0.66131334],[-0.00376759  0.06027218 -1.06875958],[ 2.54222106 -1.5666539   1.95188297],[-0.31992629  3.67203042 -3.31820719],4.959501910930144,0.5421443832592516
[-0.62271781  0.28365113 -0.36143774],[-0.01019658  0.06507473 -1.06563545],[ 0.04456821  3.08092588 -1.79281077],[-2.49402678 -1.25355464  4.38224466],[0.0933289  0.20908452 0.26470693 0.12539207],[ 1.78576243  0.77156913 -0.75426793 -1.81894362],[False False False],[False False False],[False False False],[False False False],[-0.46426735  0.21136469 -0.51036823],[-0.00661231  0.06083369 -1.06756663],[ 2.55515262 -1.57643454  1.91974477],[-0.32499001  3.66711251 -3.27965171],4.930461240031916,0.5425707390195548
[-0.0248068   0.24176827 -0.30015508],[-0.01162466  0.06689085 -1.06809929],[ 0.04725585  3.08365272 -1.85158684],[-2.47198643 -1.24067946  4.36666435],[0.07043457 0.20419341 0.15301131 0.07623166],[ 1.71936059  1.14794433 -0.42605042 -1.77342689],[False False False],[False False False],[False False False],[False False False],[-0.32996947  0.15362864 -0.18125468],[-0.00496395  0.06126582 -1.06760323],[ 2.55511852 -1.5759097   1.94151153],[-0.32823014  3.64455134 -3.26084905],4.901390214619665,0.5414442805624621
[ 0.45161175  0.249945   -0.41449977],[-0.00912913  0.06923338 -1.07129079],[ 0.04901511  3.07901343 -1.92326872],[-2.44993853 -1.22782427  4.3505356 ],[0.24375136 0.24988696 0.26599012 0.12356298],[ 1.71936059  1.14794433 -0.42605042 -1.77342689],[False False False],[False False False],[False False False],[False False False],[ 0.11764326 -0.10825324  0.44634016],[-0.00225241  0.0636558  -1.07325513],[ 2.54137952 -1.56245733  2.07986105],[-0.33234016  3.60877655 -3.25583683],4.871774998941396,0.5352921892536578
[ 0.92605948 -0.37078432 -0.65291856],[-0.00270811  0.06777507 -1.07611146],[ 0.03850546  3.06622012 -1.97474983],[-2.4278749  -1.21500014  4.33405411],[0.44356984 0.3998966  0.41682421 0.31123971],[ 1.71936059  1.14794433 -0.42605042 -1.77342689],[False False False],[False False False],[False False False],[False False False],[ 0.45879833 -0.46262202  0.71528546],[ 6.19273306e-04  6.55991694e-02 -1.08400791e+00],[ 2.53853578 -1.52017496  2.18256686],[-0.35466371  3.55930367 -3.26289585],4.84158220858119,0.5312998635090809
[ 1.18412841 -0.86949378 -0.99826175],[ 0.00621634  0.06063616 -1.08390034],[ 0.00779366  3.04780462 -1.98024012],[-2.40577954 -1.20223402  4.3176735 ],[0.4290182  0.4636166  0.4226038  0.44514056],[ 1.71936059  1.14794433 -0.42605042 -1.77342689],[False False False],[False False False],[False False False],[False False False],[ 0.43623276 -0.41364769  0.54089595],[ 0.00574394  0.06212613 -1.0967681 ],[ 2.56637882 -1.44409823  2.13241064],[-0.40564531  3.49985704 -3.27701036],4.811688303058398,0.5353507126942872
[ 0.20995569 -0.64115522 -0.81055189],[ 0.01161035  0.0551919  -1.09179119],[-0.01978628  3.03605979 -1.89951286],[-2.38364781 -1.18955125  4.30184438],[0.76887555 0.61637785 0.70043597 0.83595462],[ 1.61619067  0.77825004 -0.72267354 -1.89400935],[False False False],[False False False],[False False False],[False False False],[ 0.18701126 -0.22630148  0.13632059],[ 0.00880286  0.05910899 -1.10693769],[ 2.59804306 -1.38320993  2.00880833],[-0.45086658  3.451769   -3.27931832],4.78245946852848,0.5424992514737161
[-2.09445677 -0.25538354  0.08385845],[-0.00374783  0.05135729 -1.09272806],[-0.02268583  3.06103394 -1.68825351],[-2.36147313 -1.17700566  4.28755067],[0.29426952 0.36718558 0.36370735 0.44615306],[ 1.61619067  0.77825004 -0.72267354 -1.89400935],[False False False],[False False False],[False False False],[False False False],[-0.39190723  0.29521849 -0.38592823],[-0.00443987  0.05404651 -1.10559701],[ 2.63900337 -1.41993605  1.81408554],[-0.46632879  3.47540787 -3.21029527],4.7541474719931545,0.5485601734589287
[-1.92505627  0.3515297   0.36910581],[-0.02096947  0.05372062 -1.08976015],[-0.00375946  3.08964296 -1.64683541],[-2.33928056 -1.16451354  4.27337226],[0.17031572 0.33258044 0.31606014 0.17297488],[ 1.61619067  0.77825004 -0.72267354 -1.89400935],[False False False],[False False False],[False False False],[False False False],[-0.67607193  0.54455548 -0.61914679],[-0.01610639  0.05222805 -1.09759194],[ 2.64795383 -1.48945416  1.78310366],[-0.44840372  3.50608297 -3.1365913 ],4.7256627773793785,0.5465725431538158
[-0.95475207  0.29017345  0.28560398],[-0.03082264  0.05665309 -1.08720853],[ 0.01512165  3.10739127 -1.65680045],[-2.31707252 -1.1520501   4.25887969],[0.20121936 0.30027127 0.32320296 0.09191765],[ 1.61619067  0.77825004 -0.72267354 -1.89400935],[False False False],[False False False],[False False False],[False False False],[-0.58984357  0.48253462 -0.50599375],[-0.02074094  0.0509678  -1.09048839],[ 2.64823713 -1.53724609  1.72863735],[-0.43032404  3.51231437 -3.0890905 ],4.697234414300781,0.5473168049243289
[0.01257739 0.17088039 0.08352744],[-0.03240311  0.05779102 -1.08589214],[ 0.02738659  3.11209789 -1.70030361],[-2.29484758 -1.13961137  4.24400283],[0.15394902 0.28912163 0.16955318 0.06427656],[ 1.57459974  1.15987825 -0.23340157 -1.69363546],[False False False],[False False False],[False False False],[False False False],[-0.3288971   0.25626048 -0.20594487],[-0.01879735  0.04936507 -1.08651122],[ 2.64185016 -1.55580334  1.73350728],[-0.42237436  3.49187963 -3.07027438],4.668855128022842,0.5468062864107932
[ 0.56898915  0.3389998  -0.2664484 ],[-0.02862793  0.06047969 -1.08749231],[ 0.03380327  3.10742401 -1.77238325],[-2.27260981 -1.12719326  4.22863692],[0.20715243 0.23596603 0.16474778 0.05414471],[ 1.57459974  1.15987825 -0.23340157 -1.69363546],[False False False],[False False False],[False False False],[False False False],[ 0.3027675  -0.45509729  0.4758881 ],[-0.01624635  0.05404117 -1.09069785],[ 2.62332177 -1.55149298  1.88373913],[-0.41948947  3.45325142 -3.07051181],4.639930990850632,0.5406330875535625
[ 0.78982178  0.21035325 -0.55715384],[-0.02259531  0.06244783 -1.09167285],[ 0.03133036  3.09779565 -1.85500401],[-2.25036101 -1.11479491  4.21275113],[0.19207948 0.17209122 0.13327484 0.05299469],[ 1.57459974  1.15987825 -0.23340157 -1.69363546],[False False False],[False False False],[False False False],[False False False],[ 0.71573847 -0.74390371  0.8869352 ],[-0.0157537   0.06187601 -1.10206461],[ 2.60856796 -1.52376649  2.03994229],[-0.42757004  3.40612366 -3.0773058 ],4.61023920514229,0.5343338977283489
