ang_vel,ang_pos,lin_vel,lin_pos,agent_aux_state,past_actions,ally_ang_vel,ally_delta_ang_pos,ally_delta_lin_vel,ally_delta_lin_pos,target_ang_vel,target_delta_ang_pos,target_delta_lin_vel,target_delta_lin_pos,target_distance,hit_probability
[ 0.79819533  1.43458419 -0.90572661],[-0.18144018 -0.01620882  2.8969019 ],[-3.2962954   0.49690856 -0.19533104],[0.14195147 3.86453988 5.2547648 ],[0.27493788 0.12959078 0.21024875 0.28618315],[ 1.32952428 -2.60794449 -1.65135694 -2.57419276],[False False False],[False False False],[False False False],[False False False],[0.232063   0.07572895 0.62820025],[-0.18594497 -0.01721042  2.90700496],[-3.29981903 -0.37131296  0.21634961],[-1.83632217  1.58021701 -0.27174022],2.437828468560613,0.5641972016531811
[ 0.06157923  1.12684118 -0.83812898],[-0.17959582 -0.00764143  2.88821223],[-3.30106041  0.48808058 -0.28249187],[0.16765706 3.85419182 5.2516404 ],[0.20217566 0.08058597 0.12932588 0.17703967],[ 1.32952428 -2.60794449 -1.65135694 -2.57419276],[False False False],[False False False],[False False False],[False False False],[ 0.14425809 -0.01260167  0.48083717],[-0.18550806 -0.00863341  2.89393409],[-3.30149527 -0.40928568  0.21483124],[-1.81691069  1.56272109 -0.29071208],2.4140785338165083,0.5638270362055683
[-0.28932652  0.74441067 -0.89893721],[-1.81364462e-01 -1.81322717e-03  2.87973956e+00],[-3.30517552  0.47920705 -0.37161044],[0.19337849 3.84381535 5.2479657 ],[0.21669485 0.06098465 0.16878212 0.09954913],[ 0.47746015 -2.30868721 -0.88307518 -1.66420531],[False False False],[False False False],[False False False],[False False False],[ 0.04908781 -0.08784581  0.15823458],[-1.87907857e-01 -2.26703215e-03  2.88322550e+00],[-3.30168049 -0.45168285  0.23723664],[-1.79845105  1.54603053 -0.29865662],2.390362388447005,0.5632297047841843
[-0.43655869  0.34935591 -0.9721714 ],[-1.84806241e-01  4.19786239e-05  2.87128168e+00],[-3.31017718  0.4690281  -0.45051339],[0.21911583 3.83341585 5.24371179],[0.11367012 0.08891292 0.09011636 0.10029338],[ 0.47746015 -2.30868721 -0.88307518 -1.66420531],[False False False],[False False False],[False False False],[False False False],[-0.31386274 -0.3089361  -0.41338278],[-1.89356849e-01  1.57391360e-03  2.87713701e+00],[-3.30102467 -0.51482915  0.35936667],[-1.78202886  1.52875437 -0.29600434],2.366502765330767,0.5612099883501254
[-0.48691304  0.34920837 -1.01548209],[-1.88796096e-01  1.27183367e-03  2.86252107e+00],[-3.31511627  0.45831922 -0.53284691],[0.24487083 3.82300206 5.2388286 ],[0.07111822 0.09707627 0.06919651 0.09797729],[ 0.47746015 -2.30868721 -0.88307518 -1.66420531],[False False False],[False False False],[False False False],[False False False],[-0.26765228 -0.42341191 -0.55160878],[-0.19090109  0.00625799  2.87316144],[-3.2998644  -0.58031986  0.47976209],[-1.76620579  1.51102123 -0.29032614],2.342425512760857,0.5587085140701463
[-0.49935659  0.42275726 -1.05073419],[-0.19295622  0.00292908  2.85335066],[-3.31943891  0.44728458 -0.61811198],[0.27064403 3.81257643 5.23330141],[0.05653349 0.0942303  0.07077457 0.09747797],[ 0.47746015 -2.30868721 -0.88307518 -1.66420531],[False False False],[False False False],[False False False],[False False False],[-0.10688244 -0.31922338 -0.3812634 ],[-0.19395336  0.0108167   2.86757997],[-3.2970921  -0.62952767  0.50156478],[-1.75052132  1.49304033 -0.28493356],2.318335926585013,0.5578505067567161
[-0.16559539  0.58516319 -0.96086122],[-0.19576961  0.00557625  2.84422301],[-3.32253438  0.43668798 -0.68340594],[0.29642967 3.80212107 5.22722528],[0.29593013 0.44128705 0.48486241 0.3839113 ],[ 0.94287509 -2.99742579 -0.92014974 -2.01558208],[False False False],[False False False],[False False False],[False False False],[-0.02885619 -0.15948967 -0.10908684],[-0.19637169  0.01518245  2.86009152],[-3.29311611 -0.67336551  0.50400978],[-1.73401435  1.47539759 -0.28311672],2.294288316736132,0.5573415211961219
[ 0.86098174  0.67722018 -0.57716465],[-0.18956781  0.0099917   2.83776985],[-3.32321715  0.42984024 -0.70843088],[0.32219706 3.79154245 5.22109712],[0.16876764 0.18000787 0.24271678 0.24756827],[ 0.94287509 -2.99742579 -0.92014974 -2.01558208],[False False False],[False False False],[False False False],[False False False],[0.29557095 0.20067379 0.30433143],[-0.19178014  0.01867976  2.85195735],[-3.29062244 -0.70512975  0.54312941],[-1.71263189  1.46046683 -0.29633245],2.270216790392878,0.5561292884849336
[ 0.70535525  0.71261551 -0.35884643],[-0.18311846  0.0151153   2.83339784],[-3.32184069  0.42900693 -0.78729915],[0.34796778 3.78091102 5.21454481],[0.15923815 0.0954482  0.1326689  0.20968977],[ 0.94287509 -2.99742579 -0.92014974 -2.01558208],[False False False],[False False False],[False False False],[False False False],[0.48623736 0.54707805 0.45921212],[-0.18918969  0.01952649  2.84367336],[-3.29069672 -0.73337538  0.63933755],[-1.68790446  1.44910354 -0.30916899],2.2459982219109818,0.5536889714385316
[ 0.33762745  0.74315686 -0.27362119],[-0.17966394  0.0207662   2.82994186],[-3.31879146  0.43284465 -0.87706682],[0.3737501  3.77025277 5.20743373],[0.14123258 0.06526053 0.07692206 0.15604527],[ 0.94287509 -2.99742579 -0.92014974 -2.01558208],[False False False],[False False False],[False False False],[False False False],[0.44655566 0.51067403 0.35892403],[-0.18957969  0.02076485  2.83694595],[-3.29174296 -0.73961405  0.65396457],[-1.66158964  1.44037284 -0.31767648],2.2218173623273767,0.5531625942624174
[ 0.05315179  0.59239616 -0.29782345],[-0.17873513  0.02580663  2.82666228],[-3.31530652  0.4386446  -0.96712739],[0.3995468  3.75957625 5.1997185 ],[0.21226213 0.06162651 0.12928406 0.08515969],[-0.24515592 -2.14166117 -0.36115298 -1.62031412],[False False False],[False False False],[False False False],[False False False],[0.23713257 0.23783466 0.10625131],[-0.19123368  0.02296815  2.8319445 ],[-3.2939022  -0.74848574  0.68859615],[-1.63536568  1.43261243 -0.32100501],2.1976904907061825,0.5520990352681927
[-0.17967717  0.26505413 -0.41190165],[-0.17991389  0.02781608  2.82303121],[-3.31440123  0.44351737 -1.04532034],[0.42535674 3.74888011 5.19140906],[0.1634812  0.12056915 0.0790979  0.11359251],[-0.24515592 -2.14166117 -0.36115298 -1.62031412],[False False False],[False False False],[False False False],[False False False],[-0.27687372 -0.3212488  -0.58367294],[-0.19101734  0.02656556  2.83179784],[-3.29855566 -0.78092235  0.82774731],[-1.61135671  1.42403316 -0.31536737],2.1734298830838137,0.5481085017086006
[-0.30375336  0.25140387 -0.51510401],[-0.1823797   0.02908514  2.81863364],[-3.31418926  0.44704572 -1.12268961],[0.45118059 3.73816634 5.18249388],[0.12338626 0.12689476 0.06029454 0.10121583],[-0.24515592 -2.14166117 -0.36115298 -1.62031412],[False False False],[False False False],[False False False],[False False False],[-0.59475421 -0.36973043 -0.70721138],[-0.18862321  0.03124047  2.83358126],[-3.30256643 -0.81583696  0.95012187],[-1.58880241  1.41436651 -0.30568323],2.1489923120923287,0.5440640534742187
[-0.34105943  0.32081313 -0.59674176],[-0.18532805  0.03066962  2.81342835],[-3.31349325  0.44907308 -1.20353896],[0.47701958 3.7274376  5.17295613],[0.09344814 0.11938582 0.0538514  0.09465035],[-0.24515592 -2.14166117 -0.36115298 -1.62031412],[False False False],[False False False],[False False False],[False False False],[-0.54204793 -0.14857967 -0.50849387],[-0.18690538  0.03442008  2.8331067 ],[-3.30212071 -0.83821848  0.97524029],[-1.56711291  1.40377758 -0.29566899],2.12458337469226,0.5428668728543493
[ 0.00307703  0.50967865 -0.50012713],[-0.18692577  0.03338745  2.80812239],[-3.31113636  0.4501269  -1.23716138],[0.50285531 3.71665961 5.16299959],[0.50531077 0.6176588  0.67147773 0.61047267],[ 0.95211291 -3.0895164  -0.67212743 -1.94980955],[False False False],[False False False],[False False False],[False False False],[-0.26648675 -0.00643741 -0.15741105],[-0.18543901  0.03754959  2.83006532],[-3.29923782 -0.85172064  0.95437442],[-1.54489484  1.39311798 -0.28924012],2.1002708481048504,0.5432850138679497
[0.92585107 0.79265881 0.41905411],[-0.17950997  0.03979729  2.80847291],[-3.30326728  0.46163609 -1.1610737 ],[0.52858051 3.70563608 5.15378921],[0.34328741 0.32033592 0.44143206 0.4677907 ],[ 0.95211291 -3.0895164  -0.67212743 -1.94980955],[False False False],[False False False],[False False False],[False False False],[0.3219557  0.10760392 0.45327554],[-0.1796313   0.0433221   2.82786543],[-3.30035285 -0.81720993  0.89141957],[-1.51326005  1.38943571 -0.29953114],2.076103678693383,0.5455820074384609
[0.41891287 0.79019724 1.0793247 ],[-0.17438679  0.04783039  2.8153583 ],[-3.29077899  0.49755374 -1.19173575],[0.55425165 3.69447863 5.14467966],[0.23305507 0.14566078 0.18741531 0.26339233],[ 0.95211291 -3.0895164  -0.67212743 -1.94980955],[False False False],[False False False],[False False False],[False False False],[0.4258635  0.08975094 0.63490067],[-0.17811664  0.05048064  2.82936504],[-3.31465993 -0.75764392  0.9313477 ],[-1.47222987  1.39612685 -0.3063233 ],2.051941743100228,0.5445250015396205
[0.01349796 0.72789229 1.06448692],[-0.17342067  0.05558729  2.82330572],[-3.27673004  0.54099356 -1.26674445],[0.57991636 3.68327383 5.13515785],[0.22040034 0.21290761 0.16817008 0.16728227],[ 0.95211291 -3.0895164  -0.67212743 -1.94980955],[False False False],[False False False],[False False False],[False False False],[0.25948104 0.07295562 0.44804866],[-0.17962589  0.05756763  2.83309743],[-3.32854273 -0.68488477  0.93878479],[-1.42997614  1.40491495 -0.30604526],2.0278761007948,0.5443286939672415
[-0.13764155  0.4665736   0.68574517],[-0.17365185  0.0615305   2.82919005],[-3.26446387  0.57801419 -1.33722221],[0.60558006 3.67203282 5.12515855],[0.34417314 0.22349105 0.1481997  0.08988511],[-0.43216926 -2.36753845  0.42458674 -1.0280633 ],[False False False],[False False False],[False False False],[False False False],[0.15891994 0.06030654 0.07329732],[-0.18131115  0.06309468  2.83726658],[-3.33961888 -0.62993148  0.96452105],[-1.39149623  1.41010303 -0.30169742],2.003914577342867,0.5434811073603389
[-0.4750971  -0.01864028 -0.01960647],[-0.17707617  0.06212853  2.83041848],[-3.26071979  0.60114676 -1.3867389 ],[0.6312374  3.66075    5.11472174],[0.28730498 0.273064   0.08473817 0.1074386 ],[-0.43216926 -2.36753845  0.42458674 -1.0280633 ],[False False False],[False False False],[False False False],[False False False],[-0.005552    0.43316178 -0.5236641 ],[-0.18508914  0.06105631  2.84165603],[-3.35176074 -0.62636068  1.08195419],[-1.362208    1.40803042 -0.28604704],1.9798947475448323,0.5393132696643081
[-0.52374619  0.03328913 -0.59734861],[-0.18171039  0.06141997  2.82650385],[-3.26064545  0.60879385 -1.44038762],[0.65689103 3.64942931 5.10381902],[0.19772475 0.23676293 0.06245999 0.10229254],[-0.43216926 -2.36753845  0.42458674 -1.0280633 ],[False False False],[False False False],[False False False],[False False False],[ 0.00190791  0.74830528 -0.72985086],[-0.18964657  0.05433669  2.84375781],[-3.35782832 -0.65525654  1.18315162],[-1.34050695  1.39874654 -0.26760863],1.9557773742895561,0.5352574353746182
[-0.45796078  0.22019553 -0.90901833],[-0.18610062  0.06156658  2.81924263],[-3.26035429  0.60623379 -1.50896828],[0.68254984 3.63808208 5.09237119],[0.11280325 0.15575758 0.05337247 0.09040361],[-0.43216926 -2.36753845  0.42458674 -1.0280633 ],[False False False],[False False False],[False False False],[False False False],[-0.03005409  0.62776287 -0.55137465],[-0.19379381  0.04883628  2.84153289],[-3.3556261  -0.68905572  1.19404093],[-1.32271759  1.38521783 -0.25156188],1.93175921329464,0.5344039712980813
[-0.10217967  0.47750678 -0.76684523],[-0.18883747  0.06335118  2.81146347],[-3.25744495  0.60090382 -1.54070768],[0.70819708 3.62668554 5.08051664],[0.48057094 0.58798222 0.67091481 0.64082349],[ 0.18498541 -3.92049789 -0.73321813 -1.78407359],[False False False],[False False False],[False False False],[False False False],[-0.06424052  0.35806908 -0.15986668],[-0.19611506  0.04694624  2.83614932],[-3.35065584 -0.71860093  1.17366422],[-1.30468795  1.37119715 -0.24011436],1.907890767893278,0.5349875931010444
[0.43351101 1.0290409  0.88431653],[-0.18467904  0.07139583  2.81327869],[-3.24263095  0.62113137 -1.38819593],[0.73365591 3.61500468 5.06971636],[0.66766211 0.647635   0.78311356 0.85481639],[ 0.18498541 -3.92049789 -0.73321813 -1.78407359],[False False False],[False False False],[False False False],[False False False],[-0.08983479 -0.38228566  0.38937177],[-0.19124523  0.05654697  2.83558506],[-3.34765032 -0.65874533  1.0456827 ],[-1.27117432  1.36935336 -0.24361395],1.884240042574013,0.5407950013018098
[-0.67222077  1.33104434  2.37577392],[-0.18698103  0.08594631  2.82930733],[-3.21366573  0.70010033 -1.26238468],[0.75885103 3.60295708 5.06052189],[0.34711092 0.25341214 0.30367034 0.34953547],[ 0.18498541 -3.92049789 -0.73321813 -1.78407359],[False False False],[False False False],[False False False],[False False False],[-0.03252016 -0.73283705  0.40777262],[-0.19314734  0.07699105  2.84798848],[-3.36102083 -0.50042124  0.9281508 ],[-1.2160936   1.38752068 -0.24205212],1.8608295189642219,0.5458552703530287
[-0.9632012   0.94834714  2.05997804],[-0.19381062  0.09806022  2.84582546],[-3.1841701   0.78489237 -1.3071339 ],[0.78398129 3.59080435 5.05129148],[0.31932498 0.3625264  0.27408429 0.15480911],[ 0.18498541 -3.92049789 -0.73321813 -1.78407359],[False False False],[False False False],[False False False],[False False False],[-0.00405662 -0.63437859  0.28176273],[-0.19997077  0.09468732  2.86193791],[-3.37400376 -0.35566903  0.90217462],[-1.16151579  1.40523157 -0.2301778 ],1.8376007508038965,0.5468673655914582
[-0.52050224  0.29346507  0.49000944],[-0.19795016  0.10430651  2.85362981],[-3.16567028  0.8348333  -1.2992023 ],[0.8090416  3.57854874 5.04199411],[0.7547723  0.68652281 0.48889149 0.36266725],[-0.87808824 -2.26120782  0.63041097 -1.02446556],[False False False],[False False False],[False False False],[False False False],[-0.05662982 -0.30569088  0.05991436],[-0.20390945  0.10450151  2.86861656],[-3.37302547 -0.26878051  0.85092083],[-1.12146431  1.40975166 -0.21809677],1.8145655520485675,0.548837467726845
[ 0.00641911 -0.68099319 -2.8774762 ],[-0.2015274   0.09579445  2.83803124],[-3.17986053  0.79930495 -1.13433744],[0.83386468 3.56601845 5.03367594],[0.71928565 0.81508785 0.4804321  0.42828087],[-0.87808824 -2.26120782  0.63041097 -1.02446556],[False False False],[False False False],[False False False],[False False False],[-0.19066773  0.39867194 -0.24578133],[-0.20613099  0.09411165  2.85440139],[-3.35701329 -0.3443462   0.76256516],[-1.11964586  1.38444635 -0.19968604],1.7916955837247062,0.5521888437304463
[ 0.89312725 -0.27238416 -5.32661385],[-0.19818113  0.08521183  2.79713885],[-3.20793861  0.67417983 -1.03273679],[0.85844238 3.55319956 5.02638395],[0.32791494 0.29842775 0.32559037 0.32712509],[-0.87808824 -2.26120782  0.63041097 -1.02446556],[False False False],[False False False],[False False False],[False False False],[ 0.01182317  0.72698365 -0.25618353],[-0.20237289  0.0774753   2.81567187],[-3.31778635 -0.59426773  0.70067992],[-1.15045834  1.3291173  -0.19752557],1.7689328796089374,0.5541447619303773
[ 0.48856085 -0.40945348 -5.68896827],[-0.19649755  0.07276648  2.75099826],[-3.23582003  0.53157717 -1.03794762],[0.88294469 3.5402706  5.01904447],[0.24010406 0.13022664 0.47453654 0.49385018],[-0.87808824 -2.26120782  0.63041097 -1.02446556],[False False False],[False False False],[False False False],[False False False],[ 0.11830534  0.49402784 -0.16487429],[-0.20151118  0.06029719  2.77110128],[-3.25235812 -0.87805331  0.64157493],[-1.18589328  1.26748224 -0.19194286],1.7463379278190982,0.5552844956599259
[ 0.04563958 -0.38473054 -4.44760058],[-0.19802976  0.06110909  2.71154248],[-3.2556312   0.41359297 -1.00758037],[0.9073615  3.52722153 5.0117458 ],[0.11391642 0.1640087  0.63725231 0.67629156],[ 0.40664363 -3.31802893 -1.45416856 -0.79342866],[False False False],[False False False],[False False False],[False False False],[ 0.131454    0.19679326 -0.03808014],[-0.20412144  0.04627241  2.73227874],[-3.17689726 -1.10855005  0.56094134],[-1.21018634  1.21441418 -0.18067926],1.7239483078258486,0.557067957959299
[-0.33762073  0.17435952 -1.47172742],[-0.20098225  0.05763201  2.69314585],[-3.26008009  0.37025856 -0.95281377],[0.93164654 3.51399957 5.00483305],[0.07068948 0.10226373 0.60202866 0.66075258],[ 0.40664363 -3.31802893 -1.45416856 -0.79342866],[False False False],[False False False],[False False False],[False False False],[ 0.06925688 -0.37923094  0.19643396],[-0.20777839  0.04502531  2.71287364],[-3.14192864 -1.208085    0.54532413],[-1.20539472  1.18893138 -0.17078815],1.7016764855179232,0.5576968970477976
[-0.85797588  0.75941195  1.47140158],[-0.20679758  0.06423522  2.69909112],[-3.24987383  0.41514743 -0.94202418],[0.95581699 3.50062192 4.99819204],[0.05418942 0.08740508 0.42861117 0.45422348],[ 0.40664363 -3.31802893 -1.45416856 -0.79342866],[False False False],[False False False],[False False False],[False False False],[ 0.0453633  -0.4541481   0.46307175],[-0.21404136  0.05573275  2.71517527],[-3.16686351 -1.15175907  0.56258423],[-1.16886472  1.19509477 -0.16146617],1.6794545454031307,0.5575800706692033
[-0.71872387  0.75032135  2.7410547 ],[-0.21238949  0.07524114  2.71863599],[-3.2303844   0.50749764 -0.99040404],[0.97993348 3.48715796 4.99137418],[0.12396845 0.2325363  0.31751285 0.18339932],[ 0.40664363 -3.31802893 -1.45416856 -0.79342866],[False False False],[False False False],[False False False],[False False False],[-0.01630925 -0.33016227  0.40061816],[-0.21960908  0.06979112  2.73117359],[-3.2149651  -0.99570875  0.54576115],[-1.11502157  1.21672703 -0.15257494],1.6574006426209271,0.5581475218494932
[0.07875408 0.25845166 1.98760229],[-0.21186661  0.08295396  2.73739234],[-3.21193042  0.58945596 -1.01007227],[1.00400185 3.47361673 4.98430698],[0.72784305 0.6528381  0.4314209  0.31203506],[-0.64315057 -1.3919971   0.80348778 -1.7631439 ],[False False False],[False False False],[False False False],[False False False],[-0.03088015 -0.08944204  0.18033114],[-0.21886404  0.0790624   2.7477861 ],[-3.25001597 -0.84593378  0.52759547],[-1.06319062  1.2340597  -0.14724711],1.6355302939947625,0.5590346226282599
[ 0.50035796 -0.49509865 -2.11328677],[-0.21025103  0.07702451  2.73055919],[-3.21620014  0.5791754  -0.87408739],[1.02785878 3.45983008 4.97799712],[0.75235026 0.88050981 0.35756512 0.30882481],[-0.64315057 -1.3919971   0.80348778 -1.7631439 ],[False False False],[False False False],[False False False],[False False False],[ 0.15489735  0.30385257 -0.09691066],[-0.21842602  0.07135073  2.74143667],[-3.23478021 -0.86345016  0.45952994],[-1.04669861  1.22058039 -0.13778338],1.6138087632412745,0.5614325276243863
[ 1.67965648  0.61921261 -5.89873207],[-0.20030107  0.07136077  2.68602864],[-3.23245465  0.44197236 -0.79771217],[1.05147434 3.44576537 4.9726411 ],[0.33312704 0.37234026 0.1544413  0.27228621],[-0.64315057 -1.3919971   0.80348778 -1.7631439 ],[False False False],[False False False],[False False False],[False False False],[ 0.20791946  0.37135715 -0.18287253],[-0.21044845  0.06250125  2.6983931 ],[-3.14720517 -1.12234251  0.40569439],[-1.0726213   1.16704625 -0.15028663],1.5921995717286568,0.5631068134144805
[ 1.00614051  0.93549883 -7.14769085],[-0.19378785  0.0676562   2.62774797],[-3.24328652  0.26236176 -0.8475002 ],[1.07502014 3.43160405 4.96717252],[0.31515092 0.16197393 0.40603576 0.46601377],[-0.64315057 -1.3919971   0.80348778 -1.7631439 ],[False False False],[False False False],[False False False],[False False False],[ 0.13513006  0.24484448 -0.14678419],[-0.20521344  0.05647168  2.6414035 ],[-3.00250378 -1.45655674  0.3644974 ],[-1.10985118  1.09943073 -0.16372909],1.5707720370789557,0.5638157996738511
[ 0.19489611  0.78902722 -6.71778419],[-0.1950535   0.06284953  2.56863807],[-3.24501824  0.0848239  -0.8482742 ],[1.09847404 3.41733702 4.96172901],[0.13853066 0.11810582 0.69238317 0.71182592],[ 0.11375727 -3.47591829 -1.93648672 -0.57844937],[False False False],[False False False],[False False False],[False False False],[-0.00062549 -0.00016896 -0.06630168],[-0.20688003  0.05086911  2.58307226],[-2.81821095 -1.76969081  0.28453488],[-1.14432891  1.03135804 -0.16731771],1.5495751886204214,0.5653853969116758
[-0.05012832  0.79544399 -3.56067707],[-0.19742154  0.06228712  2.53031434],[-3.23810158 -0.02200043 -0.77816464],[1.12174184 3.40289461 4.95688496],[0.16254546 0.07216845 0.80110461 0.7702888 ],[ 0.11375727 -3.47591829 -1.93648672 -0.57844937],[False False False],[False False False],[False False False],[False False False],[-0.1698514  -0.41260071  0.05114307],[-0.20820293  0.05294865  2.54441745],[-2.68485696 -1.95316196  0.23414195],[-1.15414753  0.98790148 -0.16879799],1.5285609662215591,0.5671464654026024
[0.07398992 0.25822956 0.99586946],[-0.19697825  0.06512022  2.52874288],[-3.23284036 -0.01046907 -0.68677012],[1.14477684 3.38825224 4.95288333],[0.15807226 0.05668942 0.70141878 0.65861441],[ 0.11375727 -3.47591829 -1.93648672 -0.57844937],[False False False],[False False False],[False False False],[False False False],[-0.27787818 -0.74509172  0.1489577 ],[-0.20576812  0.06166169  2.54189895],[-2.68424755 -1.93346656  0.18020195],[-1.12770093  0.98678133 -0.16661404],1.507715831000809,0.5692726275952897
[ 0.12521633 -0.05334121  4.13666954],[-0.19351021  0.07044372  2.55863187],[-3.22797879  0.1014993  -0.65600995],[1.16764524 3.37346994 4.94928841],[0.08647169 0.07011168 0.30889814 0.35712917],[ 0.11375727 -3.47591829 -1.93648672 -0.57844937],[False False False],[False False False],[False False False],[False False False],[-0.31278457 -0.67889045  0.17529745],[-0.19969005  0.07284761  2.57036767],[-2.79319133 -1.73835806  0.11184252],[-1.07052587  1.01948787 -0.16197959],1.4871511473530865,0.5710689229523664
[0.01200553 0.02682723 3.889025  ],[-0.19101883  0.07749088  2.59277808],[-3.21770244  0.22853165 -0.69282778],[1.19046173 3.35863444 4.94541442],[0.46970068 0.48464868 0.22164076 0.15129585],[-0.56635606 -2.23207378  1.58542812 -1.29502034],[False False False],[False False False],[False False False],[False False False],[-0.25238831 -0.39495704  0.15526617],[-0.1948996   0.08416298  2.60320688],[-2.90881627 -1.52636964  0.12393139],[-1.0075438   1.05437216 -0.15709788],1.4668077252754124,0.5712528789490563
[0.38245654 0.0838724  0.94314971],[-0.18753614  0.08051046  2.6072028 ],[-3.2092126   0.28905464 -0.68507079],[1.21318723 3.34371488 4.94149878],[0.53474015 0.60385267 0.10808356 0.08367667],[-0.56635606 -2.23207378  1.58542812 -1.29502034],[False False False],[False False False],[False False False],[False False False],[-0.02249046  0.49374558  0.15064555],[-0.19108251  0.08487484  2.61633108],[-2.95901026 -1.43798651  0.19419445],[-0.96517636  1.06640193 -0.15418353],1.4465652580128816,0.5708105825588572
[ 1.07701154  0.70520526 -1.91341362],[-0.18095983  0.08299701  2.59558449],[-3.20462968  0.26370926 -0.69038822],[1.23579825 3.32869319 4.93768589],[0.4266092  0.48366407 0.07593503 0.06094016],[-0.56635606 -2.23207378  1.58542812 -1.29502034],[False False False],[False False False],[False False False],[False False False],[-0.11294715  1.06272043  0.1078397 ],[-0.18388385  0.0787876   2.60372604],[-2.93128368 -1.49816606  0.24997749],[-0.94939109  1.05240302 -0.16028248],1.4263891606588,0.5704793352192635
[ 1.11233339  0.78749998 -3.43773565],[-0.17323885  0.08526159  2.56824027],[-3.20087844  0.18610842 -0.74378859],[1.25834089 3.31360603 4.93370101],[0.30682177 0.20050754 0.09818286 0.17083788],[-0.56635606 -2.23207378  1.58542812 -1.29502034],[False False False],[False False False],[False False False],[False False False],[-0.15929411  0.82157194  0.06143498],[-0.17484296  0.07357428  2.57577454],[-2.84768615 -1.63545613  0.2383094 ],[-0.94901945  1.02379661 -0.17110068],1.4064397845609462,0.5710093179403182
[ 0.61387977  0.59538511 -3.81207069],[-0.17024587  0.08477243  2.53589045],[-3.19641756  0.0931986  -0.81062127],[1.28085657 3.29848737 4.92929213],[0.1288122  0.12007484 0.3799804  0.35377899],[ 0.50934577 -2.21601272 -1.75397921 -1.115242  ],[False False False],[False False False],[False False False],[False False False],[-0.13050134  0.2595496   0.01037958],[-0.17068275  0.06925551  2.54315082],[-2.74176168 -1.80167441  0.24697693],[-0.95359784  0.99143407 -0.17527948],1.3867275342186067,0.5710073775265743
[ 0.68099131  0.32615032 -2.89968454],[-0.16689016  0.08364285  2.50886068],[-3.19002666  0.0162392  -0.84512193],[1.30332082 3.28332729 4.92460158],[0.16864551 0.07554282 0.50116924 0.48112164],[ 0.50934577 -2.21601272 -1.75397921 -1.115242  ],[False False False],[False False False],[False False False],[False False False],[-0.1584964  -0.89125293  0.07348062],[-0.16613764  0.0731783   2.51574812],[-2.65007867 -1.94379091  0.31360594],[-0.9525869   0.96455598 -0.17711879],1.3671726695652395,0.5704281548756802
[ 0.56018082  0.09712821 -1.18106042],[-0.16294792  0.0824103   2.49534962],[-3.18405336 -0.01824073 -0.85195428],[1.32569647 3.2681098  4.91984757],[0.12560721 0.05993023 0.44470249 0.48150278],[ 0.50934577 -2.21601272 -1.75397921 -1.115242  ],[False False False],[False False False],[False False False],[False False False],[-0.33108461 -1.53920871 -0.05260149],[-0.15954727  0.08444598  2.50237783],[-2.60399293 -2.01048758  0.36657401],[-0.93887003  0.95088906 -0.17542209],1.3477536304922104,0.5701999736865762
[0.07479024 0.39889594 0.37431521],[-0.16115669  0.08489835  2.49537294],[-3.17670464 -0.00609356 -0.88180762],[1.34799821 3.25284592 4.91494618],[0.08487791 0.05330278 0.28494266 0.37480953],[ 0.50934577 -2.21601272 -1.75397921 -1.115242  ],[False False False],[False False False],[False False False],[False False False],[-0.27885047 -1.30867051 -0.08233718],[-0.15526783  0.09853571  2.50297198],[-2.60516172 -1.9915316   0.34500652],[-0.91161658  0.95109343 -0.17204767],1.3286172897137682,0.5710551658530049
[-0.31476951  0.5494673   1.03475933],[-0.16265686  0.09102383  2.5024976 ],[-3.16656694  0.03339389 -0.94704905],[1.37026558 3.23755666 4.90966172],[0.25595158 0.15430298 0.19590598 0.16271296],[-0.19053601 -1.29583037  0.2944786  -1.22288036],[False False False],[False False False],[False False False],[False False False],[-0.04575439 -0.62680247 -0.09518662],[-0.15570424  0.11198454  2.51085854],[-2.63902666 -1.93781452  0.35910218],[-0.87676426  0.95857519 -0.16699513],1.3097592686574624,0.5708848752568744
[-0.52459933  0.21726583  0.70266705],[-0.16607896  0.09433902  2.50900033],[-3.15810836  0.07164111 -1.00901008],[1.39251311 3.22224953 4.90390232],[0.28965139 0.27316079 0.09759764 0.11362519],[-0.19053601 -1.29583037  0.2944786  -1.22288036],[False False False],[False False False],[False False False],[False False False],[ 0.48882359  0.77122879 -0.05703612],[-0.16186484  0.11162321  2.51795554],[-2.6772273  -1.902183    0.45357452],[-0.84343078  0.96480955 -0.1568559 ],1.2910603063780992,0.5687249410457524
[-0.6013339   0.21111252  0.00266047],[-0.17090028  0.09623601  2.51020156],[-3.1501305   0.09421055 -1.06664576],[1.41473651 3.20692245 4.89768774],[0.2706413  0.27989704 0.06496031 0.08743524],[-0.19053601 -1.29583037  0.2944786  -1.22288036],[False False False],[False False False],[False False False],[False False False],[0.68449498 1.286285   0.08772459],[-0.17235913  0.10280616  2.51866096],[-2.69415708 -1.89207415  0.53014319],[-0.81550865  0.96610365 -0.14441825],1.272504320990404,0.5666903022737677
