time/total_timesteps,time/fps,time/time_elapsed,rew_vec_envs,time/iterations,train/explained_variance,train/std,train/clip_range,train/loss,train/approx_kl,train/n_updates,train/entropy_loss,train/value_loss,train/learning_rate,train/clip_fraction,train/policy_gradient_loss
2359296,605,3897,316.91322231292725,144,0.7913469523191452,0.5744855403900146,0.2,20.846939086914062,0.034360614,1430,-3.369835626333952,397.35500888228415,0.001,0.216845703125,-0.0014445580174651696
2375680,604,3928,499.7273054122925,145,0.7469351887702942,0.5757002830505371,0.2,14.817943572998047,0.030133879,1440,-3.369626562297344,374.06143446564676,0.001,0.256512451171875,0.0001641111970457132
2392064,604,3958,375.8893389701843,146,0.7405598759651184,0.5743520855903625,0.2,172.70797729492188,0.034836616,1450,-3.37009677067399,468.7221880793571,0.001,0.241595458984375,0.003034682105317188
2408448,603,3989,361.29336166381836,147,0.7547588348388672,0.5697768926620483,0.2,26.28313636779785,0.020336997,1460,-3.351347691565752,378.7600866854191,0.001,0.2185791015625,-0.0026963456941302864
2424832,603,4019,300.0964298248291,148,0.7637241333723068,0.5692328810691833,0.2,112.12034606933594,0.03793037,1470,-3.337671011686325,296.2752006947994,0.001,0.27342529296875,0.0023047494600177743
2441216,602,4050,296.1024475097656,149,0.7006869614124298,0.5700758099555969,0.2,28.965675354003906,0.026723772,1480,-3.340691675245762,344.9741999924183,0.001,0.235369873046875,-0.0001956370908374083
2457600,602,4080,541.0053100585938,150,0.7152811288833618,0.5702178478240967,0.2,13.947596549987793,0.022092216,1490,-3.3361244104802608,371.74401770234107,0.001,0.17266845703125,-0.0015032178547699005
2473984,601,4111,251.6016788482666,151,0.7348887324333191,0.5714250802993774,0.2,18.52037239074707,0.025787406,1500,-3.33987805172801,438.59333250522616,0.001,0.20570068359375,-0.0016010827297577635
2490368,601,4141,237.93006229400635,152,0.7476850748062134,0.5687257647514343,0.2,30.983856201171875,0.020571532,1510,-3.3228567123413084,462.9788776755333,0.001,0.15980224609375,-0.0023865534913056763
2506752,600,4172,336.28809356689453,153,0.7496660649776459,0.5679532289505005,0.2,13.428914070129395,0.038763404,1520,-3.308536058664322,157.9766081660986,0.001,0.3198974609375,0.006825742321598227
2523136,600,4204,387.86125564575195,154,0.6798824071884155,0.5649908185005188,0.2,75.1304931640625,0.023011014,1530,-3.3069371320307255,450.4575069308281,0.001,0.216778564453125,-0.0001822910106056952
2539520,599,4235,513.093427658081,155,0.6523873805999756,0.5573199391365051,0.2,52.70355224609375,0.03629172,1540,-3.271555698662996,473.53945372104647,0.001,0.180889892578125,-0.003585926819141605
2555904,598,4267,316.9895191192627,156,0.7438954412937164,0.5585525035858154,0.2,115.87632751464844,0.017639548,1550,-3.2557637743651866,406.2897932767868,0.001,0.17965087890625,-0.0014166243825457058
2572288,598,4298,233.562087059021,157,0.7116706967353821,0.5530062913894653,0.2,112.93360137939453,0.032837316,1560,-3.2304995737969877,465.1910330057144,0.001,0.18463134765625,-0.0027629324671579526
2588672,597,4329,321.5449447631836,158,0.8283262699842453,0.5533843636512756,0.2,65.25251770019531,0.029772714,1570,-3.214213224500418,152.12068959772586,0.001,0.28388671875,0.005217095535772387
2605056,597,4361,347.79425144195557,159,0.7573492527008057,0.5524981021881104,0.2,11.699384689331055,0.019640394,1580,-3.2052306734025477,306.6133817315102,0.001,0.24129638671875,5.7255269712186416e-05
2621440,596,4392,314.04497146606445,160,0.7856588959693909,0.5505936145782471,0.2,34.61469268798828,0.020778704,1590,-3.1932927295565605,332.37084891200067,0.001,0.20491943359375,-0.000953327721072128
2637824,596,4424,288.5391483306885,161,0.7809780985116959,0.5497789978981018,0.2,68.35267639160156,0.04978612,1600,-3.1874090790748597,275.14240566492083,0.001,0.225616455078125,0.0010168773616896943
2654208,595,4455,544.984052658081,162,0.6902849078178406,0.5493577718734741,0.2,311.113037109375,0.025995538,1610,-3.18216759711504,403.2664808034897,0.001,0.211248779296875,-0.0003335348334076116
2670592,595,4487,414.17171478271484,163,0.7277698516845703,0.5466447472572327,0.2,40.22899627685547,0.025907263,1620,-3.170792652666569,442.10993642807006,0.001,0.173077392578125,-0.001580912909048493
2686976,594,4519,272.74223709106445,164,0.8033340871334076,0.5467898845672607,0.2,219.490478515625,0.037042953,1630,-3.141882685571909,261.68231738209727,0.001,0.225994873046875,0.000615137790737208
2703360,593,4551,242.1292028427124,165,0.7179739773273468,0.5384793281555176,0.2,48.11712646484375,0.022834357,1640,-3.1275472827255726,578.7081195831299,0.001,0.21419677734375,2.6593462644086684e-05
2719744,593,4583,280.6944160461426,166,0.6614580154418945,0.5357043743133545,0.2,57.959442138671875,0.019903984,1650,-3.087152522802353,626.9994241595268,0.001,0.1702880859375,-0.0016735465698729968
2736128,592,4614,420.8571901321411,167,0.7178467512130737,0.5356948971748352,0.2,776.2282104492188,0.02407529,1660,-3.080745720863342,500.72439547777174,0.001,0.1936767578125,-0.0020750912037328815
2752512,592,4646,456.79378509521484,168,0.7025683224201202,0.5347079038619995,0.2,28.323959350585938,0.031858996,1670,-3.0775014840066435,556.8438502788543,0.001,0.21470947265625,-0.0015952928035403602
2768896,591,4678,350.3193416595459,169,0.7987312227487564,0.5359299778938293,0.2,443.0804138183594,0.0322732,1680,-3.065344638377428,255.13271061778067,0.001,0.269390869140625,0.002025039276122698
2785280,591,4710,206.57554817199707,170,0.6464357376098633,0.533841073513031,0.2,35.59324645996094,0.024355548,1690,-3.067754178494215,417.07190383672713,0.001,0.22198486328125,-0.002064834124757908
2801664,590,4741,244.8443603515625,171,0.7663260251283646,0.5338590145111084,0.2,22.18070411682129,0.031441297,1700,-3.0459726221859453,322.9727405250072,0.001,0.245672607421875,3.4793946906575004e-05
2818048,590,4772,416.43444633483887,172,0.7805391550064087,0.5332651138305664,0.2,51.928001403808594,0.030049175,1710,-3.0489841237664224,292.75785076022146,0.001,0.257122802734375,0.0003450652809988242
2834432,589,4804,467.4038324356079,173,0.7570385336875916,0.5334824323654175,0.2,28.313770294189453,0.026568875,1720,-3.0367698200047015,310.0140987992287,0.001,0.234844970703125,0.0011937347841012524
2850816,589,4837,518.1044025421143,174,0.7292054295539856,0.5294997096061707,0.2,33.15000915527344,0.018277856,1730,-3.0244430914521216,445.8503287434578,0.001,0.175701904296875,-0.0016480285310535691
2867200,588,4868,264.0499973297119,175,0.6683731973171234,0.5237709879875183,0.2,57.278564453125,0.028996227,1740,-2.9855774641036987,551.104748916626,0.001,0.217547607421875,-0.0015993563716619973
2883584,588,4900,427.9862651824951,176,0.7944341748952866,0.5240876078605652,0.2,196.77978515625,0.027650245,1750,-2.9731888987123964,322.9671136558056,0.001,0.221258544921875,-0.0015531238408584614
2899968,588,4931,261.9488515853882,177,0.7692784816026688,0.5263119339942932,0.2,35.4537467956543,0.023018323,1760,-2.9889829412102698,313.10527964234353,0.001,0.227752685546875,0.0008186293875041883
2916352,587,4963,225.52328634262085,178,0.7170445919036865,0.5217972993850708,0.2,85.79685974121094,0.021633878,1770,-2.963735810667276,459.48685990571977,0.001,0.20523681640625,-0.001417296441286453
2932736,587,4996,310.54408836364746,179,0.74745112657547,0.5221074819564819,0.2,17.121301651000977,0.028735586,1780,-2.9584117285907268,311.9830829799175,0.001,0.26998291015625,0.0022900196014234097
2949120,586,5029,307.5696315765381,180,0.7284479737281799,0.5169402956962585,0.2,54.35820770263672,0.02557003,1790,-2.930793209373951,374.31486839056015,0.001,0.24609375,-0.0005697129981854232
2965504,585,5061,628.3662757873535,181,0.7226333916187286,0.5155572295188904,0.2,60.41483688354492,0.022372961,1800,-2.9024406492710115,597.3747364759445,0.001,0.171563720703125,-0.004153460972156608
2981888,585,5094,509.89062309265137,182,0.7450679838657379,0.5120503306388855,0.2,358.94488525390625,0.02456868,1810,-2.871680676192045,546.5727262020112,0.001,0.1984619140625,-0.0030346405910677277
2998272,584,5127,336.29564476013184,183,0.8040905743837357,0.5116422176361084,0.2,604.5851440429688,0.034697488,1820,-2.875460194796324,540.7091361761093,0.001,0.230780029296875,-0.0005236714023340028
3014656,584,5160,499.2216854095459,184,0.6962946057319641,0.50995934009552,0.2,35.746395111083984,0.02358257,1830,-2.86408232152462,603.642967414856,0.001,0.201055908203125,-0.0017245142673345982
3031040,583,5192,276.7662601470947,185,0.6888178586959839,0.5096747875213623,0.2,85.3512954711914,0.025556823,1840,-2.8534744396805762,535.4589005112648,0.001,0.225775146484375,-0.0016328905785485404
3047424,583,5224,364.99365425109863,186,0.7662850320339203,0.5115386247634888,0.2,33.86517333984375,0.04061292,1850,-2.8646138682961464,259.9932189166546,0.001,0.299609375,0.004416656759713078
3063808,582,5257,420.3703680038452,187,0.7614539563655853,0.5124741792678833,0.2,15.044184684753418,0.0326937,1860,-2.887169200927019,298.2861915171146,0.001,0.276507568359375,0.0014176218850479928
3080192,582,5290,407.5956287384033,188,0.7443790435791016,0.5116710662841797,0.2,31.237642288208008,0.025622455,1870,-2.8898043036460876,428.39018268585204,0.001,0.21090087890625,-0.001160964212976978
3096576,581,5324,442.6109666824341,189,0.6890970468521118,0.5058068037033081,0.2,61.960304260253906,0.027983855,1880,-2.8630737856030466,502.2688996076584,0.001,0.216748046875,-0.0008538295827747788
3112960,581,5357,498.33598709106445,190,0.7441373467445374,0.500816822052002,0.2,146.21327209472656,0.019735623,1890,-2.815082997828722,655.2435322761536,0.001,0.178375244140625,-0.004452431540994439
3129344,580,5391,438.97003173828125,191,0.7971029281616211,0.497698038816452,0.2,26.072534561157227,0.021896718,1900,-2.7810192428529263,590.5660547971726,0.001,0.15809326171875,-0.0023932170755870175
3145728,579,5424,428.91652965545654,192,0.7185170650482178,0.49742546677589417,0.2,130.77920532226562,0.020153143,1910,-2.766718532145023,594.4003378987312,0.001,0.189129638671875,-0.0026680839891923824
3162112,579,5458,410.41568756103516,193,0.7286104261875153,0.49638092517852783,0.2,105.26580047607422,0.025466371,1920,-2.761836453527212,709.0760796070099,0.001,0.18524169921875,-0.0026585881038045044
3178496,578,5492,636.5291805267334,194,0.8183208554983139,0.49486711621284485,0.2,119.22480773925781,0.03593047,1930,-2.7303632840514185,357.6210916042328,0.001,0.258111572265625,0.0008845530472171958
3194880,578,5526,285.7691125869751,195,0.7127327024936676,0.48939183354377747,0.2,199.2785186767578,0.021923508,1940,-2.7226071998476984,412.1380078315735,0.001,0.238421630859375,0.0013301645311003085
3211264,577,5560,345.39806175231934,196,0.7345493733882904,0.48667770624160767,0.2,23.82371711730957,0.023275945,1950,-2.6829742014408113,550.2971438646316,0.001,0.2032470703125,-0.0012805653503164649
3227648,576,5594,384.7380142211914,197,0.7189167737960815,0.4829230010509491,0.2,102.26029968261719,0.032441463,1960,-2.663940880447626,473.1869064092636,0.001,0.24173583984375,-0.0006380653525411617
3244032,576,5628,405.2988529205322,198,0.7709576487541199,0.48390093445777893,0.2,50.53271484375,0.03396598,1970,-2.6475248984992503,327.52315522432326,0.001,0.29974365234375,0.004410021795411012
3260416,575,5661,525.880521774292,199,0.7521212100982666,0.4861195683479309,0.2,93.30337524414062,0.026429707,1980,-2.6699300959706305,481.03990988731385,0.001,0.22298583984375,-0.0007163715854403563
3276800,575,5694,395.13341522216797,200,0.7586742341518402,0.4845547080039978,0.2,41.651397705078125,0.03387229,1990,-2.6623915202915667,356.98770728111265,0.001,0.25906982421875,0.0018077435270242859
3293184,574,5728,599.5935115814209,201,0.6528931558132172,0.4843999147415161,0.2,20.54749870300293,0.030624462,2000,-2.669526706635952,410.1785613656044,0.001,0.2603759765625,0.0021776295869130992
3309568,574,5761,374.1944360733032,202,0.7129675149917603,0.4840100407600403,0.2,222.87110900878906,0.02400582,2010,-2.664810301363468,425.9527766108513,0.001,0.228179931640625,2.268053503939882e-06
3325952,573,5796,579.3111591339111,203,0.7280385792255402,0.485447496175766,0.2,18.84349822998047,0.027366754,2020,-2.6610115714371205,411.3005298614502,0.001,0.219476318359375,0.0010405674271169118
3342336,573,5829,266.9858684539795,204,0.7112208306789398,0.48105189204216003,0.2,164.4479217529297,0.033158284,2030,-2.647102188318968,544.4261700749397,0.001,0.2031494140625,-0.0018359085810516263
3358720,572,5864,421.66649627685547,205,0.7554040849208832,0.48265230655670166,0.2,46.21717071533203,0.036408663,2040,-2.6407539546489716,268.80505288243296,0.001,0.263885498046875,0.0013413374610536267
3375104,572,5898,553.7313938140869,206,0.7026594877243042,0.48317793011665344,0.2,29.973947525024414,0.020385373,2050,-2.6499542362987993,501.5301967740059,0.001,0.212042236328125,-0.00026024798789876514
3391488,571,5931,277.31115198135376,207,0.7200493812561035,0.48438626527786255,0.2,122.34454345703125,0.024163246,2060,-2.6464424222707748,493.6374279856682,0.001,0.199310302734375,-0.0016163690086614224
3407872,571,5965,476.1718821525574,208,0.7492449283599854,0.48547008633613586,0.2,25.457382202148438,0.034722064,2070,-2.6501338563859465,280.61538276672366,0.001,0.279168701171875,0.002973084647965152
3424256,570,6000,181.1423419713974,209,0.7096184492111206,0.4854385554790497,0.2,142.2161865234375,0.025808565,2080,-2.6650811612606047,452.172040605545,0.001,0.216943359375,-0.0017686923314613524
3440640,570,6034,450.5310974121094,210,0.7171349823474884,0.4830043613910675,0.2,34.24501037597656,0.025061302,2090,-2.6455786183476446,552.218923330307,0.001,0.2037109375,-0.004005463780777064
3457024,569,6070,428.8472604751587,211,0.6948304772377014,0.48454034328460693,0.2,20.74850082397461,0.044677403,2100,-2.6464483425021172,391.9216230034828,0.001,0.287237548828125,0.0007769446467136732
3473408,568,6104,524.1048393249512,212,0.6644564568996429,0.48852482438087463,0.2,34.694740295410156,0.030135356,2110,-2.670951858907938,522.7155132293701,0.001,0.249578857421875,0.00011374467703717528
3489792,568,6139,249.15947437286377,213,0.7079947590827942,0.49138981103897095,0.2,37.94534683227539,0.035531417,2120,-2.686468531936407,379.3550895690918,0.001,0.245611572265625,0.001122530120483134
3506176,567,6173,399.6899833679199,214,0.7523543983697891,0.49220821261405945,0.2,86.72299194335938,0.023496546,2130,-2.70913562849164,447.8318518042564,0.001,0.2028076171875,-0.002489816147135571
3522560,567,6206,399.22987937927246,215,0.6899633705615997,0.4943179488182068,0.2,239.42222595214844,0.029437266,2140,-2.7192564845085143,472.2746802926064,0.001,0.2243408203125,-0.0008568037646909943
3538944,567,6240,182.62227821350098,216,0.7243780493736267,0.4909609258174896,0.2,18.780010223388672,0.027464498,2150,-2.719819024950266,390.59112310409546,0.001,0.2649169921875,-0.001749661047142581
3555328,566,6274,294.2677249908447,217,0.6959872841835022,0.4901295602321625,0.2,121.20006561279297,0.031170983,2160,-2.708814802765846,387.4789787471294,0.001,0.261761474609375,0.00016496130483574235
3571712,566,6309,345.4539394378662,218,0.7256165146827698,0.4889242649078369,0.2,16.94567108154297,0.02877294,2170,-2.6980548165738583,320.41214964389803,0.001,0.2723876953125,-0.00024457674044242594
3588096,565,6344,449.0546073913574,219,0.6807416677474976,0.4881300926208496,0.2,19.259979248046875,0.024014968,2180,-2.700661851465702,389.43907355070115,0.001,0.24205322265625,-0.0006557287986652227
3604480,564,6381,402.0058536529541,220,0.7548416256904602,0.48634982109069824,0.2,29.24479103088379,0.02511181,2190,-2.6901081576943398,428.5006896495819,0.001,0.239215087890625,-0.00178568689043459
3620864,564,6416,468.7645034790039,221,0.7334068119525909,0.4853335916996002,0.2,291.50738525390625,0.01909948,2200,-2.6841212078928947,627.7254115700722,0.001,0.170703125,-0.0036871726093522738
3637248,563,6451,277.60514402389526,222,0.7697045356035233,0.4859972298145294,0.2,20.171762466430664,0.021432374,2210,-2.680577116459608,353.51583676338197,0.001,0.2438720703125,-0.0011747887634555808
3653632,563,6485,212.7663288116455,223,0.7600946873426437,0.4825555086135864,0.2,342.8113098144531,0.031612203,2220,-2.667194599658251,373.6410261809826,0.001,0.27711181640625,0.0026013700113253434
3670016,562,6519,477.3963565826416,224,0.7630051225423813,0.48352116346359253,0.2,18.892292022705078,0.033755068,2230,-2.649190166592598,344.6993850648403,0.001,0.273583984375,0.0011174467734235804
3686400,562,6555,505.873046875,225,0.7891068458557129,0.48198753595352173,0.2,32.38361358642578,0.02749833,2240,-2.6549691520631313,405.7211258888245,0.001,0.249871826171875,-0.0007115993797924602
3702784,561,6590,400.480917930603,226,0.7075195610523224,0.47813621163368225,0.2,167.78089904785156,0.018233828,2250,-2.6211807049810885,699.0807778477669,0.001,0.184881591796875,-0.0028632596033276057
3719168,561,6624,341.9043788909912,227,0.7325853407382965,0.4765651524066925,0.2,505.89306640625,0.027864838,2260,-2.5943750075995924,548.5045912981034,0.001,0.214483642578125,-0.0018782042592647486
3735552,561,6658,313.91050720214844,228,0.7153002917766571,0.4752850830554962,0.2,137.73773193359375,0.027896127,2270,-2.6003214590251447,421.0551129579544,0.001,0.22142333984375,-0.001222755048002
3751936,560,6693,342.6266860961914,229,0.77313531935215,0.47712990641593933,0.2,132.88644409179688,0.031722233,2280,-2.6030657671391966,414.7386332035065,0.001,0.25235595703125,0.0004791760098669329
3768320,560,6728,373.4079313278198,230,0.6870837807655334,0.47828739881515503,0.2,276.0523681640625,0.020873675,2290,-2.6090207017958162,505.1807119846344,0.001,0.211688232421875,-0.0007205869806057308
3784704,559,6763,345.88320541381836,231,0.696516364812851,0.47771695256233215,0.2,23.111845016479492,0.031279087,2300,-2.6118682250380516,523.2366352438927,0.001,0.2217041015625,0.0001039792608935386
3801088,559,6798,239.63652801513672,232,0.677316427230835,0.47512874007225037,0.2,16.883440017700195,0.031019904,2310,-2.5967799097299578,515.8833648920059,0.001,0.263543701171875,-0.0012543729073513532
3817472,558,6833,371.7520999908447,233,0.717156857252121,0.47443825006484985,0.2,19.88871192932129,0.026907999,2320,-2.5749148324131967,341.5816614151001,0.001,0.281591796875,0.0021511207494768316
3833856,558,6869,420.3901786804199,234,0.7497628629207611,0.47567909955978394,0.2,117.83306121826172,0.050917763,2330,-2.557847123593092,451.6258819460869,0.001,0.237030029296875,0.001267552781791892
3850240,557,6903,323.31511306762695,235,0.6638043820858002,0.47681528329849243,0.2,20.126237869262695,0.026965968,2340,-2.591143098473549,519.1658758163452,0.001,0.2283203125,0.0006054867182683666
3866624,557,6938,419.11153411865234,236,0.6835151314735413,0.4758423864841461,0.2,56.05772399902344,0.021573288,2350,-2.5737587988376616,602.7987411975861,0.001,0.22413330078125,-0.0018987016070241224
3883008,556,6972,384.599063873291,237,0.6906535923480988,0.4715992212295532,0.2,41.02946853637695,0.019028869,2360,-2.5555367529392243,666.504716193676,0.001,0.202484130859375,-0.0025965574855945305
3899392,556,7010,819.2809429168701,238,0.777041420340538,0.47014227509498596,0.2,155.39767456054688,0.027992759,2370,-2.5302524022758006,472.34774601459503,0.001,0.26199951171875,0.002260304138690117
3915776,555,7046,497.7185802459717,239,0.6763448715209961,0.46607762575149536,0.2,225.26255798339844,0.018593155,2380,-2.5095153830945494,873.5377173662185,0.001,0.162957763671875,-0.004309997834207024
3932160,555,7082,519.1091213226318,240,0.6840394139289856,0.46212151646614075,0.2,393.4131774902344,0.021818941,2390,-2.4741331428289413,682.338947057724,0.001,0.1840576171875,-0.0030951970889873336
3948544,554,7119,483.06927490234375,241,0.7538150697946548,0.4580191373825073,0.2,102.24724578857422,0.022563094,2400,-2.4368871681392195,625.2382279396057,0.001,0.22464599609375,-0.0027833060732518787
3964928,554,7156,289.76352643966675,242,0.7335577607154846,0.45564526319503784,0.2,127.44354248046875,0.023694307,2410,-2.4203941233456137,638.8529520154,0.001,0.20135498046875,-0.0012045293329720152
3981312,553,7191,336.68368911743164,243,0.7243431210517883,0.4531038999557495,0.2,35.36152648925781,0.023508439,2420,-2.39732973203063,518.1146841883659,0.001,0.22069091796875,-0.0028478999440267215
3997696,553,7226,485.31432151794434,244,0.7545441836118698,0.4491026997566223,0.2,41.585693359375,0.029630162,2430,-2.3701940909028054,595.3643550872803,0.001,0.255743408203125,0.0008061785862082616
4014080,552,7262,543.649829864502,245,0.7596053034067154,0.44943302869796753,0.2,161.30032348632812,0.0363871,2440,-2.351669701188803,485.37053297758104,0.001,0.26732177734375,0.001009677822730737
4030464,552,7300,556.4791660308838,246,0.677504152059555,0.45236021280288696,0.2,23.999942779541016,0.03784109,2450,-2.372200047969818,615.88581584692,0.001,0.253009033203125,0.0011576421809877501
4046848,551,7336,624.4986877441406,247,0.7658586949110031,0.4507828950881958,0.2,257.3963623046875,0.029179312,2460,-2.368134120106697,496.7061625242233,0.001,0.247503662109375,0.000772869190768688
4063232,551,7372,450.9665355682373,248,0.6975880861282349,0.45189914107322693,0.2,243.7638702392578,0.03446393,2470,-2.362022966146469,491.44911712408066,0.001,0.241949462890625,0.0005789515365904663
4079616,550,7408,527.7508735656738,249,0.7404085397720337,0.44992512464523315,0.2,334.74774169921875,0.019295495,2480,-2.370038478076458,678.1519164800644,0.001,0.1980712890625,-0.0020501922052062584
4096000,550,7445,421.2968940734863,250,0.7241483628749847,0.4480876624584198,0.2,136.79611206054688,0.021535557,2490,-2.340548951178789,576.4527259469032,0.001,0.224578857421875,-0.0017896032251883299
4112384,549,7481,356.3202095031738,251,0.738375723361969,0.4464113712310791,0.2,68.86990356445312,0.038329437,2500,-2.3355936288833616,506.43807765245435,0.001,0.2423095703125,-0.0004835225765418727
4128768,549,7516,509.3903522491455,252,0.7154797613620758,0.4486123025417328,0.2,51.55634307861328,0.04949957,2510,-2.3330462776124476,349.68293116092684,0.001,0.31524658203125,0.004207973458323977
4145152,548,7552,408.8660526275635,253,0.64683997631073,0.4494458734989166,0.2,653.4091186523438,0.03352075,2520,-2.3617029823362827,453.65951495170594,0.001,0.256365966796875,0.000587806844851002
4161536,548,7589,405.8809871673584,254,0.6685550510883331,0.45169031620025635,0.2,80.20377349853516,0.033100247,2530,-2.3702382944524287,356.4948350727558,0.001,0.278790283203125,0.004330981805833289
4177920,547,7626,413.52366828918457,255,0.64288330078125,0.4507927894592285,0.2,100.2328109741211,0.01736144,2540,-2.3842413038015366,783.0156071901322,0.001,0.213543701171875,-0.0011198259442608105
4194304,547,7663,516.8374156951904,256,0.6872031688690186,0.4450106620788574,0.2,24.728050231933594,0.03981559,2550,-2.3411395601928233,379.78865523338317,0.001,0.263079833984375,0.0015524715141509659
4210688,546,7699,266.33264541625977,257,0.6972301602363586,0.43931353092193604,0.2,41.50082015991211,0.019761546,2560,-2.3029156260192396,540.0826260566712,0.001,0.206829833984375,-0.0029353632700804154
4227072,546,7735,367.23851585388184,258,0.6458242535591125,0.43359053134918213,0.2,29.93962860107422,0.023735743,2570,-2.2494757995009422,689.2578979969024,0.001,0.203857421875,-0.0036871716925816144
4243456,545,7771,496.4627342224121,259,0.7053713798522949,0.43388640880584717,0.2,75.43680572509766,0.024807792,2580,-2.2193270288407803,623.811532485485,0.001,0.23179931640625,-0.0034540780518000245
4259840,545,7808,596.1740236282349,260,0.7063896656036377,0.4335261583328247,0.2,35.244773864746094,0.01938006,2590,-2.2222405478358267,531.2650638461113,0.001,0.2341552734375,-0.0005032797133026178
4276224,545,7845,580.1909275054932,261,0.7098746299743652,0.43374770879745483,0.2,367.3293762207031,0.032124147,2600,-2.2330431185662745,558.109745490551,0.001,0.25638427734375,-0.00011000144841091241
4292608,544,7883,412.1240119934082,262,0.6773985028266907,0.432946115732193,0.2,71.02003479003906,0.032991216,2610,-2.233660774677992,652.4366614699363,0.001,0.21510009765625,0.0003374507130502025
4308992,544,7920,515.7454128265381,263,0.7059726715087891,0.4317309558391571,0.2,34.047977447509766,0.04955446,2620,-2.2267881855368614,584.9956859230995,0.001,0.28336181640625,0.005560493857774418
4325376,543,7955,571.3362121582031,264,0.7267952561378479,0.43237006664276123,0.2,179.30311584472656,0.020804401,2630,-2.224449393153191,738.7739585876465,0.001,0.22225341796875,-0.0011754256636777427
4341760,543,7992,463.23522186279297,265,0.7267623841762543,0.43346095085144043,0.2,26.112794876098633,0.03287398,2640,-2.2175944060087205,461.4106747865677,0.001,0.25740966796875,-0.001032433336149552
4358144,542,8030,738.5655765533447,266,0.6746437847614288,0.43274250626564026,0.2,100.84305572509766,0.021137921,2650,-2.2285071328282355,618.021171784401,0.001,0.2481689453125,-4.790594903170131e-06
4374528,542,8066,754.8887214660645,267,0.6269950270652771,0.43236249685287476,0.2,55.886436462402344,0.018479992,2660,-2.2358471125364305,775.9559563159943,0.001,0.196319580078125,-0.002890823049347091
4390912,541,8104,302.60373973846436,268,0.654771089553833,0.43371641635894775,0.2,115.52127838134766,0.041734487,2670,-2.2325804881751536,531.8806542396545,0.001,0.287994384765625,0.004005354838227504
4407296,541,8142,523.0982189178467,269,0.7103810012340546,0.4331240653991699,0.2,195.2669677734375,0.03659107,2680,-2.2317034669220446,503.94464213848113,0.001,0.2819580078125,0.0033987722468737046
4423680,540,8179,600.4629383087158,270,0.7279655933380127,0.4308062493801117,0.2,76.15138244628906,0.029164536,2690,-2.215172865241766,573.6385916829109,0.001,0.214349365234375,-0.002168680275644874
4440064,540,8214,242.42210388183594,271,0.7085152566432953,0.42786136269569397,0.2,27.60598373413086,0.0301332,2700,-2.1977687999606133,519.3703861236572,0.001,0.23885498046875,4.599200219672639e-05
4456448,540,8252,446.8037509918213,272,0.7013440430164337,0.43011629581451416,0.2,19.50755500793457,0.05126498,2710,-2.2040547586977484,397.55223363637924,0.001,0.304296875,0.004858386470732512
4472832,539,8287,392.35974311828613,273,0.7042815089225769,0.4295163154602051,0.2,24.100069046020508,0.0340692,2720,-2.228012754023075,323.3461107671261,0.001,0.30638427734375,0.0040609779534861445
4489216,539,8322,401.3857421875,274,0.7091186940670013,0.42847201228141785,0.2,154.3810577392578,0.02892842,2730,-2.212946543097496,564.5222140669823,0.001,0.25013427734375,0.000669163020211272
4505600,538,8360,344.1221446990967,275,0.6322504281997681,0.43015870451927185,0.2,61.1643180847168,0.036551192,2740,-2.2100711338222028,413.623482465744,0.001,0.2827880859375,0.0033303717187664005
4521984,538,8397,431.0681610107422,276,0.6887625455856323,0.4282113015651703,0.2,47.116153717041016,0.022048285,2750,-2.204518435150385,624.5784274935722,0.001,0.21646728515625,-0.0017567677423357964
4538368,538,8433,270.4497661590576,277,0.7177649736404419,0.4302319288253784,0.2,25.53884506225586,0.034568198,2760,-2.21127265393734,263.2127211868763,0.001,0.303643798828125,0.0034836222814192295
4554752,537,8468,216.8680820465088,278,0.7176573574542999,0.42814385890960693,0.2,216.7335662841797,0.02052015,2770,-2.207892716675997,495.5444419622421,0.001,0.231890869140625,-0.0005124736951984232
4571136,537,8506,340.67516040802,279,0.6712214946746826,0.42993760108947754,0.2,17.669002532958984,0.045991424,2780,-2.195707283914089,271.6299759864807,0.001,0.310882568359375,0.0062262405019282594
4587520,536,8543,248.65954971313477,280,0.5517291724681854,0.42481666803359985,0.2,27.935009002685547,0.022125896,2790,-2.186004423350096,571.04637311697,0.001,0.252215576171875,0.0011817108726972947
4603904,536,8580,374.32739448547363,281,0.6224349737167358,0.4256095290184021,0.2,186.8500213623047,0.029216506,2800,-2.1662865854799747,501.8319527029991,0.001,0.228515625,-0.0009015839292260353
4620288,536,8617,383.64014625549316,282,0.715929388999939,0.43002933263778687,0.2,140.2294464111328,0.04354842,2810,-2.209294591099024,319.7627922654152,0.001,0.30291748046875,0.004760413174881251
4636672,535,8654,302.90694999694824,283,0.7222581505775452,0.4294285774230957,0.2,15.229576110839844,0.035491474,2820,-2.2174163810908794,268.79537011384963,0.001,0.313775634765625,0.005734012048924342
4653056,535,8691,542.321382522583,284,0.6594361662864685,0.42870181798934937,0.2,21.164600372314453,0.03545923,2830,-2.207168373465538,454.4604068875313,0.001,0.24486083984375,0.001309388723166194
4669440,535,8727,241.10930824279785,285,0.6933884620666504,0.4298085868358612,0.2,31.144472122192383,0.03997831,2840,-2.1998483918607237,374.23691501021386,0.001,0.280523681640625,0.0020024246972752736
