time/time_elapsed,time/iterations,time/fps,rew_vec_envs,time/total_timesteps,train/std,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/clip_range,train/value_loss,train/clip_fraction,train/loss,train/approx_kl,train/entropy_loss
598,12,657,1357.8097763061523,393216,0.9282823801040649,0.001,-0.0060692889099300375,0.8125676661729813,110,0.2,2723.065744972229,0.0404541015625,833.2031860351562,0.0058607366,-5.387040323764086
649,13,655,1361.049488067627,425984,0.9200312495231628,0.001,-0.0063240518436941786,0.7980517148971558,120,0.2,3391.8222909927367,0.0431671142578125,943.3817749023438,0.0057348963,-5.350649924576283
700,14,654,1319.321434020996,458752,0.9119029641151428,0.001,-0.0055503655203210656,0.8609493970870972,130,0.2,1961.4903175354004,0.0423248291015625,562.9227294921875,0.006117249,-5.309104061871767
753,15,652,1644.7429428100586,491520,0.9050132036209106,0.001,-0.007138952543027699,0.8716607391834259,140,0.2,2070.6117367744446,0.0563629150390625,513.3016357421875,0.0070396643,-5.280398275703192
806,16,649,1525.1085033416748,524288,0.8950132131576538,0.001,-0.006654615888328408,0.8464674204587936,150,0.2,2598.477485084534,0.054315185546875,656.6173095703125,0.0065320386,-5.236455116420984
861,17,646,1310.2578582763672,557056,0.8866627216339111,0.001,-0.006771896780264797,0.8428367227315903,160,0.2,2549.0795676231382,0.056109619140625,637.5203247070312,0.0073428103,-5.197903156280518
916,18,643,1633.2820129394531,589824,0.8810349702835083,0.001,-0.006072282536842976,0.8524375706911087,170,0.2,2327.590835571289,0.051287841796875,3174.66357421875,0.0059616705,-5.165944570302964
970,19,641,1425.2030982971191,622592,0.8773093223571777,0.001,-0.007127125163242454,0.8702428936958313,180,0.2,2086.672944641113,0.06363525390625,449.00128173828125,0.007717625,-5.145952651649713
1024,20,639,1475.4277954101562,655360,0.8677234649658203,0.001,-0.007777225416793954,0.9001257419586182,190,0.2,1438.400196647644,0.0659271240234375,348.67584228515625,0.00725776,-5.105198017507791
1080,21,637,1499.1211624145508,688128,0.8619775772094727,0.001,-0.007723417930537835,0.8995345234870911,200,0.2,1466.5532386779785,0.065179443359375,364.3113098144531,0.0074133943,-5.0749071285128595
1135,22,634,1522.1876831054688,720896,0.8536258935928345,0.001,-0.007181929412763566,0.8929648250341415,210,0.2,1873.1599411964417,0.065557861328125,311.115478515625,0.00759066,-5.033584186434746
1192,23,631,1458.5028381347656,753664,0.8447510004043579,0.001,-0.007923461313475854,0.8930805325508118,220,0.2,1845.7850218772887,0.0644866943359375,537.8125610351562,0.0077419733,-4.994314340502024
1249,24,629,1650.255214691162,786432,0.8365281224250793,0.001,-0.007480318505986361,0.9054878428578377,230,0.2,1443.1233851909637,0.0636077880859375,362.3399963378906,0.007810049,-4.950471380352974
1306,25,626,1579.7605590820312,819200,0.8307602405548096,0.001,-0.007558799381877179,0.8879494220018387,240,0.2,1966.4173225402833,0.071490478515625,1266.213134765625,0.00766363,-4.914377173781395
1364,26,624,1794.8967971801758,851968,0.8271149396896362,0.001,-0.007685287825006526,0.8598873317241669,250,0.2,2461.5672657012938,0.07452392578125,1007.04248046875,0.008080147,-4.888711804151535
1420,27,622,1693.319637298584,884736,0.8173946142196655,0.001,-0.008652428017740021,0.8943107202649117,260,0.2,1955.8986092567443,0.0774993896484375,753.4197998046875,0.008455134,-4.850246600061655
1476,28,621,2069.6949729919434,917504,0.8071974515914917,0.001,-0.008252820224515744,0.8890982419252396,270,0.2,2021.9486625671386,0.0765106201171875,376.1993713378906,0.009088465,-4.797239639610052
1533,29,619,1970.756820678711,950272,0.7988755702972412,0.001,-0.007207091749296524,0.8651042133569717,280,0.2,2761.5933977127074,0.0722412109375,1309.2392578125,0.008584024,-4.752281218767166
1590,30,618,1925.2685852050781,983040,0.7941350340843201,0.001,-0.007640227739466354,0.8983498439192772,290,0.2,1984.907225894928,0.083038330078125,343.9320983886719,0.008733529,-4.723346614092589
1647,31,616,1986.6872329711914,1015808,0.7888476848602295,0.001,-0.008339426153179374,0.8818415775895119,300,0.2,2507.418084335327,0.0833587646484375,351.6628112792969,0.009193807,-4.693422710895538
1704,32,615,1965.730941772461,1048576,0.7841296195983887,0.001,-0.00777956328165601,0.8843614906072617,310,0.2,2707.643158245087,0.079803466796875,1512.898193359375,0.008386087,-4.666775316745043
