ang_vel,ang_pos,lin_vel,lin_pos,agent_aux_state,past_actions,ally_ang_vel,ally_delta_ang_pos,ally_delta_lin_vel,ally_delta_lin_pos,target_ang_vel,target_delta_ang_pos,target_delta_lin_vel,target_delta_lin_pos,target_distance,hit_probability
[ 0.73999334  0.45757449 -0.06227048],[-0.21091577  0.20619302 -0.05123327],[3.00636452 3.16754584 0.65978994],[8.84429197 8.85290217 0.92764868],[0.20517173 0.24323432 0.22557973 0.23781574],[4.  4.  0.  0.8],[0.04514004 0.02154388 0.05502179],[-0.33129057  0.50091478  0.00955706],[-6.07611967 -5.25814681 -2.35987897],[ 1.23186339 -3.25356452 -0.3030349 ],[-0.07450559  0.42274003  0.31594714],[-0.20750921  0.22655898 -0.04581374],[-2.66210724 -2.98273036 -1.90509129],[1.0770322  1.13298079 0.4717525 ],1.6328485095100793,0.458333869567807
[0.04514004 0.02154388 0.05502179],[ 0.1203748  -0.29472176 -0.06079033],[-3.46859353 -2.14351261  0.72258557],[9.96098998 5.54647037 1.05212333],[0.52981948 0.50391839 0.49614925 0.53640786],[-5.  -2.   0.   0.8],[ 0.73999334  0.45757449 -0.06227048],[ 0.33129057 -0.50091478 -0.00955706],[ 5.85734226  5.43201385 -2.51418656],[-1.29494632  3.24067422 -0.1270601 ],[-0.07450559  0.42274003  0.31594714],[ 0.12378136 -0.2743558  -0.05537081],[ 2.95801085  2.13551845 -1.9312083 ],[-0.25369663  4.41086169 -0.588205  ],4.457134501694023,0.4858995619264609
[-0.78423777  0.48119554  0.04621254],[ 0.1381374  -0.12807697 -0.01914333],[-2.69580982 -2.5998717   0.73540905],[2.09897461 2.25248419 1.22032769],[0.62720523 0.62616644 0.64113227 0.66296749],[-3.  -3.   0.   0.8],[-0.38093979  0.02321617  0.05392299],[0.0205117  0.16625766 0.04112865],[-0.79568437  0.4444329   0.0573965 ],[ 7.6821016   3.23371399 -1.62415763],[-0.47647041 -0.22186279  0.09504765],[ 0.13894137 -0.13015674 -0.02207842],[ 2.52850293  2.47886539 -1.37618725],[-2.08073837 -2.26934734  0.28719011],3.0922302107299453,0.5183254016787586
[ 0.67061558  0.41339702 -0.00121052],[-0.20510008  0.21008298 -0.052285  ],[3.0183069  3.18674973 0.62687958],[8.87018205 8.87861993 0.92213806],[0.45054133 0.36101988 0.43063892 0.42258318],[4.  4.  0.  0.8],[-0.38093979  0.02321617  0.05392299],[-0.32272578  0.50441761  0.00798698],[-6.11107535 -5.31348071 -2.30681316],[ 1.18099333 -3.29738293 -0.29763355],[0.26025616 1.00237555 0.54473361],[-0.20334794  0.22274216 -0.05135055],[-2.67810303 -3.02447714 -1.8506694 ],[1.04958622 1.10950531 0.46412023],1.5962583906428307,0.4566206101012921
[-0.38093979  0.02321617  0.05392299],[ 0.1176257  -0.29433463 -0.06027197],[-3.49163244 -2.15226001  0.75085921],[9.93092199 5.52971861 1.04766063],[0.22625973 0.20687849 0.20538209 0.21715886],[-5.  -2.   0.   0.8],[ 0.67061558  0.41339702 -0.00121052],[ 0.32272578 -0.50441761 -0.00798698],[ 5.87493488  5.4577065  -2.5687129 ],[-1.24274215  3.28508676 -0.1409329 ],[0.26025616 1.00237555 0.54473361],[ 0.11937784 -0.28167545 -0.05933752],[ 2.97799896  2.14824025 -1.93635984],[-0.22253619  4.43044669 -0.58294115],4.474170384439924,0.4830166689177821
[-1.01097528  0.56211059  0.20832215],[ 0.12978231 -0.12354169 -0.01678202],[-2.7134423  -2.61196006  0.79655464],[2.07572118 2.23045441 1.22124468],[0.26723105 0.26520644 0.25520787 0.24812543],[-3.  -3.   0.   0.8],[-0.48594577  0.0262757   0.03396207],[0.01610925 0.17068485 0.0431412 ],[-0.81568361  0.43140687 -0.06740032],[ 7.68767977  3.23782066 -1.56665246],[-0.39887438 -0.1660149   0.13817204],[ 0.13410534 -0.12411593 -0.02082967],[ 2.54211231  2.48230641 -1.46466804],[-2.06340561 -2.24627353  0.25233772],3.0605656029812884,0.5150376156079356
[-0.10980375 -0.3702183   0.14076139],[-0.20374199  0.20905181 -0.05113722],[3.03735521 3.19917148 0.67413055],[8.89625705 8.90450284 0.91684193],[0.61588574 0.49400454 0.56470831 0.56814051],[4.  4.  0.  0.8],[-0.48594577  0.0262757   0.03396207],[-0.31741505  0.50327836  0.008786  ],[-6.13466783 -5.31026893 -2.41464073],[ 1.12482577 -3.34111303 -0.31516768],[0.30874033 0.89831311 0.3797112 ],[-0.20462033  0.21377407 -0.05381875],[-2.68100528 -3.01647021 -1.94680818],[1.02573106 1.08252179 0.45591494],1.5594345300442574,0.45374136642069235
[-0.48594577  0.0262757   0.03396207],[ 0.11367306 -0.29422654 -0.05992322],[-3.51411459 -2.16195881  0.68512215],[9.90078976 5.5129467  1.04278197],[0.12234832 0.12558959 0.10176576 0.12922844],[-5.  -2.   0.   0.8],[-0.10980375 -0.3702183   0.14076139],[ 0.31741505 -0.50327836 -0.008786  ],[ 5.94822372  5.50103755 -2.45373506],[-1.19054472  3.32984287 -0.14949805],[0.30874033 0.89831311 0.3797112 ],[ 0.11279473 -0.28950429 -0.06260476],[ 3.00274604  2.16644647 -1.92306807],[-0.19202608  4.45073205 -0.57187705],4.491428854907322,0.4817601214015963
[-1.07259172  0.51719292  0.13065504],[ 0.12081851 -0.11936157 -0.01497421],[-2.72857655 -2.62409121  0.71183695],[2.05242644 2.2083803  1.22189523],[0.15577667 0.14448142 0.12607368 0.12460887],[-3.  -3.   0.   0.8],[-0.55833601  0.21388177 -0.05792473],[0.01161318 0.17373234 0.04496121],[-0.81712625  0.4385766  -0.02832187],[ 7.69083771  3.24610165 -1.51038608],[-0.25627755 -0.07026592  0.1030992 ],[ 0.12769105 -0.11907679 -0.02001233],[ 2.57109012  2.50902497 -1.39631174],[-2.04466248 -2.22401005  0.21718476],3.028866876973251,0.5148026932509783
[-0.83605522 -0.96840121  0.16885362],[-0.20947923  0.20166164 -0.0480159 ],[3.0633308  3.2040609  0.72870232],[8.92259875 8.93061945 0.91212037],[0.24365744 0.25011155 0.22234273 0.24051743],[4.  4.  0.  0.8],[-0.55833601  0.21388177 -0.05792473],[-0.31868456  0.49475555  0.01191952],[-6.18750516 -5.28136893 -2.50955375],[ 1.0641255  -3.38284271 -0.36599046],[0.09558652 0.33502363 0.05212063],[-0.21178563  0.20186415 -0.05204241],[-2.70780995 -2.98666183 -2.03819975],[1.0053498  1.05158053 0.4480392 ],1.5222644151368674,0.45076722190914487
[-0.55833601  0.21388177 -0.05792473],[ 0.10920533 -0.29309391 -0.05993542],[-3.53617368 -2.17315497  0.63910279],[9.87060484 5.49615976 1.03745192],[0.50116696 0.55703027 0.49387044 0.52353979],[-5.  -2.   0.   0.8],[-0.83605522 -0.96840121  0.16885362],[ 0.31868456 -0.49475555 -0.01191952],[ 6.0242509   5.54059469 -2.3422531 ],[-1.13910801  3.37462204 -0.15587153],[0.09558652 0.33502363 0.05212063],[ 0.10689893 -0.2928914  -0.06396193],[ 3.02780294  2.18806272 -1.90812079],[-0.16293074  4.47127184 -0.55802339],4.508903232711524,0.4800526318855721
[-1.08916765  0.42014102 -0.00304274],[ 0.11152956 -0.11562878 -0.01413837],[-2.74039089 -2.63754537  0.65239744],[2.02910806 2.18628183 1.22216128],[0.56337042 0.58764394 0.55715793 0.51071556],[-3.  -3.   0.   0.8],[-0.25722777  0.69811218 -0.09349874],[0.00510707 0.17202963 0.04630261],[-0.81146338  0.45497797  0.11654691],[ 7.68990782  3.26129801 -1.45593153],[0.12083875 0.06080133 0.07466831],[ 0.11839944 -0.1157199  -0.01979459],[ 2.60208901  2.54726914 -1.25306595],[-2.02356731 -2.20317798  0.18339197],2.997073655954579,0.5140983256175047
[-0.7903191  -0.83131606  0.08825084],[-0.21591067  0.19462034 -0.04550297],[3.0861077  3.2110736  0.67761507],[8.94900107 8.95678799 0.90706037],[0.11384124 0.22678417 0.14420904 0.15394798],[4.  4.  0.  0.8],[-0.25722777  0.69811218 -0.09349874],[-0.32233316  0.48227875  0.01493802],[-6.28134815 -5.3071942  -2.38307131],[ 1.0042282  -3.42351944 -0.41713879],[-0.29491811 -0.35804614 -0.45433628],[-0.21652562  0.19687868 -0.04678079],[-2.77004964 -3.00136962 -1.93439411],[0.98381387 1.02089794 0.44181753],1.485033690144854,0.4495089720328692
[-0.25722777  0.69811218 -0.09349874],[ 0.10642249 -0.28765841 -0.06044098],[-3.55934896 -2.18674225  0.72412748],[9.8400544  5.47925917 1.03268541],[0.60125356 0.64288405 0.62613487 0.63308609],[-5.  -2.   0.   0.8],[-0.7903191  -0.83131606  0.08825084],[ 0.32233316 -0.48227875 -0.01493802],[ 6.0349149   5.56180633 -2.43860333],[-1.08994749  3.41835984 -0.17261193],[-0.29491811 -0.35804614 -0.45433628],[ 0.10580753 -0.28540008 -0.0617188 ],[ 3.05094657  2.20871006 -1.91329043],[-0.13537667  4.4909145  -0.55175058],4.5267061515153815,0.4760286884449503
[-0.43194145  0.22394475 -0.40763319],[ 0.1066567  -0.1130738  -0.01652089],[-2.7432428  -2.65676242  0.76725929],[2.00562564 2.1640251  1.22323121],[0.68045944 0.69153632 0.70115572 0.62176009],[-3.  -3.   0.   0.8],[-0.17218955  1.01382282 -0.03293613],[0.00145153 0.16645216 0.04338159],[-0.84348321  0.45598487  0.06390985],[ 7.67645017  3.29355584 -1.42611231],[0.45528903 0.08169137 0.10028808],[ 0.11011479 -0.11402664 -0.02290694],[ 2.59304653  2.5732578  -1.30302676],[-1.99533468 -2.18726971  0.16176454],2.9650762326867395,0.5104816506312462
[-0.38576253 -0.34282596 -0.01048843],[-0.22008405  0.19046364 -0.04443706],[3.10341359 3.22296714 0.64930742],[8.97544606 8.98299798 0.90159592],[0.44446728 0.52781703 0.46222563 0.48096145],[4.  4.  0.  0.8],[-0.17218955  1.01382282 -0.03293613],[-0.32528921  0.46998959  0.01546543],[-6.35146387 -5.33571338 -2.30847504],[ 0.94720406 -3.46447862 -0.45513567],[-0.39244798 -0.37660041 -0.7624951 ],[-0.21710422  0.19621802 -0.03949811],[-2.81060735 -3.02227168 -1.86284314],[0.95975126 0.99196159 0.43697455],1.4477765840078582,0.447890574787225
[-0.17218955  1.01382282 -0.03293613],[ 0.10520516 -0.27952596 -0.05990248],[-3.58649294 -2.19617869  0.78345912],[9.80904256 5.4622183  1.02881014],[0.26583555 0.24473208 0.25302217 0.26939941],[-5.  -2.   0.   0.8],[-0.38576253 -0.34282596 -0.01048843],[ 0.32528921 -0.46998959 -0.01546543],[ 6.06986686  5.58018801 -2.48157323],[-1.03749915  3.46277918 -0.19927871],[-0.39244798 -0.37660041 -0.7624951 ],[ 0.108185   -0.27377158 -0.05496353],[ 3.08975135  2.2209971  -1.89970359],[-0.10268244  4.50979537 -0.55414751],4.544873754365786,0.47221570101186194
[ 0.214329   -0.34492997 -0.49718698],[ 0.10828487 -0.11466317 -0.02115613],[-2.73745697 -2.67527651  0.89172568],[1.98193669 2.1415767  1.22550416],[0.2549484  0.28461034 0.31289877 0.29248162],[-3.  -3.   0.   0.8],[-0.33715876  0.93026121 -0.01664875],[0.00573057 0.15693827 0.03804062],[-0.90059106  0.43890839 -0.13599963],[ 7.65066102  3.33036767 -1.45172063],[0.41182089 0.02178581 0.07267662],[ 0.1081348  -0.11588518 -0.02821281],[ 2.55207064  2.58229632 -1.49236583],[-1.96259091 -2.17361355  0.16098098],2.9329633138796907,0.5069866444381532
[ 0.16406017  0.3493455  -0.11672368],[-0.22019341  0.1919221  -0.04564951],[3.11328741 3.2410341  0.72834736],[9.00209237 9.0094214  0.89651246],[0.52598609 0.56692275 0.54080684 0.54189035],[4.  4.  0.  0.8],[-0.33715876  0.93026121 -0.01664875],[-0.32274771  0.46352353  0.01354724],[-6.34616627 -5.33380464 -2.4855154 ],[ 0.89602247 -3.50658108 -0.47266838],[-0.22605393 -0.10771124 -0.64331281],[-0.21513661  0.19912818 -0.03494617],[-2.79057033 -3.01585828 -1.99186195],[0.93206046 0.96584751 0.43264394],1.4102407227007652,0.44472699999355925
[-0.33715876  0.93026121 -0.01664875],[ 0.1025543  -0.27160143 -0.05919675],[-3.61235296 -2.20562777  0.70149478],[9.77793078 5.44514903 1.02465204],[0.16793823 0.11796712 0.13000974 0.15489917],[-5.  -2.   0.   0.8],[ 0.16406017  0.3493455  -0.11672368],[ 0.32274771 -0.46352353 -0.01354724],[ 6.16452622  5.63147274 -2.27732656],[-0.98360571  3.50810059 -0.21939133],[-0.22605393 -0.10771124 -0.64331281],[ 0.1076111  -0.26439535 -0.04849341],[ 3.13820899  2.24000269 -1.8419728 ],[-0.06906612  4.52952417 -0.54967924],4.5632780563152595,0.47097805784269664
[ 0.4190292  -0.27662677 -0.32400529],[ 0.1118023  -0.11684116 -0.02450836],[-2.73487118 -2.68823634  0.86619237],[1.95820232 2.11908761 1.22759849],[0.12321737 0.17933372 0.20082043 0.20678005],[-3.  -3.   0.   0.8],[-0.67841273  0.65039283 -0.04166447],[0.01396372 0.14842422 0.03429211],[-0.93144792  0.43424579 -0.16077199],[ 7.62839997  3.35379474 -1.48777125],[0.29218151 0.04436566 0.01255618],[ 0.10893084 -0.11831892 -0.0318474 ],[ 2.53526639  2.59591687 -1.5275467 ],[-1.93282278 -2.15680337  0.16499593],2.9008323545450745,0.5068534086881497
[ 0.28571504  0.44425971 -0.17343559],[-0.21799447  0.19563836 -0.04788062],[3.11946056 3.26276764 0.7852873 ],[9.0289707  9.03609473 0.89196702],[0.28985895 0.21875481 0.26523614 0.25864898],[4.  4.  0.  0.8],[-0.67841273  0.65039283 -0.04166447],[-0.31583305  0.46090374  0.01091986],[-6.33458329 -5.35719694 -2.61681572],[ 0.84776759 -3.54965126 -0.48041933],[-0.10678137  0.16374561 -0.23959067],[-0.21176799  0.20223376 -0.0339757 ],[-2.76516325 -3.02516719 -2.09380851],[0.90290516 0.94115328 0.42705984],1.3723655973077258,0.44181485158157907
[-0.67841273  0.65039283 -0.04166447],[ 0.09783858 -0.26526538 -0.05880047],[-3.63570255 -2.2165471   0.64704773],[9.74675348 5.42806152 1.02011105],[0.60336303 0.53552354 0.5609871  0.56938013],[-5.  -2.   0.   0.8],[ 0.28571504  0.44425971 -0.17343559],[ 0.31583305 -0.46090374 -0.01091986],[ 6.23312484  5.68734918 -2.11576061],[-0.92969024  3.55429278 -0.22850717],[-0.10678137  0.16374561 -0.23959067],[ 0.10406506 -0.25866998 -0.04489556],[ 3.17435977  2.26259107 -1.80465518],[-0.03679723  4.55044112 -0.53480424],4.581908337009273,0.4693019052967417
[ 0.48569463 -0.12861705 -0.17032103],[ 0.11602992 -0.11800322 -0.02637971],[-2.73719365 -2.69719107  0.81675301],[1.93446016 2.0965926  1.22918385],[0.08617928 0.12362521 0.14339304 0.16554815],[-3.  -3.   0.   0.8],[-1.10228099  0.08676887 -0.23816962],[0.02683794 0.1453498  0.03357534],[-0.92812407  0.44138297  0.00505688],[ 7.61205708  3.36539478 -1.51654174],[-0.28421506  0.12635859 -0.05136615],[ 0.11425125 -0.12024633 -0.03336321],[ 2.54337209  2.6150369  -1.43827547],[-1.90617578 -2.13702609  0.16916768],2.868624114462368,0.5071367382739249
[ 0.0460049   0.11548314 -0.11988041],[-0.21749079  0.19695564 -0.04939943],[3.12857404 3.28230394 0.74145396],[9.05591093 9.06283213 0.88711556],[0.19531487 0.10650584 0.18233741 0.16516541],[4.  4.  0.  0.8],[-1.10228099  0.08676887 -0.23816962],[-0.30668277  0.46030866  0.01055562],[-6.38002221 -5.43787471 -2.48276883],[ 0.7972849  -3.59258064 -0.495987  ],[-0.03232452  0.55741369  0.49317831],[-0.2106123   0.19970993 -0.03810481],[-2.78158134 -3.0646915  -2.02924247],[0.87491975 0.91529529 0.42126067],1.334432685346556,0.4405302112373528
[-1.10228099  0.08676887 -0.23816962],[ 0.08919198 -0.26335302 -0.05995506],[-3.65359899 -2.23502885  0.76321676],[9.71517941 5.41085216 1.01638024],[0.67557112 0.65927471 0.67515535 0.65904223],[-5.  -2.   0.   0.8],[ 0.0460049   0.11548314 -0.11988041],[ 0.30668277 -0.46030866 -0.01055562],[ 6.21171408  5.73910832 -2.2173294 ],[-0.88032401  3.60079831 -0.21813567],[-0.03232452  0.55741369  0.49317831],[ 0.09607047 -0.26059873 -0.04866043],[ 3.1683359   2.29504577 -1.86571002],[-0.01156287  4.57360993 -0.50027432],4.6009038127414765,0.46495242369195405
[ 0.48261472  0.02273139 -0.05067363],[ 0.12013579 -0.1181139  -0.02707393],[-2.74338404 -2.70380398  0.76722097],[1.91071448 2.0740954  1.23022155],[0.24305874 0.27324652 0.28931428 0.28953766],[-3.  -3.   0.   0.8],[-1.07127293 -0.16307953 -0.21532099],[0.03960398 0.14615513 0.03493723],[-0.91827382  0.44343302  0.15077981],[ 7.60069216  3.36894605 -1.53472282],[-0.70019993  0.19249991 -0.09889327],[ 0.12373609 -0.12176185 -0.03332274],[ 2.55936031  2.62914038 -1.35057583],[-1.88186669 -2.11508001  0.17206794],2.8362991861241076,0.5072489341264824
[-0.1786223  -0.23517961 -0.04988383],[-0.21847782  0.19577504 -0.04975782],[3.14162411 3.2987164  0.69687021],[9.08288213 9.08959925 0.88180417],[0.38545076 0.32785905 0.39697295 0.38741533],[4.  4.  0.  0.8],[-1.07127293 -0.16307953 -0.21532099],[-0.29900963  0.46004407  0.01225335],[-6.43147408 -5.50671551 -2.35831542],[ 0.74269713 -3.63570966 -0.51850648],[-0.03784818  0.88247808  0.99941623],[-0.21109184  0.19127772 -0.0463753 ],[-2.80891752 -3.09570547 -1.96386214],[0.84844115 0.88796745 0.41545473],1.296511167135533,0.4391642373789094
[-1.07127293 -0.16307953 -0.21532099],[ 0.08053181 -0.26426903 -0.06201116],[-3.66739091 -2.25646019  0.86043603],[9.68312566 5.39350373 1.01378278],[0.26574432 0.28199021 0.31144885 0.29121581],[-5.  -2.   0.   0.8],[-0.1786223  -0.23517961 -0.04988383],[ 0.29900963 -0.46004407 -0.01225335],[ 6.18496334  5.79885986 -2.31708416],[-0.8338654   3.64711108 -0.2051389 ],[-0.03784818  0.88247808  0.99941623],[ 0.08791779 -0.26876635 -0.05862865],[ 3.15577835  2.33551367 -1.9177898 ],[ 0.00960595  4.59682143 -0.465038  ],4.620294350133749,0.4608904602096406
[0.55829661 0.14165315 0.10604382],[ 0.12463171 -0.11723289 -0.02638724],[-2.75379958 -2.70691954  0.75584852],[1.88693264 2.05156428 1.23097937],[0.36148692 0.39100207 0.40103215 0.39641346],[-3.  -3.   0.   0.8],[-0.97736412 -0.17102039 -0.07191047],[0.0521607  0.14841427 0.03665145],[-0.92825748  0.42725431  0.10791162],[ 7.59520612  3.36215632 -1.54596211],[-0.61522584  0.21599495 -0.11315993],[ 0.13354212 -0.12265775 -0.0316496 ],[ 2.5673895   2.61935945 -1.40659834],[-1.86035193 -2.09069151  0.17371681],2.803939696534779,0.5065265890966932
[-0.2609271  -0.58971678  0.17750825],[-0.22050801  0.19182578 -0.04776317],[3.16238361 3.30883926 0.71756246],[9.10998445 9.11649885 0.87651078],[0.4796434  0.48682482 0.52757284 0.48653526],[4.  4.  0.  0.8],[-0.97736412 -0.17102039 -0.07191047],[-0.29297902  0.45747294  0.01527552],[-6.46779143 -5.50319155 -2.42815742],[ 0.68011757 -3.67928968 -0.54897045],[0.08156017 0.73726719 0.80659749],[-0.21370427  0.18071735 -0.0516417 ],[-2.82633827 -3.08192343 -2.03363299],[0.82465448 0.85859679 0.40791627],1.258427252260923,0.4367076168382526
[-0.97736412 -0.17102039 -0.07191047],[ 0.072471   -0.26564716 -0.06303869],[-3.68326287 -2.27171901  0.8063621 ],[9.65095988 5.37612948 1.01098593],[0.1255493  0.1616469  0.18184033 0.16361802],[-5.  -2.   0.   0.8],[-0.2609271  -0.58971678  0.17750825],[ 0.29297902 -0.45747294 -0.01527552],[ 6.22986061  5.85558267 -2.21684012],[-0.78363351  3.69449807 -0.19417396],[0.08156017 0.73726719 0.80659749],[ 0.07927475 -0.27675559 -0.06691722],[ 3.16663701  2.37112556 -1.90487362],[ 0.03532406  4.61948475 -0.43364692],4.639928531271524,0.4598028574864976
[0.71964098 0.25133226 0.21059317],[ 0.13014719 -0.11550039 -0.02447388],[-2.76789064 -2.70638142  0.76478843],[1.86308245 2.02896554 1.2317243 ],[0.2879205  0.3008562  0.29736446 0.28110237],[-3.  -3.   0.   0.8],[-0.81905587 -0.12324691 -0.00874402],[0.06493686 0.15129284 0.03881016],[-0.93967789  0.40899942  0.03377239],[ 7.59493796  3.34520252 -1.55394529],[-0.30829072  0.18508608 -0.05383265],[ 0.14261924 -0.12253295 -0.02905828],[ 2.58277033  2.60048741 -1.47166121],[-1.84122703 -2.06412302  0.17527434],2.7715414353313927,0.5054037463749261
[ 0.12008172 -0.66926862  0.26539906],[-0.21958129  0.18660288 -0.04414618],[3.1884499  3.31691832 0.73196475],[9.13727837 9.14359754 0.87153644],[0.23309887 0.30087712 0.26549709 0.24713373],[4.  4.  0.  0.8],[-0.81905587 -0.12324691 -0.00874402],[-0.28479163  0.45339611  0.01913786],[-6.52257513 -5.49025525 -2.47609753],[ 0.61153301 -3.7249616  -0.57105604],[0.18808432 0.36424465 0.29621234],[-0.21406076  0.17137072 -0.05183482],[-2.86071386 -3.0730643  -2.06808341],[0.80239059 0.8293127  0.3962238 ],1.2200752067191134,0.4341252070332078
[-0.81905587 -0.12324691 -0.00874402],[ 0.06521033 -0.26679323 -0.06328404],[-3.70118454 -2.28225792  0.7424864 ],[9.6187604  5.35875277 1.00770434],[0.29876512 0.34593006 0.33975188 0.31229981],[-5.  -2.   0.   0.8],[ 0.12008172 -0.66926862  0.26539906],[ 0.28479163 -0.45339611 -0.01913786],[ 6.28823623  5.89817414 -2.11838967],[-0.73030949  3.74266302 -0.18584439],[0.18808432 0.36424465 0.29621234],[ 0.07073087 -0.28202539 -0.07097268],[ 3.18986585  2.39941214 -1.86710813],[ 0.06459311  4.64155357 -0.40654586],4.659771594077473,0.4588792195545508
[0.75397476 0.22791363 0.16116414],[ 0.13632915 -0.11375405 -0.02272872],[-2.7812757  -2.70651021  0.73589096],[1.83919603 2.00632835 1.23219756],[0.18229202 0.17386901 0.16161363 0.16541692],[-3.  -3.   0.   0.8],[-0.41364994  0.0307625   0.01533089],[0.07554128 0.15321437 0.04049645],[-0.94120843  0.40797317  0.06169289],[ 7.59399672  3.32858145 -1.56384296],[0.18641516 0.02031342 0.04491307],[ 0.14807184 -0.12118983 -0.02743333],[ 2.61193322  2.59862042 -1.41025228],[-1.82155279 -2.03775214  0.17840556],2.739035756628709,0.5050034486412825
[ 0.49837801 -0.42726167  0.18631797],[-0.21572593  0.18290611 -0.04150011],[3.21045454 3.32895843 0.66361784],[9.16463202 9.17076007 0.86625652],[0.14389698 0.25691984 0.16785648 0.15914933],[4.  4.  0.  0.8],[-0.41364994  0.0307625   0.01533089],[-0.2765138   0.44987453  0.02172506],[-6.59494423 -5.52071151 -2.37403187],[ 0.5455103  -3.77198332 -0.57954181],[-0.06632939 -0.55011992 -0.47465733],[-0.21042056  0.17048972 -0.04667054],[-2.91792041 -3.11325391 -1.92936355],[0.77860206 0.8016126  0.38423996],1.1817124308489744,0.4327808731480358
[-0.41364994  0.0307625   0.01533089],[ 0.06078787 -0.26696842 -0.06322518],[-3.7203922  -2.28925606  0.74486906],[9.58642208 5.34135537 1.00431866],[0.46686708 0.50618353 0.50070831 0.50290222],[-5.  -2.   0.   0.8],[ 0.49837801 -0.42726167  0.18631797],[ 0.2765138  -0.44987453 -0.02172506],[ 6.30812874  5.92380883 -2.17337827],[-0.67583957  3.79062753 -0.18892369],[-0.06632939 -0.55011992 -0.47465733],[ 0.06609324 -0.27938481 -0.0683956 ],[ 3.22386553  2.41912293 -1.80793295],[ 0.09557754  4.66239293 -0.39235674],4.679849002451533,0.4568652428430644
[0.61503204 0.19789735 0.09991174],[ 0.14174651 -0.11217007 -0.02150513],[-2.79288334 -2.70940493  0.69588403],[1.81529693 1.98367483 1.23220907],[0.33620964 0.31937532 0.29697565 0.32165243],[-3.  -3.   0.   0.8],[-0.06476027  0.22942173  0.12043032],[0.08264118 0.15306794 0.04071744],[-0.94426185  0.42004609  0.12520439],[ 7.59089149  3.31708708 -1.57184819],[ 0.77988678 -0.29746357  0.12724956],[ 0.14752891 -0.11741475 -0.02732348],[ 2.63806782  2.60364659 -1.34293476],[-1.80061995 -2.01235293  0.18099901],2.7063919055206114,0.5047111560011237
[ 1.04911727  0.07194126 -0.03456097],[-0.20837051  0.18220244 -0.0410391 ],[3.22492991 3.34767498 0.62418256],[9.19204058 9.19798332 0.86066256],[0.53344864 0.62228384 0.5367817  0.56255076],[4.  4.  0.  0.8],[-0.06476027  0.22942173  0.12043032],[-0.26747584  0.44744044  0.02118347],[-6.64610718 -5.56934261 -2.27520216],[ 0.48633428 -3.8206616  -0.5701296 ],[-0.21621541 -1.13788729 -0.93051575],[-0.20118704  0.17907867 -0.03874692],[-2.94706895 -3.16105519 -1.8322056 ],[0.75206673 0.77627219 0.37296059],1.1433732854275844,0.4309935548345232
[-0.06476027  0.22942173  0.12043032],[ 0.05910533 -0.26523801 -0.06222258],[-3.7429443  -2.29073307  0.77232579],[9.55382601 5.32391983 1.00125848],[0.27206682 0.30715617 0.31368835 0.27682816],[-5.  -2.   0.   0.8],[ 1.04911727  0.07194126 -0.03456097],[ 0.26747584 -0.44744044 -0.02118347],[ 6.33401265  5.93948949 -2.22881381],[-0.61778836  3.83866404 -0.20498722],[-0.21621541 -1.13788729 -0.93051575],[ 0.0662888  -0.26836177 -0.05993039],[ 3.25604688  2.42251275 -1.79124783],[ 0.13136927  4.6820081  -0.39163157],4.700195001867023,0.45442646914272783
[0.36372365 0.1975318  0.0095063 ],[ 0.14525244 -0.11050419 -0.02104007],[-2.80228228 -2.71616242  0.70400707],[1.79134591 1.96095596 1.23210133],[0.49171398 0.45821712 0.45959214 0.45985901],[-3.  -3.   0.   0.8],[0.16375726 0.22364015 0.13383817],[0.08534789 0.1529463  0.03990336],[-0.9639503   0.4213222   0.06980686],[ 7.58516201  3.31454845 -1.57354053],[ 0.68940106 -0.33139147  0.09695225],[ 0.14493987 -0.11300792 -0.02776839],[ 2.64329837  2.59598615 -1.41417269],[-1.77808132 -1.98870945  0.17920975],2.6736968026017296,0.5034404180875742
[ 1.25753516  0.84396108 -0.22424625],[-0.19808002  0.18780022 -0.04403851],[3.22728326 3.37631363 0.74360386],[9.21971833 9.22550038 0.85587085],[0.65264647 0.63373716 0.64812494 0.66663032],[4.  4.  0.  0.8],[0.16375726 0.22364015 0.13383817],[-0.25798458  0.45125071  0.01690492],[-6.61545199 -5.60027981 -2.42358916],[ 0.43880223 -3.87052658 -0.54430798],[-0.23289831 -1.00921432 -0.81841202],[-0.18895933  0.19358488 -0.03456078],[-2.90023239 -3.18152624 -1.98152921],[0.72140703 0.75355828 0.36321714],1.1046288360221215,0.4270539391551653
[0.16375726 0.22364015 0.13383817],[ 0.05990455 -0.26345049 -0.06094343],[-3.76592215 -2.2890129   0.72696478],[9.52113346 5.30647514 0.99794392],[0.14263392 0.14702242 0.14542288 0.13618122],[-5.  -2.   0.   0.8],[ 1.25753516  0.84396108 -0.22424625],[ 0.25798458 -0.45125071 -0.01690492],[ 6.41057279  5.96734316 -2.07279894],[-0.55792845  3.88660762 -0.22976433],[-0.23289831 -1.00921432 -0.81841202],[ 0.06902525 -0.25766583 -0.05146569],[ 3.28414675  2.41650758 -1.79541464],[ 0.16856987  4.70052929 -0.40278625],4.720765629787118,0.4533432247981717
