time/iterations,rew_vec_envs,time/fps,time/total_timesteps,time/time_elapsed,train/clip_fraction,train/n_updates,train/loss,train/learning_rate,train/explained_variance,train/value_loss,train/std,train/clip_range,train/entropy_loss,train/approx_kl,train/policy_gradient_loss
143,3015.6916217803955,635,4685824,7376,0.0055572509765625,1420,88279.6171875,0.001,0.20752626657485962,443978.7058349609,0.5546915531158447,0.2,-3.2976067416369914,0.0028902525,-0.001913208126461541
144,3254.6849002838135,633,4718592,7444,0.0018280029296875,1430,168412.1875,0.001,0.14657044410705566,500822.68208618165,0.5538555383682251,0.2,-3.294688016548753,0.0023137708,-0.0013721137482207268
145,4368.120372772217,632,4751360,7510,0.006683349609375,1440,136710.21875,0.001,0.25009191036224365,441960.92380981444,0.5536066293716431,0.2,-3.2896777361631395,0.003065187,-0.001661329650960397
146,2879.679564476013,631,4784128,7579,0.0053192138671875,1450,257619.21875,0.001,0.2865546941757202,485879.1449035645,0.5529409646987915,0.2,-3.286714452132583,0.0030886303,-0.0016117103885335382
147,1571.3291082382202,629,4816896,7649,0.00821533203125,1460,358211.25,0.001,0.2545786499977112,393953.0968444824,0.5526320934295654,0.2,-3.282805132493377,0.0029429093,-0.0019721948956430424
148,801.1829242706299,628,4849664,7718,0.0029449462890625,1470,116307.1328125,0.001,0.21859431266784668,469894.83943481446,0.5523967742919922,0.2,-3.2807220231741665,0.0019678301,-0.0013745099036896135
149,1728.2054113149643,626,4882432,7792,0.0091644287109375,1480,17630.599609375,0.001,0.20589476823806763,436417.74615478516,0.5524626970291138,0.2,-3.279902330040932,0.0036402845,-0.0016138737169967498
150,2336.6611404418945,625,4915200,7860,0.00726318359375,1490,123437.9453125,0.001,0.25288254022598267,375546.0981933594,0.5523435473442078,0.2,-3.2799480319023133,0.003240935,-0.001737348823735374
151,3623.8789644241333,623,4947968,7932,0.0071868896484375,1500,53984.93359375,0.001,0.11444830894470215,298616.42443847656,0.552388608455658,0.2,-3.2793779712170363,0.0029635036,-0.0016983892408461542
152,2569.0140419006348,622,4980736,8002,0.008074951171875,1510,140581.375,0.001,0.20050323009490967,330617.9864074707,0.5523744821548462,0.2,-3.2788863480091095,0.0038206922,-0.0016860320789419347
153,3116.751494407654,621,5013504,8068,0.0144317626953125,1520,72189.609375,0.001,0.14700722694396973,276870.9076416016,0.5520865321159363,0.2,-3.278222171589732,0.004214723,-0.002282940741861239
