rew_vec_envs,time/time_elapsed,time/total_timesteps,time/iterations,time/fps,train/value_loss,train/learning_rate,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/loss,train/n_updates,train/clip_range,train/std,train/clip_fraction,train/explained_variance
1.0956153,,,,,9304.499224472045,0.0001,-5.163455200195313,0.00060694036,-0.0002838817432348151,3611.041259765625,2640,0.2,0.8800114989280701,1.8310546875e-05,0.8320319056510925
1.1470141,,,,,,,,,,,,,,,
,551,8683520,17,1009,,,,,,,,,,,
0.83171165,,,,,17409.232279968262,0.0001,-5.163032981753349,0.00045806653,-0.00034058497985824945,5343.11279296875,2650,0.2,0.8799191117286682,0.0,0.778445690870285
1.4757528,,,,,,,,,,,,,,,
,583,8716288,18,1011,,,,,,,,,,,
1.3710513,,,,,10697.809965896606,0.0001,-5.162599943578243,0.001560187,-0.0008462764737487305,1208.3021240234375,2660,0.2,0.879755973815918,0.001336669921875,0.8147718906402588
0.86706054,,,,,,,,,,,,,,,
,615,8749056,19,1011,,,,,,,,,,,
1.8025323,,,,,13731.135865020751,0.0001,-5.161950345337391,0.00051990827,-0.0004697225733252708,3759.710205078125,2670,0.2,0.8796834349632263,6.103515625e-06,0.8204622864723206
2.0303273,,,,,,,,,,,,,,,
,646,8781824,20,1013,,,,,,,,,,,
1.3990545,,,,,10527.930950546264,0.0001,-5.161893609166145,0.00052315183,-0.0003485730430838885,2994.922119140625,2680,0.2,0.8797464966773987,6.103515625e-06,0.8245419710874557
1.3048987,,,,,,,,,,,,,,,
,678,8814592,21,1014,,,,,,,,,,,
1.4966196,,,,,11903.334349822999,0.0001,-5.161616013944149,0.0010453372,-0.000518986200040672,4972.6865234375,2690,0.2,0.8794985413551331,0.000299072265625,0.7893422096967697
1.2384214,,,,,,,,,,,,,,,
,710,8847360,22,1015,,,,,,,,,,,
1.3820691,,,,,8531.131668853759,0.0001,-5.160507962107658,0.0017819644,-0.0007823036688932916,2521.751220703125,2700,0.2,0.8792901039123535,0.0011383056640625,0.8323786705732346
0.9682702,,,,,,,,,,,,,,,
,742,8880128,23,1015,,,,,,,,,,,
2.1938982,,,,,15943.118186950684,0.0001,-5.159648583829403,0.00041284546,-0.0004650865514122415,4690.5283203125,2710,0.2,0.8791211247444153,0.0,0.7963011264801025
1.7702942,,,,,,,,,,,,,,,
,774,8912896,24,1015,,,,,,,,,,,
1.0375776,,,,,13652.582921600342,0.0001,-5.159542778134346,0.0009048871,-0.0006434272203478031,3615.299560546875,2720,0.2,0.8792840242385864,1.220703125e-05,0.8093760907649994
1.7750622,,,,,,,,,,,,,,,
,806,8945664,25,1016,,,,,,,,,,,
1.1286602,,,,,14273.200485229492,0.0001,-5.160064679384232,0.0003879767,-0.0002715508402616251,2217.898681640625,2730,0.2,0.8793002963066101,0.0,0.8007504492998123
1.2244757,,,,,,,,,,,,,,,
,837,8978432,26,1017,,,,,,,,,,,
1.1853058,,,,,9929.772006225587,0.0001,-5.159677401185036,0.00049285084,-0.0004091407154191984,2240.26708984375,2740,0.2,0.8790854215621948,0.0,0.8302499949932098
1.8062732,,,,,,,,,,,,,,,
,869,9011200,27,1017,,,,,,,,,,,
2.072308,,,,,14829.887237548828,0.0001,-5.159006044268608,0.00048260024,-0.0004349906863353681,9935.39453125,2750,0.2,0.8790537714958191,0.0,0.7695365250110626
1.3064916,,,,,,,,,,,,,,,
,901,9043968,28,1017,,,,,,,,,,,
1.4878602,,,,,13035.327342224122,0.0001,-5.158616019785404,0.00016162789,-0.00019433444467722438,3752.97900390625,2760,0.2,0.8788732886314392,0.0,0.7974680066108704
2.296603,,,,,,,,,,,,,,,
,933,9076736,29,1018,,,,,,,,,,,
1.3358827,,,,,11534.809033966065,0.0001,-5.1580119788646694,0.0012949598,-0.0006279507790168282,5305.13623046875,2770,0.2,0.8788424730300903,0.000433349609375,0.8068176656961441
1.3443139,,,,,,,,,,,,,,,
,965,9109504,30,1018,,,,,,,,,,,
1.432584,,,,,14783.269481658936,0.0001,-5.1576639175415036,0.00034115143,-0.00031315412270487285,2860.791748046875,2780,0.2,0.8786761164665222,9.1552734375e-06,0.7779566794633865
1.2033585,,,,,,,,,,,,,,,
,996,9142272,31,1018,,,,,,,,,,,
