rew_vec_envs,time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/n_updates,train/loss,train/std,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/learning_rate,train/explained_variance,train/entropy_loss,train/clip_fraction,train/clip_range
2.2098727,,,,,,,,,,,,,,,
,24,1209,17006592,650,,,,,,,,,,,
2.5176034,,,,,5910,309.898681640625,0.5790363550186157,-0.002584375987316889,907.9527590990067,0.005055913,0.0001,0.8514044880867004,-3.4767908923327924,0.0431793212890625,0.2
2.3612902,,,,,,,,,,,,,,,
,25,1259,17039360,650,,,,,,,,,,,
2.3846064,,,,,5920,334.60888671875,0.5790610909461975,-0.002372124891189742,821.3997530698776,0.0055861073,0.0001,0.8773924857378006,-3.4770648688077928,0.03319091796875,0.2
2.362506,,,,,,,,,,,,,,,
,26,1309,17072128,650,,,,,,,,,,,
2.4436266,,,,,5930,355.5154113769531,0.5787782669067383,-0.0024992585538711866,1364.4629010677338,0.0045279944,0.0001,0.7704656571149826,-3.4763976223766804,0.0349822998046875,0.2
2.052765,,,,,,,,,,,,,,,
,27,1359,17104896,651,,,,,,,,,,,
2.1362498,,,,,5940,318.5578918457031,0.5790396928787231,-0.002424270585106569,1064.340122437477,0.007296091,0.0001,0.7966650128364563,-3.476168393716216,0.0530364990234375,0.2
2.639032,,,,,,,,,,,,,,,
,28,1408,17137664,651,,,,,,,,,,,
2.4088964,,,,,5950,398.35906982421875,0.578548014163971,-0.0006789912706153701,1246.1968674182892,0.0037506365,0.0001,0.8309281915426254,-3.475660564005375,0.031524658203125,0.2
2.1757207,,,,,,,,,,,,,,,
,29,1458,17170432,651,,,,,,,,,,,
2.3833103,,,,,5960,179.01708984375,0.5784205198287964,-0.0021522600305615923,668.102904009819,0.0045667747,0.0001,0.8748963326215744,-3.4736933536827563,0.03902587890625,0.2
2.319242,,,,,,,,,,,,,,,
,30,1509,17203200,651,,,,,,,,,,,
1.91362,,,,,5970,539.00439453125,0.5779458284378052,-0.002461013578431448,1053.5493318080903,0.0050493106,0.0001,0.810158833861351,-3.4715340975672007,0.0271636962890625,0.2
2.2810743,,,,,,,,,,,,,,,
,31,1558,17235968,651,,,,,,,,,,,
