time/total_timesteps,time/iterations,rew_vec_envs,time/time_elapsed,time/fps,train/explained_variance,train/value_loss,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/entropy_loss,train/loss,train/n_updates,train/std
770048,47,245.80986785888672,1866,412,0.8268797397613525,120.35250978581607,0.12188720703125,0.2,-0.008613812952353328,0.0001,0.012658605,-4.828379159420729,90.6960220336914,460,0.8082782626152039
786432,48,85.17349863052368,1907,412,0.8449840694665909,172.2276503432542,0.089056396484375,0.2,-0.006959737700162805,0.0001,0.010224449,-4.810200032033026,12.205434799194336,470,0.8056401014328003
802816,49,122.73270273208618,1948,412,0.8350512236356735,127.10671251546592,0.12186279296875,0.2,-0.010265438918395375,0.0001,0.011327681,-4.78115894459188,12.60080337524414,480,0.7976846694946289
819200,50,230.2631072998047,1989,411,0.876120537519455,94.90288565959781,0.111395263671875,0.2,-0.010275265626933105,0.0001,0.011232542,-4.754019163921475,15.89224910736084,490,0.7935686111450195
835584,51,140.45782232284546,2032,411,0.8589756041765213,151.97552818767727,0.0942626953125,0.2,-0.008608871757678572,0.0001,0.009842871,-4.739242973923683,27.473230361938477,500,0.7925949096679688
851968,52,179.3585386276245,2074,410,0.8485636711120605,140.31329537406563,0.099822998046875,0.2,-0.009228384405105317,0.0001,0.010901605,-4.734489819407463,11.761313438415527,510,0.7907853126525879
868352,53,166.4592957496643,2116,410,0.8424183279275894,129.9304503764957,0.103021240234375,0.2,-0.00947859639645685,0.0001,0.010056335,-4.726833722740412,27.356746673583984,520,0.78943932056427
884736,54,131.81615495681763,2158,409,0.8028566688299179,156.01521704234182,0.106201171875,0.2,-0.008733841466346348,0.0001,0.01001733,-4.706543285958469,18.718658447265625,530,0.7840403318405151
901120,55,211.14712047576904,2199,409,0.7370749413967133,177.57204945497216,0.09337158203125,0.2,-0.008614982301514829,0.0001,0.009854881,-4.694247943535447,13.289274215698242,540,0.7831733822822571
917504,56,191.02399444580078,2240,409,0.8254735320806503,121.76430439092219,0.11136474609375,0.2,-0.008800686606809905,0.0001,0.011003608,-4.6901800880208615,14.878655433654785,550,0.7826691269874573
933888,57,189.20573234558105,2282,409,0.7739084810018539,210.2583637818694,0.080517578125,0.2,-0.007610188710714283,0.0001,0.008811142,-4.6779325475916265,73.26036071777344,560,0.7790781259536743
950272,58,250.7370204925537,2326,408,0.816134586930275,190.40365303047002,0.11060791015625,0.2,-0.008615428181110473,0.0001,0.010080742,-4.674951364472508,19.378440856933594,570,0.7803597450256348
966656,59,245.23388290405273,2370,407,0.8144155442714691,129.54131633527578,0.104193115234375,0.2,-0.010294890453769768,0.0001,0.010474669,-4.663143782317638,23.08371925354004,580,0.7765210270881653
983040,60,104.90778923034668,2413,407,0.810253769159317,100.55716301724314,0.116253662109375,0.2,-0.010662920353388472,0.0001,0.012323942,-4.651575344800949,10.986586570739746,590,0.7752906084060669
999424,61,161.88100481033325,2456,406,0.8268265724182129,162.4653406370431,0.099786376953125,0.2,-0.009707532544234709,0.0001,0.010657607,-4.638567426800728,14.742409706115723,600,0.7715516686439514
1015808,62,227.49540519714355,2499,406,0.7837351709604263,221.1344951607287,0.093377685546875,0.2,-0.009617267057365098,0.0001,0.010464495,-4.62482284642756,66.23190307617188,610,0.7699917554855347
1032192,63,266.6318645477295,2541,406,0.791210725903511,209.50115674585103,0.098553466796875,0.2,-0.009449638153637353,0.0001,0.010186465,-4.617252997867763,43.3098258972168,620,0.7702022790908813
1048576,64,302.5497341156006,2582,406,0.7669687420129776,186.11024562604726,0.1010498046875,0.2,-0.008978953678160905,0.0001,0.010788513,-4.609460745565594,7.272282123565674,630,0.7662402391433716
1064960,65,296.925892829895,2624,405,0.7588796615600586,252.67846835553647,0.098419189453125,0.2,-0.009412004645491833,0.0001,0.010520352,-4.58415539227426,22.383827209472656,640,0.7605964541435242
1081344,66,402.4341049194336,2668,405,0.7790848761796951,192.28817056268454,0.100531005859375,0.2,-0.010187554279036703,0.0001,0.010393787,-4.555324975401163,39.16297912597656,650,0.7548158168792725
1097728,67,261.2763862609863,2710,404,0.7491022646427155,327.97227499783037,0.0781982421875,0.2,-0.00788662096583721,0.0001,0.0090015195,-4.530730738677084,23.99349021911621,660,0.7513545751571655
1114112,68,309.6742606163025,2753,404,0.7846744805574417,198.42299171201884,0.10784912109375,0.2,-0.010696280836782535,0.0001,0.011404883,-4.509567194618285,23.558490753173828,670,0.7478040456771851
1130496,69,311.55601692199707,2795,404,0.7599508762359619,200.39456395842134,0.1133544921875,0.2,-0.010977357486626715,0.0001,0.012115853,-4.486497043259442,20.10549545288086,680,0.7434024214744568
1146880,70,378.6877179145813,2838,403,0.7770926207304001,236.81597627475858,0.09661865234375,0.2,-0.00912744170473161,0.0001,0.010189286,-4.473538335040212,26.711318969726562,690,0.7419111728668213
1163264,71,150.97119235992432,2881,403,0.777813196182251,249.26339905261995,0.11070556640625,0.2,-0.00977103864952369,0.0001,0.01091973,-4.458904909901321,28.793203353881836,700,0.7388530373573303
1179648,72,387.6034183502197,2926,403,0.7133413553237915,287.3076240859926,0.096759033203125,0.2,-0.008840074037289014,0.0001,0.011319557,-4.44279741384089,29.23295021057129,710,0.7361088991165161
1196032,73,399.1994786262512,2971,402,0.7868484854698181,258.0577290840447,0.099041748046875,0.2,-0.010051087666215607,0.0001,0.010158352,-4.4175533760339025,36.608882904052734,720,0.7304888963699341
1212416,74,475.6754264831543,3016,401,0.814010888338089,267.7427478641272,0.098828125,0.2,-0.009314709813588706,0.0001,0.010814875,-4.4002246905118225,48.2663459777832,730,0.7289736270904541
1228800,75,373.2672519683838,3061,401,0.7537117153406143,312.6045207053423,0.089739990234375,0.2,-0.009929516866031917,0.0001,0.010387072,-4.375438883900642,141.94674682617188,740,0.7215815782546997
1245184,76,416.614089012146,3106,400,0.792631059885025,261.5038339301944,0.102447509765625,0.2,-0.010549481059388199,0.0001,0.011232585,-4.350663310289383,75.189208984375,750,0.7191858291625977
1261568,77,377.4987907409668,3149,400,0.7921125292778015,265.81356871575116,0.110400390625,0.2,-0.010698323264477949,0.0001,0.011085425,-4.329869206808508,38.5232048034668,760,0.7148323059082031
1277952,78,388.3113555908203,3193,400,0.7923472374677658,289.8490498997271,0.10555419921875,0.2,-0.010501590778039827,0.0001,0.011366259,-4.302603602036834,61.15230178833008,770,0.7098543643951416
1294336,79,416.0806589126587,3237,399,0.7707204818725586,257.37130729854107,0.096746826171875,0.2,-0.009618112608404773,0.0001,0.010544729,-4.2784151280298826,22.64813232421875,780,0.7047640085220337
1310720,80,317.520715713501,3281,399,0.7184559106826782,257.14148129969834,0.111834716796875,0.2,-0.009682775339570071,0.0001,0.011636391,-4.251789055578411,30.5841121673584,790,0.7006081938743591
1327104,81,459.5055513381958,3326,398,0.7221012711524963,311.6347774490714,0.098260498046875,0.2,-0.008893344767056988,0.0001,0.011217663,-4.22354014646262,20.054433822631836,800,0.6954141855239868
1343488,82,367.2116346359253,3369,398,0.7677996158599854,303.13210459649565,0.0971435546875,0.2,-0.009017175262670207,0.0001,0.010099463,-4.201847948692739,37.551448822021484,810,0.6929986476898193
1359872,83,523.9173469543457,3413,398,0.7625094652175903,242.51104266420006,0.1288818359375,0.2,-0.01116320145820282,0.0001,0.012583019,-4.185202338919043,20.79392433166504,820,0.6907795667648315
1376256,84,292.1650195121765,3459,397,0.729682207107544,310.549523113668,0.111810302734375,0.2,-0.009293022273413953,0.0001,0.011751105,-4.161070211231708,50.6359977722168,830,0.685222864151001
1392640,85,397.4658317565918,3504,397,0.7410210967063904,306.6157324753702,0.1100830078125,0.2,-0.010150628744304413,0.0001,0.011199789,-4.126179778203368,59.883949279785156,840,0.6794859170913696
1409024,86,412.4232063293457,3548,397,0.7595279812812805,269.55843082368375,0.113250732421875,0.2,-0.01017720424079016,0.0001,0.01152882,-4.096835136599839,72.36266326904297,850,0.6755624413490295
1425408,87,360.35229682922363,3594,396,0.7750139087438583,253.5293827161193,0.113043212890625,0.2,-0.009363180007130722,0.0001,0.011845033,-4.075424848310649,30.594654083251953,860,0.6718801259994507
1441792,88,440.6286811828613,3639,396,0.7102294862270355,322.6117676094174,0.12235107421875,0.2,-0.010646122881007613,0.0001,0.012500972,-4.055340028740465,101.69850158691406,870,0.6688929200172424
1458176,89,506.0522575378418,3684,395,0.718195378780365,273.5148675955832,0.113916015625,0.2,-0.010842531282287382,0.0001,0.011589488,-4.04828361608088,134.49609375,880,0.668133556842804
1474560,90,504.5578384399414,3729,395,0.7581996321678162,242.40370820239187,0.117657470703125,0.2,-0.00993075684618816,0.0001,0.012831198,-4.028136629797518,27.66016960144043,890,0.6633746027946472
1490944,91,554.4371967315674,3775,394,0.7164143323898315,302.3461295887828,0.115869140625,0.2,-0.011280484436792904,0.0001,0.012619715,-4.0140093678608535,26.459129333496094,900,0.6624407768249512
1507328,92,494.9813804626465,3820,394,0.735722154378891,227.49495171681048,0.13328857421875,0.2,-0.011063614299928304,0.0001,0.012972,-3.9937207149341702,46.44378662109375,910,0.6581003665924072
1523712,93,369.97364616394043,3866,394,0.7122158706188202,303.53260694369675,0.11549072265625,0.2,-0.010932529124693247,0.0001,0.012700593,-3.9790627151727676,67.1258316040039,920,0.6560972929000854
1540096,94,504.8923454284668,3911,393,0.7223613560199738,293.72759716510774,0.122186279296875,0.2,-0.011067071245633997,0.0001,0.012676036,-3.955474307388067,37.777244567871094,930,0.6511422395706177
1556480,95,499.846923828125,3956,393,0.7101018726825714,351.41979046612977,0.109832763671875,0.2,-0.010112653649866844,0.0001,0.012471596,-3.9298933830112217,229.98388671875,940,0.6468459367752075
1572864,96,487.63633155822754,4003,392,0.7127989828586578,313.4955112710595,0.11939697265625,0.2,-0.010335420177398191,0.0001,0.012947885,-3.899419715907425,23.131671905517578,950,0.6423848867416382
1589248,97,454.7216053009033,4050,392,0.697293221950531,331.6552856102586,0.119415283203125,0.2,-0.0118953253946529,0.0001,0.013073208,-3.8759073431603612,64.99290466308594,960,0.6395474672317505
1605632,98,445.95983123779297,4098,391,0.6838158369064331,345.52177099734547,0.1149658203125,0.2,-0.009830517025329754,0.0001,0.012702946,-3.8636555049568413,63.40800857543945,970,0.6374812126159668
1622016,99,407.0989580154419,4146,391,0.6899203360080719,272.01279263794424,0.117919921875,0.2,-0.010622163563130015,0.0001,0.013191043,-3.8530047819018365,47.54964828491211,980,0.636528730392456
1638400,100,499.6407651901245,4195,390,0.7547946572303772,252.21370395869016,0.129571533203125,0.2,-0.011123459813643422,0.0001,0.012544982,-3.835840866342187,30.21672248840332,990,0.6319161653518677
1654784,101,526.4429893493652,4243,389,0.7045498788356781,288.10844051539897,0.107745361328125,0.2,-0.00974319135193582,0.0001,0.012123627,-3.8108152953907846,41.16782760620117,1000,0.6301032304763794
1671168,102,543.1083908081055,4295,389,0.6982104182243347,326.0929338887334,0.114154052734375,0.2,-0.009795449411467417,0.0001,0.012087985,-3.801966899354011,127.00530242919922,1010,0.628867506980896
1687552,103,498.8971405029297,4346,388,0.6909822523593903,279.00186664909126,0.132208251953125,0.2,-0.010107774438256455,0.0001,0.013937047,-3.798490830138326,60.44852066040039,1020,0.6284794211387634
1703936,104,518.5774307250977,4395,387,0.6952596604824066,316.4739334791899,0.115966796875,0.2,-0.010522119164306787,0.0001,0.012122594,-3.797945697046816,31.750011444091797,1030,0.627254068851471
1720320,105,474.77823066711426,4442,387,0.7106703817844391,312.6385560512543,0.118255615234375,0.2,-0.009560485108522698,0.0001,0.012515826,-3.7821700415574013,48.334495544433594,1040,0.6240212917327881
1736704,106,524.0674591064453,4489,386,0.7051588892936707,357.8294362232089,0.122357177734375,0.2,-0.010517725449608406,0.0001,0.013588577,-3.7566697215661407,125.90385437011719,1050,0.6188827753067017
1753088,107,488.4670829772949,4533,386,0.7507552057504654,285.9442367225885,0.126910400390625,0.2,-0.01129511991639447,0.0001,0.013301663,-3.7280981954187156,64.57160949707031,1060,0.6149651408195496
1769472,108,617.9125938415527,4578,386,0.6873900592327118,303.4644737862051,0.141278076171875,0.2,-0.011354728317928674,0.0001,0.013586039,-3.7127543019130824,26.299774169921875,1070,0.6132884621620178
1785856,109,550.4127979278564,4622,386,0.7389155924320221,355.5501235887408,0.115478515625,0.2,-0.009632309046901355,0.0001,0.011856137,-3.698164289444685,33.3070182800293,1080,0.6120226979255676
1802240,110,598.034294128418,4666,386,0.7402713894844055,348.4727795980871,0.1373046875,0.2,-0.010493285684242437,0.0001,0.014494246,-3.684610608499497,60.313358306884766,1090,0.6088396310806274
1818624,111,417.3485345840454,4710,386,0.7162810564041138,299.8163156345487,0.13704833984375,0.2,-0.010866650545904123,0.0001,0.0139266625,-3.676557226944715,52.443389892578125,1100,0.6090166568756104
1835008,112,569.9708938598633,4754,385,0.7118660807609558,392.5376017123461,0.108514404296875,0.2,-0.010151511247750022,0.0001,0.011871366,-3.663935939501971,103.12714385986328,1110,0.6064345240592957
1851392,113,542.9168949127197,4798,385,0.6627174019813538,344.91485488563774,0.136700439453125,0.2,-0.010902406019704358,0.0001,0.014662818,-3.6575196403078736,49.64179611206055,1120,0.6061195731163025
1867776,114,503.826771736145,4841,385,0.6273174583911896,286.4642204992473,0.139324951171875,0.2,-0.010718015906968503,0.0001,0.0151089765,-3.64311360809952,97.99897766113281,1130,0.6031919717788696
1884160,115,516.4974403381348,4886,385,0.6668853461742401,300.74547314569355,0.135162353515625,0.2,-0.011050533637171612,0.0001,0.013914711,-3.6302859700284897,37.8768196105957,1140,0.6012628078460693
1900544,116,581.8835220336914,4930,385,0.6392876207828522,351.537760540843,0.122723388671875,0.2,-0.010768104860380845,0.0001,0.013134468,-3.610238381754607,228.78111267089844,1150,0.5986578464508057
1916928,117,556.3941078186035,4976,385,0.6422481834888458,422.3309607341886,0.12470703125,0.2,-0.011681358496844041,0.0001,0.012383449,-3.604963200818747,92.60932159423828,1160,0.5987212657928467
1933312,118,454.71232986450195,5024,384,0.6803424954414368,353.553971414268,0.135430908203125,0.2,-0.010851384189300007,0.0001,0.013649186,-3.6023064251989125,88.21775817871094,1170,0.5987322330474854
1949696,119,501.0112953186035,5075,384,0.6871027052402496,298.24348290860655,0.14710693359375,0.2,-0.011145006022343296,0.0001,0.01450454,-3.5996121142059563,32.06525421142578,1180,0.5971106290817261
1966080,120,587.2216415405273,5125,383,0.7313207387924194,333.1418205678463,0.121588134765625,0.2,-0.009706450604790006,0.0001,0.012723889,-3.59058970566839,65.72050476074219,1190,0.5965029001235962
1982464,121,491.2548999786377,5177,382,0.6539008021354675,319.313734254241,0.13858642578125,0.2,-0.011299302069346595,0.0001,0.013487671,-3.5795456576161087,114.7405014038086,1200,0.5941507816314697
1998848,122,548.7094707489014,5230,382,0.652725875377655,360.9323268145323,0.1209716796875,0.2,-0.010088288963015658,0.0001,0.01257021,-3.5626454930752516,73.9025650024414,1210,0.591743528842926
2015232,123,483.5947666168213,5281,381,0.6137316226959229,463.525753004849,0.131982421875,0.2,-0.010522837409553176,0.0001,0.013467225,-3.540795207768679,44.98993682861328,1220,0.5867205262184143
2031616,124,487.94550704956055,5333,380,0.6457849740982056,356.0413719326258,0.142108154296875,0.2,-0.011071794840427173,0.0001,0.014880801,-3.50220797508955,61.83442306518555,1230,0.5816203355789185
2048000,125,405.0309257507324,5384,380,0.6419208645820618,405.1536829173565,0.12745361328125,0.2,-0.01090421253356908,0.0001,0.014173153,-3.4721571889705958,67.43671417236328,1240,0.5778509378433228
2064384,126,444.4799118041992,5435,379,0.6847487092018127,365.6158873453736,0.14630126953125,0.2,-0.012028141744758613,0.0001,0.015219414,-3.460324040055275,86.246826171875,1250,0.5779679417610168
2080768,127,558.3066005706787,5488,379,0.698941707611084,315.80321896374227,0.146649169921875,0.2,-0.010601808950377744,0.0001,0.013661721,-3.452606201451272,113.01122283935547,1260,0.5756519436836243
2097152,128,614.0136108398438,5540,378,0.7391352355480194,295.8630183726549,0.142437744140625,0.2,-0.011033448039779615,0.0001,0.015599061,-3.442935806699097,19.377370834350586,1270,0.5748615264892578
2113536,129,642.0154685974121,5591,377,0.6788754165172577,320.9780182749033,0.1380126953125,0.2,-0.011151719883127954,0.0001,0.014454374,-3.4345407159999013,35.75007247924805,1280,0.5735943913459778
2129920,130,551.8289642333984,5641,377,0.6434438228607178,332.6194493740797,0.142388916015625,0.2,-0.011100177945081668,0.0001,0.014523124,-3.423123755864799,51.495792388916016,1290,0.5725488662719727
2146304,131,517.3972988128662,5690,377,0.6979738473892212,330.7132130742073,0.141217041015625,0.2,-0.011661010243551572,0.0001,0.014356531,-3.417177138570696,24.659929275512695,1300,0.5714654922485352
2162688,132,579.470775604248,5740,376,0.6826090812683105,353.6981450647116,0.13675537109375,0.2,-0.010951278151696896,0.0001,0.013650028,-3.3970696118660273,192.2213897705078,1310,0.5670455694198608
2179072,133,488.56446647644043,5790,376,0.6742133498191833,391.0723892614245,0.131884765625,0.2,-0.010590999891792307,0.0001,0.014581743,-3.3779368055053056,42.58483123779297,1320,0.5666094422340393
2195456,134,609.4264602661133,5839,375,0.7033709585666656,277.8068684354424,0.157257080078125,0.2,-0.011120451111673901,0.0001,0.016045183,-3.3590317041613162,33.370704650878906,1330,0.5632759928703308
2211840,135,611.0810146331787,5888,375,0.6547988951206207,421.49001674950125,0.134393310546875,0.2,-0.009992653941662866,0.0001,0.014682891,-3.3443927806802094,37.54273986816406,1340,0.5605958104133606
2228224,136,630.5988216400146,5937,375,0.6989841759204865,340.143443826586,0.14222412109375,0.2,-0.010512388273491524,0.0001,0.016257783,-3.3251023442484438,43.24063491821289,1350,0.5578165054321289
2244608,137,592.2178325653076,5988,374,0.6889313459396362,346.787835675478,0.154290771484375,0.2,-0.011450128182696062,0.0001,0.015266314,-3.3112069479189814,31.371824264526367,1360,0.5565271973609924
2260992,138,601.2019920349121,6038,374,0.6460699439048767,364.8230905771255,0.14698486328125,0.2,-0.011036371048612636,0.0001,0.014471611,-3.2939634029753506,74.76121520996094,1370,0.5529847741127014
2277376,139,562.7051963806152,6088,374,0.6285851895809174,354.0746550038457,0.15875244140625,0.2,-0.01202906509352033,0.0001,0.016213385,-3.2708472249098124,62.809600830078125,1380,0.5508288145065308
2293760,140,587.6112937927246,6138,373,0.7277441918849945,345.5955005407333,0.147772216796875,0.2,-0.01122093750473141,0.0001,0.015053194,-3.2634283349849285,31.53529930114746,1390,0.5513485670089722
2310144,141,582.1649513244629,6187,373,0.6838499903678894,337.40336789488794,0.160699462890625,0.2,-0.010553013751268736,0.0001,0.014982546,-3.2663740556687118,46.30900573730469,1400,0.5513343811035156
2326528,142,551.5994892120361,6237,373,0.6844092607498169,345.14840158075094,0.156732177734375,0.2,-0.011466380149249744,0.0001,0.016428156,-3.24349771682173,80.74036407470703,1410,0.5459487438201904
2342912,143,579.3487777709961,6285,372,0.6634270548820496,315.3431924387813,0.157281494140625,0.2,-0.009874717419916124,0.0001,0.016958749,-3.216676908545196,76.30670166015625,1420,0.5432051420211792
2359296,144,411.38211822509766,6335,372,0.6874597370624542,336.85671820938586,0.153424072265625,0.2,-0.009736603273631772,0.0001,0.015719924,-3.203153997287154,38.30731201171875,1430,0.5426463484764099
2375680,145,564.2273483276367,6385,372,0.6458766758441925,336.51879959851505,0.156005859375,0.2,-0.011643414822356136,0.0001,0.016545644,-3.194215752091259,27.12010383605957,1440,0.5409039855003357
2392064,146,553.0677528381348,6434,371,0.7333844006061554,291.87174014002085,0.165374755859375,0.2,-0.011419748880143743,0.0001,0.017502772,-3.1773350523784756,60.63075256347656,1450,0.5384207963943481
2408448,147,486.4590244293213,6485,371,0.7317236363887787,305.78532042875884,0.16722412109375,0.2,-0.012088701396714896,0.0001,0.016619876,-3.155447295960039,54.01811981201172,1460,0.535575270652771
2424832,148,546.3213806152344,6537,370,0.6864638030529022,350.4664321348071,0.169976806640625,0.2,-0.011507666117176995,0.0001,0.018552234,-3.139621558692306,27.853553771972656,1470,0.5340265035629272
2441216,149,690.4384231567383,6588,370,0.6469617187976837,340.9199437454343,0.160357666015625,0.2,-0.012541365998731634,0.0001,0.016452415,-3.121517913788557,80.11711120605469,1480,0.5305218696594238
2457600,150,536.3173580169678,6638,370,0.6525627076625824,313.9243219360709,0.161199951171875,0.2,-0.012266269308383926,0.0001,0.01754503,-3.0972707458771764,27.531108856201172,1490,0.5278605818748474
2473984,151,675.7066535949707,6691,369,0.7288429141044617,244.15393030643463,0.17774658203125,0.2,-0.011364315906030242,0.0001,0.017923241,-3.0852945387363433,37.29280090332031,1500,0.5259244441986084
2490368,152,526.3495597839355,6742,369,0.6358800530433655,441.13476537317035,0.147332763671875,0.2,-0.010863302344660042,0.0001,0.015990645,-3.069067104998976,395.4043884277344,1510,0.5238739252090454
2506752,153,624.2678260803223,6792,369,0.6525420248508453,327.3052380874753,0.15703125,0.2,-0.01119763894857897,0.0001,0.015980225,-3.0537315339781346,39.81666946411133,1520,0.5223090648651123
2523136,154,680.7031364440918,6845,368,0.6174480319023132,388.5392379209399,0.151959228515625,0.2,-0.011489597723266343,0.0001,0.016707705,-3.0333618060685694,55.75456619262695,1530,0.5185436010360718
2539520,155,549.5739879608154,6897,368,0.6445892155170441,319.0562467381358,0.175091552734375,0.2,-0.01071324328549963,0.0001,0.017686052,-3.0149099114350975,69.72663116455078,1540,0.5170185565948486
2555904,156,539.2052040100098,6950,367,0.6745293438434601,386.7301356360316,0.166748046875,0.2,-0.011779542196381953,0.0001,0.016176164,-3.0037894412875175,101.493896484375,1550,0.5155772566795349
2572288,157,598.9707183837891,7002,367,0.652006208896637,365.03620768785476,0.170159912109375,0.2,-0.010087992240005405,0.0001,0.016706884,-2.9826373173855245,83.31629180908203,1560,0.5119091868400574
2588672,158,703.0284729003906,7056,366,0.7393205463886261,297.72355949282644,0.170526123046875,0.2,-0.011508294122177177,0.0001,0.017815849,-2.9651900618337095,21.970340728759766,1570,0.5103648900985718
2605056,159,627.7506256103516,7108,366,0.6560926735401154,381.10965104848145,0.155816650390625,0.2,-0.01191391510747053,0.0001,0.017335635,-2.950368289463222,49.04067611694336,1580,0.5077944397926331
2621440,160,328.0466938018799,7160,366,0.7123911678791046,324.8013587415218,0.1791015625,0.2,-0.012291333702160045,0.0001,0.019644447,-2.938075373508036,62.656402587890625,1590,0.5072990655899048
2637824,161,634.1569004058838,7215,365,0.6512152552604675,316.23867468982934,0.187994384765625,0.2,-0.012287825174098543,0.0001,0.020122427,-2.9309048891067504,17.530179977416992,1600,0.5061860680580139
2654208,162,542.2087097167969,7265,365,0.6250190138816833,350.66992271393536,0.169708251953125,0.2,-0.010977594395080814,0.0001,0.017470103,-2.923977553937584,104.16893768310547,1610,0.5049377679824829
2670592,163,543.7903537750244,7319,364,0.6690649092197418,294.36311895549295,0.19940185546875,0.2,-0.012234010241263605,0.0001,0.019768225,-2.919698107149452,73.5940170288086,1620,0.5058012008666992
2686976,164,586.5291137695312,7373,364,0.6688887476921082,305.36852498948576,0.175177001953125,0.2,-0.011596626803657273,0.0001,0.019604653,-2.9030132051557302,63.08232498168945,1630,0.5012229681015015
2703360,165,546.5788497924805,7426,364,0.6909326910972595,312.0988886207342,0.1805908203125,0.2,-0.010724384499553707,0.0001,0.018949218,-2.888483787700534,77.80950164794922,1640,0.5018168687820435
2719744,166,395.02303314208984,7480,363,0.6304549276828766,369.98304963260887,0.16259765625,0.2,-0.010827523097759695,0.0001,0.017186677,-2.880828269291669,145.56985473632812,1650,0.4995718002319336
2736128,167,545.7090930938721,7536,363,0.6224058866500854,358.73974821865556,0.16627197265625,0.2,-0.011193825353075226,0.0001,0.017928598,-2.8626567769795654,49.40342712402344,1660,0.4974403381347656
2752512,168,599.5507907867432,7592,362,0.6869073510169983,335.5446255683899,0.173907470703125,0.2,-0.01179472732164868,0.0001,0.01903714,-2.8431897828355432,40.17551803588867,1670,0.49522799253463745
2768896,169,579.6266021728516,7648,362,0.7112667560577393,409.72939530462025,0.185198974609375,0.2,-0.012088395996579493,0.0001,0.018852293,-2.825667899753898,57.8986701965332,1680,0.49329328536987305
2785280,170,716.693000793457,7705,361,0.6875195503234863,324.04134213626384,0.1968505859375,0.2,-0.012398468048195355,0.0001,0.020294769,-2.8083475675433873,24.335411071777344,1690,0.49166765809059143
2801664,171,545.9072723388672,7762,360,0.6535747349262238,387.8635320544243,0.1632080078125,0.2,-0.012039539889519802,0.0001,0.019613167,-2.7988448083400725,68.54339599609375,1700,0.48947107791900635
2818048,172,414.2735481262207,7816,360,0.6244512498378754,392.14248811006547,0.1784912109375,0.2,-0.01132565979132778,0.0001,0.017612781,-2.7777979233302177,64.96366882324219,1710,0.4874953031539917
2834432,173,507.22647857666016,7871,360,0.6382101774215698,330.27585244625806,0.194830322265625,0.2,-0.012725871939801436,0.0001,0.020676535,-2.7552480309270324,34.289772033691406,1720,0.48401904106140137
2850816,174,541.4944877624512,7928,359,0.6795351207256317,307.6929237380624,0.1927978515625,0.2,-0.01142196612963744,0.0001,0.0194475,-2.745442073047161,27.95448112487793,1730,0.48460331559181213
2867200,175,448.6406774520874,7987,358,0.7055720388889313,319.16887945383786,0.181231689453125,0.2,-0.010729964955135073,0.0001,0.018947603,-2.745424723252654,21.930681228637695,1740,0.48389893770217896
2883584,176,626.07102394104,8045,358,0.6822543144226074,273.3655866883695,0.19163818359375,0.2,-0.012393988804069523,0.0001,0.020726368,-2.7184451821260156,54.28701400756836,1750,0.4794514775276184
2899968,177,578.8864860534668,8107,357,0.6934263110160828,339.56028514802455,0.174371337890625,0.2,-0.010479497424421424,0.0001,0.018388174,-2.6991092161275447,51.04726791381836,1760,0.4779447913169861
2916352,178,701.0943717956543,8167,357,0.5948139131069183,400.1352677330375,0.1786376953125,0.2,-0.011690958862891421,0.0001,0.017941125,-2.6970072693191467,36.930213928222656,1770,0.47871023416519165
2932736,179,695.8734703063965,8226,356,0.6271526515483856,412.6883618861437,0.190478515625,0.2,-0.01129738082017866,0.0001,0.019156631,-2.6975700442679225,46.14231491088867,1780,0.4785847067832947
2949120,180,626.4859600067139,8287,355,0.7776275277137756,231.68705414682626,0.19461669921875,0.2,-0.011632692693819991,0.0001,0.020666137,-2.685716268885881,19.383819580078125,1790,0.4763795733451843
2965504,181,603.6693134307861,8347,355,0.682088702917099,368.299644947052,0.16507568359375,0.2,-0.01145624360333386,0.0001,0.019072682,-2.6765522780828177,39.14079284667969,1800,0.47592177987098694
2981888,182,678.2410659790039,8408,354,0.7135593593120575,283.8216652885079,0.19334716796875,0.2,-0.01199888735991408,0.0001,0.019196007,-2.6668147327378393,72.51695251464844,1810,0.47478240728378296
2998272,183,763.8878974914551,8466,354,0.7000588774681091,330.8081534385681,0.1804931640625,0.2,-0.012528199074404256,0.0001,0.019113593,-2.654200297500938,33.27091979980469,1820,0.47229209542274475
3014656,184,548.8157539367676,8528,353,0.7056258916854858,379.7226400271058,0.187042236328125,0.2,-0.012127557813619206,0.0001,0.018972714,-2.637530315667391,44.962677001953125,1830,0.47089630365371704
3031040,185,543.0481557846069,8589,352,0.6597997546195984,353.95662488639357,0.18072509765625,0.2,-0.011981336621829541,0.0001,0.018513195,-2.6191652878187597,32.684635162353516,1840,0.4693983197212219
3047424,186,651.9327716827393,8647,352,0.6654143035411835,304.93995673507453,0.193292236328125,0.2,-0.013869292041272274,0.0001,0.020531554,-2.606332312617451,42.547645568847656,1850,0.46776098012924194
3063808,187,680.4105434417725,8706,351,0.70152348279953,294.60055675655605,0.1931640625,0.2,-0.01220789679318841,0.0001,0.020713704,-2.595653339009732,38.25463104248047,1860,0.4663982391357422
3080192,188,466.4994602203369,8768,351,0.6618305146694183,342.91243190318346,0.169818115234375,0.2,-0.011793482493158081,0.0001,0.019022118,-2.5863080426119267,28.120594024658203,1870,0.46556252241134644
