rew_vec_envs,time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/std,train/entropy_loss,train/loss,train/n_updates,train/clip_range,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/explained_variance,train/value_loss,train/clip_fraction
39.108054876327515,141,2310144,6867,336,0.760105550289154,-4.57700699493289,0.7183856964111328,1400,0.2,0.0001,0.012755539,-0.003652380549829104,0.3216979503631592,5.450580564793199,0.118194580078125
30.504319667816162,142,2326528,6932,335,0.7599233984947205,-4.572845511883497,0.3318895399570465,1410,0.2,0.0001,0.012190828,-0.0035745880706599563,0.5859909951686859,1.3845857796724885,0.143731689453125
42.47989869117737,143,2342912,6998,334,0.7591458559036255,-4.570026034116745,0.34359297156333923,1420,0.2,0.0001,0.0123158805,-0.003953417905631795,0.39485156536102295,3.744847284350544,0.1357177734375
51.40717887878418,144,2359296,7063,333,0.7577101588249207,-4.566574953496456,0.3578014075756073,1430,0.2,0.0001,0.011732549,-0.0034742886911772073,0.41288191080093384,4.044251133222133,0.133636474609375
54.20733833312988,145,2375680,7130,333,0.7556859850883484,-4.556517027318478,0.3878358006477356,1440,0.2,0.0001,0.012256319,-0.002750070242836955,0.36166346073150635,3.693150351662189,0.118829345703125
43.2756245136261,146,2392064,7196,332,0.7521705031394958,-4.540843661874533,0.35022783279418945,1450,0.2,0.0001,0.010936789,-0.003226210492721293,0.5697824358940125,1.7742381422780453,0.123028564453125
43.684024810791016,147,2408448,7262,331,0.7514351606369019,-4.52980317696929,0.3240073621273041,1460,0.2,0.0001,0.013117542,-0.005225709714432014,0.497397780418396,1.4759182106237858,0.1374267578125
43.45381164550781,148,2424832,7329,330,0.7502284049987793,-4.524471247196198,0.2890557050704956,1470,0.2,0.0001,0.012154646,-0.003777948760216532,0.3482924699783325,3.4330687571316956,0.1230224609375
53.97192049026489,149,2441216,7395,330,0.7484581470489502,-4.516802347451448,0.26662954688072205,1480,0.2,0.0001,0.011708917,-0.003973273785231868,0.6093403398990631,1.1694091276731342,0.139825439453125
41.78124952316284,150,2457600,7462,329,0.7443708181381226,-4.501958622783422,0.27053776383399963,1490,0.2,0.0001,0.010681296,-0.004734168504728587,0.5530955195426941,1.4600784667767583,0.133367919921875
40.54778790473938,151,2473984,7530,328,0.7430011630058289,-4.48682646676898,0.29727837443351746,1500,0.2,0.0001,0.012070047,-0.002563403110980289,0.40165549516677856,2.5891501286998393,0.12667236328125
38.35198426246643,152,2490368,7598,327,0.741839587688446,-4.480440010130406,0.26089850068092346,1510,0.2,0.0001,0.010697853,-0.004984377081200364,0.5488499701023102,1.390139001281932,0.131146240234375
42.74129104614258,153,2506752,7665,327,0.7400234937667847,-4.4718015842139724,0.2553623914718628,1520,0.2,0.0001,0.011763645,-0.004103709947594325,0.4184225797653198,2.118024797365069,0.128564453125
47.558868408203125,154,2523136,7734,326,0.7360934019088745,-4.457161562889814,0.3485572338104248,1530,0.2,0.0001,0.011878536,-0.0031040221343573648,0.2601414918899536,5.068736989516765,0.11912841796875
40.10009765625,155,2539520,7802,325,0.7342627644538879,-4.440469092130661,2.3116471767425537,1540,0.2,0.0001,0.013670812,-0.002212015035729564,0.5864492356777191,4.164009225554764,0.119390869140625
37.54867720603943,156,2555904,7871,324,0.7314760684967041,-4.427590597420931,0.2914896011352539,1550,0.2,0.0001,0.01284232,-0.00436313406098634,0.647445946931839,1.3661521780770272,0.155419921875
60.07648324966431,157,2572288,7940,323,0.7303669452667236,-4.419528478384018,4.391170024871826,1560,0.2,0.0001,0.007717038,-0.0017921964810739155,0.19911670684814453,12.041925664432346,0.081060791015625
34.3342707157135,158,2588672,8008,323,0.7302783727645874,-4.414081325381995,0.5486415028572083,1570,0.2,0.0001,0.013193938,-0.004593563538037415,0.2872074842453003,3.923029929213226,0.12705078125
48.55882501602173,159,2605056,8078,322,0.7265921235084534,-4.403511577099562,0.5017386674880981,1580,0.2,0.0001,0.01596478,-0.0029699540811634504,0.47482961416244507,4.289481057599187,0.16905517578125
68.84353160858154,160,2621440,8147,321,0.7258078455924988,-4.3919883772730826,0.3662288784980774,1590,0.2,0.0001,0.012824513,-0.0030442851144471205,0.5569983720779419,2.1930607274640352,0.144366455078125
48.79628562927246,161,2637824,8210,321,0.7248148322105408,-4.387282720953226,0.5856599807739258,1600,0.2,0.0001,0.01286188,-0.003319429616749403,0.37981653213500977,5.879989509750158,0.12586669921875
37.18955087661743,162,2654208,8275,320,0.722525417804718,-4.376581428200007,0.2620687484741211,1610,0.2,0.0001,0.01503225,-0.0050574412860441955,0.5737075805664062,1.250598970428109,0.159454345703125
58.01669406890869,163,2670592,8339,320,0.7241467833518982,-4.374269831180572,0.4750586152076721,1620,0.2,0.0001,0.011239149,-0.0037221231692456057,0.30551677942276,5.972466035932302,0.11268310546875
46.650508880615234,164,2686976,8400,319,0.7247161865234375,-4.38261314034462,0.261478453874588,1630,0.2,0.0001,0.013400186,-0.004678032591436931,0.3402283191680908,3.164571034349501,0.146826171875
54.3372917175293,165,2703360,8460,319,0.7237083911895752,-4.380669362097978,0.3823421895503998,1640,0.2,0.0001,0.0126921125,-0.0034121890736059867,0.34662508964538574,3.441566368378699,0.136505126953125
54.29721927642822,166,2719744,8519,319,0.725039005279541,-4.381535351276398,0.43623581528663635,1650,0.2,0.0001,0.012427516,-0.003934158179254155,0.3879227638244629,5.076580010633916,0.135040283203125
57.66158866882324,167,2736128,8582,318,0.7204644680023193,-4.373529002815485,0.35879138112068176,1660,0.2,0.0001,0.013210634,-0.005334027292337851,0.5817998945713043,1.739731497131288,0.1435302734375
44.246516704559326,168,2752512,8649,318,0.7191042900085449,-4.356321546435356,0.45327675342559814,1670,0.2,0.0001,0.013023794,-0.004179043530712079,0.37361007928848267,5.240019662398845,0.142999267578125
45.9782657623291,169,2768896,8721,317,0.7187497615814209,-4.351104114204645,0.6589276194572449,1680,0.2,0.0001,0.010955775,-0.003158333906412736,0.31803780794143677,7.856370151601732,0.127508544921875
39.18872559070587,170,2785280,8788,316,0.717168927192688,-4.346056979894638,0.5347475409507751,1690,0.2,0.0001,0.013092297,-0.004442428999209369,0.4532352685928345,3.897462857887149,0.145343017578125
37.91385054588318,171,2801664,8854,316,0.7133678197860718,-4.330898454785347,2.2154130935668945,1700,0.2,0.0001,0.013586536,-0.003173111302203324,0.2676231265068054,6.927698672562838,0.12147216796875
49.03117513656616,172,2818048,8915,316,0.7070944905281067,-4.301872880011797,0.37800803780555725,1710,0.2,0.0001,0.015074443,-0.005385927582756267,0.5405552089214325,1.6346753280144184,0.1614013671875
49.53696823120117,173,2834432,8977,315,0.7074208855628967,-4.284947914630175,0.33160096406936646,1720,0.2,0.0001,0.013187449,-0.004333337301068241,0.4515381455421448,3.1961689514108,0.145672607421875
64.96743202209473,174,2850816,9040,315,0.7091749906539917,-4.291190063208342,0.2874946892261505,1730,0.2,0.0001,0.013437307,-0.00566131616687926,0.6443392634391785,1.4765207819174975,0.142083740234375
42.09702730178833,175,2867200,9107,314,0.7068933844566345,-4.292192367464304,0.49514058232307434,1740,0.2,0.0001,0.013243971,-0.003664950854727067,0.4378894567489624,3.652676798403263,0.135833740234375
46.35982656478882,176,2883584,9179,314,0.704474925994873,-4.2754882358014585,0.26365870237350464,1750,0.2,0.0001,0.01399602,-0.006564562483436021,0.616407722234726,1.504123089509085,0.15103759765625
45.264713525772095,177,2899968,9252,313,0.7034885287284851,-4.268024700134992,0.45656317472457886,1760,0.2,0.0001,0.010719401,-0.0036411883704204227,0.29486340284347534,6.408402136713266,0.12454833984375
36.86527419090271,178,2916352,9321,312,0.7028535604476929,-4.261582833528519,0.5443060994148254,1770,0.2,0.0001,0.013336264,-0.0046080393489319246,0.3324645757675171,3.95133255366236,0.134417724609375
44.277610301971436,179,2932736,9390,312,0.7018206715583801,-4.259253165870905,0.8577581644058228,1780,0.2,0.0001,0.011123851,-0.004377956732059829,0.3300934433937073,8.356057495251298,0.106707763671875
43.886385917663574,180,2949120,9458,311,0.7006758451461792,-4.252934066206217,0.2971966862678528,1790,0.2,0.0001,0.013588987,-0.005808714914201119,0.41432827711105347,2.1955728906672447,0.15498046875
36.21399474143982,181,2965504,9531,311,0.6977154612541199,-4.237595079094172,0.2566916048526764,1800,0.2,0.0001,0.013091783,-0.004851481884907116,0.5605813264846802,1.328021456906572,0.154962158203125
47.55177593231201,182,2981888,9605,310,0.6980724930763245,-4.2322387337684635,0.6275594830513,1810,0.2,0.0001,0.01164658,-0.004651426683449244,0.26111096143722534,4.12759495601058,0.141607666015625
42.91049003601074,183,2998272,9680,309,0.6959488391876221,-4.226188239455223,0.190721794962883,1820,0.2,0.0001,0.013458907,-0.006842961348593235,0.6086871325969696,1.3171990083996206,0.1568603515625
44.03075075149536,184,3014656,9754,309,0.6909716129302979,-4.206257766485214,0.2897026240825653,1830,0.2,0.0001,0.013200985,-0.006900762713303266,0.5920758247375488,1.4288922432810067,0.13565673828125
49.09585618972778,185,3031040,9829,308,0.6888245344161987,-4.187421410530805,0.2851628065109253,1840,0.2,0.0001,0.013870066,-0.0043566521788307,0.26755964756011963,4.00371713489294,0.1210693359375
35.02190685272217,186,3047424,9903,307,0.6880971193313599,-4.178781618177891,2.0047030448913574,1850,0.2,0.0001,0.008044405,-0.003955344141832029,0.22157126665115356,17.881840485706924,0.075653076171875
41.13062906265259,187,3063808,9979,307,0.6865056753158569,-4.172185837477445,2.0242621898651123,1860,0.2,0.0001,0.010201934,-0.0034115324473532383,0.43115317821502686,7.4979867826215925,0.112469482421875
56.37923574447632,188,3080192,10054,306,0.6835145354270935,-4.159365259855986,0.6271895170211792,1870,0.2,0.0001,0.013587808,-0.003921860433547408,0.3941118121147156,3.942457799613476,0.1301513671875
46.272332191467285,189,3096576,10125,305,0.6820380687713623,-4.145622798800469,0.6654567718505859,1880,0.2,0.0001,0.01553606,-0.003550661722692894,0.5055230259895325,6.72628111448139,0.140423583984375
51.820030212402344,190,3112960,10195,305,0.6786202788352966,-4.128751656413078,0.3091011047363281,1890,0.2,0.0001,0.015065581,-0.003653051971195964,0.46200698614120483,3.039884359575808,0.160821533203125
43.63613438606262,191,3129344,10267,304,0.6768142580986023,-4.116224676370621,0.7241677641868591,1900,0.2,0.0001,0.01276034,-0.003847103773296112,0.392177939414978,8.14713706402108,0.121051025390625
48.53425359725952,192,3145728,10340,304,0.6760488152503967,-4.108233714103699,0.5255400538444519,1910,0.2,0.0001,0.014152904,-0.00401957511639921,0.4604191184043884,4.649220054317266,0.147540283203125
48.04458713531494,193,3162112,10411,303,0.6727010011672974,-4.097897044569254,0.6537550687789917,1920,0.2,0.0001,0.015679978,-0.004056821757694706,0.23746627569198608,7.5075093964114785,0.141583251953125
40.68190860748291,194,3178496,10485,303,0.6664412617683411,-4.067779596149921,0.7650956511497498,1930,0.2,0.0001,0.013365736,-0.005207436113596487,0.36558520793914795,4.423176894523204,0.154180908203125
42.96136951446533,195,3194880,10562,302,0.6648111939430237,-4.0443927809596065,0.8995426893234253,1940,0.2,0.0001,0.0134323165,-0.003783046624812414,0.40951764583587646,4.839694689027965,0.140155029296875
40.70704436302185,196,3211264,10639,301,0.6643022298812866,-4.0396379545331005,0.38614994287490845,1950,0.2,0.0001,0.015783342,-0.003396239968333248,0.524143636226654,2.8184913261793554,0.16669921875
44.0319938659668,197,3227648,10717,301,0.6589783430099487,-4.016208846867085,0.35330286622047424,1960,0.2,0.0001,0.014255296,-0.00545602550082549,0.5409238934516907,1.3637041743379086,0.178753662109375
53.302823543548584,198,3244032,10794,300,0.6569390296936035,-3.9966811526566746,0.24532847106456757,1970,0.2,0.0001,0.014206344,-0.007444090494755073,0.627733051776886,1.3012162174098194,0.157965087890625
50.0598566532135,199,3260416,10872,299,0.6530376672744751,-3.9792652167379856,0.3985964059829712,1980,0.2,0.0001,0.014130219,-0.00681363171825069,0.5894140005111694,1.4465849248692393,0.1420166015625
50.547921895980835,200,3276800,10949,299,0.6505391597747803,-3.9606029260903597,0.3693836033344269,1990,0.2,0.0001,0.012275588,-0.00549773305956478,0.5537772178649902,1.6363269988447429,0.13104248046875
40.3572678565979,201,3293184,11028,298,0.6508139967918396,-3.954819802567363,0.28177303075790405,2000,0.2,0.0001,0.013549345,-0.006930157840361062,0.60307377576828,1.4719072041101753,0.146307373046875
63.346142053604126,202,3309568,11106,297,0.6502236127853394,-3.9510526776313784,0.2598850429058075,2010,0.2,0.0001,0.01361032,-0.006401071344225784,0.5817092955112457,1.211217996897176,0.143133544921875
65.01274967193604,203,3325952,11185,297,0.6486047506332397,-3.9452444437891243,11.37999439239502,2020,0.2,0.0001,0.012829859,-0.005501096858642996,0.3523266911506653,3.2660022961907087,0.1308837890625
47.81406259536743,204,3342336,11258,296,0.645527184009552,-3.932121679931879,0.4674220681190491,2030,0.2,0.0001,0.01246396,-0.005042139191209572,0.42566198110580444,3.382391464151442,0.127410888671875
43.83967876434326,205,3358720,11330,296,0.641518235206604,-3.9093923114240168,0.3390085697174072,2040,0.2,0.0001,0.013209693,-0.005451146094128489,0.5887375473976135,2.1336395368911325,0.1280029296875
50.69302558898926,206,3375104,11403,295,0.6401129961013794,-3.890747059136629,0.35697323083877563,2050,0.2,0.0001,0.015530237,-0.005991273913787154,0.563300222158432,1.6016748911701142,0.16566162109375
51.66015648841858,207,3391488,11476,295,0.6384255290031433,-3.8835846964269876,0.20780189335346222,2060,0.2,0.0001,0.016330583,-0.006485723809964839,0.49619966745376587,1.675562449125573,0.151019287109375
46.10082650184631,208,3407872,11549,295,0.6376708745956421,-3.8744475290179254,0.2770106792449951,2070,0.2,0.0001,0.01437059,-0.006244000406877603,0.40099096298217773,3.328910925704986,0.15277099609375
44.06378531455994,209,3424256,11623,294,0.6360536813735962,-3.868701345100999,0.33242475986480713,2080,0.2,0.0001,0.014405413,-0.008323938241665019,0.5602893233299255,1.3953470956534146,0.15775146484375
43.82175040245056,210,3440640,11697,294,0.6346014738082886,-3.858501650393009,0.4418718218803406,2090,0.2,0.0001,0.011269879,-0.0061927447080961425,0.3971092700958252,3.234744225908071,0.13385009765625
49.740097999572754,211,3457024,11777,293,0.6334248781204224,-3.8509516932070254,0.3757416605949402,2100,0.2,0.0001,0.01597517,-0.006685290108725895,0.4316164255142212,5.259404551144689,0.158831787109375
50.23391580581665,212,3473408,11858,292,0.6318371295928955,-3.8415327180176972,0.263213187456131,2110,0.2,0.0001,0.013570365,-0.008467385215044487,0.6066955626010895,1.5139646888244898,0.160589599609375
53.56893444061279,213,3489792,11939,292,0.6292732954025269,-3.8285919442772864,0.32904374599456787,2120,0.2,0.0001,0.013898859,-0.005791330904503411,0.32149767875671387,2.875329144112766,0.14658203125
47.248711585998535,214,3506176,12020,291,0.6271292567253113,-3.813533163070679,0.30413395166397095,2130,0.2,0.0001,0.014260891,-0.007158539461124746,0.4496748447418213,2.6010065460577607,0.15059814453125
44.9004282951355,215,3522560,12101,291,0.6282258629798889,-3.8116041418164968,0.3292100727558136,2140,0.2,0.0001,0.0134184025,-0.00679173409989744,0.6168506443500519,1.6055447323247791,0.147772216796875
46.04548740386963,216,3538944,12182,290,0.6266933679580688,-3.809011096134782,0.29215458035469055,2150,0.2,0.0001,0.012285378,-0.008541245326705393,0.6102817952632904,1.3274889597669244,0.14879150390625
73.62690472602844,217,3555328,12263,289,0.6254627704620361,-3.7990901872515677,0.26103124022483826,2160,0.2,0.0001,0.013800757,-0.00804665803334501,0.5518562495708466,1.2808131916448473,0.1583251953125
53.455989837646484,218,3571712,12340,289,0.6241011023521423,-3.7918202698230745,1.639553427696228,2170,0.2,0.0001,0.012526185,-0.0044375593031873,0.3273521661758423,4.761613781191409,0.126611328125
37.569281339645386,219,3588096,12415,289,0.620089590549469,-3.7756152033805845,14.044017791748047,2180,0.2,0.0001,0.014880279,-0.005892486919401562,0.5255149304866791,2.4205841299612074,0.1378662109375
48.73487901687622,220,3604480,12483,288,0.6205030083656311,-3.7632236521691085,0.4551764130592346,2190,0.2,0.0001,0.012791224,-0.005049242992208746,0.30126482248306274,6.307161345798522,0.135400390625
52.15062713623047,221,3620864,12558,288,0.6188621520996094,-3.7569404669106006,0.33858126401901245,2200,0.2,0.0001,0.015150804,-0.007156293288062443,0.3493311405181885,4.203016424458474,0.165753173828125
50.94708704948425,222,3637248,12632,287,0.6185802221298218,-3.7517042573541404,0.2306763380765915,2210,0.2,0.0001,0.014703367,-0.007916765056870645,0.6210721731185913,1.2908348252996802,0.170660400390625
51.50002336502075,223,3653632,12709,287,0.6186432838439941,-3.751839944720268,0.23879054188728333,2220,0.2,0.0001,0.014056431,-0.008614213335204114,0.6275885701179504,1.3955650208052248,0.1507568359375
52.33567190170288,224,3670016,12792,286,0.618701159954071,-3.752001155540347,0.37894508242607117,2230,0.2,0.0001,0.013517352,-0.004752712287154281,0.49730247259140015,2.789586723735556,0.131207275390625
49.16256093978882,225,3686400,12875,286,0.6157351732254028,-3.7411996580660345,0.1602778136730194,2240,0.2,0.0001,0.014925938,-0.008044315664483293,0.6646095216274261,1.345880376873538,0.156927490234375
61.69308590888977,226,3702784,12959,285,0.6180282831192017,-3.7392284732311962,0.24560172855854034,2250,0.2,0.0001,0.013489237,-0.006682512745464919,0.625485897064209,1.682219017436728,0.140740966796875
46.70301103591919,227,3719168,13043,285,0.6162177920341492,-3.741637696698308,0.47990334033966064,2260,0.2,0.0001,0.014452841,-0.004258735263010749,0.3404678702354431,4.163369914609939,0.147412109375
45.613255977630615,228,3735552,13127,284,0.6148699522018433,-3.728737675771117,0.2804292142391205,2270,0.2,0.0001,0.01463598,-0.008467406010095147,0.5510081946849823,1.672552731167525,0.16142578125
39.070683002471924,229,3751936,13211,283,0.6133162975311279,-3.7219471238553523,0.3413889706134796,2280,0.2,0.0001,0.0160034,-0.005911342130275443,0.5577838718891144,2.1435691349208357,0.158245849609375
47.28291964530945,230,3768320,13296,283,0.6114271879196167,-3.711295106261969,0.18991567194461823,2290,0.2,0.0001,0.014114112,-0.0062324049440576346,0.43923425674438477,2.105606818338856,0.157403564453125
46.33257293701172,231,3784704,13381,282,0.6089215874671936,-3.695486875995994,0.2804848849773407,2300,0.2,0.0001,0.016467102,-0.008720663163330755,0.6488864421844482,1.3163554031867535,0.16317138671875
46.46115970611572,232,3801088,13467,282,0.607483983039856,-3.683697406947613,0.2805687487125397,2310,0.2,0.0001,0.0130998185,-0.00562938865259639,0.5715125799179077,2.251544607849792,0.143914794921875
43.86959147453308,233,3817472,13552,281,0.6072920560836792,-3.6791333641856907,0.6004162430763245,2320,0.2,0.0001,0.01221761,-0.005340591702224629,0.5565380752086639,2.9112859810702503,0.123895263671875
52.57615947723389,234,3833856,13637,281,0.6064613461494446,-3.6734465200454,0.22412551939487457,2330,0.2,0.0001,0.01445224,-0.0075921016261418115,0.46538352966308594,1.619877843465656,0.15938720703125
46.042508602142334,235,3850240,13723,280,0.6070976257324219,-3.672252604737878,0.26206356287002563,2340,0.2,0.0001,0.017703597,-0.008800586449433467,0.5991125702857971,1.289544603601098,0.17059326171875
53.11108589172363,236,3866624,13809,279,0.6032537221908569,-3.662388286367059,0.29403671622276306,2350,0.2,0.0001,0.01495489,-0.005416427588534134,0.4519636034965515,3.495360844489187,0.148345947265625
47.20965218544006,237,3883008,13895,279,0.601044237613678,-3.6417111977934837,0.4490235149860382,2360,0.2,0.0001,0.015758537,-0.007054615851120616,0.4084884524345398,2.7188003516290338,0.15487060546875
43.187389850616455,238,3899392,13981,278,0.5996710062026978,-3.6288200076669455,0.3597898483276367,2370,0.2,0.0001,0.015888149,-0.005742329053282447,0.3223898410797119,3.8118622972629965,0.160498046875
52.722604274749756,239,3915776,14068,278,0.5988302230834961,-3.622524466365576,0.31047165393829346,2380,0.2,0.0001,0.017706137,-0.0068958116102294294,0.4144188165664673,2.7153914500027896,0.1739501953125
47.71133995056152,240,3932160,14155,277,0.5999108552932739,-3.622640461102128,3.276991128921509,2390,0.2,0.0001,0.012726104,-0.005552206658467185,0.3885084390640259,10.606869343109429,0.138079833984375
41.16770386695862,241,3948544,14241,277,0.6006113886833191,-3.6292287282645703,2.706874370574951,2400,0.2,0.0001,0.015336907,-0.007112792946645641,0.49006229639053345,2.837218317389488,0.17401123046875
51.32398700714111,242,3964928,14330,276,0.600114107131958,-3.6284088674932717,0.2978818118572235,2410,0.2,0.0001,0.013855201,-0.008496783566079103,0.6086682975292206,1.469533339003101,0.178704833984375
46.94891285896301,243,3981312,14409,276,0.5995338559150696,-3.6260731566697357,0.6215752363204956,2420,0.2,0.0001,0.013800671,-0.004853551674023038,0.24001401662826538,6.49756781142205,0.133905029296875
42.70590019226074,244,3997696,14483,276,0.5975751280784607,-3.6176106598228217,0.8631944060325623,2430,0.2,0.0001,0.013504479,-0.00440284572323435,0.4460284113883972,6.321125830337405,0.1201904296875
40.350138902664185,245,4014080,14571,275,0.596409022808075,-3.604512819647789,0.5003548860549927,2440,0.2,0.0001,0.016502455,-0.006266514117305633,0.47298961877822876,3.0737128828652205,0.17947998046875
46.67499828338623,246,4030464,14659,274,0.5959847569465637,-3.6018437769263985,0.7497654557228088,2450,0.2,0.0001,0.015876185,-0.006865828074478486,0.3970624804496765,3.1945378088392316,0.165997314453125
63.41959834098816,247,4046848,14747,274,0.5949487686157227,-3.596952359750867,0.456577330827713,2460,0.2,0.0001,0.014906359,-0.007474479783741117,0.34340184926986694,5.528241707850247,0.164532470703125
42.79780101776123,248,4063232,14835,273,0.594008207321167,-3.5906448867172003,1.2089349031448364,2470,0.2,0.0001,0.011885138,-0.0037060625954836723,0.1132434606552124,11.980547708272933,0.106707763671875
51.870362281799316,249,4079616,14924,273,0.5942657589912415,-3.5874803669750692,0.9149564504623413,2480,0.2,0.0001,0.014020389,-0.004621803930149326,0.532980740070343,9.633232733607292,0.110589599609375
69.7100625038147,250,4096000,15014,272,0.593572199344635,-3.5856000732630493,0.4541512727737427,2490,0.2,0.0001,0.017587908,-0.007219514378266467,0.6323659121990204,3.033474562969059,0.190130615234375
56.38697385787964,251,4112384,15102,272,0.5921261310577393,-3.581439607217908,0.5567319989204407,2500,0.2,0.0001,0.014078828,-0.0048241267422781675,0.4491000175476074,7.974095112737269,0.150640869140625
65.3468885421753,252,4128768,15187,271,0.5902268290519714,-3.56792590841651,0.6243140697479248,2510,0.2,0.0001,0.01895168,-0.0061722100581391715,0.3795201778411865,3.3039994491264224,0.192852783203125
48.30049705505371,253,4145152,15275,271,0.5901124477386475,-3.5620849531143906,0.793843150138855,2520,0.2,0.0001,0.014151905,-0.005079686697354191,0.5021381378173828,7.558245015889407,0.135809326171875
49.29126977920532,254,4161536,15364,270,0.5905616879463196,-3.5647578939795492,12.329883575439453,2530,0.2,0.0001,0.015273797,-0.004306709943557507,0.4142337441444397,8.576481410861016,0.139971923828125
74.97648048400879,255,4177920,15455,270,0.5877556204795837,-3.5571817114949225,0.5824263095855713,2540,0.2,0.0001,0.018373493,-0.006942593446001411,0.550719827413559,4.0344550361856815,0.17926025390625
44.63275623321533,256,4194304,15545,269,0.5874896049499512,-3.545675515756011,0.6470791697502136,2550,0.2,0.0001,0.017553411,-0.005080616085069778,0.3836304545402527,6.896215946599841,0.192852783203125
51.59940242767334,257,4210688,15636,269,0.5843477845191956,-3.5319584365934134,0.32785287499427795,2560,0.2,0.0001,0.017801527,-0.007581296676653438,0.6058756709098816,2.711328575387597,0.1904541015625
45.057653188705444,258,4227072,15726,268,0.58090740442276,-3.510411234945059,0.2558588981628418,2570,0.2,0.0001,0.018067053,-0.007156773436145158,0.4863830804824829,2.605712765920907,0.183306884765625
61.913565158843994,259,4243456,15818,268,0.5796247124671936,-3.495183903723955,0.18576891720294952,2580,0.2,0.0001,0.016430106,-0.007000418089228333,0.5321203172206879,2.283854093728587,0.17947998046875
46.33390665054321,260,4259840,15909,267,0.5802803635597229,-3.491535707190633,0.5277779698371887,2590,0.2,0.0001,0.013947338,-0.005841614782548276,0.2183457612991333,7.938944018632173,0.13956298828125
65.99675822257996,261,4276224,16000,267,0.5782738924026489,-3.488392470777035,0.2511250674724579,2600,0.2,0.0001,0.017044233,-0.006480993983132066,0.5212886929512024,2.67312174430117,0.170037841796875
31.08419942855835,262,4292608,16092,266,0.5787880420684814,-3.482049649208784,0.35184624791145325,2610,0.2,0.0001,0.016116183,-0.0068412041571718875,0.4434317350387573,2.6338229830842463,0.168682861328125
52.05792284011841,263,4308992,16183,266,0.5778557658195496,-3.480479631572962,0.6411904692649841,2620,0.2,0.0001,0.012510875,-0.0065977205411400066,0.40100300312042236,5.141100014466792,0.157843017578125
53.627118825912476,264,4325376,16275,265,0.5756886005401611,-3.4718681521713735,0.3921947777271271,2630,0.2,0.0001,0.016644605,-0.007168261600781989,0.6376391351222992,2.796095619164407,0.167840576171875
61.64623832702637,265,4341760,16367,265,0.5739536881446838,-3.4560271643102167,0.3554069399833679,2640,0.2,0.0001,0.017559681,-0.008803146358695812,0.4821475148200989,2.9298257507383823,0.18890380859375
54.507102966308594,266,4358144,16460,264,0.5704768300056458,-3.44073322750628,14.898738861083984,2650,0.2,0.0001,0.01687871,-0.007687291698312037,0.438748836517334,3.905571348592639,0.16573486328125
45.84795784950256,267,4374528,16546,264,0.569186806678772,-3.423091923072934,0.43482476472854614,2660,0.2,0.0001,0.015166786,-0.008219265273510246,0.5117636322975159,2.4650711629074067,0.171197509765625
46.1537299156189,268,4390912,16632,263,0.5671254396438599,-3.411434018611908,0.4530574679374695,2670,0.2,0.0001,0.014866752,-0.006767656926967902,0.2882229685783386,6.083614488597959,0.164959716796875
50.6764030456543,269,4407296,16716,263,0.5652705430984497,-3.3952405642718078,0.44092440605163574,2680,0.2,0.0001,0.015444264,-0.008646941107872407,0.5300670266151428,2.0225453172344716,0.17540283203125
44.41249942779541,270,4423680,16802,263,0.5637822151184082,-3.3825484473258256,0.34319114685058594,2690,0.2,0.0001,0.015976487,-0.010308366972822114,0.5932258069515228,1.692294465750456,0.16705322265625
46.45935535430908,271,4440064,16889,262,0.5630810856819153,-3.3771412700414656,0.6563750505447388,2700,0.2,0.0001,0.013165451,-0.005845738987409277,0.2563711404800415,5.834916106052697,0.141064453125
48.13710141181946,272,4456448,16974,262,0.5611693859100342,-3.36889244094491,0.5566229820251465,2710,0.2,0.0001,0.016508304,-0.006119408581980679,0.46672898530960083,3.481201434507966,0.166766357421875
42.96606945991516,273,4472832,17060,262,0.5595937967300415,-3.355760496482253,0.33947619795799255,2720,0.2,0.0001,0.017196486,-0.008275085080458666,0.46478813886642456,2.5187396506778894,0.1770751953125
57.182905197143555,274,4489216,17147,261,0.5612585544586182,-3.355018522590399,0.333744615316391,2730,0.2,0.0001,0.015872603,-0.00953958854697703,0.3915138840675354,3.5038100235164165,0.1740478515625
53.769113540649414,275,4505600,17236,261,0.560211718082428,-3.3575915645807983,0.513595461845398,2740,0.2,0.0001,0.011566502,-0.005345243670672062,0.23172235488891602,5.057359487563372,0.134368896484375
62.04437518119812,276,4521984,17332,260,0.5578653812408447,-3.3467905897647143,0.6111181378364563,2750,0.2,0.0001,0.014671387,-0.006155021283484529,0.540226012468338,4.032738108653575,0.142572021484375
48.49500799179077,277,4538368,17426,260,0.5572377443313599,-3.335080623626709,0.7535513639450073,2760,0.2,0.0001,0.013932519,-0.006065867674260516,0.43158233165740967,5.724317366071046,0.15718994140625
66.71005868911743,278,4554752,17521,259,0.556488037109375,-3.330186239257455,0.7769413590431213,2770,0.2,0.0001,0.014434715,-0.007654707165056607,0.5013011693954468,4.6817799777723845,0.14193115234375
42.0031533241272,279,4571136,17617,259,0.5556808710098267,-3.3225164517760275,0.37439852952957153,2780,0.2,0.0001,0.020475969,-0.0066975748246477455,0.48324233293533325,4.86033902745694,0.189251708984375
