time/total_timesteps,time/fps,rew_vec_envs,time/time_elapsed,time/iterations,train/learning_rate,train/entropy_loss,train/clip_range,train/explained_variance,train/loss,train/n_updates,train/policy_gradient_loss,train/clip_fraction,train/approx_kl,train/value_loss,train/std
3178496,504,-74.64347219467163,6304,194,0.001,-3.8213441018015146,0.2,0.334730863571167,27.35519790649414,1930,-0.02127286539034685,0.414495849609375,0.08077949,240.67703906595708,0.6285771131515503
3194880,503,-221.87824726104736,6341,195,0.001,-3.799384036287665,0.2,0.45895862579345703,22.741010665893555,1940,-0.011119484787923285,0.5448486328125,0.15241644,239.43787814974786,0.626718282699585
3211264,503,-168.50879573822021,6375,196,0.001,-3.7875756602734327,0.2,0.4896867275238037,24.47153091430664,1950,-0.014529266812314746,0.487945556640625,0.10769908,237.23951822221278,0.6224148869514465
3227648,503,-169.72133207321167,6411,197,0.001,-3.759177800640464,0.2,0.5292232036590576,156.99351501464844,1960,-0.004477662314820918,0.55272216796875,0.16445282,223.76376708745957,0.6210885047912598
3244032,503,-176.50303268432617,6447,198,0.001,-3.7274351049214602,0.2,0.5046710669994354,21.80207061767578,1970,-0.021712267862676528,0.434613037109375,0.08813514,341.65051540136335,0.613281786441803
3260416,502,-134.84491515159607,6484,199,0.001,-3.6994448591023685,0.2,0.4875900149345398,301.30767822265625,1980,-0.013029245674988487,0.54169921875,0.15570195,331.24790642559526,0.6148074269294739
3276800,502,-163.04717350006104,6522,200,0.001,-3.7091411489993336,0.2,0.5444962680339813,14.092647552490234,1990,-0.01758899622655008,0.496978759765625,0.13257644,216.00528846085072,0.6102207899093628
3293184,501,-234.76317691802979,6560,201,0.001,-3.6640177235007285,0.2,0.45402443408966064,23.09454345703125,2000,-0.014446615627821301,0.532159423828125,0.14786267,239.99094336032869,0.6058613061904907
3309568,501,-105.59666419029236,6596,202,0.001,-3.6747566528618334,0.2,0.5167834162712097,50.02949142456055,2010,-0.009881552631122758,0.545758056640625,0.12383681,265.2217135518789,0.6057390570640564
3325952,501,-167.55301666259766,6632,203,0.001,-3.6627402272075416,0.2,0.4848989248275757,158.3164520263672,2020,-0.004468011209974065,0.612237548828125,0.20733833,243.89026930332184,0.6053231954574585
3342336,501,-226.69911813735962,6668,204,0.001,-3.6387814305722714,0.2,0.5729037523269653,272.8424987792969,2030,-0.012911980670469347,0.521185302734375,0.14116672,206.95782786309718,0.6025351285934448
3358720,500,-194.47554636001587,6705,205,0.001,-3.651456470042467,0.2,0.4919535517692566,24.52787971496582,2040,-0.011844131382531486,0.5482421875,0.1537152,210.80510524213315,0.6067390441894531
3375104,500,-85.91013145446777,6742,206,0.001,-3.6407195292413235,0.2,0.5262562930583954,43.84284973144531,2050,-0.01900046367882169,0.494525146484375,0.13258162,231.34403429031372,0.5993664264678955
3391488,500,-169.05069017410278,6780,207,0.001,-3.611875483766198,0.2,0.4881138801574707,52.12925338745117,2060,-0.009974436540505848,0.538006591796875,0.18745092,221.79258413314818,0.5979726314544678
3407872,499,-196.8935990333557,6816,208,0.001,-3.6022550754249094,0.2,0.46336829662323,70.08028411865234,2070,-0.017419523523858515,0.473248291015625,0.12297337,265.00863497853277,0.5971136093139648
3424256,499,-218.87019419670105,6855,209,0.001,-3.590517866238952,0.2,0.41864556074142456,29.22124671936035,2080,-0.006217274114169414,0.575189208984375,0.15838167,229.25594227612018,0.5924758911132812
3440640,499,-316.4687786102295,6894,210,0.001,-3.5555795039981604,0.2,0.4873347282409668,89.58544158935547,2090,0.09313515752146487,0.756878662109375,12.479048,233.07718339562416,0.5926297903060913
3457024,498,-348.2378730773926,6936,211,0.001,-3.5527052517980335,0.2,0.36002641916275024,22.75333023071289,2100,-0.024262952311255505,0.46263427734375,0.0970851,353.6952368736267,0.5883511304855347
3473408,497,-462.6947615146637,6976,212,0.001,-3.5367282129824162,0.2,0.4805838465690613,54.30370330810547,2110,0.0036903506785165518,0.55247802734375,0.219696,336.51167792081833,0.5880440473556519
3489792,497,-159.73290538787842,7014,213,0.001,-3.531795782968402,0.2,0.5282622575759888,336.032470703125,2120,-0.023004501127434195,0.455816650390625,0.095329925,405.2918535709381,0.5857877731323242
3506176,496,-232.86265420913696,7054,214,0.001,-3.5247086584568024,0.2,0.5491703152656555,148.5460662841797,2130,-0.007497914371924708,0.5759765625,0.20497938,261.8864884018898,0.5863730907440186
3522560,496,-231.46222114562988,7093,215,0.001,-3.530147602036595,0.2,0.5405078828334808,152.31423950195312,2140,-0.013891443862303277,0.543878173828125,0.20231743,272.99113456606864,0.5835465788841248
3538944,496,-283.7109990119934,7133,216,0.001,-3.4970223937183618,0.2,0.6431505084037781,80.54407501220703,2150,-0.017753871357854223,0.530218505859375,0.15449026,268.2937432050705,0.578855574131012
3555328,495,-330.51294803619385,7172,217,0.001,-3.4771699890494348,0.2,0.6064363121986389,28.534107208251953,2160,-0.022645487400586715,0.4624755859375,0.10415098,325.96756314635275,0.5763685703277588
3571712,495,-294.70780086517334,7213,218,0.001,-3.479984861984849,0.2,0.6663386821746826,30.641124725341797,2170,0.007023469782143366,0.61639404296875,0.29379618,217.74680015444756,0.5841598510742188
3588096,494,-228.6208906173706,7254,219,0.001,-3.5043406527489425,0.2,0.6221259236335754,19.180744171142578,2180,-0.017844566454732556,0.528240966796875,0.14734536,289.7040440320969,0.5802786350250244
3604480,494,-255.64616441726685,7292,220,0.001,-3.469947536289692,0.2,0.6095067262649536,33.82888412475586,2190,-0.012014658012776635,0.5068115234375,0.1410361,242.1583248436451,0.5744852423667908
3620864,493,-160.3897624015808,7329,221,0.001,-3.463474716618657,0.2,0.6451499462127686,37.86703872680664,2200,0.004525969980386435,0.635491943359375,0.2833733,184.71676540076731,0.5761207342147827
3637248,493,-137.36351251602173,7366,222,0.001,-3.4555867295712233,0.2,0.6699361503124237,118.13272094726562,2210,-0.002987046306952834,0.6229736328125,0.30457687,196.55019129514693,0.5725740790367126
3653632,493,-284.3357300758362,7404,223,0.001,-3.4196779284626246,0.2,0.5631618797779083,13.118949890136719,2220,0.0010886231993936235,0.613922119140625,0.35760367,190.26111148297787,0.57076096534729
3670016,493,-208.7476077079773,7442,224,0.001,-3.40720222517848,0.2,0.5274308621883392,73.83049774169922,2230,-0.010638633579219459,0.51463623046875,0.14062986,335.7958502948284,0.5644078254699707
3686400,492,-133.9826636314392,7477,225,0.001,-3.3734609965234994,0.2,0.6053711771965027,43.058895111083984,2240,-0.012434243391180645,0.54052734375,0.19371885,229.13555318713188,0.5634200572967529
3702784,492,-285.73516941070557,7513,226,0.001,-3.4106775246560574,0.2,0.5209988355636597,32.605411529541016,2250,0.014215586776845156,0.697735595703125,0.3760353,128.65574020445348,0.5709528923034668
3719168,492,-211.44906425476074,7550,227,0.001,-3.429812182858586,0.2,0.5559949576854706,19.43378257751465,2260,-0.00539661545517447,0.6158447265625,0.21602625,136.6914053887129,0.5709383487701416
3735552,492,-150.14763832092285,7586,228,0.001,-3.41288093701005,0.2,0.4867934584617615,18.806798934936523,2270,-0.00394334007796715,0.5610595703125,0.26188618,262.17771036028864,0.5678240656852722
3751936,492,-130.85188388824463,7622,229,0.001,-3.4392573330551386,0.2,0.5611715018749237,16.595062255859375,2280,0.0019179175564204344,0.623468017578125,0.27120924,140.54076080620288,0.576607346534729
3768320,491,-95.9578595161438,7659,230,0.001,-3.5338930144906042,0.2,0.5404287576675415,23.97123146057129,2290,0.028433333311841124,0.70224609375,0.5442108,108.98890965282916,0.5905952453613281
3784704,491,-237.94731616973877,7697,231,0.001,-3.552310764417052,0.2,0.50956991314888,15.409137725830078,2300,-0.0051784133411274524,0.5977294921875,0.17733368,160.50464881360531,0.5869937539100647
3801088,491,-115.75078821182251,7733,232,0.001,-3.519509455189109,0.2,0.6616631746292114,89.70563507080078,2310,-0.006637986514760996,0.552191162109375,0.22635952,178.1157502055168,0.5861369371414185
3817472,491,-147.19762420654297,7771,233,0.001,-3.5249662145972254,0.2,0.5630569458007812,8.887755393981934,2320,0.011741065066235023,0.663116455078125,0.28124717,104.32390367388726,0.5850931406021118
3833856,490,-208.9599266052246,7810,234,0.001,-3.521541944891214,0.2,0.4430055022239685,16.99680519104004,2330,-0.0007183920133684296,0.581695556640625,0.17138878,175.05836002826692,0.5847156047821045
3850240,490,-101.61217403411865,7845,235,0.001,-3.5194096725434063,0.2,0.5499254763126373,75.13545989990234,2340,-0.018988295490999008,0.472198486328125,0.116169065,264.1676199615002,0.5832228660583496
3866624,490,-126.9846830368042,7883,236,0.001,-3.5500220861285925,0.2,0.5291740894317627,78.19937133789062,2350,0.011120972762000747,0.665234375,0.43631554,181.87653470039368,0.5965346693992615
3883008,490,-106.85690307617188,7922,237,0.001,-3.607099989056587,0.2,0.4793926477432251,13.868062019348145,2360,0.003703642248729011,0.61600341796875,0.29903096,114.79718386232852,0.5955140590667725
3899392,490,-115.17724680900574,7957,238,0.001,-3.6018002185970546,0.2,0.6047823131084442,47.541648864746094,2370,-0.017359260718512813,0.498699951171875,0.12595922,202.20879457294942,0.5919017791748047
